Plot Title: SN_9735539_PHb2,,,,,,,,,,,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 9735539, SEN S/N: 2012375)","Water Content, m³/m³ (LGR S/N: 9735539, SEN S/N: 2012378)","PAR, uE (LGR S/N: 9735539, SEN S/N: 9700886)","PAR, uE (LGR S/N: 9735539, SEN S/N: 9700897)","PAR, uE (LGR S/N: 9735539, SEN S/N: 9700898)","Temp, °F (LGR S/N: 9735539, SEN S/N: 9719147)","Solar Radiation, W/m² (LGR S/N: 9735539, SEN S/N: 9719458)","Temp, °F (LGR S/N: 9735539, SEN S/N: 9721325)","RH, % (LGR S/N: 9735539, SEN S/N: 9721325)","Voltage, V (LGR S/N: 9735539, SEN S/N: 9725487)","Solar Radiation, W/m² (LGR S/N: 9735539, SEN S/N: 9734410)","Solar Radiation, W/m² (LGR S/N: 9735539, SEN S/N: 9734417)"
19007,10/29/17 11:50,0.0954,0.2291,1536.2,48.7,46.2,33.681,48.1,53.035,39.6,-0.1988,804.4,56.9
19008,10/29/17 12:00,0.0954,0.2291,1576.2,48.7,48.7,33.732,48.1,54.952,37.3,-0.1988,823.1,56.9
19009,10/29/17 12:10,0.0954,0.2298,1611.2,48.7,48.7,33.732,48.1,55.429,37.6,-0.1988,843.1,56.9
19010,10/29/17 12:20,0.0954,0.2284,1641.2,51.2,48.7,33.78,48.1,56.556,36.1,-0.1988,859.4,56.9
19011,10/29/17 12:30,0.0954,0.2284,1666.2,48.7,51.2,33.78,49.4,57.031,34.9,-0.1988,873.1,56.9
19012,10/29/17 12:40,0.0954,0.2291,1691.2,48.7,51.2,33.78,49.4,57.42,33.5,-0.1988,885.6,56.9
19013,10/29/17 12:50,0.0954,0.2284,1708.7,48.7,51.2,33.78,49.4,58.971,31.7,-0.1988,895.6,56.9
19014,10/29/17 13:00,0.0954,0.2291,1728.7,48.7,51.2,33.831,49.4,59.616,30.6,-0.1988,905.6,55.6
19015,10/29/17 13:10,0.0954,0.2276,1741.2,48.7,51.2,33.831,49.4,58.669,30.1,-0.1988,911.9,54.4
19016,10/29/17 13:20,0.0954,0.2291,1743.7,48.7,51.2,33.879,49.4,60.26,28.9,-0.1988,910.6,54.4
19017,10/29/17 13:30,0.0954,0.2291,1743.7,46.2,51.2,33.879,49.4,59.659,29,-0.1988,915.6,53.1
19018,10/29/17 13:40,0.0954,0.2291,1741.2,46.2,48.7,33.928,48.1,60.948,27.5,-0.1988,910.6,51.9
19019,10/29/17 13:50,0.0954,0.2291,1738.7,43.7,48.7,33.978,48.1,60.69,27.2,-0.1988,906.9,50.6
19020,10/29/17 14:00,0.0954,0.2291,1726.2,43.7,48.7,34.027,48.1,62.191,25.6,-0.1988,903.1,49.4
19021,10/29/17 14:10,0.0954,0.2291,1708.7,41.2,46.2,34.174,46.9,61.205,25.8,-0.1988,894.4,48.1
19022,10/29/17 14:20,0.0962,0.2291,1693.7,41.2,43.7,34.272,45.6,60.561,26.2,-0.1988,884.4,46.9
19023,10/29/17 14:30,0.0954,0.2291,1668.7,38.7,43.7,34.371,45.6,58.885,27.2,-0.1988,869.4,44.4
19024,10/29/17 14:40,0.0954,0.2284,1643.7,38.7,41.2,34.565,45.6,58.928,27.7,-0.1988,855.6,41.9
19025,10/29/17 14:50,0.0954,0.2291,1611.2,36.2,41.2,34.713,43.1,60.346,27.1,-0.1988,839.4,40.6
19026,10/29/17 15:00,0.0954,0.2291,1571.2,33.7,38.7,34.858,43.1,60.604,27.2,-0.1988,820.6,38.1
19027,10/29/17 15:10,0.0962,0.2284,1531.2,31.2,38.7,35.055,41.9,60.26,27.3,-0.1988,798.1,35.6
19028,10/29/17 15:20,0.0954,0.2291,1486.2,28.7,36.2,35.152,43.1,58.282,29,-0.1988,774.4,33.1
19029,10/29/17 15:30,0.0962,0.2291,1438.7,26.2,36.2,35.346,41.9,57.117,30.4,-0.1988,749.4,30.6
19030,10/29/17 15:40,0.0954,0.2291,1383.7,23.7,36.2,35.492,40.6,56.599,30.1,-0.1988,723.1,28.1
19031,10/29/17 15:50,0.0954,0.2291,1323.7,21.2,33.7,35.638,39.4,56.512,30.5,-0.1988,695.6,24.4
19032,10/29/17 16:00,0.0954,0.2298,1263.7,18.7,31.2,35.782,38.1,57.16,30.3,-0.1988,668.1,20.6
19033,10/29/17 16:10,0.0954,0.2298,1196.2,16.2,28.7,35.928,35.6,56.599,30.4,-0.1988,635.6,18.1
19034,10/29/17 16:20,0.0954,0.2298,1076.2,11.2,21.2,36.025,28.1,56.079,30.9,-0.1988,573.1,11.9
19035,10/29/17 16:30,0.0962,0.2298,71.2,1.2,1.2,36.12,1.9,49.649,36.6,-0.1988,16.9,0.6
19036,10/29/17 16:40,0.0947,0.2298,68.7,1.2,1.2,36.217,0.6,49.471,36.9,-0.1988,16.9,0.6
19037,10/29/17 16:50,0.0954,0.2291,66.2,1.2,1.2,36.266,0.6,49.428,37.4,-0.1988,15.6,0.6
19038,10/29/17 17:00,0.0954,0.2298,61.2,1.2,1.2,36.361,0.6,49.073,37.6,-0.1988,14.4,0.6
19039,10/29/17 17:10,0.0947,0.2298,58.7,1.2,1.2,36.41,0.6,48.583,37.9,-0.1988,14.4,0.6
19040,10/29/17 17:20,0.0954,0.2291,53.7,1.2,1.2,36.41,0.6,48.004,38.6,-0.1988,13.1,0.6
19041,10/29/17 17:30,0.0954,0.2291,46.2,1.2,1.2,36.459,0.6,47.377,39.1,-0.1988,11.9,0.6
19042,10/29/17 17:40,0.0947,0.2291,38.7,1.2,1.2,36.505,0.6,47.244,39.2,-0.1988,9.4,0.6
19043,10/29/17 17:50,0.0947,0.2298,31.2,1.2,1.2,36.505,0.6,46.706,39.5,-0.1988,8.1,0.6
19044,10/29/17 18:00,0.0954,0.2291,18.7,1.2,1.2,36.505,0.6,46.031,39.9,-0.1988,5.6,0.6
19045,10/29/17 18:10,0.0947,0.2291,8.7,1.2,1.2,36.505,0.6,45.354,40.5,-0.1988,3.1,0.6
19046,10/29/17 18:20,0.0947,0.2291,1.2,1.2,1.2,36.505,0.6,44.674,40.7,-0.1988,0.6,0.6
19047,10/29/17 18:30,0.0947,0.2298,1.2,1.2,1.2,36.505,0.6,41.277,44.3,-0.1988,0.6,0.6
19048,10/29/17 18:40,0.0947,0.2298,1.2,1.2,1.2,36.505,0.6,39.924,45.9,-0.1988,0.6,0.6
19049,10/29/17 18:50,0.0947,0.2298,1.2,1.2,1.2,36.505,0.6,39.97,45.7,-0.1988,0.6,0.6
19050,10/29/17 19:00,0.0947,0.2298,1.2,1.2,1.2,36.41,0.6,38.464,48,-0.1988,0.6,0.6
19051,10/29/17 19:10,0.0947,0.2298,1.2,1.2,1.2,36.41,0.6,37.081,49.9,-0.1988,0.6,0.6
19052,10/29/17 19:20,0.0947,0.2305,1.2,1.2,1.2,36.41,0.6,36.361,50.6,-0.1988,0.6,0.6
19053,10/29/17 19:30,0.0947,0.2298,1.2,1.2,1.2,36.313,0.6,34.664,54.4,-0.1988,0.6,0.6
19054,10/29/17 19:40,0.0947,0.2298,1.2,1.2,1.2,36.313,0.6,33.287,58,-0.1988,0.6,0.6
19055,10/29/17 19:50,0.094,0.2298,1.2,1.2,1.2,36.217,0.6,33.039,57.3,-0.1988,0.6,0.6
19056,10/29/17 20:00,0.0947,0.2298,1.2,1.2,1.2,36.217,0.6,31.743,60.6,-0.1988,0.6,0.6
19057,10/29/17 20:10,0.094,0.2298,1.2,1.2,1.2,36.12,0.6,31.642,63.1,-0.1988,0.6,0.6
19058,10/29/17 20:20,0.0947,0.2298,1.2,1.2,1.2,36.025,0.6,34.32,59.7,-0.1988,0.6,0.6
19059,10/29/17 20:30,0.0947,0.2298,1.2,1.2,1.2,36.025,0.6,32.94,61.9,-0.1988,0.6,0.6
19060,10/29/17 20:40,0.0947,0.2298,1.2,1.2,1.2,35.928,0.6,32.641,61.9,-0.1988,0.6,0.6
19061,10/29/17 20:50,0.0947,0.2298,1.2,1.2,1.2,35.879,0.6,30.326,66.7,-0.1988,0.6,0.6
19062,10/29/17 21:00,0.0947,0.2298,1.2,1.2,1.2,35.83,0.6,28.269,71,-0.1988,0.6,0.6
19063,10/29/17 21:10,0.0947,0.2298,1.2,1.2,1.2,35.782,0.6,28.216,69.6,-0.1988,0.6,0.6
19064,10/29/17 21:20,0.0947,0.2298,1.2,1.2,1.2,35.685,0.6,27.223,72.1,-0.1988,0.6,0.6
19065,10/29/17 21:30,0.0947,0.2291,1.2,1.2,1.2,35.638,0.6,26.271,74.4,-0.1988,0.6,0.6
19066,10/29/17 21:40,0.0947,0.2291,1.2,1.2,1.2,35.541,0.6,26.643,74.9,-0.1988,0.6,0.6
19067,10/29/17 21:50,0.0954,0.2291,1.2,1.2,1.2,35.443,0.6,26.377,76.2,-0.1988,0.6,0.6
19068,10/29/17 22:00,0.0954,0.2291,1.2,1.2,1.2,35.443,0.6,26.589,76.1,-0.1988,0.6,0.6
19069,10/29/17 22:10,0.0954,0.2291,1.2,1.2,1.2,35.346,0.6,25.471,78.2,-0.1988,0.6,0.6
19070,10/29/17 22:20,0.0962,0.2291,1.2,1.2,1.2,35.298,0.6,26.006,76.9,-0.1988,0.6,0.6
19071,10/29/17 22:30,0.0962,0.2291,1.2,1.2,1.2,35.249,0.6,25.898,76.4,-0.1988,0.6,0.6
19072,10/29/17 22:40,0.0962,0.2291,1.2,1.2,1.2,35.152,0.6,24.717,79.1,-0.1988,0.6,0.6
19073,10/29/17 22:50,0.0962,0.2291,1.2,1.2,1.2,35.152,0.6,24.717,78.2,-0.1988,0.6,0.6
19074,10/29/17 23:00,0.0947,0.2291,1.2,1.2,1.2,35.103,0.6,24.337,79.9,-0.1988,0.6,0.6
19075,10/29/17 23:10,0.0954,0.2291,1.2,1.2,1.2,35.055,0.6,26.164,77.2,-0.1988,0.6,0.6
19076,10/29/17 23:20,0.0954,0.2291,1.2,1.2,1.2,35.006,0.6,26.006,79.8,-0.1988,0.6,0.6
19077,10/29/17 23:30,0.0962,0.2291,1.2,1.2,1.2,34.957,0.6,26.802,76.8,-0.1988,0.6,0.6
19078,10/29/17 23:40,0.0947,0.2291,1.2,1.2,1.2,34.907,0.6,24.228,80.8,-0.1988,0.6,0.6
19079,10/29/17 23:50,0.0954,0.2291,1.2,1.2,1.2,34.858,0.6,24.337,81.2,-0.1988,0.6,0.6
19080,10/30/17 0:00,0.0954,0.2291,1.2,1.2,1.2,34.81,0.6,23.409,79.9,-0.1988,0.6,0.6
19081,10/30/17 0:10,0.0954,0.2291,1.2,1.2,1.2,34.761,0.6,22.525,84.9,-0.1988,0.6,0.6
19082,10/30/17 0:20,0.0962,0.2291,1.2,1.2,1.2,34.713,0.6,22.636,83.4,-0.1988,0.6,0.6
19083,10/30/17 0:30,0.0954,0.2284,1.2,1.2,1.2,34.664,0.6,22.912,84.9,-0.1988,0.6,0.6
19084,10/30/17 0:40,0.0954,0.2284,1.2,1.2,1.2,34.664,0.6,21.576,87.9,-0.1988,0.6,0.6
19085,10/30/17 0:50,0.0954,0.2284,1.2,1.2,1.2,34.615,0.6,22.136,85.5,-0.1988,0.6,0.6
19086,10/30/17 1:00,0.0954,0.2291,1.2,1.2,1.2,34.565,0.6,23.409,82.6,-0.1988,0.6,0.6
19087,10/30/17 1:10,0.0954,0.2284,1.2,1.2,1.2,34.516,0.6,21.744,84.7,-0.1988,0.6,0.6
19088,10/30/17 1:20,0.0954,0.2284,1.2,1.2,1.2,34.468,0.6,22.024,86.7,-0.1988,0.6,0.6
19089,10/30/17 1:30,0.0954,0.2284,1.2,1.2,1.2,34.468,0.6,22.581,84.1,-0.1988,0.6,0.6
19090,10/30/17 1:40,0.0954,0.2284,1.2,1.2,1.2,34.419,0.6,22.302,86.6,-0.1988,0.6,0.6
19091,10/30/17 1:50,0.0954,0.2284,1.2,1.2,1.2,34.371,0.6,22.413,86.1,-0.1988,0.6,0.6
19092,10/30/17 2:00,0.0954,0.2284,1.2,1.2,1.2,34.371,0.6,22.136,86.7,-0.1988,0.6,0.6
19093,10/30/17 2:10,0.0947,0.2284,1.2,1.2,1.2,34.32,0.6,22.469,86.1,-0.1988,0.6,0.6
19094,10/30/17 2:20,0.094,0.2284,1.2,1.2,1.2,34.272,0.6,23.299,85.2,-0.1988,0.6,0.6
19095,10/30/17 2:30,0.0954,0.2284,1.2,1.2,1.2,34.272,0.6,22.746,84.6,-0.1988,0.6,0.6
19096,10/30/17 2:40,0.0954,0.2284,1.2,1.2,1.2,34.272,0.6,22.192,85.3,-0.1988,0.6,0.6
19097,10/30/17 2:50,0.0962,0.2284,1.2,1.2,1.2,34.174,0.6,19.699,87.9,-0.1988,0.6,0.6
19098,10/30/17 3:00,0.0954,0.2284,1.2,1.2,1.2,34.174,0.6,21.351,87.5,-0.1988,0.6,0.6
19099,10/30/17 3:10,0.0954,0.2284,1.2,1.2,1.2,34.124,0.6,22.469,84.8,-0.1988,0.6,0.6
19100,10/30/17 3:20,0.0947,0.2276,1.2,1.2,1.2,34.124,0.6,22.746,85.7,-0.1988,0.6,0.6
19101,10/30/17 3:30,0.0954,0.2276,1.2,1.2,1.2,34.075,0.6,22.968,85,-0.1988,0.6,0.6
19102,10/30/17 3:40,0.0954,0.2284,1.2,1.2,1.2,34.075,0.6,21.182,86.9,-0.1988,0.6,0.6
19103,10/30/17 3:50,0.0954,0.2284,1.2,1.2,1.2,34.027,0.6,21.182,85.9,-0.1988,0.6,0.6
19104,10/30/17 4:00,0.0954,0.2284,1.2,1.2,1.2,34.027,0.6,21.799,85.3,-0.1988,0.6,0.6
19105,10/30/17 4:10,0.0954,0.2284,1.2,1.2,1.2,33.978,0.6,20.671,86.9,-0.1988,0.6,0.6
19106,10/30/17 4:20,0.0954,0.2284,1.2,1.2,1.2,33.928,0.6,20.444,86.4,-0.1988,0.6,0.6
19107,10/30/17 4:30,0.0947,0.2284,1.2,1.2,1.2,33.928,0.6,19.929,87.1,-0.1988,0.6,0.6
19108,10/30/17 4:40,0.094,0.2276,1.2,1.2,1.2,33.879,0.6,19.353,89.5,-0.1988,0.6,0.6
19109,10/30/17 4:50,0.094,0.2276,1.2,1.2,1.2,33.879,0.6,20.102,89.1,-0.1988,0.6,0.6
19110,10/30/17 5:00,0.0954,0.2276,1.2,1.2,1.2,33.831,0.6,20.842,88.2,-0.1988,0.6,0.6
19111,10/30/17 5:10,0.0947,0.2276,1.2,1.2,1.2,33.831,0.6,20.728,85.7,-0.1988,0.6,0.6
19112,10/30/17 5:20,0.0954,0.2276,1.2,1.2,1.2,33.78,0.6,18.714,89.2,-0.1988,0.6,0.6
19113,10/30/17 5:30,0.0947,0.2276,1.2,1.2,1.2,33.78,0.6,18.423,90.8,-0.1988,0.6,0.6
19114,10/30/17 5:40,0.094,0.2276,1.2,1.2,1.2,33.732,0.6,20.386,89.5,-0.1988,0.6,0.6
19115,10/30/17 5:50,0.094,0.2276,1.2,1.2,1.2,33.732,0.6,20.386,90.2,-0.1988,0.6,0.6
19116,10/30/17 6:00,0.094,0.2276,1.2,1.2,1.2,33.681,0.6,19.468,89.6,-0.1988,0.6,0.6
19117,10/30/17 6:10,0.094,0.2276,1.2,1.2,1.2,33.681,0.6,20.158,89.6,-0.1988,0.6,0.6
19118,10/30/17 6:20,0.094,0.2276,1.2,1.2,1.2,33.681,0.6,19.006,89.3,-0.1988,0.6,0.6
19119,10/30/17 6:30,0.094,0.2269,1.2,1.2,1.2,33.633,0.6,19.699,90.5,-0.1988,0.6,0.6
19120,10/30/17 6:40,0.0947,0.2276,1.2,1.2,1.2,33.633,0.6,19.929,89.3,-0.1988,0.6,0.6
19121,10/30/17 6:50,0.0947,0.2269,1.2,1.2,1.2,33.584,0.6,20.671,89.6,-0.1988,0.6,0.6
19122,10/30/17 7:00,0.0947,0.2276,1.2,1.2,1.2,33.584,0.6,18.831,88.7,-0.1988,0.6,0.6
19123,10/30/17 7:10,0.0947,0.2269,1.2,1.2,1.2,33.584,0.6,18.774,90.7,-0.1988,0.6,0.6
19124,10/30/17 7:20,0.094,0.2276,1.2,1.2,1.2,33.534,0.6,18.248,90.4,-0.1988,0.6,0.6
19125,10/30/17 7:30,0.094,0.2269,8.7,1.2,1.2,33.534,0.6,19.121,91.2,-0.1988,4.4,0.6
19126,10/30/17 7:40,0.094,0.2269,23.7,1.2,1.2,33.485,0.6,17.776,90.5,-0.1988,10.6,0.6
19127,10/30/17 7:50,0.094,0.2269,43.7,1.2,1.2,33.485,0.6,19.411,92.6,-0.1988,19.4,0.6
19128,10/30/17 8:00,0.0933,0.2269,63.7,1.2,1.2,33.485,1.9,20.842,90.5,-0.1988,29.4,1.9
19129,10/30/17 8:10,0.094,0.2269,126.2,11.2,13.7,33.485,18.1,26.695,83,-0.1988,73.1,16.9
19130,10/30/17 8:20,0.094,0.2276,213.7,16.2,16.2,33.485,21.9,31.791,80.2,-0.1988,124.4,20.6
19131,10/30/17 8:30,0.094,0.2276,223.7,13.7,13.7,33.485,16.9,34.371,74.6,-0.1988,125.6,16.9
19132,10/30/17 8:40,0.094,0.2269,318.7,18.7,18.7,33.485,21.9,38.037,71.8,-0.1988,183.1,21.9
19133,10/30/17 8:50,0.094,0.2269,363.7,18.7,18.7,33.485,23.1,37.798,70.3,-0.1988,205.6,23.1
19134,10/30/17 9:00,0.094,0.2276,353.7,16.2,16.2,33.485,19.4,37.893,70.4,-0.1988,190.6,19.4
19135,10/30/17 9:10,0.094,0.2276,528.7,23.7,26.2,33.485,28.1,39.313,66.6,-0.1988,290.6,29.4
19136,10/30/17 9:20,0.0947,0.2276,586.2,26.2,26.2,33.485,29.4,43.624,59.2,-0.1988,318.1,30.6
19137,10/30/17 9:30,0.094,0.2276,696.2,28.7,31.2,33.485,33.1,44.719,54.3,-0.1988,378.1,34.4
19138,10/30/17 9:40,0.094,0.2276,788.7,31.2,33.7,33.534,36.9,45.941,54.6,-0.1988,425.6,38.1
19139,10/30/17 9:50,0.094,0.2276,883.7,36.2,36.2,33.584,39.4,45.669,52.6,-0.1988,471.9,41.9
19140,10/30/17 10:00,0.0954,0.2269,936.2,36.2,36.2,33.584,39.4,46.436,51.1,-0.1988,496.9,43.1
19141,10/30/17 10:10,0.094,0.2276,998.7,38.7,38.7,33.584,39.4,48.049,47,-0.1988,529.4,44.4
19142,10/30/17 10:20,0.0947,0.2276,956.2,36.2,36.2,33.584,36.9,48.004,47.1,-0.1988,498.1,40.6
19143,10/30/17 10:30,0.0969,0.2269,963.7,36.2,36.2,33.584,35.6,50.576,43.1,-0.1988,498.1,40.6
19144,10/30/17 10:40,0.0954,0.2269,1178.7,43.7,41.2,33.584,43.1,50.4,42.8,-0.1988,619.4,49.4
19145,10/30/17 10:50,0.0947,0.2276,1288.7,46.2,43.7,33.584,46.9,52.772,40.2,-0.1988,675.6,51.9
19146,10/30/17 11:00,0.0947,0.2276,1428.7,51.2,48.7,33.584,50.6,52.029,41.1,-0.1988,753.1,56.9
19147,10/30/17 11:10,0.0954,0.2276,986.2,36.2,33.7,33.633,34.4,51.282,40.1,-0.1988,504.4,39.4
19148,10/30/17 11:20,0.0954,0.2276,1458.7,51.2,48.7,33.633,50.6,50.621,41.4,-0.1988,754.4,56.9
19149,10/30/17 11:30,0.0954,0.2276,1246.2,43.7,43.7,33.584,44.4,52.554,40.4,-0.1988,650.6,50.6
19150,10/30/17 11:40,0.0947,0.2276,1451.2,48.7,48.7,33.633,48.1,51.852,39.4,-0.1988,739.4,55.6
19151,10/30/17 11:50,0.0954,0.2276,736.2,26.2,26.2,33.633,28.1,53.341,37.2,-0.1988,379.4,30.6
19152,10/30/17 12:00,0.0947,0.2276,1466.2,48.7,48.7,33.633,49.4,52.597,37.4,-0.1988,769.4,56.9
19153,10/30/17 12:10,0.094,0.2276,768.7,28.7,26.2,33.633,28.1,57.247,32.9,-0.1988,396.9,31.9
19154,10/30/17 12:20,0.0954,0.2276,1088.7,36.2,36.2,33.681,38.1,54.952,35,-0.1988,564.4,43.1
19155,10/30/17 12:30,0.0947,0.2276,1671.2,56.2,53.7,33.681,55.6,57.549,33.6,-0.1988,876.9,63.1
19156,10/30/17 12:40,0.0947,0.2276,1566.2,51.2,51.2,33.681,50.6,56.165,33.8,-0.1988,810.6,58.1
19157,10/30/17 12:50,0.0947,0.2276,1371.2,46.2,46.2,33.681,45.6,56.122,33.2,-0.1988,711.9,51.9
19158,10/30/17 13:00,0.094,0.2276,1033.7,33.7,36.2,33.681,35.6,55.69,33.9,-0.1988,533.1,39.4
19159,10/30/17 13:10,0.0947,0.2276,1081.2,36.2,36.2,33.681,36.9,57.463,32.9,-0.1988,561.9,41.9
19160,10/30/17 13:20,0.0947,0.2276,688.7,23.7,23.7,33.78,25.6,55.299,33.1,-0.1988,349.4,28.1
19161,10/30/17 13:30,0.0947,0.2276,643.7,23.7,23.7,33.78,25.6,53.994,34.9,-0.1988,326.9,28.1
19162,10/30/17 13:40,0.0947,0.2276,758.7,26.2,26.2,33.831,28.1,53.078,34.6,-0.1988,381.9,30.6
19163,10/30/17 13:50,0.0947,0.2276,468.7,18.7,16.2,33.928,19.4,53.384,35,-0.1988,238.1,20.6
19164,10/30/17 14:00,0.0947,0.2276,483.7,16.2,18.7,34.027,19.4,51.984,36.5,-0.1988,244.4,20.6
19165,10/30/17 14:10,0.0947,0.2276,423.7,16.2,16.2,34.075,18.1,52.423,35.8,-0.1988,214.4,19.4
19166,10/30/17 14:20,0.0947,0.2276,448.7,16.2,16.2,34.174,18.1,52.597,36,-0.1988,230.6,19.4
19167,10/30/17 14:30,0.0947,0.2269,448.7,16.2,16.2,34.32,19.4,52.772,35.6,-0.1988,229.4,20.6
19168,10/30/17 14:40,0.0947,0.2269,496.2,18.7,18.7,34.419,20.6,53.341,34.5,-0.1988,253.1,21.9
19169,10/30/17 14:50,0.0947,0.2276,541.2,21.2,18.7,34.468,21.9,52.903,35.2,-0.1988,275.6,23.1
19170,10/30/17 15:00,0.0947,0.2269,386.2,16.2,13.7,34.664,16.9,53.515,34.3,-0.1988,196.9,18.1
19171,10/30/17 15:10,0.0947,0.2269,466.2,16.2,16.2,34.761,19.4,51.94,35.8,-0.1988,234.4,19.4
19172,10/30/17 15:20,0.0947,0.2276,273.7,11.2,11.2,34.858,11.9,51.062,36.7,-0.1988,138.1,13.1
19173,10/30/17 15:30,0.0947,0.2276,223.7,8.7,8.7,34.957,9.4,48.672,38.5,-0.1988,111.9,10.6
19174,10/30/17 15:40,0.0947,0.2276,171.2,6.2,6.2,35.055,6.9,48.182,39.3,-0.1988,85.6,8.1
19175,10/30/17 15:50,0.0947,0.2284,183.7,6.2,6.2,35.152,6.9,48.049,40.6,-0.1988,91.9,8.1
19176,10/30/17 16:00,0.0947,0.2284,406.2,8.7,11.2,35.249,13.1,47.422,43.3,-0.1988,210.6,10.6
19177,10/30/17 16:10,0.0947,0.2284,436.2,11.2,13.7,35.346,14.4,47.736,47.4,-0.1988,224.4,14.4
19178,10/30/17 16:20,0.0947,0.2284,371.2,11.2,11.2,35.443,13.1,48.049,44.8,-0.1988,194.4,11.9
19179,10/30/17 16:30,0.0947,0.2284,206.2,6.2,6.2,35.492,8.1,47.199,45.4,-0.1988,105.6,9.4
19180,10/30/17 16:40,0.0947,0.2284,196.2,6.2,6.2,35.541,8.1,46.571,46.3,-0.1988,100.6,9.4
19181,10/30/17 16:50,0.0954,0.2276,128.7,3.7,3.7,35.638,4.4,44.445,53.3,-0.1988,65.6,4.4
19182,10/30/17 17:00,0.0947,0.2276,103.7,3.7,3.7,35.685,4.4,44.173,52.3,-0.1988,53.1,4.4
19183,10/30/17 17:10,0.0954,0.2276,81.2,1.2,1.2,35.733,3.1,43.671,53.9,-0.1988,44.4,3.1
19184,10/30/17 17:20,0.0954,0.2276,73.7,1.2,1.2,35.782,3.1,43.259,55.4,-0.1988,40.6,1.9
19185,10/30/17 17:30,0.0954,0.2269,81.2,1.2,1.2,35.83,3.1,43.075,55.4,-0.1988,44.4,3.1
19186,10/30/17 17:40,0.0947,0.2276,43.7,1.2,1.2,35.928,0.6,42.156,58.3,-0.1988,21.9,0.6
19187,10/30/17 17:50,0.0947,0.2276,26.2,1.2,1.2,35.928,0.6,41.23,61,-0.1988,14.4,0.6
19188,10/30/17 18:00,0.0947,0.2284,8.7,1.2,1.2,35.928,0.6,40.672,64.4,-0.1988,4.4,0.6
19189,10/30/17 18:10,0.0933,0.2284,1.2,1.2,1.2,35.976,0.6,39.877,67.8,-0.1988,0.6,0.6
19190,10/30/17 18:20,0.0933,0.2284,1.2,1.2,1.2,36.025,0.6,39.596,69.4,-0.1988,0.6,0.6
19191,10/30/17 18:30,0.0947,0.2284,1.2,1.2,1.2,36.025,0.6,39.031,70.6,-0.1988,0.6,0.6
19192,10/30/17 18:40,0.0947,0.2284,1.2,1.2,1.2,36.025,0.6,38.889,70.4,-0.1988,0.6,0.6
19193,10/30/17 18:50,0.0947,0.2284,1.2,1.2,1.2,36.025,0.6,38.322,72.7,-0.1988,0.6,0.6
19194,10/30/17 19:00,0.0947,0.2284,1.2,1.2,1.2,36.025,0.6,38.084,73.7,-0.1988,0.6,0.6
19195,10/30/17 19:10,0.0947,0.2284,1.2,1.2,1.2,36.025,0.6,38.226,73.8,-0.1988,0.6,0.6
19196,10/30/17 19:20,0.0947,0.2284,1.2,1.2,1.2,36.025,0.6,38.131,73.1,-0.1988,0.6,0.6
19197,10/30/17 19:30,0.094,0.2284,1.2,1.2,1.2,36.025,0.6,38.368,73.3,-0.1988,0.6,0.6
19198,10/30/17 19:40,0.0947,0.2284,1.2,1.2,1.2,36.025,0.6,38.322,74.7,-0.1988,0.6,0.6
19199,10/30/17 19:50,0.0947,0.2284,1.2,1.2,1.2,36.025,0.6,38.273,75,-0.1988,0.6,0.6
19200,10/30/17 20:00,0.0947,0.2284,1.2,1.2,1.2,36.025,0.6,38.653,74.7,-0.1988,0.6,0.6
19201,10/30/17 20:10,0.094,0.2284,1.2,1.2,1.2,36.025,0.6,37.321,78.5,-0.1988,0.6,0.6
19202,10/30/17 20:20,0.0947,0.2284,1.2,1.2,1.2,36.025,0.6,36.072,79,-0.1988,0.6,0.6
19203,10/30/17 20:30,0.0947,0.2284,1.2,1.2,1.2,36.025,0.6,35.298,79.7,-0.1988,0.6,0.6
19204,10/30/17 20:40,0.0947,0.2284,1.2,1.2,1.2,36.025,0.6,34.615,81.2,-0.1988,0.6,0.6
19205,10/30/17 20:50,0.0947,0.2284,1.2,1.2,1.2,36.025,0.6,33.089,82.1,-0.1988,0.6,0.6
19206,10/30/17 21:00,0.0947,0.2284,1.2,1.2,1.2,35.976,0.6,33.732,82.2,-0.1988,0.6,0.6
19207,10/30/17 21:10,0.094,0.2284,1.2,1.2,1.2,35.976,0.6,32.641,85,-0.1988,0.6,0.6
19208,10/30/17 21:20,0.0947,0.2284,1.2,1.2,1.2,35.928,0.6,34.664,82.8,-0.1988,0.6,0.6
19209,10/30/17 21:30,0.0947,0.2284,1.2,1.2,1.2,35.928,0.6,34.419,83.1,-0.1988,0.6,0.6
19210,10/30/17 21:40,0.094,0.2284,1.2,1.2,1.2,35.928,0.6,34.615,83.1,-0.1988,0.6,0.6
19211,10/30/17 21:50,0.0947,0.2284,1.2,1.2,1.2,35.879,0.6,34.907,82.9,-0.1988,0.6,0.6
19212,10/30/17 22:00,0.0947,0.2284,1.2,1.2,1.2,35.83,0.6,34.858,85.8,-0.1988,0.6,0.6
19213,10/30/17 22:10,0.0947,0.2284,1.2,1.2,1.2,35.83,0.6,34.81,87.5,-0.1988,0.6,0.6
19214,10/30/17 22:20,0.0954,0.2284,1.2,1.2,1.2,35.83,0.6,34.027,90.1,-0.1988,0.6,0.6
