Plot Title: Launch_9735547_PHb1,,,,,,,,,,,,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 9735547, SEN S/N: 2012371)","Water Content, m³/m³ (LGR S/N: 9735547, SEN S/N: 2012373)","PAR, uE (LGR S/N: 9735547, SEN S/N: 9700884)","PAR, uE (LGR S/N: 9735547, SEN S/N: 9700885)","PAR, uE (LGR S/N: 9735547, SEN S/N: 9711280)","Temp, °F (LGR S/N: 9735547, SEN S/N: 9719166)","Temp, °F (LGR S/N: 9735547, SEN S/N: 9721330)","RH, % (LGR S/N: 9735547, SEN S/N: 9721330)","Voltage, V (LGR S/N: 9735547, SEN S/N: 9725497)","Solar Radiation, W/m² (LGR S/N: 9735547, SEN S/N: 9734394)","Solar Radiation, W/m² (LGR S/N: 9735547, SEN S/N: 9734402)","Solar Radiation, W/m² (LGR S/N: 9735547, SEN S/N: 9734405)","Batt, V (LGR S/N: 9735547)"
3932,7/15/17 9:00,0.1412,0.1833,1331.2,33.7,31.2,54.604,63.304,71.6,-0.1835,675.6,60.6,63.1,4.4
3933,7/15/17 9:10,0.1412,0.184,1383.7,36.2,33.7,54.777,66.515,65.5,-0.1835,700.6,63.1,65.6,4.418
3934,7/15/17 9:20,0.1405,0.1833,1436.2,38.7,36.2,54.995,68.056,66.8,-0.1835,726.9,65.6,69.4,4.4
3935,7/15/17 9:30,0.1405,0.184,1486.2,38.7,36.2,55.299,67.114,66.1,-0.1835,751.9,68.1,71.9,4.418
3936,7/15/17 9:40,0.1405,0.1833,1536.2,41.2,38.7,55.558,67.071,64.2,-0.1835,776.9,69.4,74.4,4.4
3937,7/15/17 9:50,0.1397,0.184,1586.2,43.7,41.2,55.906,67.543,64.4,-0.1835,803.1,71.9,75.6,4.393
3938,7/15/17 10:00,0.1397,0.184,1633.7,43.7,41.2,56.251,68.999,66,-0.1835,829.4,74.4,78.1,4.406
3939,7/15/17 10:10,0.1397,0.184,1678.7,46.2,43.7,56.642,69.042,63.3,-0.1835,853.1,76.9,80.6,4.4
3940,7/15/17 10:20,0.139,0.184,1721.2,48.7,43.7,57.074,68.913,61.5,-0.1835,871.9,78.1,81.9,4.418
3941,7/15/17 10:30,0.1383,0.184,1748.7,48.7,46.2,57.549,71.103,58.8,-0.1835,891.9,79.4,83.1,4.4
3942,7/15/17 10:40,0.1383,0.1848,1781.2,51.2,48.7,57.979,71.361,60.7,-0.1835,911.9,79.4,84.4,4.393
3943,7/15/17 10:50,0.1383,0.1848,1816.2,51.2,48.7,58.498,74.424,54.2,-0.1835,930.6,80.6,85.6,4.4
3944,7/15/17 11:00,0.1376,0.1848,1833.7,53.7,48.7,59.014,76.071,58.2,-0.1835,949.4,80.6,86.9,4.393
3945,7/15/17 11:10,0.1376,0.1855,1856.2,53.7,51.2,59.529,76.942,56.6,-0.1835,966.9,81.9,88.1,4.442
3946,7/15/17 11:20,0.1376,0.1855,1881.2,53.7,51.2,60.089,73.213,56.7,-0.1835,979.4,81.9,88.1,4.393
3947,7/15/17 11:30,0.1376,0.1855,1898.7,56.2,53.7,60.647,75.16,49.5,-0.1835,993.1,83.1,89.4,4.442
3948,7/15/17 11:40,0.1376,0.1855,1928.7,56.2,53.7,61.248,76.725,52.5,-0.1835,1009.4,84.4,89.4,4.393
3949,7/15/17 11:50,0.1361,0.1862,1938.7,56.2,53.7,61.848,75.898,50.6,-0.1835,1019.4,84.4,89.4,4.393
3950,7/15/17 12:00,0.1361,0.1862,1946.2,56.2,56.2,62.447,77.77,50.9,-0.1835,1023.1,85.6,89.4,4.393
3951,7/15/17 12:10,0.1361,0.1862,1981.2,58.7,56.2,63.048,76.811,49.6,-0.1835,1043.1,86.9,91.9,4.393
3952,7/15/17 12:20,0.1354,0.187,2026.2,61.2,58.7,63.648,78.91,44.8,-0.1835,1069.4,89.4,94.4,4.393
3953,7/15/17 12:30,0.1354,0.1877,2041.2,61.2,58.7,64.247,76.854,46.4,-0.1835,1079.4,90.6,94.4,4.393
3954,7/15/17 12:40,0.1354,0.1877,2081.2,61.2,61.2,64.845,80.139,48,-0.1835,1096.9,91.9,96.9,4.393
3955,7/15/17 12:50,0.1347,0.187,2151.2,63.7,63.7,65.444,78.471,51.9,-0.1835,1139.4,96.9,100.6,4.393
3956,7/15/17 13:00,0.1347,0.1877,2228.7,66.2,66.2,66.087,78.733,41.5,-0.1835,1180.6,100.6,104.4,4.442
3957,7/15/17 13:10,0.1339,0.187,556.2,16.2,13.7,66.643,75.204,42.2,-0.1886,286.9,25.6,26.9,4.393
3958,7/15/17 13:20,0.1332,0.1877,2171.2,63.7,66.2,67.199,80.139,43.6,-0.1835,1148.1,99.4,101.9,4.4
3959,7/15/17 13:30,0.1332,0.187,2126.2,61.2,63.7,67.714,76.071,45.6,-0.1835,1111.9,96.9,99.4,4.393
3960,7/15/17 13:40,0.1325,0.1877,2133.7,63.7,63.7,68.227,81.421,40.4,-0.1835,1114.4,96.9,99.4,4.4
3961,7/15/17 13:50,0.1325,0.1877,671.2,18.7,18.7,68.698,79.655,35.3,-0.1835,349.4,33.1,33.1,4.393
3962,7/15/17 14:00,0.1318,0.1877,2088.7,61.2,61.2,69.129,78.733,41.5,-0.1835,1079.4,95.6,96.9,4.406
3963,7/15/17 14:10,0.1318,0.1877,2071.2,61.2,61.2,69.6,81.111,36.7,-0.1835,1070.6,95.6,94.4,4.393
3964,7/15/17 14:20,0.131,0.187,488.7,13.7,13.7,69.985,72.912,43.4,-0.1835,254.4,24.4,24.4,4.418
3965,7/15/17 14:30,0.131,0.1877,2073.7,58.7,61.2,70.459,79.435,37.5,-0.1835,1066.9,95.6,94.4,4.393
3966,7/15/17 14:40,0.1303,0.1877,463.7,11.2,13.7,70.846,77.945,37.6,-0.1886,231.9,21.9,21.9,4.43
3967,7/15/17 14:50,0.1296,0.187,1836.2,53.7,53.7,71.19,75.985,38.8,-0.1835,923.1,84.4,84.4,4.393
3968,7/15/17 15:00,0.1296,0.187,773.7,21.2,21.2,71.533,76.203,43.7,-0.1835,353.1,33.1,31.9,4.514
3969,7/15/17 15:10,0.1296,0.187,341.2,8.7,8.7,71.834,77.639,36.4,-0.1835,156.9,15.6,14.4,4.393
3970,7/15/17 15:20,0.1288,0.187,1801.2,53.7,53.7,72.093,80.361,32,-0.1835,914.4,85.6,85.6,4.556
3971,7/15/17 15:30,0.1288,0.187,1843.7,53.7,56.2,72.351,81.909,32,-0.1835,940.6,89.4,90.6,4.393
3972,7/15/17 15:40,0.1281,0.187,916.2,26.2,26.2,72.567,77.553,33.9,-0.1835,460.6,44.4,45.6,4.381
3973,7/15/17 15:50,0.1281,0.187,1306.2,38.7,38.7,72.783,75.767,39.6,-0.1835,665.6,64.4,66.9,4.393
3974,7/15/17 16:00,0.1274,0.1862,1343.7,41.2,41.2,72.997,73.429,42,-0.1835,685.6,66.9,70.6,4.393
3975,7/15/17 16:10,0.1267,0.1862,703.7,21.2,21.2,73.213,72.351,41.7,-0.1835,353.1,34.4,35.6,4.393
3976,7/15/17 16:20,0.1267,0.1855,826.2,23.7,26.2,73.342,70.459,46.5,-0.1835,411.9,41.9,43.1,4.393
3977,7/15/17 16:30,0.1267,0.1855,1383.7,43.7,43.7,73.515,76.114,36.8,-0.1835,695.6,75.6,78.1,4.393
3978,7/15/17 16:40,0.1267,0.1855,1308.7,41.2,43.7,73.602,79.216,33.6,-0.1835,655.6,74.4,75.6,4.393
3979,7/15/17 16:50,0.1259,0.1855,1126.2,33.7,36.2,73.688,78.339,33.6,-0.1835,559.4,65.6,66.9,4.393
3980,7/15/17 17:00,0.1252,0.1848,1081.2,33.7,36.2,73.731,77.684,35.7,-0.1835,538.1,64.4,65.6,4.393
3981,7/15/17 17:10,0.1245,0.1848,1001.2,28.7,33.7,73.774,77.335,38.6,-0.1835,494.4,60.6,60.6,4.393
3982,7/15/17 17:20,0.1245,0.184,293.7,6.2,8.7,73.818,77.553,36.9,-0.1835,126.9,13.1,11.9,4.393
3983,7/15/17 17:30,0.1245,0.184,266.2,6.2,6.2,73.774,75.637,34.9,-0.1835,115.6,11.9,11.9,4.393
3984,7/15/17 17:40,0.1238,0.1833,318.7,6.2,8.7,73.731,72.221,39.2,-0.1835,153.1,15.6,15.6,4.393
3985,7/15/17 17:50,0.1238,0.1826,248.7,6.2,6.2,73.602,69.685,40.4,-0.1835,123.1,11.9,11.9,4.393
3986,7/15/17 18:00,0.123,0.1826,201.2,3.7,3.7,73.472,67.158,44.5,-0.1835,103.1,9.4,9.4,4.393
3987,7/15/17 18:10,0.123,0.1819,218.7,3.7,6.2,73.256,66.772,44.3,-0.1835,114.4,10.6,10.6,4.46
3988,7/15/17 18:20,0.123,0.1819,581.2,13.7,21.2,73.04,68.4,41.5,-0.1835,308.1,40.6,34.4,4.393
3989,7/15/17 18:30,0.1223,0.1811,776.2,18.7,28.7,72.783,71.447,39.1,-0.1835,416.9,58.1,45.6,4.393
3990,7/15/17 18:40,0.1223,0.1811,708.7,16.2,26.2,72.48,72.307,39.9,-0.1835,375.6,53.1,38.1,4.418
3991,7/15/17 18:50,0.1216,0.1811,486.2,8.7,18.7,72.221,72.696,40.8,-0.1835,251.9,38.1,23.1,4.393
3992,7/15/17 19:00,0.1216,0.1804,136.2,1.2,3.7,71.92,66.173,39.7,-0.1835,60.6,5.6,4.4,4.393
3993,7/15/17 19:10,0.1209,0.1797,83.7,1.2,1.2,71.661,64.418,44.8,-0.1835,31.9,1.9,1.9,4.393
3994,7/15/17 19:20,0.1209,0.179,68.7,1.2,1.2,71.404,61.032,53.4,-0.1835,24.4,1.9,0.6,4.4
3995,7/15/17 19:30,0.1209,0.179,71.2,1.2,1.2,71.146,58.755,59.2,-0.1835,26.9,1.9,1.9,4.4
3996,7/15/17 19:40,0.1201,0.1782,66.2,1.2,1.2,70.846,57.765,60.6,-0.1835,25.6,1.9,1.9,4.43
3997,7/15/17 19:50,0.1209,0.1782,51.2,1.2,1.2,70.543,57.074,62.3,-0.1835,18.1,0.6,0.6,4.393
3998,7/15/17 20:00,0.1209,0.1775,36.2,1.2,1.2,70.243,56.815,60.8,-0.1835,13.1,0.6,0.6,4.393
3999,7/15/17 20:10,0.1201,0.1775,28.7,1.2,1.2,69.942,56.815,61.1,-0.1835,10.6,0.6,0.6,4.393
4000,7/15/17 20:20,0.1201,0.1775,21.2,1.2,1.2,69.643,57.376,57.7,-0.1835,8.1,0.6,0.6,4.393
4001,7/15/17 20:30,0.1201,0.1768,8.7,1.2,1.2,69.3,56.34,58.2,-0.1835,3.1,0.6,0.6,4.393
4002,7/15/17 20:40,0.1201,0.1768,1.2,1.2,1.2,68.999,54.909,62,-0.1835,0.6,0.6,0.6,4.393
4003,7/15/17 20:50,0.1194,0.1761,1.2,1.2,1.2,68.698,54.343,66.9,-0.1835,0.6,0.6,0.6,4.393
4004,7/15/17 21:00,0.1194,0.1761,1.2,1.2,1.2,68.4,53.209,68.3,-0.1835,0.6,0.6,0.6,4.393
4005,7/15/17 21:10,0.1194,0.1753,1.2,1.2,1.2,68.099,51.764,73.5,-0.1835,0.6,0.6,0.6,4.393
4006,7/15/17 21:20,0.1194,0.1753,1.2,1.2,1.2,67.798,50.576,74.9,-0.1835,0.6,0.6,0.6,4.393
4007,7/15/17 21:30,0.1194,0.1753,1.2,1.2,1.2,67.5,51.017,73.6,-0.1835,0.6,0.6,0.6,4.393
4008,7/15/17 21:40,0.1194,0.1746,1.2,1.2,1.2,67.199,51.148,75.4,-0.1835,0.6,0.6,0.6,4.393
4009,7/15/17 21:50,0.1194,0.1746,1.2,1.2,1.2,66.943,51.413,76.6,-0.1835,0.6,0.6,0.6,4.381
4010,7/15/17 22:00,0.1194,0.1739,1.2,1.2,1.2,66.643,51.37,76.1,-0.1835,0.6,0.6,0.6,4.381
4011,7/15/17 22:10,0.1187,0.1739,1.2,1.2,1.2,66.385,50.268,78.6,-0.1835,0.6,0.6,0.6,4.381
4012,7/15/17 22:20,0.1187,0.1739,1.2,1.2,1.2,66.13,49.516,82.3,-0.1835,0.6,0.6,0.6,4.381
4013,7/15/17 22:30,0.1187,0.1732,1.2,1.2,1.2,65.872,48.628,81.6,-0.1835,0.6,0.6,0.6,4.381
4014,7/15/17 22:40,0.1187,0.1724,1.2,1.2,1.2,65.615,49.294,80.4,-0.1835,0.6,0.6,0.6,4.381
4015,7/15/17 22:50,0.1187,0.1724,1.2,1.2,1.2,65.403,48.895,80.1,-0.1835,0.6,0.6,0.6,4.381
4016,7/15/17 23:00,0.118,0.1724,1.2,1.2,1.2,65.145,47.289,85.4,-0.1835,0.6,0.6,0.6,4.381
4017,7/15/17 23:10,0.118,0.1717,1.2,1.2,1.2,64.888,47.647,84.7,-0.1835,0.6,0.6,0.6,4.381
4018,7/15/17 23:20,0.118,0.1717,1.2,1.2,1.2,64.674,46.931,86.5,-0.1835,0.6,0.6,0.6,4.375
4019,7/15/17 23:30,0.118,0.1717,1.2,1.2,1.2,64.459,48.004,83.6,-0.1835,0.6,0.6,0.6,4.375
4020,7/15/17 23:40,0.118,0.1717,1.2,1.2,1.2,64.204,47.736,84.7,-0.1835,0.6,0.6,0.6,4.375
4021,7/15/17 23:50,0.118,0.171,1.2,1.2,1.2,63.99,48.272,83.2,-0.1835,0.6,0.6,0.6,4.369
4022,7/16/17 0:00,0.1172,0.171,1.2,1.2,1.2,63.775,46.526,87,-0.1835,0.6,0.6,0.6,4.369
4023,7/16/17 0:10,0.1172,0.171,1.2,1.2,1.2,63.561,46.391,87.2,-0.1835,0.6,0.6,0.6,4.369
4024,7/16/17 0:20,0.1172,0.1702,1.2,1.2,1.2,63.347,45.986,88.3,-0.1835,0.6,0.6,0.6,4.369
4025,7/16/17 0:30,0.1172,0.1702,1.2,1.2,1.2,63.133,46.436,87.8,-0.1835,0.6,0.6,0.6,4.381
4026,7/16/17 0:40,0.1172,0.1702,1.2,1.2,1.2,62.919,46.166,89.8,-0.1835,0.6,0.6,0.6,4.363
4027,7/16/17 0:50,0.1172,0.1702,1.2,1.2,1.2,62.748,45.896,88.9,-0.1835,0.6,0.6,0.6,4.363
4028,7/16/17 1:00,0.1165,0.1702,1.2,1.2,1.2,62.533,46.616,87.8,-0.1835,0.6,0.6,0.6,4.363
4029,7/16/17 1:10,0.1165,0.1695,1.2,1.2,1.2,62.319,45.579,89.9,-0.1835,0.6,0.6,0.6,4.363
4030,7/16/17 1:20,0.1165,0.1695,1.2,1.2,1.2,62.148,45.806,89.4,-0.1835,0.6,0.6,0.6,4.363
4031,7/16/17 1:30,0.1165,0.1695,1.2,1.2,1.2,61.977,45.354,90.4,-0.1835,0.6,0.6,0.6,4.363
4032,7/16/17 1:40,0.1165,0.1688,1.2,1.2,1.2,61.804,45.986,89.5,-0.1835,0.6,0.6,0.6,4.363
4033,7/16/17 1:50,0.1158,0.1688,1.2,1.2,1.2,61.59,45.669,89.2,-0.1835,0.6,0.6,0.6,4.363
4034,7/16/17 2:00,0.1165,0.1688,1.2,1.2,1.2,61.419,44.582,92.9,-0.1835,0.6,0.6,0.6,4.363
4035,7/16/17 2:10,0.1158,0.1681,1.2,1.2,1.2,61.248,45.534,91.2,-0.1835,0.6,0.6,0.6,4.363
4036,7/16/17 2:20,0.115,0.1681,1.2,1.2,1.2,61.075,44.173,92,-0.1835,0.6,0.6,0.6,4.363
4037,7/16/17 2:30,0.115,0.1681,1.2,1.2,1.2,60.904,43.488,93.7,-0.1886,0.6,0.6,0.6,4.363
4038,7/16/17 2:40,0.115,0.1681,1.2,1.2,1.2,60.733,44.173,93.7,-0.1835,0.6,0.6,0.6,4.363
4039,7/16/17 2:50,0.115,0.1673,1.2,1.2,1.2,60.561,44.31,93,-0.1835,0.6,0.6,0.6,4.363
4040,7/16/17 3:00,0.115,0.1673,1.2,1.2,1.2,60.39,44.4,92.8,-0.1835,0.6,0.6,0.6,4.363
4041,7/16/17 3:10,0.115,0.1673,1.2,1.2,1.2,60.26,43.259,94.6,-0.1835,0.6,0.6,0.6,4.363
4042,7/16/17 3:20,0.115,0.1673,1.2,1.2,1.2,60.089,42.939,93.7,-0.1835,0.6,0.6,0.6,4.363
4043,7/16/17 3:30,0.115,0.1673,1.2,1.2,1.2,59.916,42.202,94.3,-0.1835,0.6,0.6,0.6,4.363
4044,7/16/17 3:40,0.115,0.1666,1.2,1.2,1.2,59.745,41.693,95.3,-0.1835,0.6,0.6,0.6,4.363
4045,7/16/17 3:50,0.115,0.1666,1.2,1.2,1.2,59.616,41.832,96.8,-0.1835,0.6,0.6,0.6,4.363
4046,7/16/17 4:00,0.1143,0.1666,1.2,1.2,1.2,59.486,42.202,95.2,-0.1835,0.6,0.6,0.6,4.363
4047,7/16/17 4:10,0.1143,0.1666,1.2,1.2,1.2,59.315,41.74,97.2,-0.1835,0.6,0.6,0.6,4.363
4048,7/16/17 4:20,0.1143,0.1659,1.2,1.2,1.2,59.142,41.277,96.1,-0.1835,0.6,0.6,0.6,4.363
4049,7/16/17 4:30,0.1136,0.1659,1.2,1.2,1.2,58.971,40.579,96.6,-0.1835,0.6,0.6,0.6,4.363
4050,7/16/17 4:40,0.1136,0.1659,1.2,1.2,1.2,58.842,40.858,96.6,-0.1835,0.6,0.6,0.6,4.363
4051,7/16/17 4:50,0.1136,0.1659,1.2,1.2,1.2,58.712,40.251,97.9,-0.1835,0.6,0.6,0.6,4.363
4052,7/16/17 5:00,0.1129,0.1652,1.2,1.2,1.2,58.541,39.783,97.2,-0.1835,0.6,0.6,0.6,4.363
4053,7/16/17 5:10,0.1136,0.1652,1.2,1.2,1.2,58.368,40.532,97.3,-0.1835,0.6,0.6,0.6,4.363
4054,7/16/17 5:20,0.1136,0.1652,1.2,1.2,1.2,58.239,40.298,98.2,-0.1835,0.6,0.6,0.6,4.363
4055,7/16/17 5:30,0.1129,0.1644,1.2,1.2,1.2,58.109,40.111,98.1,-0.1835,0.6,0.6,0.6,4.363
4056,7/16/17 5:40,0.1129,0.1652,1.2,1.2,1.2,57.936,40.392,98.5,-0.1835,0.6,0.6,0.6,4.363
4057,7/16/17 5:50,0.1129,0.1644,6.2,1.2,1.2,57.807,39.549,98,-0.1835,1.9,0.6,0.6,4.357
4058,7/16/17 6:00,0.1129,0.1644,16.2,1.2,1.2,57.679,39.454,98.3,-0.1835,5.6,0.6,0.6,4.357
4059,7/16/17 6:10,0.1129,0.1637,31.2,1.2,1.2,57.506,39.924,98.4,-0.1835,10.6,0.6,0.6,4.363
4060,7/16/17 6:20,0.1129,0.1637,46.2,1.2,1.2,57.376,40.905,98.6,-0.1835,14.4,0.6,0.6,4.363
4061,7/16/17 6:30,0.1129,0.1644,61.2,1.2,1.2,57.247,40.764,96.6,-0.1835,18.1,0.6,0.6,4.381
4062,7/16/17 6:40,0.1129,0.1637,76.2,1.2,1.2,57.117,40.579,97.9,-0.1835,21.9,0.6,0.6,4.393
4063,7/16/17 6:50,0.1121,0.1637,401.2,6.2,8.7,56.988,41.787,98.4,-0.1835,244.4,21.9,18.1,4.484
4064,7/16/17 7:00,0.1121,0.1637,486.2,8.7,8.7,56.901,46.436,95.7,-0.1835,284.4,25.6,23.1,4.418
4065,7/16/17 7:10,0.1121,0.1637,566.2,11.2,11.2,56.772,48.45,93.3,-0.1835,320.6,29.4,26.9,4.4
4066,7/16/17 7:20,0.1121,0.1637,641.2,13.7,13.7,56.685,49.028,91.8,-0.1835,354.4,31.9,31.9,4.418
4067,7/16/17 7:30,0.1121,0.1637,713.7,16.2,16.2,56.599,51.852,88.1,-0.1835,388.1,35.6,35.6,4.4
4068,7/16/17 7:40,0.1121,0.1637,793.7,16.2,18.7,56.556,54.169,83.4,-0.1835,424.4,39.4,39.4,4.418
4069,7/16/17 7:50,0.1114,0.1637,853.7,18.7,21.2,56.512,56.599,80.5,-0.1835,454.4,41.9,43.1,4.4
4070,7/16/17 8:00,0.1114,0.163,928.7,21.2,21.2,56.469,57.333,79.2,-0.1835,489.4,45.6,46.9,4.418
4071,7/16/17 8:10,0.1114,0.163,1003.7,23.7,23.7,56.469,59.056,75.5,-0.1835,524.4,48.1,50.6,4.4
4072,7/16/17 8:20,0.1114,0.1637,1068.7,26.2,26.2,56.512,60.991,73.7,-0.1835,555.6,51.9,54.4,4.418
4073,7/16/17 8:30,0.1114,0.1644,1133.7,31.2,28.7,56.556,63.99,70.5,-0.1835,584.4,54.4,58.1,4.4
4074,7/16/17 8:40,0.1114,0.1637,1193.7,33.7,28.7,56.599,65.102,65.8,-0.1835,614.4,58.1,60.6,4.393
4075,7/16/17 8:50,0.1107,0.1637,1251.2,33.7,31.2,56.728,63.475,69.9,-0.1835,640.6,59.4,64.4,4.406
4076,7/16/17 9:00,0.1107,0.1637,1308.7,36.2,33.7,56.858,62.533,67.5,-0.1835,665.6,61.9,66.9,4.4
4077,7/16/17 9:10,0.1107,0.1637,1363.7,38.7,36.2,57.031,65.188,65.8,-0.1835,693.1,64.4,69.4,4.418
4078,7/16/17 9:20,0.1107,0.1637,1416.2,41.2,36.2,57.247,66.429,64.4,-0.1835,720.6,66.9,73.1,4.4
4079,7/16/17 9:30,0.11,0.1637,1471.2,43.7,38.7,57.506,69.771,62.9,-0.1835,744.4,69.4,74.4,4.393
4080,7/16/17 9:40,0.11,0.1644,1513.7,46.2,41.2,57.765,70.759,59.6,-0.1835,766.9,70.6,76.9,4.406
4081,7/16/17 9:50,0.11,0.1644,1548.7,46.2,41.2,58.066,69.858,56.9,-0.1835,786.9,73.1,78.1,4.4
4082,7/16/17 10:00,0.11,0.1644,1601.2,48.7,43.7,58.368,69.343,58.8,-0.1835,810.6,74.4,80.6,4.544
4083,7/16/17 10:10,0.1092,0.1644,1676.2,51.2,43.7,58.712,71.017,57.5,-0.1835,851.9,76.9,84.4,4.4
4084,7/16/17 10:20,0.1092,0.1644,1733.7,53.7,46.2,59.056,71.274,57.5,-0.1835,883.1,80.6,86.9,4.393
4085,7/16/17 10:30,0.1092,0.1644,1523.7,46.2,41.2,59.486,71.06,55,-0.1835,764.4,66.9,74.4,4.406
4086,7/16/17 10:40,0.1092,0.1652,1123.7,33.7,28.7,59.873,74.077,52.5,-0.1835,553.1,48.1,53.1,4.393
4087,7/16/17 10:50,0.1085,0.1659,2016.2,63.7,56.2,60.303,74.511,55.9,-0.1835,1056.9,93.1,101.9,4.544
4088,7/16/17 11:00,0.1085,0.1652,1301.2,38.7,38.7,60.733,70.673,52.8,-0.1835,664.4,61.9,63.1,4.4
4089,7/16/17 11:10,0.1078,0.1659,2163.7,68.7,61.2,61.162,75.376,51.1,-0.1835,1151.9,100.6,110.6,4.393
4090,7/16/17 11:20,0.1078,0.1659,2246.2,71.2,63.7,61.633,74.899,50.9,-0.1835,1204.4,104.4,114.4,4.4
4091,7/16/17 11:30,0.1071,0.1659,618.7,16.2,16.2,62.019,68.313,58,-0.1835,309.4,28.1,29.4,4.393
4092,7/16/17 11:40,0.1078,0.1666,2161.2,68.7,61.2,62.447,74.683,52,-0.1835,1145.6,98.1,106.9,4.418
4093,7/16/17 11:50,0.1078,0.1666,2083.7,66.2,61.2,62.875,79.347,52.5,-0.1835,1101.9,94.4,101.9,4.393
4094,7/16/17 12:00,0.1071,0.1673,2173.7,68.7,63.7,63.347,82.976,42.9,-0.1835,1150.6,99.4,106.9,4.556
4095,7/16/17 12:10,0.1071,0.1673,1023.7,31.2,28.7,63.775,80.051,41.5,-0.1835,518.1,46.9,49.4,4.393
4096,7/16/17 12:20,0.1071,0.1666,2481.2,78.7,73.7,64.247,78.339,42.2,-0.1835,1276.9,116.9,125.6,4.393
4097,7/16/17 12:30,0.1063,0.1673,796.2,23.7,21.2,64.76,77.117,42.2,-0.1835,421.9,39.4,41.9,4.393
4098,7/16/17 12:40,0.1056,0.1673,1293.7,38.7,36.2,65.273,74.295,44.9,-0.1835,661.9,58.1,61.9,4.393
4099,7/16/17 12:50,0.1056,0.1673,2078.7,63.7,61.2,65.745,75.942,48.5,-0.1835,1104.4,98.1,101.9,4.393
4100,7/16/17 13:00,0.1049,0.1673,616.2,16.2,16.2,66.173,70.846,48.8,-0.1835,325.6,31.9,31.9,4.393
4101,7/16/17 13:10,0.1049,0.1666,656.2,18.7,18.7,66.558,70.158,51.7,-0.1835,340.6,33.1,33.1,4.393
4102,7/16/17 13:20,0.1049,0.1673,1788.7,53.7,53.7,66.9,74.424,45.9,-0.1835,940.6,84.4,85.6,4.393
4103,7/16/17 13:30,0.1049,0.1681,2246.2,66.2,66.2,67.199,77.859,43.8,-0.1835,1176.9,103.1,105.6,4.4
4104,7/16/17 13:40,0.1049,0.1681,2131.2,63.7,63.7,67.5,79.435,43.6,-0.1835,1099.4,96.9,98.1,4.393
4105,7/16/17 13:50,0.1042,0.1681,1903.7,56.2,58.7,67.842,79.743,36.1,-0.1835,978.1,85.6,85.6,4.4
4106,7/16/17 14:00,0.1034,0.1681,1963.7,56.2,58.7,68.227,80.184,36.5,-0.1835,1001.9,89.4,88.1,4.393
4107,7/16/17 14:10,0.1034,0.1681,2053.7,58.7,61.2,68.657,78.953,38.4,-0.1835,1049.4,94.4,93.1,4.418
4108,7/16/17 14:20,0.1027,0.1673,1116.2,33.7,31.2,69.129,74.943,41.4,-0.1835,569.4,50.6,51.9,4.393
4109,7/16/17 14:30,0.1027,0.1673,458.7,13.7,11.2,69.514,68.185,53.9,-0.1835,235.6,21.9,23.1,4.418
4110,7/16/17 14:40,0.102,0.1673,438.7,11.2,11.2,69.942,66.385,53.6,-0.1835,226.9,21.9,21.9,4.393
4111,7/16/17 14:50,0.1012,0.1673,496.2,13.7,13.7,70.329,66.943,53.4,-0.1835,258.1,25.6,25.6,4.46
4112,7/16/17 15:00,0.1012,0.1673,643.7,18.7,18.7,70.587,68.056,53.4,-0.1835,335.6,31.9,33.1,4.393
4113,7/16/17 15:10,0.1012,0.1673,696.2,18.7,18.7,70.759,68.614,50.4,-0.1835,363.1,34.4,35.6,4.43
4114,7/16/17 15:20,0.1005,0.1673,636.2,16.2,18.7,70.846,68.571,52.7,-0.1835,326.9,31.9,31.9,4.393
4115,7/16/17 15:30,0.1005,0.1666,641.2,16.2,18.7,70.846,68.527,50.2,-0.1835,324.4,31.9,31.9,4.393
4116,7/16/17 15:40,0.1005,0.1666,533.7,13.7,13.7,70.846,69.3,51.7,-0.1835,263.1,25.6,25.6,4.4
4117,7/16/17 15:50,0.1005,0.1659,681.2,18.7,21.2,70.846,69.557,48,-0.1835,333.1,33.1,33.1,4.393
4118,7/16/17 16:00,0.0998,0.1659,1056.2,31.2,33.7,70.803,71.92,44.2,-0.1835,521.9,53.1,53.1,4.4
4119,7/16/17 16:10,0.0998,0.1659,1413.7,43.7,46.2,70.846,76.071,40.3,-0.1835,704.4,71.9,74.4,4.393
4120,7/16/17 16:20,0.0998,0.1659,1378.7,41.2,43.7,70.846,77.727,40.4,-0.1835,684.4,73.1,74.4,4.406
4121,7/16/17 16:30,0.0998,0.1659,1328.7,41.2,43.7,70.887,77.072,39.2,-0.1835,659.4,73.1,74.4,4.393
4122,7/16/17 16:40,0.0991,0.1652,1321.2,41.2,43.7,71.017,78.208,35.9,-0.1835,658.1,74.4,74.4,4.418
4123,7/16/17 16:50,0.0991,0.1652,1323.7,41.2,43.7,71.146,75.985,37.8,-0.1835,663.1,76.9,78.1,4.393
4124,7/16/17 17:00,0.0991,0.1644,458.7,11.2,11.2,71.231,70.115,45.1,-0.1835,221.9,21.9,21.9,4.442
4125,7/16/17 17:10,0.0983,0.1644,951.2,28.7,31.2,71.361,70.201,45.1,-0.1835,475.6,54.4,55.6,4.393
4126,7/16/17 17:20,0.0983,0.1644,368.7,8.7,8.7,71.447,68.356,45.4,-0.1886,176.9,16.9,16.9,4.442
