Plot Title: 20147179,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 20147179, SEN S/N: 20145939)","Temp, °F (LGR S/N: 20147179, SEN S/N: 20399270, LBL: A2_L)"
1,5/15/18 15:30,0.2786,
2,5/15/18 16:30,0.2813,
3,5/15/18 17:30,0.2824,
4,5/15/18 18:30,0.283,
5,5/15/18 19:30,0.2834,
6,5/15/18 20:30,0.2837,
7,5/15/18 21:30,0.2837,
8,5/15/18 22:30,0.284,
9,5/15/18 23:30,0.284,
10,5/16/18 0:30,0.284,
11,5/16/18 1:30,0.2844,
12,5/16/18 2:30,0.2844,
13,5/16/18 3:30,0.2844,
14,5/16/18 4:30,0.2844,
15,5/16/18 5:30,0.2844,
16,5/16/18 6:30,0.2844,
17,5/16/18 7:30,0.2844,
18,5/16/18 8:30,0.285,
19,5/16/18 9:30,0.2853,
20,5/16/18 10:30,0.2857,
21,5/16/18 11:30,0.2853,
22,5/16/18 12:30,0.285,
23,5/16/18 13:30,0.285,
24,5/16/18 14:30,0.2847,
25,5/16/18 15:30,0.2847,
26,5/16/18 16:30,0.2847,
27,5/16/18 17:30,0.2847,
28,5/16/18 18:30,0.285,
29,5/16/18 19:30,0.2847,
30,5/16/18 20:30,0.2847,
31,5/16/18 21:30,0.2847,
32,5/16/18 22:30,0.2847,
33,5/16/18 23:30,0.2847,
34,5/17/18 0:30,0.2847,
35,5/17/18 1:30,0.2847,
36,5/17/18 2:30,0.2847,
37,5/17/18 3:30,0.2847,
38,5/17/18 4:30,0.2847,
39,5/17/18 5:30,0.2847,
40,5/17/18 6:30,0.2847,
41,5/17/18 7:30,0.285,
42,5/17/18 8:30,0.2853,
43,5/17/18 9:30,0.2861,
44,5/17/18 10:30,0.2857,
45,5/17/18 11:30,0.2853,
46,5/17/18 12:30,0.2853,
47,5/17/18 13:30,0.2847,
48,5/17/18 14:30,0.2847,
49,5/17/18 15:30,0.2847,
50,5/17/18 16:30,0.2847,
51,5/17/18 17:30,0.2844,
52,5/17/18 18:30,0.2844,
53,5/17/18 19:30,0.2844,
54,5/17/18 20:30,0.284,
55,5/17/18 21:30,0.284,
56,5/17/18 22:30,0.284,
57,5/17/18 23:30,0.284,
58,5/18/18 0:30,0.284,
59,5/18/18 1:30,0.284,
60,5/18/18 2:30,0.284,
61,5/18/18 3:30,0.284,
62,5/18/18 4:30,0.284,
63,5/18/18 5:30,0.284,
64,5/18/18 6:30,0.284,
65,5/18/18 7:30,0.284,
66,5/18/18 8:30,0.2844,
67,5/18/18 9:30,0.2847,
68,5/18/18 10:30,0.2844,
69,5/18/18 11:30,0.2844,
70,5/18/18 12:30,0.2844,
71,5/18/18 13:30,0.284,
72,5/18/18 14:30,0.284,
73,5/18/18 15:30,0.2837,
74,5/18/18 16:30,0.2837,
75,5/18/18 17:30,0.2837,
76,5/18/18 18:30,0.2834,
77,5/18/18 19:30,0.2834,
78,5/18/18 20:30,0.2834,
79,5/18/18 21:30,0.2834,
80,5/18/18 22:30,0.283,
81,5/18/18 23:30,0.2834,
82,5/19/18 0:30,0.2834,
83,5/19/18 1:30,0.2834,
84,5/19/18 2:30,0.2834,
85,5/19/18 3:30,0.2834,
86,5/19/18 4:30,0.2834,
87,5/19/18 5:30,0.2834,
88,5/19/18 6:30,0.2834,
89,5/19/18 7:30,0.2834,
90,5/19/18 8:30,0.2837,
91,5/19/18 9:30,0.284,
92,5/19/18 10:30,0.2837,
93,5/19/18 11:30,0.2834,
94,5/19/18 12:30,0.283,
95,5/19/18 13:30,0.283,
96,5/19/18 14:30,0.283,
97,5/19/18 15:30,0.2827,
98,5/19/18 16:30,0.2827,
99,5/19/18 17:30,0.2827,
100,5/19/18 18:30,0.2824,
101,5/19/18 19:30,0.2824,
102,5/19/18 20:30,0.2821,
103,5/19/18 21:30,0.2824,
104,5/19/18 22:30,0.283,
105,5/19/18 23:30,0.2824,
106,5/20/18 0:30,0.2817,
107,5/20/18 1:30,0.2806,
108,5/20/18 2:30,0.281,
109,5/20/18 3:30,0.2806,
110,5/20/18 4:30,0.2806,
111,5/20/18 5:30,0.2806,
112,5/20/18 6:30,0.2806,
113,5/20/18 7:30,0.2806,
114,5/20/18 8:30,0.2824,
115,5/20/18 9:30,0.2824,
116,5/20/18 10:30,0.2827,
117,5/20/18 11:30,0.2827,
118,5/20/18 12:30,0.2827,
119,5/20/18 13:30,0.2827,
120,5/20/18 14:30,0.2824,
121,5/20/18 15:30,0.2824,
122,5/20/18 16:30,0.2824,
123,5/20/18 17:30,0.2824,
124,5/20/18 18:30,0.2821,
125,5/20/18 19:30,0.2821,
126,5/20/18 20:30,0.2821,
127,5/20/18 21:30,0.2821,
128,5/20/18 22:30,0.2821,
129,5/20/18 23:30,0.2821,
130,5/21/18 0:30,0.2817,
131,5/21/18 1:30,0.2817,
132,5/21/18 2:30,0.2817,
133,5/21/18 3:30,0.2817,
134,5/21/18 4:30,0.2821,
135,5/21/18 5:30,0.2821,
136,5/21/18 6:30,0.2817,
137,5/21/18 7:30,0.2817,
138,5/21/18 8:30,0.2803,
139,5/21/18 9:30,0.2827,
140,5/21/18 10:30,0.2827,
141,5/21/18 11:30,0.2824,
142,5/21/18 12:30,0.2824,
143,5/21/18 13:30,0.2821,
144,5/21/18 14:30,0.2821,
145,5/21/18 15:30,0.2821,
146,5/21/18 16:30,0.2817,
147,5/21/18 17:30,0.2817,
148,5/21/18 18:30,0.2817,
149,5/21/18 19:30,0.2813,
150,5/21/18 20:30,0.2813,
151,5/21/18 21:30,0.2813,
152,5/21/18 22:30,0.2813,
153,5/21/18 23:30,0.2813,
154,5/22/18 0:30,0.2813,
155,5/22/18 1:30,0.2813,
156,5/22/18 2:30,0.281,
157,5/22/18 3:30,0.281,
158,5/22/18 4:30,0.281,
159,5/22/18 5:30,0.281,
160,5/22/18 6:30,0.281,
161,5/22/18 7:30,0.281,
162,5/22/18 8:30,0.2803,
163,5/22/18 9:30,0.2817,
164,5/22/18 10:30,0.2817,
165,5/22/18 11:30,0.2813,
166,5/22/18 12:30,0.281,
167,5/22/18 13:30,0.281,
168,5/22/18 14:30,0.2806,
169,5/22/18 15:30,0.2806,
170,5/22/18 16:30,0.2806,
171,5/22/18 17:30,0.2806,
172,5/22/18 18:30,0.2803,
173,5/22/18 19:30,0.2803,
174,5/22/18 20:30,0.2803,
175,5/22/18 21:30,0.28,
176,5/22/18 22:30,0.28,
177,5/22/18 23:30,0.28,
178,5/23/18 0:30,0.28,
179,5/23/18 1:30,0.28,
180,5/23/18 2:30,0.28,
181,5/23/18 3:30,0.28,
182,5/23/18 4:30,0.28,
183,5/23/18 5:30,0.28,
184,5/23/18 6:30,0.28,
185,5/23/18 7:30,0.2803,
186,5/23/18 8:30,0.2806,
187,5/23/18 9:30,0.2806,
188,5/23/18 10:30,0.2803,
189,5/23/18 11:30,0.28,
190,5/23/18 12:30,0.2796,
191,5/23/18 13:30,0.2796,
192,5/23/18 14:30,0.2796,
193,5/23/18 15:30,0.2793,
194,5/23/18 16:30,0.2793,
195,5/23/18 17:30,0.279,
196,5/23/18 18:30,0.279,
197,5/23/18 19:30,0.279,
198,5/23/18 20:30,0.279,
199,5/23/18 21:30,0.2786,
200,5/23/18 22:30,0.2786,
201,5/23/18 23:30,0.279,
202,5/24/18 0:30,0.279,
203,5/24/18 1:30,0.279,
204,5/24/18 2:30,0.2786,
205,5/24/18 3:30,0.2786,
206,5/24/18 4:30,0.2786,
207,5/24/18 5:30,0.2786,
208,5/24/18 6:30,0.2786,
209,5/24/18 7:30,0.2786,
210,5/24/18 8:30,0.279,
211,5/24/18 9:30,0.279,
212,5/24/18 10:30,0.279,
213,5/24/18 11:30,0.2786,
214,5/24/18 12:30,0.2783,
215,5/24/18 13:30,0.278,
216,5/24/18 14:30,0.2776,
217,5/24/18 15:30,0.2773,
218,5/24/18 16:30,0.2773,
219,5/24/18 17:30,0.2773,
220,5/24/18 18:30,0.2776,
221,5/24/18 19:30,0.2776,
222,5/24/18 20:30,0.2776,
223,5/24/18 21:30,0.278,
224,5/24/18 22:30,0.2776,
225,5/24/18 23:30,0.2776,
226,5/25/18 0:30,0.2776,
227,5/25/18 1:30,0.2773,
228,5/25/18 2:30,0.2776,
229,5/25/18 3:30,0.2776,
230,5/25/18 4:30,0.2776,
231,5/25/18 5:30,0.2776,
232,5/25/18 6:30,0.2773,
233,5/25/18 7:30,0.2773,
234,5/25/18 8:30,0.2776,
235,5/25/18 9:30,0.2776,
236,5/25/18 10:30,0.2773,
237,5/25/18 11:30,0.277,
238,5/25/18 12:30,0.2766,
239,5/25/18 13:30,0.2763,
240,5/25/18 14:30,0.2759,
241,5/25/18 15:30,0.2756,
242,5/25/18 16:30,0.2753,
243,5/25/18 17:30,0.2753,
244,5/25/18 18:30,0.2749,
245,5/25/18 19:30,0.2749,
246,5/25/18 20:30,0.2749,
247,5/25/18 21:30,0.2749,
248,5/25/18 22:30,0.2749,
249,5/25/18 23:30,0.2746,
250,5/26/18 0:30,0.2746,
251,5/26/18 1:30,0.2746,
252,5/26/18 2:30,0.2749,
253,5/26/18 3:30,0.2746,
254,5/26/18 4:30,0.2746,
255,5/26/18 5:30,0.2746,
256,5/26/18 6:30,0.2743,
257,5/26/18 7:30,0.2743,
258,5/26/18 8:30,0.2743,
259,5/26/18 9:30,0.2743,
260,5/26/18 10:30,0.2739,
261,5/26/18 11:30,0.2736,
262,5/26/18 12:30,0.2732,
263,5/26/18 13:30,0.2729,
264,5/26/18 14:30,0.2726,
265,5/26/18 15:30,0.2726,
266,5/26/18 16:30,0.2726,
267,5/26/18 17:30,0.2722,
268,5/26/18 18:30,0.2729,
269,5/26/18 19:30,0.2719,
270,5/26/18 20:30,0.2715,
271,5/26/18 21:30,0.2719,
272,5/26/18 22:30,0.2722,
273,5/26/18 23:30,0.2722,
274,5/27/18 0:30,0.2719,
275,5/27/18 1:30,0.2722,
276,5/27/18 2:30,0.2719,
277,5/27/18 3:30,0.2719,
278,5/27/18 4:30,0.2719,
279,5/27/18 5:30,0.2719,
280,5/27/18 6:30,0.2719,
281,5/27/18 7:30,0.2719,
282,5/27/18 8:30,0.2719,
283,5/27/18 9:30,0.2722,
284,5/27/18 10:30,0.2719,
285,5/27/18 11:30,0.2712,
286,5/27/18 12:30,0.2715,
287,5/27/18 13:30,0.2701,
288,5/27/18 14:30,0.2698,
289,5/27/18 15:30,0.2694,
290,5/27/18 16:30,0.2691,
291,5/27/18 17:30,0.2687,
292,5/27/18 18:30,0.2684,
293,5/27/18 19:30,0.2684,
294,5/27/18 20:30,0.2684,
295,5/27/18 21:30,0.2684,
296,5/27/18 22:30,0.268,
297,5/27/18 23:30,0.268,
298,5/28/18 0:30,0.2677,
299,5/28/18 1:30,0.2677,
300,5/28/18 2:30,0.2677,
301,5/28/18 3:30,0.2673,
302,5/28/18 4:30,0.2673,
303,5/28/18 5:30,0.2673,
304,5/28/18 6:30,0.2673,
305,5/28/18 7:30,0.2673,
306,5/28/18 8:30,0.2673,
307,5/28/18 9:30,0.267,
308,5/28/18 10:30,0.2666,
309,5/28/18 11:30,0.2666,
310,5/28/18 12:30,0.266,
311,5/28/18 13:30,0.2657,
312,5/28/18 14:30,0.2653,
313,5/28/18 15:30,0.265,
314,5/28/18 16:30,0.265,
315,5/28/18 17:30,0.2646,
316,5/28/18 18:30,0.2642,
317,5/28/18 19:30,0.2642,
318,5/28/18 20:30,0.2639,
319,5/28/18 21:30,0.2639,
320,5/28/18 22:30,0.2639,
321,5/28/18 23:30,0.2635,
322,5/29/18 0:30,0.2635,
323,5/29/18 1:30,0.2635,
324,5/29/18 2:30,0.2632,
325,5/29/18 3:30,0.2635,
326,5/29/18 4:30,0.2632,
327,5/29/18 5:30,0.2632,
328,5/29/18 6:30,0.2632,
329,5/29/18 7:30,0.2632,
330,5/29/18 8:30,0.2628,
331,5/29/18 9:30,0.2628,
332,5/29/18 10:30,0.2624,
333,5/29/18 11:30,0.2621,
334,5/29/18 12:30,0.2618,
335,5/29/18 13:30,0.2615,
336,5/29/18 14:30,0.2611,
337,5/29/18 15:30,0.2607,
338,5/29/18 16:30,0.2607,
339,5/29/18 17:30,0.2604,
340,5/29/18 18:30,0.26,
341,5/29/18 19:30,0.26,
342,5/29/18 20:30,0.2596,
343,5/29/18 21:30,0.2596,
344,5/29/18 22:30,0.2592,
345,5/29/18 23:30,0.2592,
346,5/30/18 0:30,0.2589,
347,5/30/18 1:30,0.2589,
348,5/30/18 2:30,0.2589,
349,5/30/18 3:30,0.2589,
350,5/30/18 4:30,0.2589,
351,5/30/18 5:30,0.2589,
352,5/30/18 6:30,0.2589,
353,5/30/18 7:30,0.2589,
354,5/30/18 8:30,0.2589,
355,5/30/18 9:30,0.2589,
356,5/30/18 10:30,0.2585,
357,5/30/18 11:30,0.2582,
358,5/30/18 12:30,0.2575,
359,5/30/18 13:30,0.2571,
360,5/30/18 14:30,0.2579,
361,5/30/18 15:30,0.2564,
362,5/30/18 16:30,0.2538,
363,5/30/18 17:30,0.2621,
364,5/30/18 18:30,0.2611,
365,5/30/18 19:30,0.2607,
366,5/30/18 20:30,0.2604,
367,5/30/18 21:30,0.26,
368,5/30/18 22:30,0.2579,
369,5/30/18 23:30,0.2585,
370,5/31/18 0:30,0.2585,
371,5/31/18 1:30,0.2585,
372,5/31/18 2:30,0.2571,
373,5/31/18 3:30,0.2571,
374,5/31/18 4:30,0.2604,
375,5/31/18 5:30,0.2604,
376,5/31/18 6:30,0.2604,
377,5/31/18 7:30,0.2604,
378,5/31/18 8:30,0.2596,
379,5/31/18 9:30,0.2592,
380,5/31/18 10:30,0.2596,
381,5/31/18 11:30,0.2592,
382,5/31/18 12:30,0.2589,
383,5/31/18 13:30,0.2585,
384,5/31/18 14:30,0.2589,
385,5/31/18 15:30,0.2582,
386,5/31/18 16:30,0.2575,
387,5/31/18 17:30,0.2575,
388,5/31/18 18:30,0.2571,
389,5/31/18 19:30,0.2575,
390,5/31/18 20:30,0.2571,
391,5/31/18 21:30,0.2567,
392,5/31/18 22:30,0.2564,
393,5/31/18 23:30,0.2564,
394,6/1/18 0:30,0.2557,
395,6/1/18 1:30,0.2564,
396,6/1/18 2:30,0.2553,
397,6/1/18 3:30,0.255,
398,6/1/18 4:30,0.2553,
399,6/1/18 5:30,0.2557,
400,6/1/18 6:30,0.256,
401,6/1/18 7:30,0.2553,
402,6/1/18 8:30,0.255,
403,6/1/18 9:30,0.2538,
404,6/1/18 10:30,0.2538,
405,6/1/18 11:30,0.2532,
406,6/1/18 12:30,0.2528,
407,6/1/18 13:30,0.2524,
408,6/1/18 14:30,0.2516,
409,6/1/18 15:30,0.2505,
410,6/1/18 16:30,0.2505,
411,6/1/18 17:30,0.2502,
412,6/1/18 18:30,0.2494,
413,6/1/18 19:30,0.2494,
414,6/1/18 20:30,0.2494,
415,6/1/18 21:30,0.2494,
416,6/1/18 22:30,0.249,
417,6/1/18 23:30,0.249,
418,6/2/18 0:30,0.2487,
419,6/2/18 1:30,0.2487,
420,6/2/18 2:30,0.2483,
421,6/2/18 3:30,0.2487,
422,6/2/18 4:30,0.2487,
423,6/2/18 5:30,0.2487,
424,6/2/18 6:30,0.2483,
425,6/2/18 7:30,0.2483,
426,6/2/18 8:30,0.2483,
427,6/2/18 9:30,0.2483,
428,6/2/18 10:30,0.2475,
429,6/2/18 11:30,0.2483,
430,6/2/18 12:30,0.2464,
431,6/2/18 13:30,0.246,
432,6/2/18 14:30,0.2449,
433,6/2/18 15:30,0.2445,
434,6/2/18 16:30,0.2441,
435,6/2/18 17:30,0.2434,
436,6/2/18 18:30,0.2434,
437,6/2/18 19:30,0.2437,
438,6/2/18 20:30,0.243,
439,6/2/18 21:30,0.2425,
440,6/2/18 22:30,0.2425,
441,6/2/18 23:30,0.2425,
442,6/3/18 0:30,0.2425,
443,6/3/18 1:30,0.2425,
444,6/3/18 2:30,0.2425,
445,6/3/18 3:30,0.2421,
446,6/3/18 4:30,0.2421,
447,6/3/18 5:30,0.2421,
448,6/3/18 6:30,0.2421,
449,6/3/18 7:30,0.2418,
450,6/3/18 8:30,0.2418,
451,6/3/18 9:30,0.2414,
452,6/3/18 10:30,0.241,
453,6/3/18 11:30,0.2406,
454,6/3/18 12:30,0.2403,
455,6/3/18 13:30,0.2399,
456,6/3/18 14:30,0.2394,
457,6/3/18 15:30,0.2394,
458,6/3/18 16:30,0.2387,
459,6/3/18 17:30,0.2387,
460,6/3/18 18:30,0.2383,
461,6/3/18 19:30,0.2383,
462,6/3/18 20:30,0.2379,
463,6/3/18 21:30,0.2379,
464,6/3/18 22:30,0.2374,
465,6/3/18 23:30,0.2374,
466,6/4/18 0:30,0.2371,
467,6/4/18 1:30,0.2374,
468,6/4/18 2:30,0.2371,
469,6/4/18 3:30,0.2371,
470,6/4/18 4:30,0.2371,
471,6/4/18 5:30,0.2371,
472,6/4/18 6:30,0.2371,
473,6/4/18 7:30,0.2371,
474,6/4/18 8:30,0.2351,
475,6/4/18 9:30,0.2367,
476,6/4/18 10:30,0.2363,
477,6/4/18 11:30,0.2358,
478,6/4/18 12:30,0.2351,
479,6/4/18 13:30,0.2344,
480,6/4/18 14:30,0.2339,
481,6/4/18 15:30,0.233,
482,6/4/18 16:30,0.2327,
483,6/4/18 17:30,0.2327,
484,6/4/18 18:30,0.2323,
485,6/4/18 19:30,0.2323,
486,6/4/18 20:30,0.233,
487,6/4/18 21:30,0.2327,
488,6/4/18 22:30,0.2327,
489,6/4/18 23:30,0.2323,
490,6/5/18 0:30,0.2318,
491,6/5/18 1:30,0.2315,
492,6/5/18 2:30,0.2315,
493,6/5/18 3:30,0.2315,
494,6/5/18 4:30,0.2311,
495,6/5/18 5:30,0.2306,
496,6/5/18 6:30,0.2303,
497,6/5/18 7:30,0.2303,
498,6/5/18 8:30,0.2311,
499,6/5/18 9:30,0.2311,
500,6/5/18 10:30,0.2286,
501,6/5/18 11:30,0.2277,
502,6/5/18 12:30,0.2274,
503,6/5/18 13:30,0.2266,
504,6/5/18 14:30,0.2262,
505,6/5/18 15:30,0.2262,
506,6/5/18 16:30,0.2254,
507,6/5/18 17:30,0.2245,
508,6/5/18 18:30,0.2254,
509,6/5/18 19:30,0.2257,
510,6/5/18 20:30,0.2257,
511,6/5/18 21:30,0.2254,
512,6/5/18 22:30,0.2254,
513,6/5/18 23:30,0.2257,
514,6/6/18 0:30,0.2241,
515,6/6/18 1:30,0.2237,
516,6/6/18 2:30,0.2237,
517,6/6/18 3:30,0.2232,
518,6/6/18 4:30,0.2232,
519,6/6/18 5:30,0.2232,
520,6/6/18 6:30,0.2232,
521,6/6/18 7:30,0.2229,
522,6/6/18 8:30,0.2219,
523,6/6/18 9:30,0.2211,
524,6/6/18 10:30,0.2203,
525,6/6/18 11:30,0.2198,
526,6/6/18 12:30,0.219,
527,6/6/18 13:30,0.2182,
528,6/6/18 14:30,0.2174,
529,6/6/18 15:30,0.2164,
530,6/6/18 16:30,0.2161,
531,6/6/18 17:30,0.2156,
532,6/6/18 18:30,0.2153,
533,6/6/18 19:30,0.2153,
534,6/6/18 20:30,0.2148,
535,6/6/18 21:30,0.2148,
536,6/6/18 22:30,0.2148,
537,6/6/18 23:30,0.2148,
538,6/7/18 0:30,0.2143,
539,6/7/18 1:30,0.2143,
540,6/7/18 2:30,0.2143,
541,6/7/18 3:30,0.2139,
542,6/7/18 4:30,0.2139,
543,6/7/18 5:30,0.2134,
544,6/7/18 6:30,0.2134,
545,6/7/18 7:30,0.2134,
546,6/7/18 8:30,0.2126,
547,6/7/18 9:30,0.2122,
548,6/7/18 10:30,0.2112,
549,6/7/18 11:30,0.2117,
550,6/7/18 12:30,0.2109,
551,6/7/18 13:30,0.21,
552,6/7/18 14:30,0.2087,
553,6/7/18 15:30,0.2083,
554,6/7/18 16:30,0.2073,
555,6/7/18 17:30,0.207,
556,6/7/18 18:30,0.207,
557,6/7/18 19:30,0.207,
558,6/7/18 20:30,0.207,
559,6/7/18 21:30,0.2064,
560,6/7/18 22:30,0.2064,
561,6/7/18 23:30,0.2064,
562,6/8/18 0:30,0.2061,
563,6/8/18 1:30,0.2061,
564,6/8/18 2:30,0.2061,
565,6/8/18 3:30,0.2056,
566,6/8/18 4:30,0.2056,
567,6/8/18 5:30,0.2056,
568,6/8/18 6:30,0.2052,
569,6/8/18 7:30,0.2056,
570,6/8/18 8:30,0.2047,
571,6/8/18 9:30,0.2038,
572,6/8/18 10:30,0.2035,
573,6/8/18 11:30,0.2026,
574,6/8/18 12:30,0.2017,
575,6/8/18 13:30,0.2008,
576,6/8/18 14:30,0.2003,
577,6/8/18 15:30,0.1994,
578,6/8/18 16:30,0.199,
579,6/8/18 17:30,0.1981,
580,6/8/18 18:30,0.1981,
581,6/8/18 19:30,0.1985,
582,6/8/18 20:30,0.1981,
583,6/8/18 21:30,0.1976,
584,6/8/18 22:30,0.1976,
585,6/8/18 23:30,0.1976,
586,6/9/18 0:30,0.1976,
587,6/9/18 1:30,0.1972,
588,6/9/18 2:30,0.1972,
589,6/9/18 3:30,0.1972,
590,6/9/18 4:30,0.1972,
591,6/9/18 5:30,0.1967,
592,6/9/18 6:30,0.1967,
593,6/9/18 7:30,0.1967,
594,6/9/18 8:30,0.1958,
595,6/9/18 9:30,0.1958,
596,6/9/18 10:30,0.1945,
597,6/9/18 11:30,0.1935,
598,6/9/18 12:30,0.1932,
599,6/9/18 13:30,0.1917,
600,6/9/18 14:30,0.1913,
601,6/9/18 15:30,0.1904,
602,6/9/18 16:30,0.1898,
603,6/9/18 17:30,0.1895,
604,6/9/18 18:30,0.1891,
605,6/9/18 19:30,0.1891,
606,6/9/18 20:30,0.1891,
607,6/9/18 21:30,0.1891,
608,6/9/18 22:30,0.1885,
609,6/9/18 23:30,0.1885,
610,6/10/18 0:30,0.1885,
611,6/10/18 1:30,0.1885,
612,6/10/18 2:30,0.1885,
613,6/10/18 3:30,0.1881,
614,6/10/18 4:30,0.1881,
615,6/10/18 5:30,0.1881,
616,6/10/18 6:30,0.1876,
617,6/10/18 7:30,0.1876,
618,6/10/18 8:30,0.1872,
619,6/10/18 9:30,0.1862,
620,6/10/18 10:30,0.1859,
621,6/10/18 11:30,0.1849,
622,6/10/18 12:30,0.184,
623,6/10/18 13:30,0.1836,
624,6/10/18 14:30,0.1826,
625,6/10/18 15:30,0.182,
626,6/10/18 16:30,0.1816,
627,6/10/18 17:30,0.1813,
628,6/10/18 18:30,0.1807,
629,6/10/18 19:30,0.1807,
630,6/10/18 20:30,0.1807,
631,6/10/18 21:30,0.1807,
632,6/10/18 22:30,0.1807,
633,6/10/18 23:30,0.1807,
634,6/11/18 0:30,0.1803,
635,6/11/18 1:30,0.1803,
636,6/11/18 2:30,0.1803,
637,6/11/18 3:30,0.1803,
638,6/11/18 4:30,0.1803,
639,6/11/18 5:30,0.1797,
640,6/11/18 6:30,0.1797,
641,6/11/18 7:30,0.1797,
642,6/11/18 8:30,0.1793,
643,6/11/18 9:30,0.1789,
644,6/11/18 10:30,0.1783,
645,6/11/18 11:30,0.1775,
646,6/11/18 12:30,0.1765,
647,6/11/18 13:30,0.1762,
648,6/11/18 14:30,0.1752,
649,6/11/18 15:30,0.1752,
650,6/11/18 16:30,0.1742,
651,6/11/18 17:30,0.1752,
652,6/11/18 18:30,0.1752,
653,6/11/18 19:30,0.1752,
654,6/11/18 20:30,0.1752,
655,6/11/18 21:30,0.1752,
656,6/11/18 22:30,0.1746,
657,6/11/18 23:30,0.1746,
658,6/12/18 0:30,0.1746,
659,6/12/18 1:30,0.1742,
660,6/12/18 2:30,0.1742,
661,6/12/18 3:30,0.1746,
662,6/12/18 4:30,0.1742,
663,6/12/18 5:30,0.1742,
664,6/12/18 6:30,0.1742,
665,6/12/18 7:30,0.1742,
666,6/12/18 8:30,0.1738,
667,6/12/18 9:30,0.1732,
,6/12/18 11:00,0.1352,56.642
,6/12/18 12:00,0.1352,59.788
,6/12/18 13:00,0.1352,62.919
,6/12/18 14:00,0.1352,66
,6/12/18 15:00,0.1342,68.013
,6/12/18 16:00,0.1317,68.742
,6/12/18 17:00,0.1342,68.056
,6/12/18 18:00,0.1312,66.985
,6/12/18 19:00,0.1331,65.916
,6/12/18 20:00,0.1302,64.632
,6/12/18 21:00,0.1317,63.133
,6/12/18 22:00,0.1326,61.462
,6/12/18 23:00,0.1335,59.916
,6/13/18 0:00,0.1335,58.541
,6/13/18 1:00,0.1335,57.376
,6/13/18 2:00,0.1335,56.251
,6/13/18 3:00,0.1331,55.213
,6/13/18 4:00,0.1331,54.3
,6/13/18 5:00,0.1331,53.384
,6/13/18 6:00,0.1335,52.554
,6/13/18 7:00,0.1335,51.852
,6/13/18 8:00,0.1335,51.325
,6/13/18 9:00,0.1335,52.115
,6/13/18 10:00,0.1331,54.909
,6/13/18 11:00,0.1312,58.195
,6/13/18 12:00,0.1321,61.547
,6/13/18 13:00,0.1321,64.888
,6/13/18 14:00,0.1321,67.885
,6/13/18 15:00,0.1317,70.115
,6/13/18 16:00,0.1307,70.759
,6/13/18 17:00,0.1281,70.158
,6/13/18 18:00,0.129,68.999
,6/13/18 19:00,0.1271,67.714
,6/13/18 20:00,0.129,66.344
,6/13/18 21:00,0.1302,64.888
,6/13/18 22:00,0.1297,63.304
,6/13/18 23:00,0.1297,61.977
,6/14/18 0:00,0.1317,60.904
,6/14/18 1:00,0.1285,59.959
,6/14/18 2:00,0.1307,59.099
,6/14/18 3:00,0.1321,58.411
,6/14/18 4:00,0.1331,57.722
,6/14/18 5:00,0.1312,57.031
,6/14/18 6:00,0.1307,56.556
,6/14/18 7:00,0.1312,56.208
,6/14/18 8:00,0.1307,56.165
,6/14/18 9:00,0.1331,56.685
,6/14/18 10:00,0.1297,58.455
,6/14/18 11:00,0.1297,60.861
,6/14/18 12:00,0.129,63.347
,6/14/18 13:00,0.1317,65.829
,6/14/18 14:00,0.1317,68.142
,6/14/18 15:00,0.129,69.17
,6/14/18 16:00,0.1312,69.386
,6/14/18 17:00,0.1307,69.3
,6/14/18 18:00,0.1326,68.698
,6/14/18 19:00,0.1312,67.627
,6/14/18 20:00,0.1317,66.258
,6/14/18 21:00,0.1317,64.803
,6/14/18 22:00,0.1307,63.475
,6/14/18 23:00,0.1312,62.148
,6/15/18 0:00,0.1312,60.904
,6/15/18 1:00,0.1317,59.788
,6/15/18 2:00,0.1317,58.669
,6/15/18 3:00,0.1312,57.722
,6/15/18 4:00,0.1312,56.815
,6/15/18 5:00,0.1307,55.992
,6/15/18 6:00,0.1312,55.168
,6/15/18 7:00,0.1312,54.473
,6/15/18 8:00,0.1312,53.951
,6/15/18 9:00,0.1317,54.561
,6/15/18 10:00,0.1302,56.858
,6/15/18 11:00,0.129,59.142
,6/15/18 12:00,0.1297,61.891
,6/15/18 13:00,0.1302,64.888
,6/15/18 14:00,0.1302,67.114
,6/15/18 15:00,0.1266,68.785
,6/15/18 16:00,0.1281,69.256
,6/15/18 17:00,0.1297,68.999
,6/15/18 18:00,0.129,68.27
,6/15/18 19:00,0.129,67.028
,6/15/18 20:00,0.1285,65.745
,6/15/18 21:00,0.1285,64.375
,6/15/18 22:00,0.129,63.048
,6/15/18 23:00,0.1285,62.062
,6/16/18 0:00,0.1281,61.205
,6/16/18 1:00,0.1285,60.39
,6/16/18 2:00,0.1281,59.616
,6/16/18 3:00,0.1281,58.885
,6/16/18 4:00,0.1281,58.325
,6/16/18 5:00,0.1285,57.765
,6/16/18 6:00,0.1281,57.16
,6/16/18 7:00,0.1281,56.512
,6/16/18 8:00,0.1281,56.34
,6/16/18 9:00,0.1281,57.031
,6/16/18 10:00,0.1281,57.765
,6/16/18 11:00,0.1276,58.152
,6/16/18 12:00,0.1266,59.014
,6/16/18 13:00,0.1276,59.616
