Plot Title: 9735540_Pfeiler_B1,,,,,,,,,,,,,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 9735540, SEN S/N: 2012372)","Temp, °F (LGR S/N: 9735540, SEN S/N: 9680600)","PAR, uE (LGR S/N: 9735540, SEN S/N: 9700883)","PAR, uE (LGR S/N: 9735540, SEN S/N: 9700893)","PAR, uE (LGR S/N: 9735540, SEN S/N: 9700900)","Temp, °F (LGR S/N: 9735540, SEN S/N: 9721335)","RH, % (LGR S/N: 9735540, SEN S/N: 9721335)","Voltage, V (LGR S/N: 9735540, SEN S/N: 9725488)","Current, mA (LGR S/N: 9735540, SEN S/N: 9725488)","Solar Radiation, W/m² (LGR S/N: 9735540, SEN S/N: 9734398)","Solar Radiation, W/m² (LGR S/N: 9735540, SEN S/N: 9734403)","Solar Radiation, W/m² (LGR S/N: 9735540, SEN S/N: 9734407)","Water Content, m³/m³ (LGR S/N: 9735540, SEN S/N: 10769153)","Batt, V (LGR S/N: 9735540)"
,7/31/17 16:10,0.1238,59.83,6.2,6.2,341.2,65.745,50.8,-0.2039,0,21.9,156.9,20.6,0.0555,4.393
,7/31/17 16:20,0.1238,59.873,33.7,28.7,1646.2,68.185,51.5,-0.2039,0,103.1,818.1,101.9,0.0555,4.381
,7/31/17 16:30,0.1238,59.959,33.7,31.2,1653.7,70.243,44.6,-0.2039,0,109.4,829.4,98.1,0.0555,4.393
,7/31/17 16:40,0.1238,60.003,8.7,8.7,486.2,67.842,45.7,-0.2039,0,30.6,218.1,26.9,0.0548,4.387
,7/31/17 16:50,0.1238,60.046,26.2,23.7,1228.7,73.256,38.9,-0.2039,0,78.1,163.1,74.4,0.0548,4.424
,7/31/17 17:00,0.1238,60.132,28.7,26.2,1213.7,66.686,59.7,-0.2039,0,86.9,150.6,83.1,0.0548,4.393
,7/31/17 17:10,0.1238,60.174,28.7,26.2,1288.7,72.178,51.5,-0.2039,0,85.6,468.1,83.1,0.0548,4.381
,7/31/17 17:20,0.1238,60.26,26.2,23.7,1081.2,74.12,51.8,-0.2039,0,80.6,556.9,79.4,0.0548,4.393
,7/31/17 17:30,0.123,60.39,26.2,26.2,858.7,74.163,55.8,-0.2039,0,84.4,503.1,81.9,0.054,4.381
,7/31/17 17:40,0.123,60.474,23.7,23.7,1023.7,73.515,54.3,-0.2039,0,74.4,536.9,75.6,0.054,4.4
,7/31/17 17:50,0.123,60.604,23.7,23.7,771.2,71.404,52.7,-0.2039,0,76.9,539.4,78.1,0.054,4.387
,7/31/17 18:00,0.123,60.733,6.2,6.2,241.2,73.731,51.3,-0.2039,0,21.9,139.4,20.6,0.054,4.418
,7/31/17 18:10,0.123,60.775,3.7,3.7,228.7,64.161,61.4,-0.2039,0,16.9,111.9,14.4,0.054,4.393
,7/31/17 18:20,0.1223,60.861,3.7,3.7,193.7,61.248,67.3,-0.2039,0,11.9,88.1,10.6,0.054,4.381
,7/31/17 18:30,0.1223,60.861,1.2,1.2,138.7,59.659,73.7,-0.2039,0,9.4,63.1,8.1,0.054,4.393
,7/31/17 18:40,0.1223,60.818,16.2,11.2,543.7,65.574,64.5,-0.2039,0,43.1,311.9,51.9,0.054,4.393
,7/31/17 18:50,0.1223,60.775,3.7,3.7,261.2,65.188,57.8,-0.2039,0,18.1,134.4,15.6,0.054,4.393
,7/31/17 19:00,0.1223,60.69,6.2,3.7,218.7,64.845,53,-0.2039,0,21.9,173.1,23.1,0.054,4.393
,7/31/17 19:10,0.1223,60.604,3.7,1.2,176.2,61.72,53.5,-0.2039,0,11.9,94.4,11.9,0.054,4.387
,7/31/17 19:20,0.1216,60.474,1.2,1.2,98.7,60.089,54.3,-0.2039,0,5.6,35.6,4.4,0.054,4.393
,7/31/17 19:30,0.1223,60.346,1.2,1.2,78.7,55.733,61.9,-0.2039,0,4.4,29.4,3.1,0.054,4.393
,7/31/17 19:40,0.1223,60.174,1.2,1.2,66.2,53.602,69,-0.2039,0,3.1,26.9,3.1,0.054,4.406
,7/31/17 19:50,0.1216,60.003,1.2,1.2,48.7,52.291,77.1,-0.2039,0,1.9,19.4,1.9,0.054,4.393
,7/31/17 20:00,0.1216,59.788,1.2,1.2,31.2,51.282,80.3,-0.2039,0,0.6,11.9,0.6,0.054,4.393
,7/31/17 20:10,0.1216,59.572,1.2,1.2,16.2,51.544,80.1,-0.2039,0,0.6,5.6,0.6,0.054,4.393
,7/31/17 20:20,0.1216,59.358,1.2,1.2,6.2,51.544,80,-0.2039,0,0.6,1.9,0.6,0.054,4.387
,7/31/17 20:30,0.1216,59.185,1.2,1.2,1.2,51.895,79.5,-0.2039,0,0.6,0.6,0.6,0.054,4.387
,7/31/17 20:40,0.1216,58.971,1.2,1.2,1.2,52.029,76.2,-0.2039,0,0.6,0.6,0.6,0.054,4.381
,7/31/17 20:50,0.1216,58.798,1.2,1.2,1.2,51.37,79,-0.2039,0,0.6,0.6,0.6,0.054,4.381
,7/31/17 21:00,0.1216,58.582,1.2,1.2,1.2,50.621,80.9,-0.2039,0,0.6,0.6,0.6,0.054,4.381
,7/31/17 21:10,0.1216,58.411,1.2,1.2,1.2,50.135,81.8,-0.2039,0,0.6,0.6,0.6,0.054,4.381
,7/31/17 21:20,0.1216,58.239,1.2,1.2,1.2,49.338,83.6,-0.2039,0,0.6,0.6,0.6,0.054,4.393
,7/31/17 21:30,0.1216,58.066,1.2,1.2,1.2,49.294,81.3,-0.2039,0,0.6,0.6,0.6,0.054,4.381
,7/31/17 21:40,0.1216,57.893,1.2,1.2,1.2,48.762,83.7,-0.2039,0,0.6,0.6,0.6,0.0533,4.381
,7/31/17 21:50,0.1216,57.679,1.2,1.2,1.2,47.512,87.5,-0.2039,0,0.6,0.6,0.6,0.0533,4.381
,7/31/17 22:00,0.1216,57.506,1.2,1.2,1.2,46.706,89.7,-0.2039,0,0.6,0.6,0.6,0.054,4.381
,7/31/17 22:10,0.1216,57.29,1.2,1.2,1.2,46.256,90.2,-0.2039,0,0.6,0.6,0.6,0.054,4.381
,7/31/17 22:20,0.1216,57.074,1.2,1.2,1.2,45.941,90.7,-0.2039,0,0.6,0.6,0.6,0.054,4.381
,7/31/17 22:30,0.1209,56.901,1.2,1.2,1.2,45.354,92.1,-0.2039,0,0.6,0.6,0.6,0.0533,4.381
,7/31/17 22:40,0.1209,56.685,1.2,1.2,1.2,46.031,89.9,-0.2039,0,0.6,0.6,0.6,0.054,4.381
,7/31/17 22:50,0.1209,56.469,1.2,1.2,1.2,45.896,91.6,-0.2039,0,0.6,0.6,0.6,0.0533,4.381
,7/31/17 23:00,0.1209,56.295,1.2,1.2,1.2,45.444,92.9,-0.2039,0,0.6,0.6,0.6,0.0533,4.375
,7/31/17 23:10,0.1209,56.122,1.2,1.2,1.2,44.719,93.8,-0.2039,0,0.6,0.6,0.6,0.0533,4.375
,7/31/17 23:20,0.1209,55.906,1.2,1.2,1.2,44.263,93.2,-0.2039,0,0.6,0.6,0.6,0.0533,4.375
,7/31/17 23:30,0.1209,55.733,1.2,1.2,1.2,44.037,94.2,-0.2039,0,0.6,0.6,0.6,0.0533,4.375
,7/31/17 23:40,0.1209,55.558,1.2,1.2,1.2,43.853,94,-0.2039,0,0.6,0.6,0.6,0.0533,4.375
,7/31/17 23:50,0.1209,55.429,1.2,1.2,1.2,43.945,94.2,-0.2039,0,0.6,0.6,0.6,0.0533,4.375
,8/1/17 0:00,0.1209,55.213,1.2,1.2,1.2,43.579,94.2,-0.2039,0,0.6,0.6,0.6,0.0533,4.369
,8/1/17 0:10,0.1209,55.038,1.2,1.2,1.2,43.259,94.8,-0.2039,0,0.6,0.6,0.6,0.0533,4.369
,8/1/17 0:20,0.1209,54.909,1.2,1.2,1.2,43.075,95,-0.2039,0,0.6,0.6,0.6,0.0533,4.369
,8/1/17 0:30,0.1209,54.734,1.2,1.2,1.2,43.306,95,-0.2039,0,0.6,0.6,0.6,0.0533,4.369
,8/1/17 0:40,0.1201,54.561,1.2,1.2,1.2,42.616,95.4,-0.2039,0,0.6,0.6,0.6,0.0533,4.369
,8/1/17 0:50,0.1201,54.387,1.2,1.2,1.2,43.306,93.6,-0.2039,0,0.6,0.6,0.6,0.0533,4.369
,8/1/17 1:00,0.1209,54.255,1.2,1.2,1.2,42.202,95.5,-0.2039,0,0.6,0.6,0.6,0.0533,4.369
,8/1/17 1:10,0.1209,54.082,1.2,1.2,1.2,42.525,95.1,-0.2039,0,0.6,0.6,0.6,0.0533,4.369
,8/1/17 1:20,0.1201,53.908,1.2,1.2,1.2,41.97,95.5,-0.2039,0,0.6,0.6,0.6,0.0533,4.393
,8/1/17 1:30,0.1201,53.776,1.2,1.2,1.2,42.341,94.9,-0.2039,0,0.6,0.6,0.6,0.0533,4.369
,8/1/17 1:40,0.1209,53.602,1.2,1.2,1.2,41.787,94.7,-0.2039,0,0.6,0.6,0.6,0.0533,4.363
,8/1/17 1:50,0.1201,53.472,1.2,1.2,1.2,41.23,96.1,-0.2039,0,0.6,0.6,0.6,0.0533,4.369
,8/1/17 2:00,0.1201,53.298,1.2,1.2,1.2,41.184,96.1,-0.2039,0,0.6,0.6,0.6,0.0533,4.363
,8/1/17 2:10,0.1201,53.166,1.2,1.2,1.2,41.369,95.5,-0.2039,0,0.6,0.6,0.6,0.0533,4.369
,8/1/17 2:20,0.1201,52.992,1.2,1.2,1.2,40.764,95.5,-0.2039,0,0.6,0.6,0.6,0.0533,4.363
,8/1/17 2:30,0.1201,52.86,1.2,1.2,1.2,40.998,95.8,-0.2039,0,0.6,0.6,0.6,0.0533,4.363
,8/1/17 2:40,0.1201,52.686,1.2,1.2,1.2,41.23,95.3,-0.2039,0,0.6,0.6,0.6,0.0533,4.363
,8/1/17 2:50,0.1201,52.554,1.2,1.2,1.2,41.09,95.6,-0.2039,0,0.6,0.6,0.6,0.0533,4.363
,8/1/17 3:00,0.1201,52.423,1.2,1.2,1.2,41.09,95.1,-0.2039,0,0.6,0.6,0.6,0.0533,4.363
,8/1/17 3:10,0.1201,52.246,1.2,1.2,1.2,40.532,95.8,-0.2039,0,0.6,0.6,0.6,0.0533,4.363
,8/1/17 3:20,0.1201,52.16,1.2,1.2,1.2,40.345,96.1,-0.2039,0,0.6,0.6,0.6,0.0533,4.363
,8/1/17 3:30,0.1201,51.984,1.2,1.2,1.2,40.064,96,-0.2039,0,0.6,0.6,0.6,0.0526,4.363
,8/1/17 3:40,0.1194,51.852,1.2,1.2,1.2,40.485,95.2,-0.2039,0,0.6,0.6,0.6,0.0526,4.363
,8/1/17 3:50,0.1201,51.721,1.2,1.2,1.2,40.251,95.7,-0.2039,0,0.6,0.6,0.6,0.0526,4.363
,8/1/17 4:00,0.1194,51.589,1.2,1.2,1.2,39.549,95.2,-0.2039,0,0.6,0.6,0.6,0.0526,4.363
,8/1/17 4:10,0.1194,51.458,1.2,1.2,1.2,39.83,95.8,-0.2039,0,0.6,0.6,0.6,0.0526,4.363
,8/1/17 4:20,0.1194,51.325,1.2,1.2,1.2,39.596,96,-0.2039,0,0.6,0.6,0.6,0.0526,4.363
,8/1/17 4:30,0.1194,51.193,1.2,1.2,1.2,40.017,95.9,-0.2039,0,0.6,0.6,0.6,0.0526,4.363
,8/1/17 4:40,0.1194,51.105,1.2,1.2,1.2,39.407,96.8,-0.2039,0,0.6,0.6,0.6,0.0526,4.363
,8/1/17 4:50,0.1194,50.974,1.2,1.2,1.2,39.69,96.4,-0.2039,0,0.6,0.6,0.6,0.0526,4.363
,8/1/17 5:00,0.1194,50.841,1.2,1.2,1.2,39.502,96.7,-0.2039,0,0.6,0.6,0.6,0.0526,4.363
,8/1/17 5:10,0.1194,50.709,1.2,1.2,1.2,39.22,96.7,-0.2039,0,0.6,0.6,0.6,0.0526,4.363
,8/1/17 5:20,0.1194,50.576,1.2,1.2,1.2,39.313,96.5,-0.2039,0,0.6,0.6,0.6,0.0526,4.363
,8/1/17 5:30,0.1194,50.488,1.2,1.2,1.2,39.783,96.2,-0.2039,0,0.6,0.6,0.6,0.0526,4.363
,8/1/17 5:40,0.1194,50.356,1.2,1.2,1.2,39.83,95.3,-0.2039,0,0.6,0.6,0.6,0.0526,4.363
,8/1/17 5:50,0.1194,50.268,1.2,1.2,1.2,39.83,94.6,-0.2039,0,0.6,0.6,0.6,0.0526,4.363
,8/1/17 6:00,0.1194,50.135,1.2,1.2,1.2,39.736,95.1,-0.2039,0,0.6,0.6,0.6,0.0526,4.363
,8/1/17 6:10,0.1194,50.047,1.2,1.2,8.7,39.313,95.9,-0.2039,0,0.6,3.1,0.6,0.0526,4.363
,8/1/17 6:20,0.1194,49.914,1.2,1.2,21.2,39.267,96.2,-0.2039,0,0.6,5.6,0.6,0.0526,4.363
,8/1/17 6:30,0.1187,49.825,1.2,1.2,33.7,39.783,95.6,-0.2039,0,0.6,9.4,0.6,0.0526,4.363
,8/1/17 6:40,0.1187,49.692,1.2,1.2,43.7,40.017,95.1,-0.2039,0,0.6,11.9,0.6,0.0526,4.363
,8/1/17 6:50,0.1194,49.604,1.2,1.2,51.2,39.596,96.2,-0.2039,0,0.6,13.1,0.6,0.0526,4.363
,8/1/17 7:00,0.1194,49.516,1.2,1.2,61.2,39.83,95,-0.2039,0,0.6,15.6,0.6,0.0526,4.369
,8/1/17 7:10,0.1194,49.428,1.2,1.2,66.2,40.017,96.1,-0.2039,0,0.6,16.9,0.6,0.0526,4.381
,8/1/17 7:20,0.1194,49.383,1.2,1.2,73.7,40.392,95.9,-0.2039,0,0.6,18.1,0.6,0.0526,4.393
,8/1/17 7:30,0.1194,49.294,1.2,1.2,78.7,40.811,95.2,-0.2039,0,0.6,19.4,0.6,0.0526,4.393
,8/1/17 7:40,0.1194,49.204,1.2,1.2,83.7,40.532,95.9,-0.2039,0,0.6,20.6,0.6,0.0526,4.406
,8/1/17 7:50,0.1194,49.161,1.2,1.2,88.7,40.811,96,-0.2039,0,1.9,21.9,0.6,0.0526,4.418
,8/1/17 8:00,0.1187,49.116,1.2,1.2,93.7,41.184,95.4,-0.2039,0,1.9,23.1,0.6,0.0526,4.412
,8/1/17 8:10,0.1187,49.073,1.2,1.2,98.7,41.601,94.1,-0.2039,0,1.9,25.6,0.6,0.0526,4.393
,8/1/17 8:20,0.1187,48.983,1.2,1.2,106.2,42.939,91.5,-0.2039,0,1.9,28.1,1.9,0.0526,4.4
,8/1/17 8:30,0.1187,48.983,18.7,26.2,831.2,48.895,89.5,-0.2039,0,89.4,431.9,58.1,0.0526,4.406
,8/1/17 8:40,0.1187,48.983,21.2,26.2,903.7,53.078,84.1,-0.2039,0,94.4,469.4,63.1,0.0526,4.393
,8/1/17 8:50,0.1187,49.028,21.2,26.2,971.2,55.213,83.8,-0.2039,0,98.1,504.4,65.6,0.0519,4.4
,8/1/17 9:00,0.1187,49.116,21.2,28.7,1043.7,59.959,72.5,-0.2039,0,103.1,539.4,68.1,0.0519,4.393
,8/1/17 9:10,0.1187,49.294,23.7,28.7,1088.7,60.647,68.6,-0.2039,0,105.6,566.9,70.6,0.0519,4.4
,8/1/17 9:20,0.1187,49.516,23.7,28.7,1168.7,61.72,64.1,-0.2039,0,110.6,600.6,74.4,0.0519,4.406
,8/1/17 9:30,0.1194,49.825,23.7,31.2,1226.2,63.176,67.7,-0.2039,0,113.1,628.1,74.4,0.0511,4.393
,8/1/17 9:40,0.1187,50.135,23.7,31.2,1288.7,65.444,59.9,-0.2039,0,115.6,658.1,76.9,0.0511,4.393
,8/1/17 9:50,0.1187,50.533,26.2,33.7,1346.2,66.429,54.1,-0.2039,0,120.6,685.6,79.4,0.0511,4.4
,8/1/17 10:00,0.1187,50.929,26.2,33.7,1426.2,68.27,65.2,-0.2039,0,125.6,729.4,83.1,0.0511,4.393
,8/1/17 10:10,0.1187,51.325,28.7,33.7,1503.7,66.344,56.7,-0.2039,0,129.4,761.9,86.9,0.0504,4.4
,8/1/17 10:20,0.1187,51.764,28.7,33.7,1538.7,67.842,54.7,-0.2039,0,130.6,779.4,86.9,0.0511,4.393
,8/1/17 10:30,0.1187,52.203,28.7,33.7,1558.7,67.242,50.8,-0.2039,0,131.9,788.1,88.1,0.0504,4.418
,8/1/17 10:40,0.1187,52.641,31.2,38.7,1698.7,68.013,56.2,-0.2039,0,144.4,864.4,96.9,0.0497,4.393
,8/1/17 10:50,0.1187,53.078,31.2,38.7,1773.7,68.099,58.6,-0.2039,0,150.6,908.1,100.6,0.0497,4.502
,8/1/17 11:00,0.1187,53.427,6.2,6.2,323.7,60.991,58.9,-0.2039,0,21.9,143.1,18.1,0.0504,4.393
,8/1/17 11:10,0.1187,53.82,36.2,46.2,2063.7,60.517,72.7,-0.2039,0,169.4,1051.9,118.1,0.0504,4.381
,8/1/17 11:20,0.1187,54.126,6.2,6.2,351.2,62.062,59.9,-0.2039,0,26.9,166.9,23.1,0.0504,4.418
,8/1/17 11:30,0.1187,54.43,8.7,8.7,471.2,59.358,67.4,-0.2039,0,36.9,233.1,31.9,0.0504,4.387
,8/1/17 11:40,0.1187,54.648,8.7,8.7,463.7,60.346,60.5,-0.2039,0,35.6,229.4,30.6,0.0504,4.393
,8/1/17 11:50,0.118,54.865,13.7,11.2,646.2,62.447,55.6,-0.2039,0,49.4,319.4,40.6,0.0504,4.393
,8/1/17 12:00,0.118,55.038,11.2,8.7,518.7,63.39,57.1,-0.2039,0,40.6,260.6,34.4,0.0497,4.393
,8/1/17 12:10,0.118,55.168,11.2,11.2,588.7,60.904,50.8,-0.2039,0,46.9,299.4,38.1,0.0497,4.393
,8/1/17 12:20,0.1172,55.342,11.2,8.7,498.7,60.089,59.8,-0.2039,0,40.6,256.9,34.4,0.0497,4.442
,8/1/17 12:30,0.1172,55.429,11.2,8.7,503.7,61.761,70.9,-0.2039,0,38.1,246.9,31.9,0.0497,4.393
,8/1/17 12:40,0.1172,55.602,11.2,8.7,516.2,68.227,43.9,-0.2039,0,38.1,250.6,33.1,0.0497,4.387
,8/1/17 12:50,0.118,55.733,38.7,46.2,2246.2,68.227,55.8,-0.2039,0,170.6,1179.4,131.9,0.0497,4.393
,8/1/17 13:00,0.118,55.949,41.2,46.2,2251.2,73.04,49.1,-0.2039,0,171.9,1194.4,134.4,0.049,4.381
,8/1/17 13:10,0.118,56.165,13.7,11.2,596.2,70.93,52.9,-0.2039,0,45.6,300.6,40.6,0.049,4.393
,8/1/17 13:20,0.1172,56.426,41.2,46.2,2216.2,65.23,56.1,-0.2039,0,166.9,1163.1,129.4,0.049,4.381
,8/1/17 13:30,0.1172,56.685,48.7,51.2,2476.2,70.887,49.9,-0.2039,0,189.4,1276.9,154.4,0.0482,4.393
,8/1/17 13:40,0.1172,56.944,11.2,8.7,516.2,67.242,49.2,-0.2039,0,43.1,274.4,38.1,0.049,4.387
,8/1/17 13:50,0.1172,57.117,8.7,8.7,446.2,65.487,56.2,-0.2039,0,38.1,240.6,34.4,0.049,4.496
,8/1/17 14:00,0.1172,57.333,8.7,8.7,418.7,64.632,55.2,-0.2039,0,34.4,213.1,30.6,0.049,4.393
,8/1/17 14:10,0.1172,57.463,43.7,46.2,2303.7,67.285,68.8,-0.2039,0,168.1,1214.4,141.9,0.0482,4.381
,8/1/17 14:20,0.1172,57.636,43.7,48.7,2348.7,70.974,48.5,-0.2039,0,170.6,1231.9,144.4,0.0482,4.393
,8/1/17 14:30,0.1165,57.85,46.2,48.7,2383.7,76.375,54.4,-0.2039,0,173.1,1259.4,145.6,0.0482,4.381
,8/1/17 14:40,0.1172,58.109,46.2,46.2,2363.7,73.774,53.3,-0.2039,0,169.4,1251.9,144.4,0.0475,4.393
,8/1/17 14:50,0.1165,58.411,31.2,33.7,1703.7,73.861,51.5,-0.2039,0,118.1,870.6,103.1,0.0475,4.381
,8/1/17 15:00,0.1172,58.712,43.7,43.7,2261.2,73.774,42.5,-0.2039,0,158.1,1180.6,139.4,0.0468,4.496
,8/1/17 15:10,0.1165,59.014,18.7,18.7,973.7,70.115,52.7,-0.2039,0,68.1,480.6,60.6,0.0475,4.387
,8/1/17 15:20,0.1165,59.315,8.7,6.2,381.2,67.372,45.1,-0.2039,0,28.1,189.4,25.6,0.0468,4.381
,8/1/17 15:30,0.1165,59.529,8.7,8.7,458.7,68.571,50.1,-0.2039,0,35.6,229.4,31.9,0.0468,4.393
,8/1/17 15:40,0.1165,59.745,28.7,26.2,1528.7,70.63,46.6,-0.2039,0,96.9,764.4,93.1,0.0468,4.381
,8/1/17 15:50,0.1158,59.959,8.7,6.2,423.7,71.447,49.8,-0.2039,0,30.6,194.4,26.9,0.0468,4.393
,8/1/17 16:00,0.1165,60.174,33.7,31.2,1761.2,74.338,55.4,-0.2039,0,116.9,894.4,110.6,0.0468,4.381
,8/1/17 16:10,0.1158,60.346,8.7,8.7,421.2,75.333,42.3,-0.2039,0,30.6,199.4,28.1,0.0468,4.484
,8/1/17 16:20,0.1158,60.517,28.7,26.2,1416.2,71.577,45.9,-0.2039,0,96.9,719.4,91.9,0.0468,4.381
,8/1/17 16:30,0.1158,60.69,13.7,11.2,636.2,72.05,47.3,-0.2039,0,45.6,300.6,41.9,0.0468,4.381
,8/1/17 16:40,0.1158,60.861,33.7,31.2,1281.2,69.858,51.1,-0.2039,0,114.4,310.6,108.1,0.0468,4.393
,8/1/17 16:50,0.1158,60.948,6.2,6.2,348.7,67.242,51.1,-0.2039,0,26.9,170.6,23.1,0.046,4.381
,8/1/17 17:00,0.115,61.032,6.2,6.2,351.2,64.76,57.5,-0.2039,0,25.6,160.6,21.9,0.046,4.393
,8/1/17 17:10,0.115,61.075,26.2,23.7,1178.7,70.846,49,-0.2039,0,81.9,309.4,80.6,0.046,4.381
,8/1/17 17:20,0.115,61.075,6.2,3.7,268.7,64.974,49,-0.2039,0,16.9,104.4,15.6,0.046,4.393
,8/1/17 17:30,0.115,61.075,23.7,23.7,996.2,70.716,41.9,-0.2039,0,80.6,373.1,80.6,0.046,4.387
,8/1/17 17:40,0.1143,61.032,8.7,6.2,376.2,66.385,52.7,-0.2039,0,29.4,188.1,26.9,0.046,4.418
,8/1/17 17:50,0.1143,60.991,6.2,6.2,336.2,70.372,52.4,-0.2039,0,26.9,165.6,24.4,0.046,4.393
,8/1/17 18:00,0.1143,60.948,8.7,6.2,348.7,66.214,50.7,-0.2039,0,29.4,184.4,25.6,0.046,4.381
,8/1/17 18:10,0.1143,60.904,11.2,11.2,473.7,72.307,45.9,-0.2039,0,43.1,286.9,41.9,0.0453,4.393
,8/1/17 18:20,0.1136,60.861,6.2,6.2,288.7,66.13,55.6,-0.2039,0,23.1,145.6,20.6,0.046,4.387
,8/1/17 18:30,0.1136,60.861,11.2,8.7,298.7,71.533,48.2,-0.2039,0,35.6,239.4,35.6,0.046,4.393
,8/1/17 18:40,0.1136,60.818,6.2,3.7,256.2,70.459,46.6,-0.2039,0,20.6,133.1,19.4,0.046,4.393
,8/1/17 18:50,0.1136,60.775,3.7,1.2,173.7,66.6,50.2,-0.2039,0,13.1,86.9,11.9,0.046,4.387
,8/1/17 19:00,0.1143,60.733,1.2,1.2,141.2,64.204,61.8,-0.2039,0,10.6,70.6,9.4,0.046,4.4
,8/1/17 19:10,0.1136,60.647,3.7,1.2,141.2,60.775,68.6,-0.2039,0,10.6,71.9,14.4,0.046,4.393
,8/1/17 19:20,0.1136,60.517,1.2,1.2,96.2,58.626,68.7,-0.2039,0,6.9,45.6,5.6,0.0453,4.387
,8/1/17 19:30,0.1136,60.39,1.2,1.2,86.2,56.208,60.4,-0.2039,0,5.6,41.9,5.6,0.046,4.393
,8/1/17 19:40,0.1136,60.217,1.2,1.2,68.7,55.038,60.2,-0.2039,0,5.6,31.9,4.4,0.0453,4.393
,8/1/17 19:50,0.1136,60.046,1.2,1.2,53.7,54.387,62.7,-0.2039,0,4.4,28.1,3.1,0.0453,4.393
,8/1/17 20:00,0.1136,59.83,1.2,1.2,33.7,52.947,65.7,-0.2039,0,1.9,15.6,1.9,0.046,4.393
,8/1/17 20:10,0.1129,59.616,1.2,1.2,16.2,52.16,65.2,-0.2039,0,0.6,6.9,0.6,0.0453,4.393
,8/1/17 20:20,0.1129,59.401,1.2,1.2,6.2,50.621,68.6,-0.2039,0,0.6,1.9,0.6,0.0453,4.393
,8/1/17 20:30,0.1136,59.185,1.2,1.2,1.2,49.073,73.9,-0.2039,0,0.6,0.6,0.6,0.0453,4.387
,8/1/17 20:40,0.1129,58.928,1.2,1.2,1.2,47.959,77.4,-0.2039,0,0.6,0.6,0.6,0.046,4.387
,8/1/17 20:50,0.1129,58.712,1.2,1.2,1.2,47.781,76.6,-0.2039,0,0.6,0.6,0.6,0.046,4.387
,8/1/17 21:00,0.1129,58.455,1.2,1.2,1.2,46.571,83.1,-0.2039,0,0.6,0.6,0.6,0.046,4.381
,8/1/17 21:10,0.1129,58.152,1.2,1.2,1.2,45.851,84.2,-0.2039,0,0.6,0.6,0.6,0.046,4.387
,8/1/17 21:20,0.1129,57.893,1.2,1.2,1.2,44.627,86.9,-0.2039,0,0.6,0.6,0.6,0.046,4.381
,8/1/17 21:30,0.1129,57.636,1.2,1.2,1.2,44.355,87.2,-0.2039,0,0.6,0.6,0.6,0.0453,4.381
,8/1/17 21:40,0.1129,57.376,1.2,1.2,1.2,43.534,89,-0.2039,0,0.6,0.6,0.6,0.046,4.393
,8/1/17 21:50,0.1129,57.074,1.2,1.2,1.2,43.808,87.3,-0.2039,0,0.6,0.6,0.6,0.046,4.381
,8/1/17 22:00,0.1129,56.815,1.2,1.2,1.2,44.355,85.5,-0.2039,0,0.6,0.6,0.6,0.046,4.381
,8/1/17 22:10,0.1129,56.556,1.2,1.2,1.2,43.03,88.4,-0.2039,0,0.6,0.6,0.6,0.046,4.381
,8/1/17 22:20,0.1129,56.295,1.2,1.2,1.2,42.433,89.6,-0.2039,0,0.6,0.6,0.6,0.046,4.381
,8/1/17 22:30,0.1129,56.035,1.2,1.2,1.2,43.122,86.9,-0.2039,0,0.6,0.6,0.6,0.046,4.381
,8/1/17 22:40,0.1129,55.776,1.2,1.2,1.2,42.755,87.2,-0.2039,0,0.6,0.6,0.6,0.046,4.381
,8/1/17 22:50,0.1121,55.558,1.2,1.2,1.2,42.847,86.7,-0.2039,0,0.6,0.6,0.6,0.046,4.381
,8/1/17 23:00,0.1121,55.299,1.2,1.2,1.2,42.109,88.8,-0.2039,0,0.6,0.6,0.6,0.046,4.381
,8/1/17 23:10,0.1129,55.081,1.2,1.2,1.2,42.708,86.8,-0.2039,0,0.6,0.6,0.6,0.046,4.381
,8/1/17 23:20,0.1121,54.865,1.2,1.2,1.2,41.925,87.9,-0.2039,0,0.6,0.6,0.6,0.0453,4.375
,8/1/17 23:30,0.1121,54.648,1.2,1.2,1.2,42.156,87.7,-0.2039,0,0.6,0.6,0.6,0.0453,4.381
,8/1/17 23:40,0.1121,54.43,1.2,1.2,1.2,41.369,90.1,-0.2039,0,0.6,0.6,0.6,0.0453,4.375
,8/1/17 23:50,0.1121,54.212,1.2,1.2,1.2,41.97,87.1,-0.2039,0,0.6,0.6,0.6,0.0453,4.375
,8/2/17 0:00,0.1121,53.994,1.2,1.2,1.2,41.23,89.3,-0.2039,0,0.6,0.6,0.6,0.0453,4.375
,8/2/17 0:10,0.1121,53.82,1.2,1.2,1.2,41.693,88.4,-0.2039,0,0.6,0.6,0.6,0.0453,4.375
,8/2/17 0:20,0.1114,53.602,1.2,1.2,1.2,41.554,87.4,-0.2039,0,0.6,0.6,0.6,0.0453,4.369
,8/2/17 0:30,0.1114,53.427,1.2,1.2,1.2,40.811,90.5,-0.2039,0,0.6,0.6,0.6,0.0453,4.369
,8/2/17 0:40,0.1114,53.253,1.2,1.2,1.2,41.322,88.4,-0.2039,0,0.6,0.6,0.6,0.0453,4.369
