"Plot Title: 2021997_SM_LSA_C1_ctrl"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 2021997, SEN S/N: 2373627)","Temp, °F (LGR S/N: 2021997, SEN S/N: 9721342)","RH, % (LGR S/N: 2021997, SEN S/N: 9721342)","Water Content, m³/m³ (LGR S/N: 2021997, SEN S/N: 20152222)"
2056,09/22/19 06:00:00 AM,42.247,18.540,87.000,0.1194
2057,09/22/19 07:00:00 AM,41.416,18.714,86.800,0.1194
2058,09/22/19 08:00:00 AM,40.811,22.357,87.700,0.1194
2059,09/22/19 09:00:00 AM,41.463,59.358,31.500,0.1189
2060,09/22/19 10:00:00 AM,45.624,70.329,23.600,0.1194
2061,09/22/19 11:00:00 AM,51.237,73.731,20.000,0.1194
2062,09/22/19 12:00:00 PM,56.469,76.854,14.500,0.1199
2063,09/22/19 01:00:00 PM,60.948,81.288,12.200,0.1209
2064,09/22/19 02:00:00 PM,63.903,84.049,12.800,0.1214
2065,09/22/19 03:00:00 PM,64.974,83.691,11.100,0.1219
2066,09/22/19 04:00:00 PM,64.033,73.688,13.100,0.1219
2067,09/22/19 05:00:00 PM,61.804,53.298,22.700,0.1214
2068,09/22/19 06:00:00 PM,59.401,46.031,32.200,0.1219
2069,09/22/19 07:00:00 PM,57.031,36.313,44.500,0.1214
2070,09/22/19 08:00:00 PM,54.648,30.987,56.000,0.1209
2071,09/22/19 09:00:00 PM,52.554,31.339,55.900,0.1209
2072,09/22/19 10:00:00 PM,50.886,30.783,53.300,0.1204
2073,09/22/19 11:00:00 PM,49.561,30.733,54.200,0.1204
2074,09/23/19 12:00:00 AM,48.493,29.764,57.000,0.1199
2075,09/23/19 01:00:00 AM,47.334,25.686,65.000,0.1194
2076,09/23/19 02:00:00 AM,46.166,24.499,70.800,0.1199
2077,09/23/19 03:00:00 AM,45.127,22.413,71.800,0.1194
2078,09/23/19 04:00:00 AM,44.127,23.189,74.200,0.1194
2079,09/23/19 05:00:00 AM,43.351,23.682,72.600,0.1194
2080,09/23/19 06:00:00 AM,42.755,25.255,72.700,0.1189
2081,09/23/19 07:00:00 AM,42.341,26.854,71.700,0.1189
2082,09/23/19 08:00:00 AM,42.386,36.554,59.200,0.1189
2083,09/23/19 09:00:00 AM,43.075,45.444,46.400,0.1189
2084,09/23/19 10:00:00 AM,45.354,62.062,25.400,0.1189
2085,09/23/19 11:00:00 AM,49.428,75.117,18.700,0.1194
2086,09/23/19 12:00:00 PM,54.952,81.376,15.200,0.1199
2087,09/23/19 01:00:00 PM,59.358,82.976,13.400,0.1204
2088,09/23/19 02:00:00 PM,61.462,72.351,16.800,0.1209
2089,09/23/19 03:00:00 PM,61.462,69.985,18.300,0.1209
2090,09/23/19 04:00:00 PM,61.119,69.514,16.900,0.1209
2091,09/23/19 05:00:00 PM,60.433,62.062,21.700,0.1209
2092,09/23/19 06:00:00 PM,59.272,54.691,28.900,0.1209
2093,09/23/19 07:00:00 PM,57.636,46.841,37.600,0.1209
2094,09/23/19 08:00:00 PM,55.863,41.787,43.000,0.1204
2095,09/23/19 09:00:00 PM,54.037,37.274,55.100,0.1204
2096,09/23/19 10:00:00 PM,52.335,32.592,62.500,0.1199
2097,09/23/19 11:00:00 PM,50.709,29.304,66.600,0.1204
2098,09/24/19 12:00:00 AM,49.249,29.457,68.700,0.1199
2099,09/24/19 01:00:00 AM,48.094,29.304,67.600,0.1199
2100,09/24/19 02:00:00 AM,47.064,28.112,71.400,0.1199
2101,09/24/19 03:00:00 AM,46.166,29.304,70.200,0.1194
2102,09/24/19 04:00:00 AM,45.489,31.791,64.800,0.1194
2103,09/24/19 05:00:00 AM,44.901,29.817,68.100,0.1189
2104,09/24/19 06:00:00 AM,44.310,27.903,70.900,0.1189
2105,09/24/19 07:00:00 AM,43.624,24.825,74.300,0.1184
2106,09/24/19 08:00:00 AM,42.939,26.164,77.600,0.1189
2107,09/24/19 09:00:00 AM,43.351,64.418,27.000,0.1184
2108,09/24/19 10:00:00 AM,47.512,74.381,19.200,0.1189
2109,09/24/19 11:00:00 AM,53.298,80.935,17.200,0.1194
2110,09/24/19 12:00:00 PM,58.755,85.127,12.800,0.1199
2111,09/24/19 01:00:00 PM,63.176,90.518,13.000,0.1209
2112,09/24/19 02:00:00 PM,66.043,90.565,12.000,0.1214
2113,09/24/19 03:00:00 PM,66.985,90.147,11.900,0.1219
2114,09/24/19 04:00:00 PM,66.043,81.819,15.700,0.1219
2115,09/24/19 05:00:00 PM,63.903,56.815,29.500,0.1219
2116,09/24/19 06:00:00 PM,61.547,51.544,35.800,0.1214
2117,09/24/19 07:00:00 PM,59.315,43.579,47.500,0.1209
2118,09/24/19 08:00:00 PM,57.031,35.830,59.300,0.1209
2119,09/24/19 09:00:00 PM,54.865,33.978,63.800,0.1204
2120,09/24/19 10:00:00 PM,53.035,32.293,65.400,0.1204
2121,09/24/19 11:00:00 PM,51.458,30.276,70.000,0.1199
2122,09/25/19 12:00:00 AM,50.135,30.173,70.800,0.1194
2123,09/25/19 01:00:00 AM,49.028,29.764,70.600,0.1194
2124,09/25/19 02:00:00 AM,48.004,28.060,74.100,0.1194
2125,09/25/19 03:00:00 AM,47.019,27.851,77.000,0.1189
2126,09/25/19 04:00:00 AM,46.076,26.058,80.000,0.1189
2127,09/25/19 05:00:00 AM,45.217,24.391,81.300,0.1189
2128,09/25/19 06:00:00 AM,44.310,23.846,85.100,0.1184
2129,09/25/19 07:00:00 AM,43.579,23.792,86.500,0.1184
2130,09/25/19 08:00:00 AM,42.984,25.952,85.000,0.1179
2131,09/25/19 09:00:00 AM,43.579,63.561,36.300,0.1179
2132,09/25/19 10:00:00 AM,47.736,73.990,24.300,0.1184
2133,09/25/19 11:00:00 AM,53.733,81.111,18.800,0.1189
2134,09/25/19 12:00:00 PM,59.401,88.259,16.100,0.1199
2135,09/25/19 01:00:00 PM,64.074,95.328,14.600,0.1209
2136,09/25/19 02:00:00 PM,67.242,97.209,13.900,0.1209
2137,09/25/19 03:00:00 PM,68.356,91.823,15.500,0.1209
2138,09/25/19 04:00:00 PM,67.456,83.869,17.600,0.1214
2139,09/25/19 05:00:00 PM,65.403,61.462,30.600,0.1214
2140,09/25/19 06:00:00 PM,63.262,56.728,37.600,0.1209
2141,09/25/19 07:00:00 PM,61.162,47.334,48.900,0.1209
2142,09/25/19 08:00:00 PM,58.971,42.478,58.400,0.1209
2143,09/25/19 09:00:00 PM,56.901,38.322,65.800,0.1209
2144,09/25/19 10:00:00 PM,55.168,37.702,67.200,0.1199
2145,09/25/19 11:00:00 PM,53.733,35.733,70.100,0.1199
2146,09/26/19 12:00:00 AM,52.378,33.435,75.200,0.1199
2147,09/26/19 01:00:00 AM,51.148,31.642,77.100,0.1194
2148,09/26/19 02:00:00 AM,50.047,30.783,80.900,0.1189
2149,09/26/19 03:00:00 AM,49.073,30.884,82.100,0.1189
2150,09/26/19 04:00:00 AM,48.137,29.304,85.900,0.1189
2151,09/26/19 05:00:00 AM,47.289,28.839,86.000,0.1189
2152,09/26/19 06:00:00 AM,46.571,28.891,86.800,0.1184
2153,09/26/19 07:00:00 AM,45.896,28.580,87.000,0.1184
2154,09/26/19 08:00:00 AM,45.354,29.764,87.700,0.1184
2155,09/26/19 09:00:00 AM,45.806,64.546,39.300,0.1184
2156,09/26/19 10:00:00 AM,48.895,70.630,31.800,0.1189
2157,09/26/19 11:00:00 AM,53.602,77.203,23.100,0.1189
2158,09/26/19 12:00:00 PM,58.023,89.454,17.800,0.1194
2159,09/26/19 01:00:00 PM,61.934,79.173,20.800,0.1199
2160,09/26/19 02:00:00 PM,63.903,81.642,20.700,0.1204
2161,09/26/19 03:00:00 PM,64.931,89.454,16.700,0.1204
2162,09/26/19 04:00:00 PM,64.931,81.952,18.200,0.1209
2163,09/26/19 05:00:00 PM,63.390,63.005,31.800,0.1209
2164,09/26/19 06:00:00 PM,61.804,54.430,41.500,0.1204
2165,09/26/19 07:00:00 PM,59.873,45.851,88.900,0.1204
2166,09/26/19 08:00:00 PM,57.936,43.763,88.000,0.1204
2167,09/26/19 09:00:00 PM,56.383,41.043,88.100,0.1204
2168,09/26/19 10:00:00 PM,54.952,39.454,88.300,0.1199
2169,09/26/19 11:00:00 PM,53.776,40.438,88.700,0.1204
2170,09/27/19 12:00:00 AM,52.903,42.156,82.800,0.1204
2171,09/27/19 01:00:00 AM,52.203,41.970,81.800,0.1199
2172,09/27/19 02:00:00 AM,51.501,38.179,86.300,0.1199
2173,09/27/19 03:00:00 AM,50.841,38.557,87.200,0.1199
2174,09/27/19 04:00:00 AM,50.047,35.589,90.400,0.1199
2175,09/27/19 05:00:00 AM,49.249,36.072,89.900,0.1194
2176,09/27/19 06:00:00 AM,48.717,38.273,90.000,0.1194
2177,09/27/19 07:00:00 AM,48.272,34.858,90.200,0.1189
2178,09/27/19 08:00:00 AM,47.826,35.733,90.000,0.1189
2179,09/27/19 09:00:00 AM,48.094,54.082,60.400,0.1189
2180,09/27/19 10:00:00 AM,50.092,68.013,39.900,0.1189
2181,09/27/19 11:00:00 AM,53.820,72.221,33.200,0.1189
2182,09/27/19 12:00:00 PM,57.679,72.437,32.200,0.1194
2183,09/27/19 01:00:00 PM,60.474,80.580,25.900,0.1199
2184,09/27/19 02:00:00 PM,61.590,74.338,29.100,0.1199
2185,09/27/19 03:00:00 PM,62.919,77.464,25.100,0.1204
2186,09/27/19 04:00:00 PM,62.791,69.170,29.200,0.1204
2187,09/27/19 05:00:00 PM,61.891,58.023,38.700,0.1204
2188,09/27/19 06:00:00 PM,60.433,52.817,43.700,0.1204
2189,09/27/19 07:00:00 PM,58.669,43.396,87.700,0.1209
2190,09/27/19 08:00:00 PM,56.815,42.892,87.400,0.1209
2191,09/27/19 09:00:00 PM,55.125,39.360,88.000,0.1209
2192,09/27/19 10:00:00 PM,53.776,40.858,87.500,0.1209
2193,09/27/19 11:00:00 PM,52.817,41.601,86.900,0.1209
2194,09/28/19 12:00:00 AM,52.072,40.579,87.200,0.1209
2195,09/28/19 01:00:00 AM,51.237,39.407,87.600,0.1204
2196,09/28/19 02:00:00 AM,50.621,37.751,87.500,0.1204
2197,09/28/19 03:00:00 AM,49.959,38.226,87.600,0.1204
2198,09/28/19 04:00:00 AM,49.116,32.043,89.200,0.1204
2199,09/28/19 05:00:00 AM,48.227,36.459,88.800,0.1204
2200,09/28/19 06:00:00 AM,47.781,36.842,88.700,0.1204
2201,09/28/19 07:00:00 AM,47.512,37.846,88.300,0.1204
2202,09/28/19 08:00:00 AM,47.377,38.179,87.400,0.1204
2203,09/28/19 09:00:00 AM,47.512,44.856,85.300,0.1204
2204,09/28/19 10:00:00 AM,49.825,59.572,53.900,0.1199
2205,09/28/19 11:00:00 AM,53.865,70.974,34.600,0.1199
2206,09/28/19 12:00:00 PM,58.325,76.507,26.600,0.1204
2207,09/28/19 01:00:00 PM,62.105,82.841,20.700,0.1209
2208,09/28/19 02:00:00 PM,64.888,84.542,16.600,0.1209
2209,09/28/19 03:00:00 PM,66.173,80.668,19.600,0.1214
2210,09/28/19 04:00:00 PM,65.188,73.342,25.300,0.1214
2211,09/28/19 05:00:00 PM,63.176,58.109,34.500,0.1214
2212,09/28/19 06:00:00 PM,61.119,53.253,40.200,0.1209
2213,09/28/19 07:00:00 PM,59.056,41.878,58.400,0.1204
2214,09/28/19 08:00:00 PM,57.290,50.533,42.400,0.1204
2215,09/28/19 09:00:00 PM,55.949,49.294,44.800,0.1204
2216,09/28/19 10:00:00 PM,54.865,48.227,50.100,0.1199
2217,09/28/19 11:00:00 PM,53.908,46.706,54.200,0.1199
2218,09/29/19 12:00:00 AM,53.078,46.796,59.400,0.1199
2219,09/29/19 01:00:00 AM,52.335,46.166,61.900,0.1199
2220,09/29/19 02:00:00 AM,51.764,46.616,60.200,0.1194
2221,09/29/19 03:00:00 AM,51.282,45.172,63.900,0.1194
2222,09/29/19 04:00:00 AM,50.752,40.392,75.500,0.1194
2223,09/29/19 05:00:00 AM,50.002,38.368,81.700,0.1189
2224,09/29/19 06:00:00 AM,49.116,30.682,88.600,0.1189
2225,09/29/19 07:00:00 AM,48.137,31.289,88.900,0.1189
2226,09/29/19 08:00:00 AM,47.512,31.942,88.700,0.1189
2227,09/29/19 09:00:00 AM,47.602,61.506,43.400,0.1189
2228,09/29/19 10:00:00 AM,50.752,67.456,28.500,0.1189
2229,09/29/19 11:00:00 AM,55.602,73.774,24.600,0.1194
2230,09/29/19 12:00:00 PM,58.712,64.074,26.500,0.1199
2231,09/29/19 01:00:00 PM,60.089,65.102,22.000,0.1199
2232,09/29/19 02:00:00 PM,61.248,72.221,18.800,0.1199
2233,09/29/19 03:00:00 PM,61.677,75.420,17.200,0.1204
2234,09/29/19 04:00:00 PM,61.032,60.561,24.600,0.1204
2235,09/29/19 05:00:00 PM,59.959,57.549,27.700,0.1204
2236,09/29/19 06:00:00 PM,58.669,54.255,32.400,0.1199
2237,09/29/19 07:00:00 PM,57.376,50.092,36.100,0.1199
2238,09/29/19 08:00:00 PM,56.165,49.383,39.000,0.1194
2239,09/29/19 09:00:00 PM,54.865,47.019,41.100,0.1194
2240,09/29/19 10:00:00 PM,53.733,46.121,41.700,0.1194
2241,09/29/19 11:00:00 PM,52.817,43.351,43.900,0.1194
2242,09/30/19 12:00:00 AM,51.809,42.247,44.300,0.1189
2243,09/30/19 01:00:00 AM,50.709,35.541,63.900,0.1189
2244,09/30/19 02:00:00 AM,49.692,32.092,73.200,0.1189
2245,09/30/19 03:00:00 AM,48.762,33.435,74.100,0.1189
2246,09/30/19 04:00:00 AM,47.959,33.681,71.900,0.1184
2247,09/30/19 05:00:00 AM,47.154,30.173,74.400,0.1184
2248,09/30/19 06:00:00 AM,46.211,26.325,84.700,0.1184
2249,09/30/19 07:00:00 AM,45.262,25.201,88.600,0.1179
2250,09/30/19 08:00:00 AM,44.445,25.417,87.800,0.1179
2251,09/30/19 09:00:00 AM,44.627,57.117,42.400,0.1179
2252,09/30/19 10:00:00 AM,48.094,67.114,28.700,0.1179
2253,09/30/19 11:00:00 AM,53.209,73.040,20.600,0.1184
2254,09/30/19 12:00:00 PM,58.368,76.811,16.700,0.1194
2255,09/30/19 01:00:00 PM,62.875,79.876,15.100,0.1199
2256,09/30/19 02:00:00 PM,65.916,83.511,13.600,0.1204
2257,09/30/19 03:00:00 PM,66.729,79.567,13.300,0.1204
2258,09/30/19 04:00:00 PM,65.359,73.256,14.900,0.1204
2259,09/30/19 05:00:00 PM,63.048,56.340,22.600,0.1204
2260,09/30/19 06:00:00 PM,60.690,48.983,31.700,0.1204
2261,09/30/19 07:00:00 PM,58.282,37.846,47.700,0.1199
2262,09/30/19 08:00:00 PM,55.992,34.027,54.000,0.1194
2263,09/30/19 09:00:00 PM,53.908,30.733,60.800,0.1194
2264,09/30/19 10:00:00 PM,52.115,29.714,64.000,0.1189
2265,09/30/19 11:00:00 PM,50.576,27.275,69.100,0.1184
2266,10/01/19 12:00:00 AM,49.204,26.960,67.100,0.1184
2267,10/01/19 01:00:00 AM,47.914,24.445,73.900,0.1179
2268,10/01/19 02:00:00 AM,46.751,25.095,69.000,0.1179
2269,10/01/19 03:00:00 AM,45.761,25.095,68.000,0.1179
2270,10/01/19 04:00:00 AM,44.856,23.409,72.600,0.1174
2271,10/01/19 05:00:00 AM,43.990,22.858,71.500,0.1174
2272,10/01/19 06:00:00 AM,43.122,21.576,73.900,0.1169
2273,10/01/19 07:00:00 AM,42.341,21.294,74.800,0.1169
2274,10/01/19 08:00:00 AM,41.693,22.690,74.400,0.1169
2275,10/01/19 09:00:00 AM,42.064,59.229,27.600,0.1169
2276,10/01/19 10:00:00 AM,45.986,66.214,18.400,0.1174
2277,10/01/19 11:00:00 AM,51.282,71.620,15.900,0.1179
2278,10/01/19 12:00:00 PM,56.642,76.811,11.900,0.1184
2279,10/01/19 01:00:00 PM,61.248,77.247,11.900,0.1194
2280,10/01/19 02:00:00 PM,64.418,81.111,12.400,0.1199
2281,10/01/19 03:00:00 PM,65.487,81.288,12.700,0.1199
2282,10/01/19 04:00:00 PM,64.117,72.696,14.000,0.1199
2283,10/01/19 05:00:00 PM,61.761,52.817,23.000,0.1199
2284,10/01/19 06:00:00 PM,59.272,48.227,26.000,0.1194
2285,10/01/19 07:00:00 PM,56.944,39.970,37.500,0.1189
2286,10/01/19 08:00:00 PM,54.691,32.841,46.700,0.1189
2287,10/01/19 09:00:00 PM,52.641,30.429,50.200,0.1184
2288,10/01/19 10:00:00 PM,50.841,28.060,55.600,0.1184
2289,10/01/19 11:00:00 PM,49.249,25.363,62.300,0.1179
2290,10/02/19 12:00:00 AM,47.871,26.537,60.200,0.1179
2291,10/02/19 01:00:00 AM,46.796,31.942,49.000,0.1174
2292,10/02/19 02:00:00 AM,46.076,36.025,38.700,0.1174
2293,10/02/19 03:00:00 AM,45.489,35.492,39.000,0.1174
2294,10/02/19 04:00:00 AM,44.901,35.006,38.000,0.1169
2295,10/02/19 05:00:00 AM,44.310,32.641,40.800,0.1169
2296,10/02/19 06:00:00 AM,43.624,27.903,44.200,0.1169
2297,10/02/19 07:00:00 AM,42.847,29.970,39.600,0.1169
2298,10/02/19 08:00:00 AM,41.970,24.499,51.400,0.1164
2299,10/02/19 09:00:00 AM,42.064,52.160,25.700,0.1164
2300,10/02/19 10:00:00 AM,45.399,61.119,18.700,0.1164
2301,10/02/19 11:00:00 AM,50.356,68.356,16.300,0.1174
2302,10/02/19 12:00:00 PM,55.386,72.221,12.300,0.1179
2303,10/02/19 01:00:00 PM,60.046,72.136,11.500,0.1184
2304,10/02/19 02:00:00 PM,62.875,69.901,13.900,0.1189
2305,10/02/19 03:00:00 PM,63.518,73.602,11.400,0.1194
2306,10/02/19 04:00:00 PM,61.677,69.129,11.200,0.1194
2307,10/02/19 05:00:00 PM,59.056,45.127,18.300,0.1189
2308,10/02/19 06:00:00 PM,56.426,38.937,23.700,0.1184
2309,10/02/19 07:00:00 PM,53.820,26.960,36.600,0.1179
2310,10/02/19 08:00:00 PM,51.237,22.912,42.700,0.1179
2311,10/02/19 09:00:00 PM,49.028,19.699,47.400,0.1174
2312,10/02/19 10:00:00 PM,47.064,19.063,49.200,0.1174
2313,10/02/19 11:00:00 PM,45.399,17.184,55.200,0.1169
2314,10/03/19 12:00:00 AM,43.900,16.286,58.700,0.1164
2315,10/03/19 01:00:00 AM,42.525,14.578,57.800,0.1164
2316,10/03/19 02:00:00 AM,41.369,14.392,58.100,0.1159
2317,10/03/19 03:00:00 AM,40.345,15.071,58.000,0.1159
2318,10/03/19 04:00:00 AM,39.407,14.083,62.300,0.1159
2319,10/03/19 05:00:00 AM,38.557,14.455,60.800,0.1153
2320,10/03/19 06:00:00 AM,37.798,13.834,63.200,0.1153
2321,10/03/19 07:00:00 AM,37.081,12.954,68.300,0.1153
2322,10/03/19 08:00:00 AM,36.459,15.802,69.100,0.1148
2323,10/03/19 09:00:00 AM,37.035,55.776,23.200,0.1153
2324,10/03/19 10:00:00 AM,41.369,65.788,15.500,0.1153
2325,10/03/19 11:00:00 AM,47.512,73.558,12.800,0.1159
2326,10/03/19 12:00:00 PM,53.602,76.942,12.100,0.1169
2327,10/03/19 01:00:00 PM,59.014,79.567,10.400,0.1174
2328,10/03/19 02:00:00 PM,62.362,85.622,8.900,0.1179
2329,10/03/19 03:00:00 PM,63.347,82.441,10.100,0.1184
2330,10/03/19 04:00:00 PM,61.891,76.636,10.800,0.1184
2331,10/03/19 05:00:00 PM,59.745,54.604,20.900,0.1184
2332,10/03/19 06:00:00 PM,57.420,44.719,30.700,0.1184
2333,10/03/19 07:00:00 PM,55.038,36.072,43.300,0.1179
2334,10/03/19 08:00:00 PM,52.817,33.089,49.600,0.1179
2335,10/03/19 09:00:00 PM,50.886,31.239,50.400,0.1174
2336,10/03/19 10:00:00 PM,49.249,28.112,59.700,0.1174
2337,10/03/19 11:00:00 PM,47.736,27.012,58.600,0.1169
2338,10/04/19 12:00:00 AM,46.391,25.578,63.400,0.1169
2339,10/04/19 01:00:00 AM,45.262,24.445,65.500,0.1164
2340,10/04/19 02:00:00 AM,44.263,26.643,67.300,0.1164
2341,10/04/19 03:00:00 AM,43.945,34.907,55.700,0.1159
2342,10/04/19 04:00:00 AM,43.990,34.957,56.800,0.1164
2343,10/04/19 05:00:00 AM,43.990,35.638,57.800,0.1159
2344,10/04/19 06:00:00 AM,43.990,36.410,74.600,0.1164
2345,10/04/19 07:00:00 AM,44.037,37.321,72.300,0.1164
2346,10/04/19 08:00:00 AM,43.900,38.084,72.900,0.1164
2347,10/04/19 09:00:00 AM,44.218,42.386,88.300,0.1164
2348,10/04/19 10:00:00 AM,45.082,45.896,70.100,0.1169
2349,10/04/19 11:00:00 AM,45.896,47.914,63.000,0.1169
2350,10/04/19 12:00:00 PM,47.064,63.219,37.800,0.1169
2351,10/04/19 01:00:00 PM,51.237,71.964,21.700,0.1174
2352,10/04/19 02:00:00 PM,55.472,74.899,18.200,0.1174
2353,10/04/19 03:00:00 PM,57.463,72.480,17.200,0.1179
2354,10/04/19 04:00:00 PM,56.988,69.858,18.600,0.1179
2355,10/04/19 05:00:00 PM,55.690,52.246,26.400,0.1174
2356,10/04/19 06:00:00 PM,54.126,48.717,31.700,0.1179
2357,10/04/19 07:00:00 PM,52.554,41.369,40.200,0.1179
2358,10/04/19 08:00:00 PM,50.974,42.064,36.900,0.1174
2359,10/04/19 09:00:00 PM,49.782,40.764,37.200,0.1174
2360,10/04/19 10:00:00 PM,48.805,42.616,33.500,0.1174
2361,10/04/19 11:00:00 PM,48.049,42.570,29.900,0.1169
2362,10/05/19 12:00:00 AM,47.377,39.970,33.200,0.1169
2363,10/05/19 01:00:00 AM,46.481,35.006,39.200,0.1169
2364,10/05/19 02:00:00 AM,45.489,31.188,44.100,0.1169
2365,10/05/19 03:00:00 AM,44.445,31.037,44.800,0.1164
2366,10/05/19 04:00:00 AM,43.534,30.529,45.200,0.1164
2367,10/05/19 05:00:00 AM,42.708,28.994,47.900,0.1159
2368,10/05/19 06:00:00 AM,41.878,26.802,51.000,0.1159
2369,10/05/19 07:00:00 AM,40.951,19.238,64.200,0.1159
2370,10/05/19 08:00:00 AM,39.970,18.012,70.600,0.1159
2371,10/05/19 09:00:00 AM,40.064,53.559,22.600,0.1159
2372,10/05/19 10:00:00 AM,43.534,62.577,16.100,0.1159
2373,10/05/19 11:00:00 AM,48.538,67.671,13.900,0.1164
2374,10/05/19 12:00:00 PM,53.602,67.928,13.000,0.1174
2375,10/05/19 01:00:00 PM,57.979,66.344,13.000,0.1179
2376,10/05/19 02:00:00 PM,60.474,73.170,11.100,0.1179
2377,10/05/19 03:00:00 PM,60.991,70.072,10.400,0.1184
2378,10/05/19 04:00:00 PM,59.272,63.133,10.300,0.1184
2379,10/05/19 05:00:00 PM,56.858,44.310,16.500,0.1179
2380,10/05/19 06:00:00 PM,54.473,40.905,22.300,0.1179
2381,10/05/19 07:00:00 PM,52.378,36.554,26.400,0.1174
2382,10/05/19 08:00:00 PM,50.445,33.584,28.500,0.1174
2383,10/05/19 09:00:00 PM,48.850,34.124,27.700,0.1169
2384,10/05/19 10:00:00 PM,47.512,33.681,29.600,0.1169
2385,10/05/19 11:00:00 PM,46.436,35.298,27.700,0.1164
2386,10/06/19 12:00:00 AM,45.489,33.138,30.200,0.1164
2387,10/06/19 01:00:00 AM,44.627,30.173,33.200,0.1164
2388,10/06/19 02:00:00 AM,43.808,30.020,31.700,0.1159
2389,10/06/19 03:00:00 AM,43.030,30.326,31.800,0.1159
2390,10/06/19 04:00:00 AM,42.386,34.174,35.300,0.1159
2391,10/06/19 05:00:00 AM,42.156,34.858,38.100,0.1153
2392,10/06/19 06:00:00 AM,41.878,32.841,37.300,0.1153
2393,10/06/19 07:00:00 AM,41.230,25.632,46.600,0.1153
2394,10/06/19 08:00:00 AM,40.532,27.064,46.400,0.1153
2395,10/06/19 09:00:00 AM,40.672,53.472,26.100,0.1153
2396,10/06/19 10:00:00 AM,43.900,61.934,18.300,0.1153
2397,10/06/19 11:00:00 AM,48.717,67.413,15.200,0.1164
2398,10/06/19 12:00:00 PM,53.602,70.759,13.300,0.1169
2399,10/06/19 01:00:00 PM,58.195,71.274,10.800,0.1179
2400,10/06/19 02:00:00 PM,61.075,68.484,11.700,0.1179
2401,10/06/19 03:00:00 PM,61.590,74.034,8.600,0.1179
2402,10/06/19 04:00:00 PM,59.873,67.456,10.400,0.1184
2403,10/06/19 05:00:00 PM,57.549,45.669,17.200,0.1179
2404,10/06/19 06:00:00 PM,54.995,37.035,25.700,0.1179
2405,10/06/19 07:00:00 PM,52.335,24.174,44.200,0.1174
2406,10/06/19 08:00:00 PM,49.782,25.095,40.400,0.1174
2407,10/06/19 09:00:00 PM,47.602,19.584,46.900,0.1164
2408,10/06/19 10:00:00 PM,45.534,16.407,52.100,0.1164
2409,10/06/19 11:00:00 PM,43.808,15.498,53.200,0.1159
2410,10/07/19 12:00:00 AM,42.202,13.645,52.500,0.1153
2411,10/07/19 01:00:00 AM,40.719,12.319,52.200,0.1153
2412,10/07/19 02:00:00 AM,39.454,11.550,50.800,0.1153
2413,10/07/19 03:00:00 AM,38.179,9.516,54.500,0.1148
2414,10/07/19 04:00:00 AM,37.081,9.516,54.000,0.1148
2415,10/07/19 05:00:00 AM,36.072,8.982,57.500,0.1148
2416,10/07/19 06:00:00 AM,35.200,9.115,59.200,0.1143
2417,10/07/19 07:00:00 AM,34.371,8.780,60.400,0.1143
2418,10/07/19 08:00:00 AM,33.780,11.097,60.700,0.1143
2419,10/07/19 09:00:00 AM,34.174,49.825,24.600,0.1143
2420,10/07/19 10:00:00 AM,38.322,61.462,16.200,0.1143
2421,10/07/19 11:00:00 AM,44.310,68.099,12.300,0.1153
2422,10/07/19 12:00:00 PM,50.400,74.338,7.100,0.1159
2423,10/07/19 01:00:00 PM,55.733,76.768,5.700,0.1169
2424,10/07/19 02:00:00 PM,59.014,78.121,4.600,0.1174
2425,10/07/19 03:00:00 PM,60.003,77.727,4.800,0.1179
2426,10/07/19 04:00:00 PM,58.541,68.270,6.400,0.1174
2427,10/07/19 05:00:00 PM,56.340,47.871,10.400,0.1174
2428,10/07/19 06:00:00 PM,53.908,36.986,17.900,0.1169
2429,10/07/19 07:00:00 PM,51.237,26.802,30.000,0.1169
2430,10/07/19 08:00:00 PM,48.717,22.302,31.300,0.1164
2431,10/07/19 09:00:00 PM,46.481,19.641,33.000,0.1164
2432,10/07/19 10:00:00 PM,44.627,19.584,33.300,0.1159
2433,10/07/19 11:00:00 PM,43.122,20.044,36.900,0.1153
2434,10/08/19 12:00:00 AM,41.832,19.238,41.800,0.1153
2435,10/08/19 01:00:00 AM,40.811,20.044,44.700,0.1153
2436,10/08/19 02:00:00 AM,39.924,18.248,47.600,0.1148
2437,10/08/19 03:00:00 AM,39.124,19.238,52.500,0.1148
2438,10/08/19 04:00:00 AM,38.368,17.004,55.700,0.1148
2439,10/08/19 05:00:00 AM,37.609,17.125,55.200,0.1143
2440,10/08/19 06:00:00 AM,36.939,16.826,59.400,0.1143
2441,10/08/19 07:00:00 AM,36.266,14.763,63.900,0.1143
2442,10/08/19 08:00:00 AM,35.733,17.658,62.600,0.1143
2443,10/08/19 09:00:00 AM,36.169,54.169,23.000,0.1143
2444,10/08/19 10:00:00 AM,40.298,68.185,14.500,0.1148
2445,10/08/19 11:00:00 AM,46.121,72.739,13.200,0.1153
2446,10/08/19 12:00:00 PM,51.940,75.420,13.700,0.1159
2447,10/08/19 01:00:00 PM,56.901,76.725,12.500,0.1169
2448,10/08/19 02:00:00 PM,59.959,78.208,12.300,0.1174
2449,10/08/19 03:00:00 PM,60.733,77.335,12.700,0.1174
