Plot Title: 20139117,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 20139117, SEN S/N: 20145935)","Temp, °F (LGR S/N: 20139117, SEN S/N: 20399272, LBL: A1_R)"
,7/25/18 8:00,0.1671,56.251
,7/25/18 9:00,0.1671,57.074
,7/25/18 10:00,0.1671,58.928
,7/25/18 11:00,0.1667,61.032
,7/25/18 12:00,0.1671,67.071
,7/25/18 13:00,0.1667,69.042
,7/25/18 14:00,0.1667,70.329
,7/25/18 15:00,0.1667,73.256
,7/25/18 16:00,0.1667,74.424
,7/25/18 17:00,0.1677,71.791
,7/25/18 18:00,0.1677,69.728
,7/25/18 19:00,0.1677,68.27
,7/25/18 20:00,0.1677,66.344
,7/25/18 21:00,0.1677,64.589
,7/25/18 22:00,0.1671,63.133
,7/25/18 23:00,0.1667,62.233
,7/26/18 0:00,0.1663,61.205
,7/26/18 1:00,0.1667,59.788
,7/26/18 2:00,0.1663,58.455
,7/26/18 3:00,0.1663,57.29
,7/26/18 4:00,0.1663,56.251
,7/26/18 5:00,0.1656,55.299
,7/26/18 6:00,0.1652,54.516
,7/26/18 7:00,0.1652,53.865
,7/26/18 8:00,0.1652,53.733
,7/26/18 9:00,0.1656,55.515
,7/26/18 10:00,0.1663,59.401
,7/26/18 11:00,0.1656,62.577
,7/26/18 12:00,0.1652,65.745
,7/26/18 13:00,0.1652,66.472
,7/26/18 14:00,0.1652,69.085
,7/26/18 15:00,0.1652,70.372
,7/26/18 16:00,0.1652,70.93
,7/26/18 17:00,0.1656,70.974
,7/26/18 18:00,0.1656,70.158
,7/26/18 19:00,0.1656,68.527
,7/26/18 20:00,0.1656,66.515
,7/26/18 21:00,0.1648,64.332
,7/26/18 22:00,0.1648,62.276
,7/26/18 23:00,0.1648,60.474
,7/27/18 0:00,0.1648,59.014
,7/27/18 1:00,0.1648,57.765
,7/27/18 2:00,0.1652,56.599
,7/27/18 3:00,0.1642,55.558
,7/27/18 4:00,0.1642,54.604
,7/27/18 5:00,0.1638,53.733
,7/27/18 6:00,0.1634,52.947
,7/27/18 7:00,0.1629,52.291
,7/27/18 8:00,0.1634,52.072
,7/27/18 9:00,0.1638,53.994
,7/27/18 10:00,0.1638,58.755
,7/27/18 11:00,0.1638,64.247
,7/27/18 12:00,0.1638,67.242
,7/27/18 13:00,0.1638,66.985
,7/27/18 14:00,0.1638,70.372
,7/27/18 15:00,0.1638,72.523
,7/27/18 16:00,0.1638,73.083
,7/27/18 17:00,0.1648,70.329
,7/27/18 18:00,0.1656,67.928
,7/27/18 19:00,0.1656,66.301
,7/27/18 20:00,0.1652,64.375
,7/27/18 21:00,0.1663,62.191
,7/27/18 22:00,0.1656,60.474
,7/27/18 23:00,0.1656,58.885
,7/28/18 0:00,0.1656,57.333
,7/28/18 1:00,0.1652,55.949
,7/28/18 2:00,0.1652,54.734
,7/28/18 3:00,0.1648,53.645
,7/28/18 4:00,0.1642,52.686
,7/28/18 5:00,0.1648,51.809
,7/28/18 6:00,0.1642,51.017
,7/28/18 7:00,0.1642,50.4
,7/28/18 8:00,0.1642,50.223
,7/28/18 9:00,0.1642,51.809
,7/28/18 10:00,0.1642,56.599
,7/28/18 11:00,0.1638,61.032
,7/28/18 12:00,0.1638,63.819
,7/28/18 13:00,0.1642,62.533
,7/28/18 14:00,0.1638,63.518
,7/28/18 15:00,0.1642,66.772
,7/28/18 16:00,0.1642,67.885
,7/28/18 17:00,0.1638,67.5
,7/28/18 18:00,0.1648,65.53
,7/28/18 19:00,0.1663,62.019
,7/28/18 20:00,0.1663,60.517
,7/28/18 21:00,0.1656,59.229
,7/28/18 22:00,0.1656,57.463
,7/28/18 23:00,0.1652,55.776
,7/29/18 0:00,0.1652,54.343
,7/29/18 1:00,0.1652,52.947
,7/29/18 2:00,0.1648,51.809
,7/29/18 3:00,0.1648,50.752
,7/29/18 4:00,0.1642,49.87
,7/29/18 5:00,0.1648,49.073
,7/29/18 6:00,0.1642,48.45
,7/29/18 7:00,0.1642,47.914
,7/29/18 8:00,0.1642,47.871
,7/29/18 9:00,0.1642,49.471
,7/29/18 10:00,0.1642,54.169
,7/29/18 11:00,0.1638,59.959
,7/29/18 12:00,0.1642,65.615
,7/29/18 13:00,0.1638,69.771
,7/29/18 14:00,0.1638,70.158
,7/29/18 15:00,0.1642,70.029
,7/29/18 16:00,0.1642,67.671
,7/29/18 17:00,0.1652,65.273
,7/29/18 18:00,0.1648,64.074
,7/29/18 19:00,0.1648,62.533
,7/29/18 20:00,0.1642,61.119
,7/29/18 21:00,0.1642,59.445
,7/29/18 22:00,0.1638,57.722
,7/29/18 23:00,0.1638,56.165
,7/30/18 0:00,0.1634,54.865
,7/30/18 1:00,0.1638,53.776
,7/30/18 2:00,0.1638,52.772
,7/30/18 3:00,0.1634,51.764
,7/30/18 4:00,0.1634,50.797
,7/30/18 5:00,0.1629,49.959
,7/30/18 6:00,0.1634,49.338
,7/30/18 7:00,0.1634,48.85
,7/30/18 8:00,0.1629,48.538
,7/30/18 9:00,0.1634,50.135
,7/30/18 10:00,0.1634,54.648
,7/30/18 11:00,0.1629,59.873
,7/30/18 12:00,0.1638,65.658
,7/30/18 13:00,0.1634,70.329
,7/30/18 14:00,0.1638,72.696
,7/30/18 15:00,0.1638,74.295
,7/30/18 16:00,0.1642,74.206
,7/30/18 17:00,0.1648,72.826
,7/30/18 18:00,0.1648,70.846
,7/30/18 19:00,0.1648,68.614
,7/30/18 20:00,0.1642,66.13
,7/30/18 21:00,0.1642,63.433
,7/30/18 22:00,0.1634,60.991
,7/30/18 23:00,0.1634,59.142
,7/31/18 0:00,0.1634,57.722
,7/31/18 1:00,0.1629,56.34
,7/31/18 2:00,0.1629,54.952
,7/31/18 3:00,0.1623,53.515
,7/31/18 4:00,0.1623,52.203
,7/31/18 5:00,0.1623,51.017
,7/31/18 6:00,0.1619,50.047
,7/31/18 7:00,0.1619,49.204
,7/31/18 8:00,0.1619,48.717
,7/31/18 9:00,0.1623,50.445
,7/31/18 10:00,0.1623,55.69
,7/31/18 11:00,0.1623,61.977
,7/31/18 12:00,0.1623,68.785
,7/31/18 13:00,0.1629,73.558
,7/31/18 14:00,0.1623,75.42
,7/31/18 15:00,0.1629,75.942
,7/31/18 16:00,0.1629,74.943
,7/31/18 17:00,0.1634,73.429
,7/31/18 18:00,0.1634,71.447
,7/31/18 19:00,0.1634,69.471
,7/31/18 20:00,0.1629,67.158
,7/31/18 21:00,0.1629,64.589
,7/31/18 22:00,0.1623,62.319
,7/31/18 23:00,0.1619,60.474
,8/1/18 0:00,0.1615,58.928
,8/1/18 1:00,0.1615,57.506
,8/1/18 2:00,0.1615,56.208
,8/1/18 3:00,0.1608,54.995
,8/1/18 4:00,0.1608,53.908
,8/1/18 5:00,0.1604,52.947
,8/1/18 6:00,0.1604,52.029
,8/1/18 7:00,0.1604,51.413
,8/1/18 8:00,0.1604,51.501
,8/1/18 9:00,0.1604,53.298
,8/1/18 10:00,0.1608,57.636
,8/1/18 11:00,0.1608,62.875
,8/1/18 12:00,0.1604,67.413
,8/1/18 13:00,0.1608,69.514
,8/1/18 14:00,0.1608,69.685
,8/1/18 15:00,0.1615,68.527
,8/1/18 16:00,0.1615,68.185
,8/1/18 17:00,0.1615,68.443
,8/1/18 18:00,0.1608,67.543
,8/1/18 19:00,0.1615,66
,8/1/18 20:00,0.1608,64.418
,8/1/18 21:00,0.1604,62.533
,8/1/18 22:00,0.1604,60.818
,8/1/18 23:00,0.16,59.788
,8/2/18 0:00,0.1596,58.582
,8/2/18 1:00,0.1596,57.29
,8/2/18 2:00,0.159,56.165
,8/2/18 3:00,0.1596,55.125
,8/2/18 4:00,0.1596,54.082
,8/2/18 5:00,0.159,53.121
,8/2/18 6:00,0.1585,52.291
,8/2/18 7:00,0.159,51.678
,8/2/18 8:00,0.1585,51.544
,8/2/18 9:00,0.159,53.427
,8/2/18 10:00,0.159,58.195
,8/2/18 11:00,0.159,63.903
,8/2/18 12:00,0.1596,69.471
,8/2/18 13:00,0.159,70.846
,8/2/18 14:00,0.1596,71.704
,8/2/18 15:00,0.1596,72.437
,8/2/18 16:00,0.16,72.997
,8/2/18 17:00,0.16,72.394
,8/2/18 18:00,0.16,71.19
,8/2/18 19:00,0.1604,69.643
,8/2/18 20:00,0.16,67.5
,8/2/18 21:00,0.1596,65.444
,8/2/18 22:00,0.1596,63.732
,8/2/18 23:00,0.159,62.447
,8/3/18 0:00,0.1585,61.59
,8/3/18 1:00,0.159,60.861
,8/3/18 2:00,0.1585,60.132
,8/3/18 3:00,0.1581,59.529
,8/3/18 4:00,0.1585,59.014
,8/3/18 5:00,0.1581,58.541
,8/3/18 6:00,0.1577,58.066
,8/3/18 7:00,0.1577,57.636
,8/3/18 8:00,0.1581,57.463
,8/3/18 9:00,0.1581,57.549
,8/3/18 10:00,0.1577,58.239
,8/3/18 11:00,0.1581,59.099
,8/3/18 12:00,0.1581,59.745
,8/3/18 13:00,0.1581,59.873
,8/3/18 14:00,0.1596,59.272
,8/3/18 15:00,0.1596,59.486
,8/3/18 16:00,0.159,62.875
,8/3/18 17:00,0.1596,64.632
,8/3/18 18:00,0.1596,63.732
,8/3/18 19:00,0.1596,62.233
,8/3/18 20:00,0.1596,60.818
,8/3/18 21:00,0.159,58.971
,8/3/18 22:00,0.159,57.117
,8/3/18 23:00,0.159,55.558
,8/4/18 0:00,0.159,54.126
,8/4/18 1:00,0.159,52.86
,8/4/18 2:00,0.159,51.809
,8/4/18 3:00,0.1585,50.752
,8/4/18 4:00,0.1585,49.87
,8/4/18 5:00,0.1581,49.338
,8/4/18 6:00,0.1581,48.805
,8/4/18 7:00,0.1581,48.182
,8/4/18 8:00,0.1581,48.049
,8/4/18 9:00,0.1581,49.604
,8/4/18 10:00,0.1581,54.995
,8/4/18 11:00,0.1577,59.745
,8/4/18 12:00,0.1581,62.661
,8/4/18 13:00,0.1581,66.472
,8/4/18 14:00,0.1581,67.199
,8/4/18 15:00,0.1585,69.814
,8/4/18 16:00,0.159,70.587
,8/4/18 17:00,0.159,68.956
,8/4/18 18:00,0.159,67.028
,8/4/18 19:00,0.159,64.76
,8/4/18 20:00,0.1596,62.233
,8/4/18 21:00,0.1596,59.745
,8/4/18 22:00,0.1596,57.765
,8/4/18 23:00,0.1596,56.035
,8/5/18 0:00,0.159,54.561
,8/5/18 1:00,0.159,53.427
,8/5/18 2:00,0.159,52.466
,8/5/18 3:00,0.159,51.501
,8/5/18 4:00,0.159,51.193
,8/5/18 5:00,0.159,51.325
,8/5/18 6:00,0.159,51.458
,8/5/18 7:00,0.16,51.37
,8/5/18 8:00,0.1596,51.501
,8/5/18 9:00,0.1596,52.772
,8/5/18 10:00,0.159,56.988
,8/5/18 11:00,0.159,61.506
,8/5/18 12:00,0.159,63.561
,8/5/18 13:00,0.1596,64.931
,8/5/18 14:00,0.159,66.9
,8/5/18 15:00,0.159,67.971
,8/5/18 16:00,0.1596,67.971
,8/5/18 17:00,0.1596,67.714
,8/5/18 18:00,0.16,66.043
,8/5/18 19:00,0.16,64.418
,8/5/18 20:00,0.1596,62.62
,8/5/18 21:00,0.1596,60.733
,8/5/18 22:00,0.159,59.445
,8/5/18 23:00,0.159,57.893
,8/6/18 0:00,0.159,56.512
,8/6/18 1:00,0.159,55.125
,8/6/18 2:00,0.1585,54.169
,8/6/18 3:00,0.1585,53.209
,8/6/18 4:00,0.1585,52.291
,8/6/18 5:00,0.1585,51.678
,8/6/18 6:00,0.1585,50.752
,8/6/18 7:00,0.1581,49.959
,8/6/18 8:00,0.1581,49.516
,8/6/18 9:00,0.1585,50.709
,8/6/18 10:00,0.1585,56.079
,8/6/18 11:00,0.1581,61.891
,8/6/18 12:00,0.1585,68.484
,8/6/18 13:00,0.1585,73.126
,8/6/18 14:00,0.1585,74.467
,8/6/18 15:00,0.159,75.42
,8/6/18 16:00,0.16,75.333
,8/6/18 17:00,0.16,73.515
,8/6/18 18:00,0.1604,71.62
,8/6/18 19:00,0.16,69.685
,8/6/18 20:00,0.16,67.242
,8/6/18 21:00,0.16,64.632
,8/6/18 22:00,0.1596,62.447
,8/6/18 23:00,0.159,60.647
,8/7/18 0:00,0.159,59.099
,8/7/18 1:00,0.159,57.722
,8/7/18 2:00,0.1585,56.208
,8/7/18 3:00,0.1585,54.952
,8/7/18 4:00,0.1585,53.733
,8/7/18 5:00,0.1581,52.686
,8/7/18 6:00,0.1581,51.721
,8/7/18 7:00,0.1581,50.974
,8/7/18 8:00,0.1577,50.664
,8/7/18 9:00,0.1577,52.072
,8/7/18 10:00,0.1581,57.031
,8/7/18 11:00,0.1581,62.875
,8/7/18 12:00,0.1581,69.129
,8/7/18 13:00,0.1585,73.558
,8/7/18 14:00,0.1585,75.117
,8/7/18 15:00,0.159,76.636
,8/7/18 16:00,0.16,76.464
,8/7/18 17:00,0.16,75.247
,8/7/18 18:00,0.16,72.869
,8/7/18 19:00,0.1596,70.329
,8/7/18 20:00,0.1596,67.714
,8/7/18 21:00,0.1596,65.102
,8/7/18 22:00,0.159,62.919
,8/7/18 23:00,0.1585,61.248
,8/8/18 0:00,0.1585,59.83
,8/8/18 1:00,0.1581,58.411
,8/8/18 2:00,0.1581,56.944
,8/8/18 3:00,0.1581,55.647
,8/8/18 4:00,0.1581,54.473
,8/8/18 5:00,0.1577,53.427
,8/8/18 6:00,0.1577,52.423
,8/8/18 7:00,0.157,51.589
,8/8/18 8:00,0.157,51.237
,8/8/18 9:00,0.157,52.597
,8/8/18 10:00,0.157,57.463
,8/8/18 11:00,0.157,63.304
,8/8/18 12:00,0.1566,69.427
,8/8/18 13:00,0.157,73.861
,8/8/18 14:00,0.157,75.508
,8/8/18 15:00,0.1577,77.247
,8/8/18 16:00,0.1581,77.509
,8/8/18 17:00,0.1585,76.158
,8/8/18 18:00,0.1585,74.034
,8/8/18 19:00,0.1585,71.577
,8/8/18 20:00,0.1585,68.785
,8/8/18 21:00,0.1581,66.087
,8/8/18 22:00,0.1577,63.819
,8/8/18 23:00,0.1577,61.761
,8/9/18 0:00,0.157,59.959
,8/9/18 1:00,0.157,58.411
,8/9/18 2:00,0.157,57.117
,8/9/18 3:00,0.1566,56.079
,8/9/18 4:00,0.1566,55.081
,8/9/18 5:00,0.1558,54.212
,8/9/18 6:00,0.1562,53.384
,8/9/18 7:00,0.1558,52.597
,8/9/18 8:00,0.1551,52.291
,8/9/18 9:00,0.1558,53.645
,8/9/18 10:00,0.1558,58.582
,8/9/18 11:00,0.1558,64.418
,8/9/18 12:00,0.1562,68.27
,8/9/18 13:00,0.1558,70.201
,8/9/18 14:00,0.1562,71.404
,8/9/18 15:00,0.1562,71.447
,8/9/18 16:00,0.1562,71.62
,8/9/18 17:00,0.1566,72.351
,8/9/18 18:00,0.1562,71.103
,8/9/18 19:00,0.1566,69.256
,8/9/18 20:00,0.1585,67.372
,8/9/18 21:00,0.1566,65.487
,8/9/18 22:00,0.1562,63.475
,8/9/18 23:00,0.1562,61.419
,8/10/18 0:00,0.1558,59.659
,8/10/18 1:00,0.1551,58.325
,8/10/18 2:00,0.1547,57.463
,8/10/18 3:00,0.1547,56.383
,8/10/18 4:00,0.1542,55.256
,8/10/18 5:00,0.1547,54.255
,8/10/18 6:00,0.1542,53.384
,8/10/18 7:00,0.1542,52.641
,8/10/18 8:00,0.1547,52.203
,8/10/18 9:00,0.1542,53.472
,8/10/18 10:00,0.1547,58.498
,8/10/18 11:00,0.1547,62.019
,8/10/18 12:00,0.1547,63.262
,8/10/18 13:00,0.1547,65.872
,8/10/18 14:00,0.1547,66.643
,8/10/18 15:00,0.1547,67.329
,8/10/18 16:00,0.1547,66.214
,8/10/18 17:00,0.1551,65.188
,8/10/18 18:00,0.1547,65.017
,8/10/18 19:00,0.1547,64.674
,8/10/18 20:00,0.1547,63.39
,8/10/18 21:00,0.1547,61.848
,8/10/18 22:00,0.1551,60.26
,8/10/18 23:00,0.1542,58.325
,8/11/18 0:00,0.1538,56.556
,8/11/18 1:00,0.1538,55.038
,8/11/18 2:00,0.1532,53.733
,8/11/18 3:00,0.1527,52.597
,8/11/18 4:00,0.1527,51.544
,8/11/18 5:00,0.1523,50.621
,8/11/18 6:00,0.1527,49.782
,8/11/18 7:00,0.1523,49.073
,8/11/18 8:00,0.1523,48.538
,8/11/18 9:00,0.1527,49.737
,8/11/18 10:00,0.1527,55.168
,8/11/18 11:00,0.1527,61.72
,8/11/18 12:00,0.1532,68.099
,8/11/18 13:00,0.1532,69.343
,8/11/18 14:00,0.1538,69.386
,8/11/18 15:00,0.1538,69.256
,8/11/18 16:00,0.1542,69.985
,8/11/18 17:00,0.1547,69.17
,8/11/18 18:00,0.1542,67.329
,8/11/18 19:00,0.1542,65.788
,8/11/18 20:00,0.1542,64.589
,8/11/18 21:00,0.1538,62.661
,8/11/18 22:00,0.1532,60.647
,8/11/18 23:00,0.1527,58.798
,8/12/18 0:00,0.1532,57.16
,8/12/18 1:00,0.1527,55.733
,8/12/18 2:00,0.1527,54.516
,8/12/18 3:00,0.1523,53.427
,8/12/18 4:00,0.1519,52.423
,8/12/18 5:00,0.1519,51.544
,8/12/18 6:00,0.1519,50.752
,8/12/18 7:00,0.1514,50.047
,8/12/18 8:00,0.1514,49.782
,8/12/18 9:00,0.1519,51.105
,8/12/18 10:00,0.1519,56.251
,8/12/18 11:00,0.1523,62.406
,8/12/18 12:00,0.1523,68.913
,8/12/18 13:00,0.1527,73.429
,8/12/18 14:00,0.1527,75.376
,8/12/18 15:00,0.1527,77.553
,8/12/18 16:00,0.1538,77.16
,8/12/18 17:00,0.1542,75.681
,8/12/18 18:00,0.1542,73.515
,8/12/18 19:00,0.1538,70.887
,8/12/18 20:00,0.1538,68.313
,8/12/18 21:00,0.1542,66.173
,8/12/18 22:00,0.1527,64.247
,8/12/18 23:00,0.1527,62.148
,8/13/18 0:00,0.1523,60.217
,8/13/18 1:00,0.1519,58.798
,8/13/18 2:00,0.1514,57.549
,8/13/18 3:00,0.1514,56.34
,8/13/18 4:00,0.1514,55.299
,8/13/18 5:00,0.1508,54.43
,8/13/18 6:00,0.1508,53.559
,8/13/18 7:00,0.1503,52.86
,8/13/18 8:00,0.1503,52.554
,8/13/18 9:00,0.1503,53.951
,8/13/18 10:00,0.1508,58.712
,8/13/18 11:00,0.1508,64.589
,8/13/18 12:00,0.1519,70.846
,8/13/18 13:00,0.1519,75.333
,8/13/18 14:00,0.1523,75.594
,8/13/18 15:00,0.1527,77.247
,8/13/18 16:00,0.1523,77.335
,8/13/18 17:00,0.1532,76.028
,8/13/18 18:00,0.1527,73.774
,8/13/18 19:00,0.1527,71.533
,8/13/18 20:00,0.1523,69.343
,8/13/18 21:00,0.1519,67.242
,8/13/18 22:00,0.1514,65.574
,8/13/18 23:00,0.1519,64.332
,8/14/18 0:00,0.1514,62.704
,8/14/18 1:00,0.1508,60.904
,8/14/18 2:00,0.1508,59.229
,8/14/18 3:00,0.1503,57.807
,8/14/18 4:00,0.1499,56.512
,8/14/18 5:00,0.1499,55.429
,8/14/18 6:00,0.1495,54.43
,8/14/18 7:00,0.1495,53.559
,8/14/18 8:00,0.1495,53.253
,8/14/18 9:00,0.1499,54.516
,8/14/18 10:00,0.1499,59.185
,8/14/18 11:00,0.1499,64.418
,8/14/18 12:00,0.1495,66.985
,8/14/18 13:00,0.1508,69.427
,8/14/18 14:00,0.1503,71.577
,8/14/18 15:00,0.1508,73.04
,8/14/18 16:00,0.1508,73.256
,8/14/18 17:00,0.1514,72.61
,8/14/18 18:00,0.1514,71.62
,8/14/18 19:00,0.1508,69.728
,8/14/18 20:00,0.1508,67.671
,8/14/18 21:00,0.1503,65.658
,8/14/18 22:00,0.1499,63.862
,8/14/18 23:00,0.1499,62.062
,8/15/18 0:00,0.1495,60.303
,8/15/18 1:00,0.1495,58.928
,8/15/18 2:00,0.149,57.636
,8/15/18 3:00,0.149,56.685
,8/15/18 4:00,0.149,55.949
,8/15/18 5:00,0.1484,55.299
,8/15/18 6:00,0.1484,54.516
,8/15/18 7:00,0.1479,53.645
,8/15/18 8:00,0.1475,53.298
,8/15/18 9:00,0.1479,54.343
,8/15/18 10:00,0.1484,59.099
,8/15/18 11:00,0.1484,63.775
,8/15/18 12:00,0.149,67.071
,8/15/18 13:00,0.149,70.887
,8/15/18 14:00,0.1495,71.92
,8/15/18 15:00,0.1495,72.48
,8/15/18 16:00,0.1499,73.126
,8/15/18 17:00,0.1499,72.567
,8/15/18 18:00,0.1499,71.231
,8/15/18 19:00,0.1499,69.213
,8/15/18 20:00,0.1495,67.071
,8/15/18 21:00,0.1503,64.76
,8/15/18 22:00,0.1499,62.661
,8/15/18 23:00,0.1495,60.904
,8/16/18 0:00,0.1495,59.529
,8/16/18 1:00,0.149,58.282
,8/16/18 2:00,0.1484,57.549
,8/16/18 3:00,0.1484,56.944
,8/16/18 4:00,0.1475,56.251
,8/16/18 5:00,0.1475,55.342
,8/16/18 6:00,0.1475,54.995
,8/16/18 7:00,0.1475,54.952
,8/16/18 8:00,0.1475,55.342
,8/16/18 9:00,0.1479,56.426
,8/16/18 10:00,0.1484,59.229
,8/16/18 11:00,0.1479,64.332
,8/16/18 12:00,0.1479,68.871
,8/16/18 13:00,0.1479,71.447
,8/16/18 14:00,0.1484,70.887
,8/16/18 15:00,0.149,69.256
,8/16/18 16:00,0.1484,69.3
,8/16/18 17:00,0.1495,67.928
,8/16/18 18:00,0.1495,66.173
,8/16/18 19:00,0.149,64.288
,8/16/18 20:00,0.1495,62.577
,8/16/18 21:00,0.1495,60.904
,8/16/18 22:00,0.1484,59.272
,8/16/18 23:00,0.1479,58.239
,8/17/18 0:00,0.1479,56.901
,8/17/18 1:00,0.1475,55.386
,8/17/18 2:00,0.147,53.951
,8/17/18 3:00,0.147,52.729
,8/17/18 4:00,0.147,51.678
,8/17/18 5:00,0.1466,50.752
,8/17/18 6:00,0.1466,49.914
,8/17/18 7:00,0.1459,49.383
,8/17/18 8:00,0.1459,49.782
,8/17/18 9:00,0.1455,51.237
,8/17/18 10:00,0.1459,55.168
,8/17/18 11:00,0.1459,60.217
,8/17/18 12:00,0.1466,61.848
,8/17/18 13:00,0.1466,65.188
,8/17/18 14:00,0.147,66
,8/17/18 15:00,0.147,65.145
,8/17/18 16:00,0.1475,64.418
,8/17/18 17:00,0.1475,64.974
,8/17/18 18:00,0.1475,64.247
,8/17/18 19:00,0.1475,62.875
,8/17/18 20:00,0.1479,61.506
,8/17/18 21:00,0.1475,59.916
,8/17/18 22:00,0.1475,58.066
,8/17/18 23:00,0.1479,56.599
,8/18/18 0:00,0.1475,55.342
,8/18/18 1:00,0.1475,54.082
,8/18/18 2:00,0.1475,52.947
,8/18/18 3:00,0.147,51.984
,8/18/18 4:00,0.147,51.105
,8/18/18 5:00,0.147,50.311
,8/18/18 6:00,0.1475,50.223
,8/18/18 7:00,0.1475,50.4
,8/18/18 8:00,0.1484,50.797
,8/18/18 9:00,0.1484,50.841
,8/18/18 10:00,0.1581,50.929
,8/18/18 11:00,0.1648,51.544
,8/18/18 12:00,0.1667,58.066
,8/18/18 13:00,0.1677,63.262
,8/18/18 14:00,0.1677,65.273
,8/18/18 15:00,0.1681,66.558
,8/18/18 16:00,0.1681,66.943
,8/18/18 17:00,0.1685,65.959
,8/18/18 18:00,0.1681,63.946
,8/18/18 19:00,0.1681,62.233
,8/18/18 20:00,0.1677,60.303
,8/18/18 21:00,0.1677,58.239
,8/18/18 22:00,0.1671,56.426
,8/18/18 23:00,0.1671,54.952
,8/19/18 0:00,0.1667,53.776
,8/19/18 1:00,0.1667,52.86
,8/19/18 2:00,0.1663,52.16
,8/19/18 3:00,0.1663,51.282
,8/19/18 4:00,0.1656,50.223
,8/19/18 5:00,0.1656,49.249
,8/19/18 6:00,0.1656,48.538
,8/19/18 7:00,0.1656,47.914
,8/19/18 8:00,0.1656,47.422
,8/19/18 9:00,0.1652,48.182
,8/19/18 10:00,0.1652,51.544
,8/19/18 11:00,0.1648,57.204
,8/19/18 12:00,0.1642,61.761
,8/19/18 13:00,0.1642,63.09
,8/19/18 14:00,0.1642,65.23
,8/19/18 15:00,0.1642,67.842
,8/19/18 16:00,0.1642,68.013
,8/19/18 17:00,0.1642,66.814
,8/19/18 18:00,0.1642,65.53
,8/19/18 19:00,0.1642,63.819
,8/19/18 20:00,0.1638,61.633
,8/19/18 21:00,0.1638,59.445
,8/19/18 22:00,0.1638,57.506
,8/19/18 23:00,0.1634,55.733
,8/20/18 0:00,0.1634,54.255
,8/20/18 1:00,0.1629,52.817
,8/20/18 2:00,0.1634,51.544
,8/20/18 3:00,0.1623,50.445
,8/20/18 4:00,0.1623,49.428
,8/20/18 5:00,0.1623,48.493
,8/20/18 6:00,0.1623,47.602
,8/20/18 7:00,0.1619,46.751
,8/20/18 8:00,0.1619,46.301
,8/20/18 9:00,0.1615,46.931
,8/20/18 10:00,0.1619,51.501
,8/20/18 11:00,0.1615,57.636
,8/20/18 12:00,0.1615,64.033
,8/20/18 13:00,0.1615,68.013
,8/20/18 14:00,0.1615,69.386
,8/20/18 15:00,0.1615,71.533
,8/20/18 16:00,0.1619,72.567
,8/20/18 17:00,0.1619,71.19
,8/20/18 18:00,0.1615,69.042
,8/20/18 19:00,0.1615,66.857
,8/20/18 20:00,0.1608,64.418
,8/20/18 21:00,0.1608,62.019
,8/20/18 22:00,0.1604,59.959
,8/20/18 23:00,0.1604,58.239
,8/21/18 0:00,0.1604,57.031
,8/21/18 1:00,0.16,56.34
,8/21/18 2:00,0.16,56.165
,8/21/18 3:00,0.1596,55.776
,8/21/18 4:00,0.1596,55.038
,8/21/18 5:00,0.1596,54.604
,8/21/18 6:00,0.1581,54.343
,8/21/18 7:00,0.159,53.776
,8/21/18 8:00,0.159,53.472
,8/21/18 9:00,0.1581,54.212
,8/21/18 10:00,0.1581,55.863
,8/21/18 11:00,0.1581,57.765
,8/21/18 12:00,0.1585,60.69
,8/21/18 13:00,0.1585,64.204
,8/21/18 14:00,0.1581,64.204
,8/21/18 15:00,0.1547,61.506
,8/21/18 16:00,0.1551,59.873
,8/21/18 17:00,0.1551,60.089
,8/21/18 18:00,0.1547,59.056
,8/21/18 19:00,0.1689,57.031
,8/21/18 20:00,0.1779,55.386
,8/21/18 21:00,0.1779,54.604
,8/21/18 22:00,0.1775,54.082
,8/21/18 23:00,0.1769,53.645
,8/22/18 0:00,0.1775,53.298
,8/22/18 1:00,0.1859,52.772
,8/22/18 2:00,0.1885,52.509
,8/22/18 3:00,0.1935,52.16
,8/22/18 4:00,0.1994,51.895
,8/22/18 5:00,0.1999,51.721
,8/22/18 6:00,0.1999,51.544
,8/22/18 7:00,0.2705,51.237
,8/22/18 8:00,0.2868,51.105
,8/22/18 9:00,0.2766,51.458
,8/22/18 10:00,0.2722,52.203
,8/22/18 11:00,0.2694,52.772
,8/22/18 12:00,0.2673,53.209
,8/22/18 13:00,0.2653,53.908
,8/22/18 14:00,0.2635,56.079
,8/22/18 15:00,0.2618,57.765
,8/22/18 16:00,0.26,59.099
,8/22/18 17:00,0.2589,59.315
,8/22/18 18:00,0.2571,58.755
,8/22/18 19:00,0.2567,57.893
,8/22/18 20:00,0.2557,57.16
,8/22/18 21:00,0.2546,56.34
,8/22/18 22:00,0.2538,55.386
,8/22/18 23:00,0.2532,54.691
,8/23/18 0:00,0.2524,54.082
,8/23/18 1:00,0.2516,53.384
,8/23/18 2:00,0.2509,52.86
,8/23/18 3:00,0.2502,52.423
,8/23/18 4:00,0.2494,52.16
,8/23/18 5:00,0.2498,51.809
,8/23/18 6:00,0.2712,51.325
,8/23/18 7:00,0.297,50.092
,8/23/18 8:00,0.2895,49.249
,8/23/18 9:00,0.3008,49.116
,8/23/18 10:00,0.2914,50.841
