Plot Title: 9735540_Pfeiler_B1,,,,,,,,,,,,,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 9735540, SEN S/N: 2012372)","Temp, °F (LGR S/N: 9735540, SEN S/N: 9680600)","PAR, uE (LGR S/N: 9735540, SEN S/N: 9700883)","PAR, uE (LGR S/N: 9735540, SEN S/N: 9700893)","PAR, uE (LGR S/N: 9735540, SEN S/N: 9700900)","Temp, °F (LGR S/N: 9735540, SEN S/N: 9721335)","RH, % (LGR S/N: 9735540, SEN S/N: 9721335)","Voltage, V (LGR S/N: 9735540, SEN S/N: 9725488)","Current, mA (LGR S/N: 9735540, SEN S/N: 9725488)","Solar Radiation, W/m² (LGR S/N: 9735540, SEN S/N: 9734398)","Solar Radiation, W/m² (LGR S/N: 9735540, SEN S/N: 9734403)","Solar Radiation, W/m² (LGR S/N: 9735540, SEN S/N: 9734407)","Water Content, m³/m³ (LGR S/N: 9735540, SEN S/N: 10769153)","Batt, V (LGR S/N: 9735540)"
4149,6/13/18 12:20,0.0221,63.262,-888.9,46.2,2053.7,72.007,23.5,-0.2039,0,115.6,1075.6,93.1,0.0039,4.393
4150,6/13/18 12:30,0.0221,63.604,-888.9,46.2,2048.7,72.307,21,-0.2039,0,120.6,1069.4,93.1,0.0039,4.393
4151,6/13/18 12:40,0.0221,63.946,-888.9,46.2,2046.2,73.558,18.9,-0.2039,0,106.9,1068.1,91.9,0.0039,4.4
4152,6/13/18 12:50,0.0221,64.247,-888.9,46.2,2046.2,72.567,21.7,-0.2039,0,111.9,1064.4,91.9,0.0039,4.393
4153,6/13/18 13:00,0.0228,64.546,-888.9,43.7,2038.7,72.437,20.2,-0.2039,0,109.4,1058.1,91.9,0.0039,4.412
4154,6/13/18 13:10,0.0228,64.888,-888.9,46.2,2033.7,70.63,18.1,-0.2039,0,121.9,1053.1,91.9,0.0032,4.393
4155,6/13/18 13:20,0.0228,65.23,-888.9,41.2,2011.2,73.515,21.3,-0.2039,0,113.1,1041.9,91.9,0.0039,4.418
4156,6/13/18 13:30,0.0228,65.615,-888.9,41.2,2001.2,73.213,19.7,-0.2039,0,109.4,1033.1,91.9,0.0039,4.393
4157,6/13/18 13:40,0.0228,65.916,-888.9,38.7,1973.7,72.912,16.8,-0.2039,0,110.6,1014.4,90.6,0.0039,4.514
4158,6/13/18 13:50,0.0228,66.258,-888.9,38.7,1951.2,73.688,19.9,-0.2039,0,108.1,994.4,90.6,0.0039,4.393
4159,6/13/18 14:00,0.0235,66.729,-888.9,38.7,1936.2,74.813,20,-0.2039,0,101.9,979.4,89.4,0.0039,4.484
4160,6/13/18 14:10,0.0235,67.114,-888.9,36.2,1903.7,74.338,18.6,-0.2039,0,99.4,959.4,89.4,0.0039,4.393
4161,6/13/18 14:20,0.0235,67.586,-888.9,36.2,1876.2,75.42,20.6,-0.2039,0,101.9,936.9,86.9,0.0039,4.381
4162,6/13/18 14:30,0.0235,67.971,-888.9,36.2,1838.7,75.16,19.3,-0.2039,0,96.9,918.1,86.9,0.0039,4.393
4163,6/13/18 14:40,0.0235,68.27,-888.9,33.7,1796.2,73.04,20.6,-0.2039,0,99.4,894.4,84.4,0.0032,4.4
4164,6/13/18 14:50,0.0235,68.614,-888.9,33.7,1788.7,74.467,17.8,-0.2039,0,100.6,883.1,84.4,0.0032,4.393
4165,6/13/18 15:00,0.0235,68.999,-888.9,33.7,1738.7,74.206,18.8,-0.2039,0,90.6,860.6,83.1,0.0032,4.381
4166,6/13/18 15:10,0.0235,69.3,-888.9,31.2,1701.2,73.213,21.1,-0.2039,0,95.6,840.6,81.9,0.0032,4.393
4167,6/13/18 15:20,0.0235,69.685,-888.9,31.2,1651.2,73.515,16,-0.2039,0,93.1,816.9,80.6,0.0032,4.381
4168,6/13/18 15:30,0.0228,69.942,-888.9,31.2,1616.2,72.739,17.6,-0.2039,0,93.1,799.4,79.4,0.0032,4.393
4169,6/13/18 15:40,0.0228,70.243,-888.9,31.2,1591.2,72.783,18.2,-0.2039,0,93.1,785.6,79.4,0.0032,4.381
4170,6/13/18 15:50,0.0235,70.543,-888.9,31.2,1503.7,73.126,18.9,-0.2039,0,88.1,745.6,76.9,0.0032,4.393
4171,6/13/18 16:00,0.0235,70.846,-888.9,31.2,1436.2,75.551,19.9,-0.2039,0,89.4,713.1,75.6,0.0025,4.381
4172,6/13/18 16:10,0.0228,70.974,-888.9,31.2,1436.2,73.645,20.3,-0.2039,0,91.9,714.4,76.9,0.0025,4.393
4173,6/13/18 16:20,0.0235,71.146,-888.9,31.2,1376.2,73.861,17.3,-0.2039,0,91.9,685.6,75.6,0.0025,4.387
4174,6/13/18 16:30,0.0228,71.19,-888.9,28.7,1276.2,72.307,16.6,-0.2039,0,90.6,636.9,70.6,0.0025,4.4
4175,6/13/18 16:40,0.0228,71.317,-888.9,26.2,1196.2,74.424,17.3,-0.2039,0,86.9,595.6,68.1,0.0025,4.381
4176,6/13/18 16:50,0.0228,71.404,-888.9,28.7,1143.7,74.813,19.3,-0.2039,0,76.9,571.9,66.9,0.0025,4.393
4177,6/13/18 17:00,0.0228,71.404,-888.9,18.7,811.2,72.696,17.1,-0.2039,0,70.6,388.1,46.9,0.0025,4.381
4178,6/13/18 17:10,0.0221,71.49,-888.9,26.2,1033.7,74.034,22.1,-0.2039,0,104.4,520.6,63.1,0.0025,4.393
4179,6/13/18 17:20,0.0221,71.49,-888.9,23.7,956.2,75.376,17.7,-0.2039,0,105.6,481.9,60.6,0.0025,4.387
4180,6/13/18 17:30,0.0221,71.404,-888.9,21.2,911.2,71.19,17.3,-0.2039,0,90.6,459.4,59.4,0.0025,4.393
4181,6/13/18 17:40,0.0221,71.317,-888.9,18.7,813.7,71.877,19.1,-0.2039,0,96.9,411.9,54.4,0.0025,4.393
4182,6/13/18 17:50,0.0221,71.231,-888.9,18.7,761.2,71.791,19.5,-0.2039,0,93.1,385.6,53.1,0.0017,4.4
4183,6/13/18 18:00,0.0221,71.017,-888.9,18.7,551.2,70.416,22.5,-0.2039,0,95.6,355.6,50.6,0.0017,4.393
4184,6/13/18 18:10,0.0221,70.887,-888.9,16.2,636.2,72.523,18.2,-0.2039,0,95.6,328.1,46.9,0.0017,4.406
4185,6/13/18 18:20,0.0214,70.63,-888.9,16.2,596.2,71.704,19.5,-0.2039,0,86.9,309.4,45.6,0.0017,4.393
4186,6/13/18 18:30,0.0214,70.416,-888.9,16.2,541.2,72.653,18.7,-0.2039,0,89.4,284.4,43.1,0.0017,4.418
4187,6/13/18 18:40,0.0214,70.158,-888.9,13.7,471.2,71.19,21.7,-0.2039,0,80.6,249.4,38.1,0.0017,4.393
4188,6/13/18 18:50,0.0214,69.858,-888.9,13.7,393.7,68.999,17.8,-0.2039,0,71.9,210.6,34.4,0.0017,4.478
4189,6/13/18 19:00,0.0214,69.557,-888.9,11.2,351.2,69.985,17.3,-0.2039,0,80.6,189.4,30.6,0.0017,4.393
4190,6/13/18 19:10,0.0206,69.256,-888.9,6.2,201.2,71.361,22.2,-0.2039,0,46.9,106.9,16.9,0.0017,4.387
4191,6/13/18 19:20,0.0206,68.871,-888.9,1.2,118.7,62.834,31.6,-0.2039,0,9.4,58.1,5.6,0.0017,4.393
4192,6/13/18 19:30,0.0206,68.484,-888.9,1.2,128.7,61.891,38,-0.2039,0,10.6,68.1,6.9,0.001,4.393
4193,6/13/18 19:40,0.0206,68.099,-888.9,1.2,113.7,61.934,31.4,-0.2039,0,8.1,60.6,5.6,0.001,4.4
4194,6/13/18 19:50,0.0206,67.714,-888.9,1.2,46.2,60.991,25.5,-0.2039,0,3.1,19.4,0.6,0.0017,4.393
4195,6/13/18 20:00,0.0206,67.285,-888.9,1.2,28.7,60.474,23.8,-0.2039,0,1.9,14.4,0.6,0.001,4.393
4196,6/13/18 20:10,0.0206,66.943,-888.9,1.2,23.7,62.661,21.9,-0.2039,0,1.9,14.4,0.6,0.0017,4.393
4197,6/13/18 20:20,0.0199,66.558,-888.9,1.2,26.2,61.205,26.6,-0.2039,0,3.1,20.6,1.9,0.001,4.393
4198,6/13/18 20:30,0.0199,66.214,-888.9,1.2,18.7,63.689,20.3,-0.2039,0,3.1,18.1,0.6,0.001,4.393
4199,6/13/18 20:40,0.0199,65.829,-888.9,1.2,3.7,59.83,25.6,-0.2039,0,0.6,3.1,0.6,0.001,4.393
4200,6/13/18 20:50,0.0199,65.444,-888.9,1.2,1.2,56.383,33.6,-0.2039,0,0.6,0.6,0.6,0.001,4.393
4201,6/13/18 21:00,0.0199,65.017,-888.9,1.2,1.2,54.82,32.8,-0.2039,0,0.6,0.6,0.6,0.0017,4.387
4202,6/13/18 21:10,0.0192,64.632,-888.9,1.2,1.2,52.947,36.2,-0.2039,0,0.6,0.6,0.6,0.001,4.387
4203,6/13/18 21:20,0.0192,64.247,-888.9,1.2,1.2,52.554,35.2,-0.2039,0,0.6,0.6,0.6,0.001,4.381
4204,6/13/18 21:30,0.0192,63.862,-888.9,1.2,1.2,50.886,38.1,-0.2039,0,0.6,0.6,0.6,0.001,4.387
4205,6/13/18 21:40,0.0192,63.475,-888.9,1.2,1.2,50.092,39.4,-0.2039,0,0.6,0.6,0.6,0.001,4.381
4206,6/13/18 21:50,0.0192,63.09,-888.9,1.2,1.2,48.983,42.8,-0.2039,0,0.6,0.6,0.6,0.001,4.381
4207,6/13/18 22:00,0.0192,62.704,-888.9,1.2,1.2,49.073,44.5,-0.2039,0,0.6,0.6,0.6,0.001,4.381
4208,6/13/18 22:10,0.0192,62.362,-888.9,1.2,1.2,49.204,45.8,-0.2039,0,0.6,0.6,0.6,0.001,4.381
4209,6/13/18 22:20,0.0192,62.019,-888.9,1.2,1.2,50.886,42.6,-0.2039,0,0.6,0.6,0.6,0.001,4.381
4210,6/13/18 22:30,0.0192,61.72,-888.9,1.2,1.2,51.017,42.8,-0.2039,0,0.6,0.6,0.6,0.001,4.381
4211,6/13/18 22:40,0.0192,61.419,-888.9,1.2,1.2,54.561,32,-0.2039,0,0.6,0.6,0.6,0.001,4.46
4212,6/13/18 22:50,0.0192,61.162,-888.9,1.2,1.2,56.642,29.9,-0.2039,0,0.6,0.6,0.6,0.001,4.381
4213,6/13/18 23:00,0.0192,60.948,-888.9,1.2,1.2,54.037,34.5,-0.2039,0,0.6,0.6,0.6,0.0017,4.375
4214,6/13/18 23:10,0.0192,60.733,-888.9,1.2,1.2,53.69,35.4,-0.2039,0,0.6,0.6,0.6,0.0017,4.375
4215,6/13/18 23:20,0.0192,60.474,-888.9,1.2,1.2,52.029,39.6,-0.2039,0,0.6,0.6,0.6,0.0017,4.369
4216,6/13/18 23:30,0.0192,60.26,-888.9,1.2,1.2,51.633,41.2,-0.2039,0,0.6,0.6,0.6,0.001,4.369
4217,6/13/18 23:40,0.0184,60.089,-888.9,1.2,1.2,54.43,34,-0.2039,0,0.6,0.6,0.6,0.001,4.369
4218,6/13/18 23:50,0.0184,59.873,-888.9,1.2,1.2,54.473,32.5,-0.2039,0,0.6,0.6,0.6,0.0017,4.369
4219,6/14/18 0:00,0.0184,59.702,-888.9,1.2,1.2,57.893,26.9,-0.2039,0,0.6,0.6,0.6,0.001,4.369
4220,6/14/18 0:10,0.0184,59.529,-888.9,1.2,1.2,55.69,32.3,-0.2039,0,0.6,0.6,0.6,0.001,4.363
4221,6/14/18 0:20,0.0184,59.358,-888.9,1.2,1.2,56.685,30.2,-0.2039,0,0.6,0.6,0.6,0.001,4.369
4222,6/14/18 0:30,0.0184,59.185,-888.9,1.2,1.2,55.472,31.8,-0.2039,0,0.6,0.6,0.6,0.001,4.381
4223,6/14/18 0:40,0.0184,59.014,-888.9,1.2,1.2,57.592,28.9,-0.2039,0,0.6,0.6,0.6,0.0017,4.363
4224,6/14/18 0:50,0.0184,58.842,-888.9,1.2,1.2,55.299,31.8,-0.2039,0,0.6,0.6,0.6,0.001,4.363
4225,6/14/18 1:00,0.0184,58.712,-888.9,1.2,1.2,54.516,35,-0.2039,0,0.6,0.6,0.6,0.001,4.363
4226,6/14/18 1:10,0.0177,58.541,-888.9,1.2,1.2,54.691,34.3,-0.2039,0,0.6,0.6,0.6,0.001,4.363
4227,6/14/18 1:20,0.0177,58.411,-888.9,1.2,1.2,52.86,39,-0.2039,0,0.6,0.6,0.6,0.001,4.363
4228,6/14/18 1:30,0.0177,58.239,-888.9,1.2,1.2,52.947,35.5,-0.2039,0,0.6,0.6,0.6,0.001,4.363
4229,6/14/18 1:40,0.0184,58.066,-888.9,1.2,1.2,53.209,39.1,-0.2039,0,0.6,0.6,0.6,0.001,4.363
4230,6/14/18 1:50,0.0184,57.936,-888.9,1.2,1.2,53.121,36.8,-0.2039,0,0.6,0.6,0.6,0.001,4.363
4231,6/14/18 2:00,0.0184,57.765,-888.9,1.2,1.2,50.664,44.3,-0.2039,0,0.6,0.6,0.6,0.001,4.363
4232,6/14/18 2:10,0.0177,57.636,-888.9,1.2,1.2,51.325,42.5,-0.2039,0,0.6,0.6,0.6,0.001,4.363
4233,6/14/18 2:20,0.0177,57.506,-888.9,1.2,1.2,51.809,44.5,-0.2039,0,0.6,0.6,0.6,0.001,4.363
4234,6/14/18 2:30,0.0177,57.376,-888.9,1.2,1.2,52.947,39.5,-0.2039,0,0.6,0.6,0.6,0.001,4.363
4235,6/14/18 2:40,0.0177,57.247,-888.9,1.2,1.2,50.664,46.8,-0.2039,0,0.6,0.6,0.6,0.001,4.363
4236,6/14/18 2:50,0.0177,57.16,-888.9,1.2,1.2,50.576,48.3,-0.2039,0,0.6,0.6,0.6,0.001,4.363
4237,6/14/18 3:00,0.0177,57.031,-888.9,1.2,1.2,49.914,48.8,-0.2039,0,0.6,0.6,0.6,0.001,4.363
4238,6/14/18 3:10,0.0177,56.901,-888.9,1.2,1.2,49.516,53.3,-0.2039,0,0.6,0.6,0.6,0.001,4.363
4239,6/14/18 3:20,0.0177,56.772,-888.9,1.2,1.2,50.18,43.7,-0.2039,0,0.6,0.6,0.6,0.001,4.363
4240,6/14/18 3:30,0.0177,56.642,-888.9,1.2,1.2,47.736,50.8,-0.2039,0,0.6,0.6,0.6,0.001,4.363
4241,6/14/18 3:40,0.0177,56.512,-888.9,1.2,1.2,48.628,49.6,-0.2039,0,0.6,0.6,0.6,0.001,4.363
4242,6/14/18 3:50,0.0177,56.34,-888.9,1.2,1.2,46.841,50.1,-0.2039,0,0.6,0.6,0.6,0.001,4.363
4243,6/14/18 4:00,0.0177,56.208,-888.9,1.2,1.2,45.534,57.3,-0.2039,0,0.6,0.6,0.6,0.0003,4.363
4244,6/14/18 4:10,0.0177,56.035,-888.9,1.2,1.2,46.974,51.4,-0.2039,0,0.6,0.6,0.6,0.001,4.363
4245,6/14/18 4:20,0.0177,55.906,-888.9,1.2,1.2,47.691,52.2,-0.2039,0,0.6,0.6,0.6,0.001,4.363
4246,6/14/18 4:30,0.0177,55.733,-888.9,1.2,1.2,49.383,55.8,-0.2039,0,0.6,0.6,0.6,0.001,4.363
4247,6/14/18 4:40,0.0177,55.647,-888.9,1.2,1.2,50.488,50.9,-0.2039,0,0.6,0.6,0.6,0.001,4.363
4248,6/14/18 4:50,0.0177,55.515,-888.9,1.2,1.2,50.092,59.9,-0.2039,0,0.6,0.6,0.6,0.001,4.363
4249,6/14/18 5:00,0.0177,55.472,-888.9,1.2,1.2,48.85,57.9,-0.2039,0,0.6,0.6,0.6,0.001,4.363
4250,6/14/18 5:10,0.0177,55.386,-888.9,1.2,1.2,49.959,56,-0.2039,0,0.6,0.6,0.6,0.001,4.363
4251,6/14/18 5:20,0.0177,55.299,-888.9,1.2,1.2,48.938,57.5,-0.2039,0,0.6,0.6,0.6,0.001,4.363
4252,6/14/18 5:30,0.0177,55.213,-888.9,1.2,1.2,48.938,56.7,-0.2039,0,0.6,0.6,0.6,0.001,4.363
4253,6/14/18 5:40,0.017,55.168,-888.9,1.2,1.2,50.752,52.8,-0.2039,0,0.6,0.6,0.6,0.001,4.363
4254,6/14/18 5:50,0.0177,55.081,-888.9,1.2,11.2,51.458,53.8,-0.2039,0,0.6,4.4,0.6,0.001,4.357
4255,6/14/18 6:00,0.0177,55.038,-888.9,1.2,13.7,51.544,51.8,-0.2039,0,0.6,4.4,0.6,0.001,4.363
4256,6/14/18 6:10,0.0177,54.952,-888.9,1.2,16.2,50.797,53.4,-0.2039,0,0.6,4.4,0.6,0.001,4.357
4257,6/14/18 6:20,0.0177,54.952,-888.9,1.2,41.2,50.709,57.5,-0.2039,0,3.1,20.6,1.9,0.001,4.363
4258,6/14/18 6:30,0.0177,54.865,-888.9,1.2,66.2,49.249,61.9,-0.2039,0,5.6,34.4,3.1,0.001,4.393
4259,6/14/18 6:40,0.0177,54.82,-888.9,1.2,126.2,49.87,63.2,-0.2039,0,11.9,66.9,5.6,0.001,4.418
4260,6/14/18 6:50,0.0177,54.82,-888.9,1.2,148.7,50.4,63.6,-0.2039,0,13.1,75.6,6.9,0.001,4.393
4261,6/14/18 7:00,0.0177,54.82,-888.9,3.7,183.7,50.797,65.7,-0.2039,0,16.9,94.4,9.4,0.001,4.526
4262,6/14/18 7:10,0.017,54.865,-888.9,3.7,226.2,51.721,66.5,-0.2039,0,20.6,104.4,9.4,0.001,4.393
4263,6/14/18 7:20,0.017,54.865,-888.9,3.7,241.2,51.237,69.1,-0.2039,0,20.6,106.9,10.6,0.001,4.393
4264,6/14/18 7:30,0.017,54.909,-888.9,3.7,241.2,51.721,70.1,-0.2039,0,20.6,110.6,10.6,0.001,4.4
4265,6/14/18 7:40,0.0177,54.995,-888.9,8.7,431.2,52.597,65.2,-0.2039,0,34.4,210.6,20.6,0.001,4.393
4266,6/14/18 7:50,0.0177,55.038,-888.9,3.7,246.2,53.865,51.7,-0.2039,0,21.9,129.4,11.9,0.0017,4.4
4267,6/14/18 8:00,0.0177,55.081,-888.9,3.7,193.7,52.597,64.4,-0.2039,0,16.9,94.4,9.4,0.001,4.393
4268,6/14/18 8:10,0.0177,55.125,-888.9,3.7,196.2,51.589,66.9,-0.2039,0,15.6,88.1,8.1,0.001,4.538
4269,6/14/18 8:20,0.0177,55.168,-888.9,11.2,553.7,50.709,66,-0.2039,0,50.6,264.4,24.4,0.001,4.418
4270,6/14/18 8:30,0.0177,55.558,-888.9,28.7,1268.7,59.401,51.4,-0.2039,0,119.4,638.1,60.6,0.0017,4.514
4271,6/14/18 8:40,0.0177,55.992,-888.9,26.2,1168.7,60.174,46.4,-0.2039,0,111.9,581.9,54.4,0.0017,4.393
4272,6/14/18 8:50,0.0177,56.34,-888.9,31.2,1346.2,61.761,42.6,-0.2039,0,124.4,671.9,63.1,0.0017,4.393
4273,6/14/18 9:00,0.0184,56.772,-888.9,31.2,1426.2,63.689,41.9,-0.2039,0,126.9,711.9,66.9,0.0017,4.393
4274,6/14/18 9:10,0.0184,57.463,-888.9,33.7,1538.7,65.872,37.4,-0.2039,0,134.4,766.9,71.9,0.0017,4.387
4275,6/14/18 9:20,0.0184,58.066,-888.9,36.2,1578.7,65.829,37.5,-0.2039,0,126.9,793.1,74.4,0.0017,4.393
4276,6/14/18 9:30,0.0184,58.582,-888.9,28.7,1318.7,67.242,39.9,-0.2039,0,105.6,643.1,59.4,0.0017,4.381
4277,6/14/18 9:40,0.0184,59.099,-888.9,31.2,1526.2,66,32.4,-0.2039,0,116.9,793.1,74.4,0.0017,4.393
4278,6/14/18 9:50,0.0184,59.401,-888.9,31.2,1508.7,65.872,35.1,-0.2039,0,119.4,781.9,73.1,0.0017,4.381
4279,6/14/18 10:00,0.0184,59.916,-888.9,33.7,1578.7,66.772,35.1,-0.2039,0,124.4,813.1,75.6,0.0017,4.393
4280,6/14/18 10:10,0.0184,60.39,-888.9,33.7,1626.2,67.5,29.9,-0.2039,0,110.6,839.4,76.9,0.0017,4.406
4281,6/14/18 10:20,0.0184,60.775,-888.9,33.7,1663.7,67.842,33.7,-0.2039,0,129.4,860.6,79.4,0.0017,4.393
4282,6/14/18 10:30,0.0192,61.205,-888.9,33.7,1636.2,67.757,36.2,-0.2039,0,124.4,861.9,79.4,0.0017,4.381
4283,6/14/18 10:40,0.0192,61.633,-888.9,33.7,1573.7,66.9,31.7,-0.2039,0,116.9,851.9,78.1,0.0017,4.393
4284,6/14/18 10:50,0.0192,61.934,-888.9,36.2,1708.7,66.729,32,-0.2039,0,123.1,904.4,81.9,0.0017,4.381
4285,6/14/18 11:00,0.0192,62.276,-888.9,38.7,1811.2,67.627,32.9,-0.2039,0,128.1,943.1,83.1,0.0017,4.393
4286,6/14/18 11:10,0.0192,62.704,-888.9,38.7,1893.7,67.329,31,-0.2039,0,123.1,991.9,88.1,0.0017,4.381
4287,6/14/18 11:20,0.0192,63.176,-888.9,8.7,558.7,66.772,29.9,-0.2039,0,28.1,209.4,16.9,0.0017,4.393
4288,6/14/18 11:30,0.0192,63.433,-888.9,41.2,1996.2,67.5,34.7,-0.2039,0,135.6,1066.9,94.4,0.0017,4.387
4289,6/14/18 11:40,0.0192,63.732,-888.9,41.2,1961.2,68.227,33.3,-0.2039,0,126.9,1028.1,90.6,0.0017,4.393
4290,6/14/18 11:50,0.0192,64.204,-888.9,43.7,2053.7,68.614,32.2,-0.2039,0,134.4,1114.4,99.4,0.0017,4.387
4291,6/14/18 12:00,0.0192,64.546,-888.9,46.2,2151.2,67.714,32.4,-0.2039,0,119.4,1125.6,99.4,0.0017,4.393
4292,6/14/18 12:10,0.0192,64.974,-888.9,41.2,1981.2,68.099,28.7,-0.2039,0,126.9,1030.6,89.4,0.0017,4.387
4293,6/14/18 12:20,0.0199,65.403,-888.9,8.7,543.7,70.543,28,-0.2039,0,35.6,236.9,20.6,0.0017,4.4
4294,6/14/18 12:30,0.0199,65.53,-888.9,41.2,2036.2,69.3,28.9,-0.2039,0,124.4,1049.4,93.1,0.0017,4.393
4295,6/14/18 12:40,0.0199,65.872,-888.9,46.2,2201.2,68.056,32.1,-0.2039,0,133.1,1136.9,100.6,0.0017,4.406
4296,6/14/18 12:50,0.0199,66.173,-888.9,13.7,778.7,66.385,31.6,-0.2039,0,48.1,376.9,36.9,0.0017,4.393
4297,6/14/18 13:00,0.0199,66.214,-888.9,11.2,658.7,64.888,29.7,-0.2039,0,48.1,328.1,31.9,0.0017,4.418
4298,6/14/18 13:10,0.0206,66.385,-888.9,43.7,2143.7,68.227,30,-0.2039,0,124.4,1091.9,96.9,0.0017,4.393
4299,6/14/18 13:20,0.0206,66.643,-888.9,41.2,2043.7,68.871,31.3,-0.2039,0,118.1,1039.4,91.9,0.0017,4.442
4300,6/14/18 13:30,0.0206,66.857,-888.9,43.7,2198.7,68.698,33.2,-0.2039,0,135.6,1115.6,100.6,0.0017,4.393
4301,6/14/18 13:40,0.0214,67.242,-888.9,43.7,2166.2,72.307,34.7,-0.2039,0,131.9,1103.1,101.9,0.0017,4.514
4302,6/14/18 13:50,0.0214,67.627,-888.9,46.2,2298.7,71.146,32.1,-0.2039,0,143.1,1178.1,109.4,0.0017,4.393
4303,6/14/18 14:00,0.0206,67.671,-888.9,8.7,426.2,63.99,35.6,-0.2039,0,40.6,220.6,23.1,0.0017,4.393
4304,6/14/18 14:10,0.0206,67.798,-888.9,18.7,1036.2,65.359,37.5,-0.2039,0,78.1,521.9,51.9,0.001,4.418
4305,6/14/18 14:20,0.0206,68.013,-888.9,18.7,1001.2,67.028,38.1,-0.2039,0,74.4,495.6,48.1,0.001,4.387
4306,6/14/18 14:30,0.0206,68.27,-888.9,36.2,1923.7,69.728,34,-0.2039,0,128.1,976.9,94.4,0.0017,4.393
4307,6/14/18 14:40,0.0206,68.571,-888.9,33.7,1843.7,69.942,33.2,-0.2039,0,121.9,936.9,91.9,0.0017,4.387
4308,6/14/18 14:50,0.0206,68.742,-888.9,18.7,946.2,68.999,30.8,-0.2039,0,73.1,469.4,45.6,0.0017,4.393
4309,6/14/18 15:00,0.0206,68.956,-888.9,26.2,1328.7,67.329,34.9,-0.2039,0,93.1,678.1,68.1,0.0017,4.387
4310,6/14/18 15:10,0.0206,69.042,-888.9,16.2,781.2,65.188,33.7,-0.2039,0,64.4,393.1,39.4,0.0017,4.393
4311,6/14/18 15:20,0.0214,69.17,-888.9,38.7,2051.2,68.099,31.1,-0.2039,0,139.4,1044.4,104.4,0.001,4.393
4312,6/14/18 15:30,0.0214,69.386,-888.9,26.2,1396.2,69.17,34.1,-0.2039,0,91.9,680.6,68.1,0.0017,4.393
4313,6/14/18 15:40,0.0214,69.643,-888.9,31.2,1528.7,71.103,34,-0.2039,0,101.9,789.4,80.6,0.0017,4.393
4314,6/14/18 15:50,0.0206,69.728,-888.9,28.7,1463.7,69.213,32.2,-0.2039,0,94.4,745.6,78.1,0.0017,4.4
4315,6/14/18 16:00,0.0206,69.901,-888.9,28.7,1426.2,69.042,34.2,-0.2039,0,95.6,710.6,75.6,0.001,4.393
4316,6/14/18 16:10,0.0206,70.158,-888.9,23.7,1151.2,71.274,31.6,-0.2039,0,79.4,559.4,60.6,0.001,4.418
4317,6/14/18 16:20,0.0206,70.329,-888.9,28.7,1343.7,69.042,33.8,-0.2039,0,106.9,704.4,78.1,0.001,4.393
4318,6/14/18 16:30,0.0206,70.416,-888.9,16.2,778.7,66.643,35.9,-0.2039,0,61.9,384.4,40.6,0.001,4.508
4319,6/14/18 16:40,0.0206,70.543,-888.9,21.2,1023.7,68.785,33.4,-0.2039,0,91.9,541.9,59.4,0.001,4.393
4320,6/14/18 16:50,0.0206,70.716,-888.9,21.2,1003.7,68.742,31.9,-0.2039,0,91.9,535.6,59.4,0.001,4.387
4321,6/14/18 17:00,0.0206,70.673,-888.9,13.7,663.7,66.943,39.6,-0.2039,0,61.9,346.9,38.1,0.001,4.393
4322,6/14/18 17:10,0.0206,70.63,-888.9,23.7,1006.2,67.285,35.8,-0.2039,0,100.6,534.4,61.9,0.001,4.393
4323,6/14/18 17:20,0.0206,70.759,-888.9,23.7,1001.2,68.185,36.1,-0.2039,0,103.1,519.4,61.9,0.001,4.393
4324,6/14/18 17:30,0.0206,70.673,-888.9,8.7,418.7,65.658,34.7,-0.2039,0,38.1,201.9,21.9,0.001,4.393
4325,6/14/18 17:40,0.0206,70.502,-888.9,18.7,881.2,66.558,36.7,-0.2039,0,103.1,459.4,58.1,0.0003,4.4
4326,6/14/18 17:50,0.0199,70.459,-888.9,16.2,733.7,65.701,36,-0.2039,0,101.9,379.4,51.9,0.0003,4.393
4327,6/14/18 18:00,0.0199,70.372,-888.9,16.2,656.2,66.301,32.5,-0.2039,0,93.1,384.4,50.6,0.0003,4.418
4328,6/14/18 18:10,0.0199,70.158,-888.9,16.2,623.7,66,35.9,-0.2039,0,95.6,318.1,46.9,0.0003,4.393
4329,6/14/18 18:20,0.0199,70.029,-888.9,13.7,551.2,67.071,35.4,-0.2039,0,90.6,281.9,41.9,0.0003,4.496
4330,6/14/18 18:30,0.0199,69.814,-888.9,13.7,466.2,65.872,36.7,-0.2039,0,85.6,240.6,38.1,0.0003,4.393
4331,6/14/18 18:40,0.0199,69.643,-888.9,11.2,413.7,66.429,34,-0.2039,0,83.1,214.4,34.4,0.0003,4.393
4332,6/14/18 18:50,0.0199,69.386,-888.9,11.2,363.7,65.273,34.3,-0.2039,0,80.6,190.6,31.9,0.0003,4.393
4333,6/14/18 19:00,0.0192,69.129,-888.9,6.2,211.2,64.204,36,-0.2039,0,43.1,103.1,15.6,0.0003,4.393
4334,6/14/18 19:10,0.0192,68.785,-888.9,3.7,191.2,60.904,36.9,-0.2039,0,38.1,96.9,14.4,0.0003,4.4
4335,6/14/18 19:20,0.0192,68.356,-888.9,1.2,151.2,58.755,42.2,-0.2039,0,16.9,73.1,8.1,0.0003,4.393
