"Plot Title: 2021995_SM_LSA_C2_trmt"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 2021995, SEN S/N: 9719173)","Water Content, m³/m³ (LGR S/N: 2021995, SEN S/N: 20152220)"
1,06/28/19 02:00:00 PM,59.142,0.3793
2,06/28/19 03:00:00 PM,60.046,0.3769
3,06/28/19 04:00:00 PM,60.604,0.3762
4,06/28/19 05:00:00 PM,60.948,0.3751
5,06/28/19 06:00:00 PM,59.959,0.3734
6,06/28/19 07:00:00 PM,58.755,0.3729
7,06/28/19 08:00:00 PM,57.549,0.3716
8,06/28/19 09:00:00 PM,56.340,0.3711
9,06/28/19 10:00:00 PM,55.429,0.3711
10,06/28/19 11:00:00 PM,54.648,0.3705
11,06/29/19 12:00:00 AM,53.820,0.3699
12,06/29/19 01:00:00 AM,53.078,0.3699
13,06/29/19 02:00:00 AM,52.423,0.3699
14,06/29/19 03:00:00 AM,51.721,0.3699
15,06/29/19 04:00:00 AM,51.148,0.3694
16,06/29/19 05:00:00 AM,50.709,0.3694
17,06/29/19 06:00:00 AM,50.135,0.3694
18,06/29/19 07:00:00 AM,49.737,0.3688
19,06/29/19 08:00:00 AM,49.825,0.3688
20,06/29/19 09:00:00 AM,50.841,0.3688
21,06/29/19 10:00:00 AM,52.246,0.3688
22,06/29/19 11:00:00 AM,54.212,0.3688
23,06/29/19 12:00:00 PM,56.295,0.3683
24,06/29/19 01:00:00 PM,57.376,0.3683
25,06/29/19 02:00:00 PM,58.798,0.3677
26,06/29/19 03:00:00 PM,59.916,0.3666
27,06/29/19 04:00:00 PM,60.647,0.3649
28,06/29/19 05:00:00 PM,60.474,0.3643
29,06/29/19 06:00:00 PM,60.046,0.3632
30,06/29/19 07:00:00 PM,59.445,0.3628
31,06/29/19 08:00:00 PM,58.712,0.3622
32,06/29/19 09:00:00 PM,57.592,0.3616
33,06/29/19 10:00:00 PM,56.383,0.3605
34,06/29/19 11:00:00 PM,55.213,0.3605
35,06/30/19 12:00:00 AM,54.169,0.3600
36,06/30/19 01:00:00 AM,53.427,0.3600
37,06/30/19 02:00:00 AM,52.860,0.3594
38,06/30/19 03:00:00 AM,52.203,0.3590
39,06/30/19 04:00:00 AM,51.589,0.3594
40,06/30/19 05:00:00 AM,51.062,0.3590
41,06/30/19 06:00:00 AM,50.488,0.3590
42,06/30/19 07:00:00 AM,50.135,0.3584
43,06/30/19 08:00:00 AM,50.400,0.3590
44,06/30/19 09:00:00 AM,51.105,0.3590
45,06/30/19 10:00:00 AM,53.908,0.3590
46,06/30/19 11:00:00 AM,57.333,0.3584
47,06/30/19 12:00:00 PM,58.582,0.3578
48,06/30/19 01:00:00 PM,59.315,0.3578
49,06/30/19 02:00:00 PM,59.788,0.3568
50,06/30/19 03:00:00 PM,60.818,0.3557
51,06/30/19 04:00:00 PM,61.547,0.3553
52,06/30/19 05:00:00 PM,61.977,0.3542
53,06/30/19 06:00:00 PM,60.775,0.3531
54,06/30/19 07:00:00 PM,59.401,0.3526
55,06/30/19 08:00:00 PM,58.282,0.3521
56,06/30/19 09:00:00 PM,57.333,0.3521
57,06/30/19 10:00:00 PM,56.426,0.3516
58,06/30/19 11:00:00 PM,55.472,0.3516
59,07/01/19 12:00:00 AM,54.561,0.3511
60,07/01/19 01:00:00 AM,53.865,0.3511
61,07/01/19 02:00:00 AM,53.253,0.3511
62,07/01/19 03:00:00 AM,52.729,0.3511
63,07/01/19 04:00:00 AM,52.029,0.3511
64,07/01/19 05:00:00 AM,51.370,0.3506
65,07/01/19 06:00:00 AM,50.797,0.3511
66,07/01/19 07:00:00 AM,50.268,0.3511
67,07/01/19 08:00:00 AM,50.002,0.3506
68,07/01/19 09:00:00 AM,51.193,0.3511
69,07/01/19 10:00:00 AM,55.256,0.3516
70,07/01/19 11:00:00 AM,57.592,0.3511
71,07/01/19 12:00:00 PM,58.582,0.3516
72,07/01/19 01:00:00 PM,59.229,0.3511
73,07/01/19 02:00:00 PM,60.003,0.3500
74,07/01/19 03:00:00 PM,60.904,0.3500
75,07/01/19 04:00:00 PM,62.019,0.3490
76,07/01/19 05:00:00 PM,62.362,0.3476
77,07/01/19 06:00:00 PM,61.290,0.3471
78,07/01/19 07:00:00 PM,59.959,0.3471
79,07/01/19 08:00:00 PM,58.928,0.3471
80,07/01/19 09:00:00 PM,57.807,0.3466
81,07/01/19 10:00:00 PM,56.469,0.3457
82,07/01/19 11:00:00 PM,55.213,0.3451
83,07/02/19 12:00:00 AM,54.126,0.3451
84,07/02/19 01:00:00 AM,53.121,0.3451
85,07/02/19 02:00:00 AM,52.203,0.3447
86,07/02/19 03:00:00 AM,51.413,0.3451
87,07/02/19 04:00:00 AM,50.709,0.3447
88,07/02/19 05:00:00 AM,50.135,0.3447
89,07/02/19 06:00:00 AM,49.649,0.3447
90,07/02/19 07:00:00 AM,49.204,0.3447
91,07/02/19 08:00:00 AM,49.471,0.3447
92,07/02/19 09:00:00 AM,50.929,0.3447
93,07/02/19 10:00:00 AM,52.423,0.3447
94,07/02/19 11:00:00 AM,54.300,0.3441
95,07/02/19 12:00:00 PM,56.340,0.3437
96,07/02/19 01:00:00 PM,57.636,0.3437
97,07/02/19 02:00:00 PM,58.712,0.3437
98,07/02/19 03:00:00 PM,59.445,0.3427
99,07/02/19 04:00:00 PM,60.474,0.3418
100,07/02/19 05:00:00 PM,61.032,0.3403
101,07/02/19 06:00:00 PM,60.346,0.3393
102,07/02/19 07:00:00 PM,59.486,0.3393
103,07/02/19 08:00:00 PM,58.755,0.3389
104,07/02/19 09:00:00 PM,57.592,0.3384
105,07/02/19 10:00:00 PM,56.295,0.3380
106,07/02/19 11:00:00 PM,55.256,0.3380
107,07/03/19 12:00:00 AM,54.343,0.3376
108,07/03/19 01:00:00 AM,53.515,0.3376
109,07/03/19 02:00:00 AM,52.817,0.3371
110,07/03/19 03:00:00 AM,52.115,0.3371
111,07/03/19 04:00:00 AM,51.501,0.3367
112,07/03/19 05:00:00 AM,50.886,0.3367
113,07/03/19 06:00:00 AM,50.311,0.3361
114,07/03/19 07:00:00 AM,49.782,0.3367
115,07/03/19 08:00:00 AM,49.383,0.3367
116,07/03/19 09:00:00 AM,50.709,0.3367
117,07/03/19 10:00:00 AM,54.343,0.3367
118,07/03/19 11:00:00 AM,56.685,0.3361
119,07/03/19 12:00:00 PM,58.239,0.3352
120,07/03/19 01:00:00 PM,59.445,0.3348
121,07/03/19 02:00:00 PM,60.647,0.3343
122,07/03/19 03:00:00 PM,61.506,0.3335
123,07/03/19 04:00:00 PM,62.233,0.3317
124,07/03/19 05:00:00 PM,62.447,0.3308
125,07/03/19 06:00:00 PM,61.419,0.3304
126,07/03/19 07:00:00 PM,60.132,0.3295
127,07/03/19 08:00:00 PM,58.842,0.3295
128,07/03/19 09:00:00 PM,57.506,0.3290
129,07/03/19 10:00:00 PM,56.295,0.3286
130,07/03/19 11:00:00 PM,55.213,0.3282
131,07/04/19 12:00:00 AM,54.255,0.3282
132,07/04/19 01:00:00 AM,53.472,0.3277
133,07/04/19 02:00:00 AM,52.641,0.3274
134,07/04/19 03:00:00 AM,51.852,0.3277
135,07/04/19 04:00:00 AM,51.148,0.3274
136,07/04/19 05:00:00 AM,50.445,0.3269
137,07/04/19 06:00:00 AM,49.825,0.3269
138,07/04/19 07:00:00 AM,49.294,0.3269
139,07/04/19 08:00:00 AM,48.895,0.3269
140,07/04/19 09:00:00 AM,50.180,0.3269
141,07/04/19 10:00:00 AM,53.384,0.3265
142,07/04/19 11:00:00 AM,56.599,0.3261
143,07/04/19 12:00:00 PM,58.455,0.3256
144,07/04/19 01:00:00 PM,59.272,0.3252
145,07/04/19 02:00:00 PM,59.873,0.3240
146,07/04/19 03:00:00 PM,60.647,0.3235
147,07/04/19 04:00:00 PM,61.162,0.3223
148,07/04/19 05:00:00 PM,61.590,0.3211
149,07/04/19 06:00:00 PM,60.733,0.3207
150,07/04/19 07:00:00 PM,59.572,0.3204
151,07/04/19 08:00:00 PM,58.368,0.3199
152,07/04/19 09:00:00 PM,57.160,0.3192
153,07/04/19 10:00:00 PM,55.949,0.3192
154,07/04/19 11:00:00 PM,54.865,0.3187
155,07/05/19 12:00:00 AM,53.951,0.3187
156,07/05/19 01:00:00 AM,53.078,0.3187
157,07/05/19 02:00:00 AM,52.291,0.3183
158,07/05/19 03:00:00 AM,51.589,0.3183
159,07/05/19 04:00:00 AM,50.886,0.3178
160,07/05/19 05:00:00 AM,50.268,0.3178
161,07/05/19 06:00:00 AM,49.649,0.3178
162,07/05/19 07:00:00 AM,49.204,0.3178
163,07/05/19 08:00:00 AM,48.850,0.3178
164,07/05/19 09:00:00 AM,50.268,0.3178
165,07/05/19 10:00:00 AM,54.169,0.3175
166,07/05/19 11:00:00 AM,57.636,0.3168
167,07/05/19 12:00:00 PM,58.885,0.3163
168,07/05/19 01:00:00 PM,59.358,0.3156
169,07/05/19 02:00:00 PM,59.788,0.3151
170,07/05/19 03:00:00 PM,60.346,0.3140
171,07/05/19 04:00:00 PM,61.248,0.3128
172,07/05/19 05:00:00 PM,61.891,0.3121
173,07/05/19 06:00:00 PM,61.075,0.3118
174,07/05/19 07:00:00 PM,59.873,0.3110
175,07/05/19 08:00:00 PM,58.712,0.3110
176,07/05/19 09:00:00 PM,57.463,0.3106
177,07/05/19 10:00:00 PM,56.251,0.3102
178,07/05/19 11:00:00 PM,55.168,0.3102
179,07/06/19 12:00:00 AM,54.212,0.3098
180,07/06/19 01:00:00 AM,53.298,0.3098
181,07/06/19 02:00:00 AM,52.509,0.3098
182,07/06/19 03:00:00 AM,51.764,0.3095
183,07/06/19 04:00:00 AM,51.105,0.3095
184,07/06/19 05:00:00 AM,50.488,0.3095
185,07/06/19 06:00:00 AM,49.914,0.3095
186,07/06/19 07:00:00 AM,49.471,0.3095
187,07/06/19 08:00:00 AM,49.204,0.3092
188,07/06/19 09:00:00 AM,50.400,0.3092
189,07/06/19 10:00:00 AM,53.035,0.3092
190,07/06/19 11:00:00 AM,56.815,0.3084
191,07/06/19 12:00:00 PM,58.411,0.3080
192,07/06/19 01:00:00 PM,58.582,0.3072
193,07/06/19 02:00:00 PM,58.411,0.3069
194,07/06/19 03:00:00 PM,58.971,0.3062
195,07/06/19 04:00:00 PM,59.572,0.3054
196,07/06/19 05:00:00 PM,60.046,0.3048
197,07/06/19 06:00:00 PM,59.702,0.3043
198,07/06/19 07:00:00 PM,58.885,0.3040
199,07/06/19 08:00:00 PM,58.066,0.3037
200,07/06/19 09:00:00 PM,57.031,0.3037
201,07/06/19 10:00:00 PM,55.863,0.3037
202,07/06/19 11:00:00 PM,54.777,0.3033
203,07/07/19 12:00:00 AM,53.820,0.3037
204,07/07/19 01:00:00 AM,53.035,0.3033
205,07/07/19 02:00:00 AM,52.291,0.3033
206,07/07/19 03:00:00 AM,51.678,0.3033
207,07/07/19 04:00:00 AM,51.148,0.3033
208,07/07/19 05:00:00 AM,50.709,0.3029
209,07/07/19 06:00:00 AM,50.356,0.3029
210,07/07/19 07:00:00 AM,50.223,0.3029
211,07/07/19 08:00:00 AM,50.400,0.3029
212,07/07/19 09:00:00 AM,51.370,0.3029
213,07/07/19 10:00:00 AM,54.255,0.3026
214,07/07/19 11:00:00 AM,56.426,0.3022
215,07/07/19 12:00:00 PM,58.325,0.3019
216,07/07/19 01:00:00 PM,58.626,0.3015
217,07/07/19 02:00:00 PM,58.755,0.3008
218,07/07/19 03:00:00 PM,59.099,0.3005
219,07/07/19 04:00:00 PM,59.014,0.3001
220,07/07/19 05:00:00 PM,58.798,0.2997
221,07/07/19 06:00:00 PM,58.282,0.2997
222,07/07/19 07:00:00 PM,57.679,0.2994
223,07/07/19 08:00:00 PM,56.772,0.2990
224,07/07/19 09:00:00 PM,55.776,0.2990
225,07/07/19 10:00:00 PM,54.734,0.2990
226,07/07/19 11:00:00 PM,53.865,0.2990
227,07/08/19 12:00:00 AM,53.166,0.2990
228,07/08/19 01:00:00 AM,52.466,0.2990
229,07/08/19 02:00:00 AM,51.852,0.2990
230,07/08/19 03:00:00 AM,51.237,0.2987
231,07/08/19 04:00:00 AM,50.841,0.2987
232,07/08/19 05:00:00 AM,50.576,0.2987
233,07/08/19 06:00:00 AM,50.400,0.2987
234,07/08/19 07:00:00 AM,50.268,0.2984
235,07/08/19 08:00:00 AM,50.092,0.3022
236,07/08/19 09:00:00 AM,50.002,0.3043
237,07/08/19 10:00:00 AM,51.193,0.3040
238,07/08/19 11:00:00 AM,52.115,0.3037
239,07/08/19 12:00:00 PM,54.691,0.3033
240,07/08/19 01:00:00 PM,55.733,0.3033
241,07/08/19 02:00:00 PM,57.031,0.3022
242,07/08/19 03:00:00 PM,57.722,0.3019
243,07/08/19 04:00:00 PM,58.411,0.3011
244,07/08/19 05:00:00 PM,58.971,0.3008
245,07/08/19 06:00:00 PM,58.411,0.3005
246,07/08/19 07:00:00 PM,57.463,0.3005
247,07/08/19 08:00:00 PM,56.426,0.3001
248,07/08/19 09:00:00 PM,55.299,0.3005
249,07/08/19 10:00:00 PM,54.126,0.3001
250,07/08/19 11:00:00 PM,52.947,0.3001
251,07/09/19 12:00:00 AM,51.895,0.3001
252,07/09/19 01:00:00 AM,50.974,0.2997
253,07/09/19 02:00:00 AM,50.135,0.3001
254,07/09/19 03:00:00 AM,49.294,0.2997
255,07/09/19 04:00:00 AM,48.672,0.3001
256,07/09/19 05:00:00 AM,47.959,0.2997
257,07/09/19 06:00:00 AM,47.334,0.2997
258,07/09/19 07:00:00 AM,46.796,0.2997
259,07/09/19 08:00:00 AM,46.436,0.2997
260,07/09/19 09:00:00 AM,47.602,0.2994
261,07/09/19 10:00:00 AM,51.105,0.2994
262,07/09/19 11:00:00 AM,55.429,0.2994
263,07/09/19 12:00:00 PM,57.031,0.2990
264,07/09/19 01:00:00 PM,57.506,0.2987
265,07/09/19 02:00:00 PM,57.893,0.2979
266,07/09/19 03:00:00 PM,58.325,0.2976
267,07/09/19 04:00:00 PM,59.142,0.2973
268,07/09/19 05:00:00 PM,59.529,0.2966
269,07/09/19 06:00:00 PM,58.626,0.2966
270,07/09/19 07:00:00 PM,57.463,0.2966
271,07/09/19 08:00:00 PM,56.295,0.2966
272,07/09/19 09:00:00 PM,55.038,0.2966
273,07/09/19 10:00:00 PM,53.908,0.2963
274,07/09/19 11:00:00 PM,52.860,0.2963
275,07/10/19 12:00:00 AM,51.940,0.2963
276,07/10/19 01:00:00 AM,51.148,0.2963
277,07/10/19 02:00:00 AM,50.445,0.2963
278,07/10/19 03:00:00 AM,49.782,0.2959
279,07/10/19 04:00:00 AM,49.161,0.2959
280,07/10/19 05:00:00 AM,48.583,0.2959
281,07/10/19 06:00:00 AM,48.049,0.2959
282,07/10/19 07:00:00 AM,47.647,0.2959
283,07/10/19 08:00:00 AM,47.334,0.2955
284,07/10/19 09:00:00 AM,48.583,0.2955
285,07/10/19 10:00:00 AM,52.072,0.2955
286,07/10/19 11:00:00 AM,55.819,0.2952
287,07/10/19 12:00:00 PM,57.722,0.2949
288,07/10/19 01:00:00 PM,58.411,0.2942
289,07/10/19 02:00:00 PM,59.185,0.2935
290,07/10/19 03:00:00 PM,59.702,0.2932
291,07/10/19 04:00:00 PM,60.517,0.2925
292,07/10/19 05:00:00 PM,60.904,0.2919
293,07/10/19 06:00:00 PM,60.132,0.2914
294,07/10/19 07:00:00 PM,59.142,0.2919
295,07/10/19 08:00:00 PM,58.066,0.2914
296,07/10/19 09:00:00 PM,56.858,0.2914
297,07/10/19 10:00:00 PM,55.733,0.2914
298,07/10/19 11:00:00 PM,54.734,0.2914
299,07/11/19 12:00:00 AM,53.865,0.2911
300,07/11/19 01:00:00 AM,53.078,0.2911
301,07/11/19 02:00:00 AM,52.378,0.2911
302,07/11/19 03:00:00 AM,51.721,0.2911
303,07/11/19 04:00:00 AM,51.105,0.2911
304,07/11/19 05:00:00 AM,50.533,0.2911
305,07/11/19 06:00:00 AM,49.959,0.2908
306,07/11/19 07:00:00 AM,49.516,0.2908
307,07/11/19 08:00:00 AM,49.204,0.2908
308,07/11/19 09:00:00 AM,50.974,0.2908
309,07/11/19 10:00:00 AM,55.647,0.2904
310,07/11/19 11:00:00 AM,59.229,0.2901
311,07/11/19 12:00:00 PM,60.046,0.2890
312,07/11/19 01:00:00 PM,60.217,0.2898
313,07/11/19 02:00:00 PM,60.991,0.2887
314,07/11/19 03:00:00 PM,61.333,0.2871
315,07/11/19 04:00:00 PM,62.105,0.2864
316,07/11/19 05:00:00 PM,62.276,0.2861
317,07/11/19 06:00:00 PM,61.633,0.2857
318,07/11/19 07:00:00 PM,60.818,0.2864
319,07/11/19 08:00:00 PM,59.830,0.2861
320,07/11/19 09:00:00 PM,58.582,0.2864
321,07/11/19 10:00:00 PM,57.290,0.2861
322,07/11/19 11:00:00 PM,56.122,0.2861
323,07/12/19 12:00:00 AM,55.125,0.2861
324,07/12/19 01:00:00 AM,54.212,0.2857
325,07/12/19 02:00:00 AM,53.472,0.2861
326,07/12/19 03:00:00 AM,52.772,0.2857
327,07/12/19 04:00:00 AM,52.115,0.2857
328,07/12/19 05:00:00 AM,51.544,0.2857
329,07/12/19 06:00:00 AM,51.017,0.2857
330,07/12/19 07:00:00 AM,50.576,0.2857
331,07/12/19 08:00:00 AM,50.311,0.2853
332,07/12/19 09:00:00 AM,52.160,0.2853
333,07/12/19 10:00:00 AM,56.728,0.2847
334,07/12/19 11:00:00 AM,60.260,0.2840
335,07/12/19 12:00:00 PM,61.419,0.2840
336,07/12/19 01:00:00 PM,61.547,0.2827
337,07/12/19 02:00:00 PM,61.977,0.2813
338,07/12/19 03:00:00 PM,62.577,0.2806
339,07/12/19 04:00:00 PM,63.433,0.2800
340,07/12/19 05:00:00 PM,63.862,0.2793
341,07/12/19 06:00:00 PM,63.133,0.2790
342,07/12/19 07:00:00 PM,62.105,0.2786
343,07/12/19 08:00:00 PM,61.032,0.2783
344,07/12/19 09:00:00 PM,59.788,0.2783
345,07/12/19 10:00:00 PM,58.541,0.2783
346,07/12/19 11:00:00 PM,57.376,0.2786
347,07/13/19 12:00:00 AM,56.383,0.2786
348,07/13/19 01:00:00 AM,55.515,0.2783
349,07/13/19 02:00:00 AM,54.734,0.2783
350,07/13/19 03:00:00 AM,54.037,0.2783
351,07/13/19 04:00:00 AM,53.384,0.2783
352,07/13/19 05:00:00 AM,52.772,0.2780
353,07/13/19 06:00:00 AM,52.291,0.2780
354,07/13/19 07:00:00 AM,51.852,0.2783
355,07/13/19 08:00:00 AM,51.544,0.2780
356,07/13/19 09:00:00 AM,53.298,0.2780
357,07/13/19 10:00:00 AM,57.893,0.2776
358,07/13/19 11:00:00 AM,61.720,0.2773
359,07/13/19 12:00:00 PM,62.661,0.2766
360,07/13/19 01:00:00 PM,62.276,0.2759
361,07/13/19 02:00:00 PM,62.062,0.2756
362,07/13/19 03:00:00 PM,62.406,0.2749
363,07/13/19 04:00:00 PM,62.875,0.2746
364,07/13/19 05:00:00 PM,62.406,0.2743
365,07/13/19 06:00:00 PM,61.761,0.2739
366,07/13/19 07:00:00 PM,61.162,0.2739
367,07/13/19 08:00:00 PM,60.260,0.2739
368,07/13/19 09:00:00 PM,59.315,0.2739
369,07/13/19 10:00:00 PM,58.325,0.2736
370,07/13/19 11:00:00 PM,57.333,0.2739
371,07/14/19 12:00:00 AM,56.512,0.2739
372,07/14/19 01:00:00 AM,55.776,0.2736
373,07/14/19 02:00:00 AM,55.125,0.2739
374,07/14/19 03:00:00 AM,54.516,0.2739
375,07/14/19 04:00:00 AM,53.908,0.2736
376,07/14/19 05:00:00 AM,53.427,0.2736
377,07/14/19 06:00:00 AM,53.121,0.2736
378,07/14/19 07:00:00 AM,53.035,0.2736
379,07/14/19 08:00:00 AM,53.253,0.2736
380,07/14/19 09:00:00 AM,53.865,0.2732
381,07/14/19 10:00:00 AM,56.208,0.2732
382,07/14/19 11:00:00 AM,59.358,0.2729
383,07/14/19 12:00:00 PM,60.474,0.2726
384,07/14/19 01:00:00 PM,60.561,0.2722
385,07/14/19 02:00:00 PM,60.904,0.2715
386,07/14/19 03:00:00 PM,61.333,0.2712
387,07/14/19 04:00:00 PM,62.105,0.2705
388,07/14/19 05:00:00 PM,62.533,0.2701
389,07/14/19 06:00:00 PM,62.062,0.2698
390,07/14/19 07:00:00 PM,61.290,0.2698
391,07/14/19 08:00:00 PM,60.433,0.2698
392,07/14/19 09:00:00 PM,59.486,0.2701
393,07/14/19 10:00:00 PM,58.411,0.2701
394,07/14/19 11:00:00 PM,57.420,0.2698
395,07/15/19 12:00:00 AM,56.512,0.2698
396,07/15/19 01:00:00 AM,55.690,0.2698
397,07/15/19 02:00:00 AM,54.995,0.2698
398,07/15/19 03:00:00 AM,54.343,0.2698
399,07/15/19 04:00:00 AM,53.690,0.2698
400,07/15/19 05:00:00 AM,53.121,0.2698
401,07/15/19 06:00:00 AM,52.641,0.2698
402,07/15/19 07:00:00 AM,52.203,0.2698
403,07/15/19 08:00:00 AM,51.940,0.2698
404,07/15/19 09:00:00 AM,53.645,0.2694
405,07/15/19 10:00:00 AM,58.239,0.2691
406,07/15/19 11:00:00 AM,59.616,0.2691
407,07/15/19 12:00:00 PM,60.690,0.2687
408,07/15/19 01:00:00 PM,61.119,0.2677
409,07/15/19 02:00:00 PM,61.848,0.2666
410,07/15/19 03:00:00 PM,62.362,0.2664
411,07/15/19 04:00:00 PM,63.347,0.2660
412,07/15/19 05:00:00 PM,63.604,0.2657
413,07/15/19 06:00:00 PM,63.048,0.2653
414,07/15/19 07:00:00 PM,62.105,0.2653
415,07/15/19 08:00:00 PM,61.162,0.2653
416,07/15/19 09:00:00 PM,60.089,0.2653
417,07/15/19 10:00:00 PM,58.928,0.2653
418,07/15/19 11:00:00 PM,57.807,0.2657
419,07/16/19 12:00:00 AM,56.815,0.2657
420,07/16/19 01:00:00 AM,55.949,0.2653
421,07/16/19 02:00:00 AM,55.168,0.2653
422,07/16/19 03:00:00 AM,54.473,0.2657
423,07/16/19 04:00:00 AM,53.908,0.2653
424,07/16/19 05:00:00 AM,53.515,0.2653
425,07/16/19 06:00:00 AM,53.121,0.2653
426,07/16/19 07:00:00 AM,52.772,0.2653
427,07/16/19 08:00:00 AM,52.554,0.2653
428,07/16/19 09:00:00 AM,54.255,0.2650
429,07/16/19 10:00:00 AM,58.798,0.2650
430,07/16/19 11:00:00 AM,62.362,0.2642
431,07/16/19 12:00:00 PM,63.475,0.2635
432,07/16/19 01:00:00 PM,63.304,0.2628
433,07/16/19 02:00:00 PM,63.561,0.2621
434,07/16/19 03:00:00 PM,63.648,0.2618
435,07/16/19 04:00:00 PM,63.990,0.2618
436,07/16/19 05:00:00 PM,64.117,0.2611
437,07/16/19 06:00:00 PM,63.475,0.2611
438,07/16/19 07:00:00 PM,62.661,0.2611
439,07/16/19 08:00:00 PM,61.848,0.2611
440,07/16/19 09:00:00 PM,60.991,0.2611
441,07/16/19 10:00:00 PM,60.046,0.2611
442,07/16/19 11:00:00 PM,58.971,0.2611
443,07/17/19 12:00:00 AM,58.023,0.2611
444,07/17/19 01:00:00 AM,57.333,0.2615
445,07/17/19 02:00:00 AM,56.772,0.2615
446,07/17/19 03:00:00 AM,56.208,0.2611
447,07/17/19 04:00:00 AM,55.690,0.2611
448,07/17/19 05:00:00 AM,55.256,0.2611
449,07/17/19 06:00:00 AM,54.691,0.2611
450,07/17/19 07:00:00 AM,54.082,0.2615
451,07/17/19 08:00:00 AM,53.733,0.2615
452,07/17/19 09:00:00 AM,55.125,0.2611
453,07/17/19 10:00:00 AM,59.014,0.2607
454,07/17/19 11:00:00 AM,62.319,0.2600
455,07/17/19 12:00:00 PM,63.048,0.2596
456,07/17/19 01:00:00 PM,62.834,0.2592
457,07/17/19 02:00:00 PM,62.875,0.2585
458,07/17/19 03:00:00 PM,62.704,0.2585
459,07/17/19 04:00:00 PM,62.875,0.2582
460,07/17/19 05:00:00 PM,62.919,0.2575
461,07/17/19 06:00:00 PM,62.447,0.2575
462,07/17/19 07:00:00 PM,61.590,0.2575
463,07/17/19 08:00:00 PM,60.604,0.2575
464,07/17/19 09:00:00 PM,59.529,0.2575
465,07/17/19 10:00:00 PM,58.368,0.2575
466,07/17/19 11:00:00 PM,57.333,0.2575
467,07/18/19 12:00:00 AM,56.469,0.2575
468,07/18/19 01:00:00 AM,55.647,0.2571
469,07/18/19 02:00:00 AM,54.909,0.2571
470,07/18/19 03:00:00 AM,54.169,0.2571
471,07/18/19 04:00:00 AM,53.602,0.2575
472,07/18/19 05:00:00 AM,53.035,0.2571
473,07/18/19 06:00:00 AM,52.466,0.2571
474,07/18/19 07:00:00 AM,52.029,0.2571
475,07/18/19 08:00:00 AM,51.764,0.2571
476,07/18/19 09:00:00 AM,53.253,0.2571
477,07/18/19 10:00:00 AM,57.549,0.2567
478,07/18/19 11:00:00 AM,61.162,0.2560
479,07/18/19 12:00:00 PM,61.891,0.2557
480,07/18/19 01:00:00 PM,61.891,0.2550
481,07/18/19 02:00:00 PM,62.276,0.2538
482,07/18/19 03:00:00 PM,62.661,0.2534
483,07/18/19 04:00:00 PM,63.176,0.2532
484,07/18/19 05:00:00 PM,63.304,0.2532
485,07/18/19 06:00:00 PM,62.577,0.2528
486,07/18/19 07:00:00 PM,61.590,0.2528
487,07/18/19 08:00:00 PM,60.517,0.2532
488,07/18/19 09:00:00 PM,59.315,0.2528
489,07/18/19 10:00:00 PM,58.239,0.2528
490,07/18/19 11:00:00 PM,57.204,0.2528
491,07/19/19 12:00:00 AM,56.208,0.2528
492,07/19/19 01:00:00 AM,55.386,0.2528
493,07/19/19 02:00:00 AM,54.648,0.2532
494,07/19/19 03:00:00 AM,53.951,0.2528
495,07/19/19 04:00:00 AM,53.298,0.2528
496,07/19/19 05:00:00 AM,52.729,0.2528
497,07/19/19 06:00:00 AM,52.203,0.2528
498,07/19/19 07:00:00 AM,51.764,0.2528
499,07/19/19 08:00:00 AM,51.413,0.2528
500,07/19/19 09:00:00 AM,53.121,0.2528
501,07/19/19 10:00:00 AM,57.850,0.2520
502,07/19/19 11:00:00 AM,61.891,0.2516
503,07/19/19 12:00:00 PM,62.834,0.2509
504,07/19/19 01:00:00 PM,62.748,0.2505
505,07/19/19 02:00:00 PM,63.176,0.2494
506,07/19/19 03:00:00 PM,63.648,0.2490
507,07/19/19 04:00:00 PM,64.288,0.2487
508,07/19/19 05:00:00 PM,64.375,0.2487
509,07/19/19 06:00:00 PM,63.604,0.2487
510,07/19/19 07:00:00 PM,62.620,0.2483
511,07/19/19 08:00:00 PM,61.590,0.2483
512,07/19/19 09:00:00 PM,60.474,0.2487
513,07/19/19 10:00:00 PM,59.358,0.2483
514,07/19/19 11:00:00 PM,58.368,0.2483
515,07/20/19 12:00:00 AM,57.463,0.2483
516,07/20/19 01:00:00 AM,56.642,0.2483
517,07/20/19 02:00:00 AM,55.906,0.2487
518,07/20/19 03:00:00 AM,55.256,0.2483
519,07/20/19 04:00:00 AM,54.648,0.2487
520,07/20/19 05:00:00 AM,54.126,0.2487
521,07/20/19 06:00:00 AM,53.645,0.2483
522,07/20/19 07:00:00 AM,53.166,0.2483
523,07/20/19 08:00:00 AM,52.992,0.2483
524,07/20/19 09:00:00 AM,54.691,0.2483
525,07/20/19 10:00:00 AM,58.411,0.2479
526,07/20/19 11:00:00 AM,60.861,0.2471
527,07/20/19 12:00:00 PM,61.934,0.2468
528,07/20/19 01:00:00 PM,62.533,0.2460
529,07/20/19 02:00:00 PM,63.090,0.2456
530,07/20/19 03:00:00 PM,63.390,0.2452
531,07/20/19 04:00:00 PM,62.748,0.2452
532,07/20/19 05:00:00 PM,62.105,0.2452
533,07/20/19 06:00:00 PM,61.891,0.2449
534,07/20/19 07:00:00 PM,61.075,0.2452
