"Plot Title: 2021997"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 2021997, SEN S/N: 2373627)","Temp, °F (LGR S/N: 2021997, SEN S/N: 9721342)","RH, % (LGR S/N: 2021997, SEN S/N: 9721342)","Water Content, m³/m³ (LGR S/N: 2021997, SEN S/N: 20152222)"
1794,07/29/18 07:33:01 AM,49.161,38.889,91.500,0.0544
1795,07/29/18 08:33:01 AM,49.249,48.628,90.600,0.0544
1796,07/29/18 09:33:01 AM,51.895,59.272,74.700,0.0562
1797,07/29/18 10:33:01 AM,55.690,71.791,44.800,0.0581
1798,07/29/18 11:33:01 AM,60.861,73.040,38.100,0.0607
1799,07/29/18 12:33:01 PM,66.472,73.126,35.800,0.0628
1800,07/29/18 01:33:01 PM,69.643,69.129,38.800,0.0639
1801,07/29/18 02:33:01 PM,70.416,72.567,33.400,0.0646
1802,07/29/18 03:33:01 PM,69.858,62.661,37.800,0.0632
1803,07/29/18 04:33:01 PM,67.456,62.962,39.300,0.0614
1804,07/29/18 05:33:01 PM,66.043,70.072,28.700,0.0607
1805,07/29/18 06:33:01 PM,64.760,63.347,29.600,0.0599
1806,07/29/18 07:33:01 PM,63.347,61.462,37.000,0.0588
1807,07/29/18 08:33:01 PM,61.891,53.994,48.300,0.0581
1808,07/29/18 09:33:01 PM,60.303,48.583,57.100,0.0574
1809,07/29/18 10:33:01 PM,58.755,46.436,61.800,0.0570
1810,07/29/18 11:33:01 PM,57.376,45.082,65.300,0.0562
1811,07/30/18 12:33:01 AM,56.208,42.708,74.300,0.0555
1812,07/30/18 01:33:01 AM,55.125,41.832,75.800,0.0547
1813,07/30/18 02:33:01 AM,54.126,41.832,65.600,0.0547
1814,07/30/18 03:33:01 AM,53.166,41.601,60.500,0.0544
1815,07/30/18 04:33:01 AM,52.291,40.951,65.700,0.0536
1816,07/30/18 05:33:01 AM,51.589,48.450,47.400,0.0528
1817,07/30/18 06:33:01 AM,51.017,43.351,56.000,0.0528
1818,07/30/18 07:33:01 AM,50.576,43.990,57.600,0.0528
1819,07/30/18 08:33:01 AM,50.576,57.936,44.000,0.0528
1820,07/30/18 09:33:01 AM,53.298,63.990,29.800,0.0544
1821,07/30/18 10:33:01 AM,56.944,65.145,28.300,0.0570
1822,07/30/18 11:33:01 AM,61.761,69.557,27.500,0.0588
1823,07/30/18 12:33:01 PM,66.814,73.040,23.000,0.0614
1824,07/30/18 01:33:01 PM,70.974,76.028,22.500,0.0628
1825,07/30/18 02:33:01 PM,73.429,75.724,20.700,0.0639
1826,07/30/18 03:33:01 PM,74.034,74.683,20.300,0.0639
1827,07/30/18 04:33:01 PM,72.997,70.930,22.700,0.0628
1828,07/30/18 05:33:01 PM,71.661,66.729,23.000,0.0614
1829,07/30/18 06:33:01 PM,70.072,64.288,22.700,0.0599
1830,07/30/18 07:33:01 PM,68.013,57.420,28.800,0.0588
1831,07/30/18 08:33:01 PM,65.745,48.004,44.800,0.0581
1832,07/30/18 09:33:01 PM,63.475,46.076,45.800,0.0570
1833,07/30/18 10:33:01 PM,61.547,47.959,41.500,0.0562
1834,07/30/18 11:33:01 PM,59.959,46.121,43.700,0.0555
1835,07/31/18 12:33:01 AM,58.582,46.481,41.100,0.0547
1836,07/31/18 01:33:01 AM,57.247,41.832,46.900,0.0544
1837,07/31/18 02:33:01 AM,55.906,37.225,57.900,0.0528
1838,07/31/18 03:33:01 AM,54.604,36.266,58.300,0.0521
1839,07/31/18 04:33:01 AM,53.427,34.858,62.000,0.0521
1840,07/31/18 05:33:01 AM,52.378,34.713,62.200,0.0517
1841,07/31/18 06:33:01 AM,51.458,35.492,60.700,0.0509
1842,07/31/18 07:33:01 AM,50.752,37.225,64.100,0.0509
1843,07/31/18 08:33:01 AM,50.488,52.246,42.500,0.0509
1844,07/31/18 09:33:01 AM,53.559,67.586,14.300,0.0528
1845,07/31/18 10:33:01 AM,57.850,69.386,17.200,0.0547
1846,07/31/18 11:33:01 AM,63.561,72.869,16.800,0.0574
1847,07/31/18 12:33:01 PM,69.471,77.335,15.800,0.0599
1848,07/31/18 01:33:01 PM,73.774,76.071,15.800,0.0621
1849,07/31/18 02:33:01 PM,75.724,78.865,16.500,0.0632
1850,07/31/18 03:33:01 PM,75.551,77.335,17.000,0.0621
1851,07/31/18 04:33:01 PM,74.120,73.213,20.300,0.0614
1852,07/31/18 05:33:01 PM,72.653,71.060,20.200,0.0599
1853,07/31/18 06:33:01 PM,71.103,65.872,25.900,0.0596
1854,07/31/18 07:33:01 PM,69.256,56.988,41.600,0.0581
1855,07/31/18 08:33:01 PM,67.071,52.729,39.500,0.0570
1856,07/31/18 09:33:01 PM,64.888,48.137,43.200,0.0562
1857,07/31/18 10:33:01 PM,63.005,50.047,39.400,0.0555
1858,07/31/18 11:33:01 PM,61.419,47.826,46.100,0.0547
1859,08/01/18 12:33:01 AM,59.959,46.121,44.800,0.0536
1860,08/01/18 01:33:01 AM,58.626,43.306,49.900,0.0528
1861,08/01/18 02:33:01 AM,57.376,41.554,52.700,0.0528
1862,08/01/18 03:33:01 AM,56.251,40.764,55.400,0.0521
1863,08/01/18 04:33:01 AM,55.256,40.158,57.800,0.0517
1864,08/01/18 05:33:01 AM,54.343,39.970,57.100,0.0517
1865,08/01/18 06:33:01 AM,53.515,39.830,60.200,0.0509
1866,08/01/18 07:33:01 AM,53.166,44.674,61.800,0.0509
1867,08/01/18 08:33:01 AM,53.472,51.764,60.600,0.0509
1868,08/01/18 09:33:01 AM,56.122,67.285,31.400,0.0521
1869,08/01/18 10:33:01 AM,59.659,75.724,26.200,0.0544
1870,08/01/18 11:33:01 AM,64.375,78.121,19.700,0.0562
1871,08/01/18 12:33:01 PM,68.185,75.767,19.300,0.0574
1872,08/01/18 01:33:01 PM,70.072,77.072,20.500,0.0581
1873,08/01/18 02:33:01 PM,69.728,65.701,30.600,0.0574
1874,08/01/18 03:33:01 PM,69.042,65.615,32.300,0.0570
1875,08/01/18 04:33:01 PM,69.042,70.459,29.300,0.0574
1876,08/01/18 05:33:01 PM,68.571,65.403,34.100,0.0570
1877,08/01/18 06:33:01 PM,67.500,60.303,38.500,0.0562
1878,08/01/18 07:33:01 PM,66.130,59.056,39.100,0.0555
1879,08/01/18 08:33:01 PM,64.589,50.576,59.100,0.0547
1880,08/01/18 09:33:01 PM,62.919,50.135,54.000,0.0536
1881,08/01/18 10:33:01 PM,61.677,53.515,52.500,0.0536
1882,08/01/18 11:33:01 PM,60.604,47.959,58.600,0.0528
1883,08/02/18 12:33:01 AM,59.358,50.047,53.800,0.0521
1884,08/02/18 01:33:01 AM,58.282,45.489,63.000,0.0521
1885,08/02/18 02:33:01 AM,57.204,43.763,67.900,0.0517
1886,08/02/18 03:33:01 AM,56.208,40.811,74.700,0.0509
1887,08/02/18 04:33:01 AM,55.256,41.322,74.700,0.0501
1888,08/02/18 05:33:01 AM,54.387,40.064,78.600,0.0494
1889,08/02/18 06:33:01 AM,53.645,41.043,76.900,0.0494
1890,08/02/18 07:33:01 AM,53.209,44.400,76.600,0.0490
1891,08/02/18 08:33:01 AM,53.341,55.213,58.500,0.0490
1892,08/02/18 09:33:01 AM,56.165,72.307,34.500,0.0509
1893,08/02/18 10:33:01 AM,60.174,75.724,30.500,0.0536
1894,08/02/18 11:33:01 AM,65.574,76.725,27.900,0.0562
1895,08/02/18 12:33:01 PM,69.728,76.768,28.500,0.0574
1896,08/02/18 01:33:01 PM,70.759,71.704,30.100,0.0574
1897,08/02/18 02:33:01 PM,72.307,67.671,33.100,0.0581
1898,08/02/18 03:33:01 PM,73.126,79.084,29.100,0.0588
1899,08/02/18 04:33:01 PM,72.826,68.828,35.200,0.0581
1900,08/02/18 05:33:01 PM,72.178,70.974,31.300,0.0574
1901,08/02/18 06:33:01 PM,71.060,65.872,36.900,0.0570
1902,08/02/18 07:33:01 PM,69.386,60.647,41.900,0.0562
1903,08/02/18 08:33:01 PM,67.456,56.988,47.100,0.0547
1904,08/02/18 09:33:01 PM,65.701,52.992,59.300,0.0544
1905,08/02/18 10:33:01 PM,64.288,56.035,49.600,0.0536
1906,08/02/18 11:33:01 PM,63.219,53.515,61.400,0.0536
1907,08/03/18 12:33:01 AM,62.406,56.251,53.900,0.0528
1908,08/03/18 01:33:01 AM,61.633,51.895,69.000,0.0521
1909,08/03/18 02:33:01 AM,60.904,53.166,61.800,0.0521
1910,08/03/18 03:33:01 AM,60.303,52.423,64.600,0.0517
1911,08/03/18 04:33:01 AM,59.788,53.559,63.500,0.0517
1912,08/03/18 05:33:01 AM,59.272,51.148,73.000,0.0509
1913,08/03/18 06:33:01 AM,58.798,51.017,73.500,0.0509
1914,08/03/18 07:33:01 AM,58.455,50.974,76.300,0.0509
1915,08/03/18 08:33:01 AM,58.325,52.903,72.500,0.0509
1916,08/03/18 09:33:01 AM,58.669,55.776,67.800,0.0509
1917,08/03/18 10:33:01 AM,59.229,57.807,63.700,0.0509
1918,08/03/18 11:33:01 AM,59.959,57.290,65.000,0.0517
1919,08/03/18 12:33:01 PM,60.346,51.017,68.000,0.0517
1920,08/03/18 01:33:01 PM,59.959,48.717,82.700,0.0509
1921,08/03/18 02:33:01 PM,59.445,48.895,84.300,0.0555
1922,08/03/18 03:33:01 PM,61.032,64.845,59.200,0.0570
1923,08/03/18 04:33:01 PM,62.319,68.657,47.200,0.0570
1924,08/03/18 05:33:01 PM,62.661,67.757,46.500,0.0562
1925,08/03/18 06:33:01 PM,62.191,58.239,57.700,0.0555
1926,08/03/18 07:33:01 PM,61.248,54.820,68.500,0.0555
1927,08/03/18 08:33:01 PM,59.959,48.094,81.000,0.0547
1928,08/03/18 09:33:01 PM,58.411,44.582,84.500,0.0536
1929,08/03/18 10:33:01 PM,56.901,48.272,72.600,0.0536
1930,08/03/18 11:33:01 PM,55.602,42.386,82.400,0.0528
1931,08/04/18 12:33:01 AM,54.387,40.485,85.900,0.0521
1932,08/04/18 01:33:01 AM,53.253,39.830,86.800,0.0517
1933,08/04/18 02:33:01 AM,52.246,38.179,86.100,0.0509
1934,08/04/18 03:33:01 AM,51.325,39.173,85.500,0.0501
1935,08/04/18 04:33:01 AM,50.621,39.502,86.100,0.0501
1936,08/04/18 05:33:01 AM,50.135,38.557,88.000,0.0494
1937,08/04/18 06:33:01 AM,49.516,38.131,89.300,0.0494
1938,08/04/18 07:33:01 AM,49.161,40.626,88.500,0.0494
1939,08/04/18 08:33:01 AM,49.294,49.692,82.600,0.0494
1940,08/04/18 09:33:01 AM,52.115,66.643,54.400,0.0517
1941,08/04/18 10:33:01 AM,55.992,64.632,48.800,0.0544
1942,08/04/18 11:33:01 AM,59.702,69.557,42.800,0.0555
1943,08/04/18 12:33:01 PM,63.990,76.811,31.300,0.0570
1944,08/04/18 01:33:01 PM,65.916,69.256,37.100,0.0574
1945,08/04/18 02:33:01 PM,68.400,80.978,25.200,0.0588
1946,08/04/18 03:33:01 PM,69.771,71.103,30.300,0.0596
1947,08/04/18 04:33:01 PM,69.600,67.158,32.700,0.0588
1948,08/04/18 05:33:01 PM,68.356,66.772,35.600,0.0581
1949,08/04/18 06:33:01 PM,66.772,62.276,39.000,0.0570
1950,08/04/18 07:33:01 PM,64.632,50.488,74.600,0.0570
1951,08/04/18 08:33:01 PM,62.276,47.602,79.500,0.0570
1952,08/04/18 09:33:01 PM,60.089,43.534,86.800,0.0555
1953,08/04/18 10:33:01 PM,58.282,41.554,86.600,0.0547
1954,08/04/18 11:33:01 PM,56.728,41.043,87.800,0.0536
1955,08/05/18 12:33:01 AM,55.386,40.626,88.400,0.0536
1956,08/05/18 01:33:01 AM,54.343,40.858,87.000,0.0528
1957,08/05/18 02:33:01 AM,53.298,39.078,88.800,0.0521
1958,08/05/18 03:33:01 AM,52.554,42.847,88.500,0.0517
1959,08/05/18 04:33:01 AM,52.423,45.534,88.800,0.0521
1960,08/05/18 05:33:01 AM,52.423,45.896,88.600,0.0528
1961,08/05/18 06:33:01 AM,52.335,44.856,89.600,0.0521
1962,08/05/18 07:33:01 AM,52.246,47.199,89.900,0.0536
1963,08/05/18 08:33:01 AM,52.641,49.870,89.500,0.0544
1964,08/05/18 09:33:01 AM,54.604,57.893,75.300,0.0555
1965,08/05/18 10:33:01 AM,57.765,65.017,64.200,0.0574
1966,08/05/18 11:33:01 AM,61.333,65.316,57.800,0.0588
1967,08/05/18 12:33:01 PM,63.390,68.956,47.200,0.0588
1968,08/05/18 01:33:01 PM,66.130,72.007,40.900,0.0596
1969,08/05/18 02:33:01 PM,68.828,72.997,32.900,0.0607
1970,08/05/18 03:33:01 PM,68.956,75.594,30.600,0.0607
1971,08/05/18 04:33:01 PM,68.270,74.424,30.100,0.0599
1972,08/05/18 05:33:01 PM,67.329,65.872,41.300,0.0588
1973,08/05/18 06:33:01 PM,66.087,65.658,35.500,0.0581
1974,08/05/18 07:33:01 PM,64.546,62.490,40.900,0.0570
1975,08/05/18 08:33:01 PM,62.834,53.994,54.700,0.0562
1976,08/05/18 09:33:01 PM,61.419,54.126,58.000,0.0555
1977,08/05/18 10:33:01 PM,60.089,49.073,66.000,0.0555
1978,08/05/18 11:33:01 PM,58.669,48.272,62.500,0.0544
1979,08/06/18 12:33:01 AM,57.333,43.808,72.200,0.0536
1980,08/06/18 01:33:01 AM,56.208,45.714,70.500,0.0528
1981,08/06/18 02:33:01 AM,55.256,44.582,68.600,0.0528
1982,08/06/18 03:33:01 AM,54.255,42.847,72.400,0.0521
1983,08/06/18 04:33:01 AM,53.559,42.939,73.600,0.0517
1984,08/06/18 05:33:01 AM,52.729,41.043,74.300,0.0517
1985,08/06/18 06:33:01 AM,51.895,39.877,79.300,0.0509
1986,08/06/18 07:33:01 AM,51.237,41.925,78.200,0.0501
1987,08/06/18 08:33:01 AM,51.062,51.017,70.400,0.0501
1988,08/06/18 09:33:01 AM,54.037,71.017,36.500,0.0521
1989,08/06/18 10:33:01 AM,58.109,74.813,29.000,0.0544
1990,08/06/18 11:33:01 AM,63.433,76.507,27.700,0.0570
1991,08/06/18 12:33:01 PM,69.600,76.289,23.100,0.0596
1992,08/06/18 01:33:01 PM,74.034,79.480,18.000,0.0614
1993,08/06/18 02:33:01 PM,76.071,76.071,18.200,0.0628
1994,08/06/18 03:33:01 PM,75.810,75.853,16.200,0.0621
1995,08/06/18 04:33:01 PM,74.381,73.213,20.600,0.0614
1996,08/06/18 05:33:01 PM,72.783,74.943,20.200,0.0596
1997,08/06/18 06:33:01 PM,71.404,67.071,23.100,0.0588
1998,08/06/18 07:33:01 PM,69.427,60.991,30.800,0.0574
1999,08/06/18 08:33:01 PM,67.158,53.035,37.200,0.0562
2000,08/06/18 09:33:01 PM,64.974,53.166,35.400,0.0555
2001,08/06/18 10:33:01 PM,63.090,51.458,37.800,0.0544
2002,08/06/18 11:33:01 PM,61.506,47.959,44.900,0.0536
2003,08/07/18 12:33:01 AM,60.003,46.796,48.000,0.0528
2004,08/07/18 01:33:01 AM,58.582,42.478,54.400,0.0521
2005,08/07/18 02:33:01 AM,57.204,40.111,58.900,0.0517
2006,08/07/18 03:33:01 AM,55.992,40.251,58.700,0.0509
2007,08/07/18 04:33:01 AM,54.909,39.031,66.600,0.0501
2008,08/07/18 05:33:01 AM,53.951,39.124,70.300,0.0501
2009,08/07/18 06:33:01 AM,53.121,39.078,74.100,0.0494
2010,08/07/18 07:33:01 AM,52.597,41.137,76.300,0.0490
2011,08/07/18 08:33:01 AM,52.554,49.782,66.000,0.0490
2012,08/07/18 09:33:01 AM,55.256,66.814,37.600,0.0509
2013,08/07/18 10:33:01 AM,58.885,74.727,23.700,0.0528
2014,08/07/18 11:33:01 AM,64.204,76.332,15.600,0.0555
2015,08/07/18 12:33:01 PM,70.543,75.942,18.500,0.0574
2016,08/07/18 01:33:01 PM,75.074,77.160,16.200,0.0596
2017,08/07/18 02:33:01 PM,76.986,78.382,16.700,0.0607
2018,08/07/18 03:33:01 PM,76.899,76.332,17.300,0.0607
2019,08/07/18 04:33:01 PM,75.594,76.071,14.700,0.0596
2020,08/07/18 05:33:01 PM,73.904,72.480,14.500,0.0581
2021,08/07/18 06:33:01 PM,72.007,65.916,20.500,0.0570
2022,08/07/18 07:33:01 PM,69.771,58.582,26.300,0.0555
2023,08/07/18 08:33:01 PM,67.500,52.597,33.800,0.0544
2024,08/07/18 09:33:01 PM,65.316,56.815,26.300,0.0536
2025,08/07/18 10:33:01 PM,63.689,57.506,22.700,0.0528
2026,08/07/18 11:33:01 PM,62.233,54.430,25.600,0.0521
2027,08/08/18 12:33:01 AM,60.861,47.154,37.000,0.0509
2028,08/08/18 01:33:01 AM,59.401,43.671,41.300,0.0501
2029,08/08/18 02:33:01 AM,58.023,42.478,45.500,0.0501
2030,08/08/18 03:33:01 AM,56.815,41.925,47.000,0.0494
2031,08/08/18 04:33:01 AM,55.733,40.438,50.200,0.0490
2032,08/08/18 05:33:01 AM,54.734,38.984,54.400,0.0482
2033,08/08/18 06:33:01 AM,53.776,39.690,52.800,0.0474
2034,08/08/18 07:33:01 AM,53.166,41.740,54.900,0.0474
2035,08/08/18 08:33:01 AM,53.035,49.161,51.400,0.0474
2036,08/08/18 09:33:01 AM,55.776,69.213,27.300,0.0494
2037,08/08/18 10:33:01 AM,59.445,73.083,19.400,0.0509
2038,08/08/18 11:33:01 AM,64.589,77.596,16.500,0.0544
2039,08/08/18 12:33:01 PM,70.974,76.593,14.400,0.0562
2040,08/08/18 01:33:01 PM,75.594,81.952,11.900,0.0581
2041,08/08/18 02:33:01 PM,77.770,79.041,11.500,0.0596
2042,08/08/18 03:33:01 PM,77.902,80.404,12.800,0.0599
2043,08/08/18 04:33:01 PM,76.681,74.511,15.700,0.0588
2044,08/08/18 05:33:01 PM,75.117,74.856,17.300,0.0574
2045,08/08/18 06:33:01 PM,73.386,66.301,21.500,0.0562
2046,08/08/18 07:33:01 PM,71.190,59.358,30.700,0.0547
2047,08/08/18 08:33:01 PM,68.742,53.253,33.100,0.0536
2048,08/08/18 09:33:01 PM,66.515,53.121,32.300,0.0528
2049,08/08/18 10:33:01 PM,64.503,47.289,41.900,0.0517
2050,08/08/18 11:33:01 PM,62.661,44.445,47.400,0.0509
2051,08/09/18 12:33:01 AM,61.032,43.122,60.500,0.0501
2052,08/09/18 01:33:01 AM,59.616,42.570,64.400,0.0494
2053,08/09/18 02:33:01 AM,58.455,42.478,72.500,0.0490
2054,08/09/18 03:33:01 AM,57.420,40.532,79.300,0.0482
2055,08/09/18 04:33:01 AM,56.426,39.549,83.200,0.0474
2056,08/09/18 05:33:01 AM,55.558,40.345,82.900,0.0470
2057,08/09/18 06:33:01 AM,54.734,39.970,83.000,0.0470
2058,08/09/18 07:33:01 AM,54.169,40.719,83.100,0.0470
2059,08/09/18 08:33:01 AM,54.037,49.914,70.700,0.0470
2060,08/09/18 09:33:01 AM,56.988,68.227,39.700,0.0490
2061,08/09/18 10:33:01 AM,60.775,73.386,33.800,0.0509
2062,08/09/18 11:33:01 AM,65.658,77.247,27.800,0.0528
2063,08/09/18 12:33:01 PM,68.828,71.317,26.700,0.0544
2064,08/09/18 01:33:01 PM,71.877,82.085,20.900,0.0547
2065,08/09/18 02:33:01 PM,72.739,73.602,23.300,0.0555
2066,08/09/18 03:33:01 PM,72.567,78.251,20.800,0.0555
2067,08/09/18 04:33:01 PM,72.437,79.920,19.500,0.0555
2068,08/09/18 05:33:01 PM,72.178,68.527,27.200,0.0547
2069,08/09/18 06:33:01 PM,70.887,64.845,33.000,0.0536
2070,08/09/18 07:33:01 PM,69.300,61.977,38.300,0.0528
2071,08/09/18 08:33:01 PM,67.586,58.109,45.600,0.0521
2072,08/09/18 09:33:01 PM,65.788,51.809,57.600,0.0517
2073,08/09/18 10:33:01 PM,63.862,44.218,74.300,0.0509
2074,08/09/18 11:33:01 PM,62.062,42.202,78.200,0.0494
2075,08/10/18 12:33:01 AM,60.561,44.127,74.300,0.0490
2076,08/10/18 01:33:01 AM,59.445,43.945,77.500,0.0482
2077,08/10/18 02:33:01 AM,58.498,42.064,81.700,0.0474
2078,08/10/18 03:33:01 AM,57.420,41.369,82.600,0.0474
2079,08/10/18 04:33:01 AM,56.383,40.672,85.100,0.0474
2080,08/10/18 05:33:01 AM,55.472,40.064,86.900,0.0470
2081,08/10/18 06:33:01 AM,54.648,39.596,87.200,0.0462
2082,08/10/18 07:33:01 AM,54.037,41.925,87.100,0.0462
2083,08/10/18 08:33:01 AM,53.776,47.959,82.500,0.0454
2084,08/10/18 09:33:01 AM,56.512,68.099,44.500,0.0474
2085,08/10/18 10:33:01 AM,59.916,65.359,44.900,0.0494
2086,08/10/18 11:33:01 AM,62.362,66.515,39.100,0.0501
2087,08/10/18 12:33:01 PM,64.589,71.103,32.000,0.0517
2088,08/10/18 01:33:01 PM,66.943,72.007,30.600,0.0521
2089,08/10/18 02:33:01 PM,67.714,66.472,34.000,0.0521
2090,08/10/18 03:33:01 PM,67.372,60.818,37.600,0.0517
2091,08/10/18 04:33:01 PM,66.301,63.090,38.400,0.0517
2092,08/10/18 05:33:01 PM,65.829,66.472,33.100,0.0509
2093,08/10/18 06:33:01 PM,65.615,66.985,28.400,0.0509
2094,08/10/18 07:33:01 PM,64.760,58.195,40.600,0.0501
2095,08/10/18 08:33:01 PM,63.433,51.764,54.600,0.0501
2096,08/10/18 09:33:01 PM,62.148,49.294,58.400,0.0494
2097,08/10/18 10:33:01 PM,60.474,41.970,70.300,0.0482
2098,08/10/18 11:33:01 PM,58.842,41.369,70.500,0.0482
2099,08/11/18 12:33:01 AM,57.333,39.549,74.500,0.0470
2100,08/11/18 01:33:01 AM,55.992,37.989,78.500,0.0462
2101,08/11/18 02:33:01 AM,54.777,38.179,79.800,0.0462
2102,08/11/18 03:33:01 AM,53.776,37.751,83.400,0.0454
2103,08/11/18 04:33:01 AM,52.817,38.037,83.600,0.0446
2104,08/11/18 05:33:01 AM,51.984,37.225,85.300,0.0446
2105,08/11/18 06:33:01 AM,51.193,35.879,88.300,0.0442
2106,08/11/18 07:33:01 AM,50.576,37.081,86.000,0.0434
2107,08/11/18 08:33:01 AM,50.180,42.984,84.300,0.0434
2108,08/11/18 09:33:01 AM,52.641,65.359,45.800,0.0454
2109,08/11/18 10:33:01 AM,57.420,72.264,32.400,0.0482
2110,08/11/18 11:33:01 AM,63.433,72.351,29.000,0.0509
2111,08/11/18 12:33:01 PM,68.013,70.543,30.300,0.0517
2112,08/11/18 01:33:01 PM,70.543,81.244,22.800,0.0528
2113,08/11/18 02:33:01 PM,70.716,72.480,22.100,0.0536
2114,08/11/18 03:33:01 PM,70.887,80.978,16.600,0.0536
2115,08/11/18 04:33:01 PM,70.243,69.901,25.000,0.0528
2116,08/11/18 05:33:01 PM,69.085,62.447,38.900,0.0521
2117,08/11/18 06:33:01 PM,67.757,59.873,52.900,0.0517
2118,08/11/18 07:33:01 PM,66.643,62.406,42.100,0.0509
2119,08/11/18 08:33:01 PM,65.188,52.817,52.400,0.0501
2120,08/11/18 09:33:01 PM,63.262,48.717,56.300,0.0490
2121,08/11/18 10:33:01 PM,61.462,45.579,66.300,0.0490
2122,08/11/18 11:33:01 PM,59.788,43.716,62.200,0.0474
2123,08/12/18 12:33:01 AM,58.325,43.763,59.600,0.0470
2124,08/12/18 01:33:01 AM,56.988,43.671,60.500,0.0462
2125,08/12/18 02:33:01 AM,55.863,42.341,61.400,0.0454
2126,08/12/18 03:33:01 AM,54.865,41.601,63.300,0.0446
2127,08/12/18 04:33:01 AM,53.908,40.998,64.000,0.0442
2128,08/12/18 05:33:01 AM,53.078,39.313,67.800,0.0442
2129,08/12/18 06:33:01 AM,52.291,39.502,68.200,0.0442
2130,08/12/18 07:33:01 AM,51.764,42.800,68.900,0.0442
2131,08/12/18 08:33:01 AM,51.678,47.422,66.400,0.0434
2132,08/12/18 09:33:01 AM,54.212,70.974,33.900,0.0454
2133,08/12/18 10:33:01 AM,58.842,73.645,26.800,0.0474
2134,08/12/18 11:33:01 AM,64.674,79.700,20.800,0.0501
2135,08/12/18 12:33:01 PM,70.930,84.094,20.000,0.0528
2136,08/12/18 01:33:01 PM,75.942,81.111,15.500,0.0555
2137,08/12/18 02:33:01 PM,78.121,81.066,13.200,0.0562
2138,08/12/18 03:33:01 PM,77.990,82.886,12.300,0.0562
2139,08/12/18 04:33:01 PM,76.811,68.698,24.500,0.0555
2140,08/12/18 05:33:01 PM,75.247,71.317,25.800,0.0547
2141,08/12/18 06:33:01 PM,73.170,62.447,33.900,0.0528
2142,08/12/18 07:33:01 PM,70.846,58.066,40.200,0.0521
2143,08/12/18 08:33:01 PM,68.698,54.691,49.100,0.0509
2144,08/12/18 09:33:01 PM,66.857,52.115,54.500,0.0501
2145,08/12/18 10:33:01 PM,64.888,47.244,58.700,0.0490
2146,08/12/18 11:33:01 PM,62.919,42.478,68.300,0.0474
2147,08/13/18 12:33:01 AM,61.290,45.579,64.000,0.0474
2148,08/13/18 01:33:01 AM,59.959,43.122,65.800,0.0470
2149,08/13/18 02:33:01 AM,58.626,40.905,69.300,0.0462
2150,08/13/18 03:33:01 AM,57.463,43.853,63.000,0.0454
2151,08/13/18 04:33:01 AM,56.556,45.217,60.100,0.0446
2152,08/13/18 05:33:01 AM,55.690,43.945,62.000,0.0446
2153,08/13/18 06:33:01 AM,54.865,42.984,65.200,0.0442
2154,08/13/18 07:33:01 AM,54.343,45.172,62.300,0.0442
2155,08/13/18 08:33:01 AM,54.343,56.426,44.800,0.0442
2156,08/13/18 09:33:01 AM,56.858,70.759,29.300,0.0454
2157,08/13/18 10:33:01 AM,61.248,74.597,26.700,0.0474
2158,08/13/18 11:33:01 AM,66.857,77.160,24.200,0.0501
2159,08/13/18 12:33:01 PM,73.170,78.251,24.900,0.0528
2160,08/13/18 01:33:01 PM,77.029,75.160,25.900,0.0544
2161,08/13/18 02:33:01 PM,77.727,83.109,19.100,0.0555
2162,08/13/18 03:33:01 PM,78.033,81.244,18.800,0.0555
2163,08/13/18 04:33:01 PM,77.335,72.955,21.300,0.0547
2164,08/13/18 05:33:01 PM,75.594,69.300,23.000,0.0536
2165,08/13/18 06:33:01 PM,73.774,66.043,27.400,0.0521
2166,08/13/18 07:33:01 PM,71.748,62.875,29.800,0.0517
2167,08/13/18 08:33:01 PM,69.771,59.014,38.400,0.0501
2168,08/13/18 09:33:01 PM,67.885,57.765,43.500,0.0494
2169,08/13/18 10:33:01 PM,66.429,56.772,45.800,0.0490
2170,08/13/18 11:33:01 PM,65.017,49.870,56.300,0.0482
2171,08/14/18 12:33:01 AM,63.304,43.763,67.600,0.0474
2172,08/14/18 01:33:01 AM,61.633,43.167,67.500,0.0470
2173,08/14/18 02:33:01 AM,60.174,43.030,70.400,0.0462
2174,08/14/18 03:33:01 AM,58.842,42.616,71.300,0.0454
2175,08/14/18 04:33:01 AM,57.679,40.626,74.600,0.0446
2176,08/14/18 05:33:01 AM,56.642,40.626,73.800,0.0442
2177,08/14/18 06:33:01 AM,55.647,39.643,77.700,0.0434
2178,08/14/18 07:33:01 AM,54.995,42.939,71.900,0.0434
2179,08/14/18 08:33:01 AM,54.909,49.338,62.800,0.0434
2180,08/14/18 09:33:01 AM,57.117,67.928,38.600,0.0446
2181,08/14/18 10:33:01 AM,61.205,67.586,31.500,0.0470
2182,08/14/18 11:33:01 AM,65.530,68.999,27.300,0.0490
2183,08/14/18 12:33:01 PM,68.484,75.247,22.300,0.0501
2184,08/14/18 01:33:01 PM,72.480,79.612,20.700,0.0521
2185,08/14/18 02:33:01 PM,73.990,75.853,23.400,0.0521
2186,08/14/18 03:33:01 PM,74.338,77.378,22.400,0.0528
2187,08/14/18 04:33:01 PM,73.688,73.472,26.500,0.0521
2188,08/14/18 05:33:01 PM,73.083,72.007,28.300,0.0521
