,,Plot Title: 20147179_SM_LSA_A1_ctrl,,,,,
,,#,"Date Time, GMT-06:00",,"Water Content, m³/m³ (LGR S/N: 20147179, SEN S/N: 20145935)","Temp, °F (LGR S/N: 20147179, SEN S/N: 20399272)",
Site,Treatment,Plot,Date,Time,SWC.1,ST,SWC.2
LSA,control,A1,7/6/2019,7:00,0.2571,50.18,
LSA,control,A1,7/6/2019,8:00,0.2571,49.782,
LSA,control,A1,7/6/2019,9:00,0.256,51.544,
LSA,control,A1,7/6/2019,10:00,0.255,55.168,
LSA,control,A1,7/6/2019,11:00,0.2534,58.755,
LSA,control,A1,7/6/2019,12:00,0.2516,62.148,
LSA,control,A1,7/6/2019,13:00,0.2509,63.775,
LSA,control,A1,7/6/2019,14:00,0.2505,64.074,
LSA,control,A1,7/6/2019,15:00,0.249,65.188,
LSA,control,A1,7/6/2019,16:00,0.2483,66.087,
LSA,control,A1,7/6/2019,17:00,0.2479,66.214,
LSA,control,A1,7/6/2019,18:00,0.2479,65.574,
LSA,control,A1,7/6/2019,19:00,0.2483,64.247,
LSA,control,A1,7/6/2019,20:00,0.2487,62.748,
LSA,control,A1,7/6/2019,21:00,0.2487,61.205,
LSA,control,A1,7/6/2019,22:00,0.2494,59.401,
LSA,control,A1,7/6/2019,23:00,0.2498,57.722,
LSA,control,A1,7/7/2019,0:00,0.2502,56.295,
LSA,control,A1,7/7/2019,1:00,0.2502,55.125,
LSA,control,A1,7/7/2019,2:00,0.2505,54.082,
LSA,control,A1,7/7/2019,3:00,0.2505,53.121,
LSA,control,A1,7/7/2019,4:00,0.2505,52.335,
LSA,control,A1,7/7/2019,5:00,0.2509,51.678,
LSA,control,A1,7/7/2019,6:00,0.2509,51.325,
LSA,control,A1,7/7/2019,7:00,0.2505,51.105,
LSA,control,A1,7/7/2019,8:00,0.2505,51.458,
LSA,control,A1,7/7/2019,9:00,0.2498,52.686,
LSA,control,A1,7/7/2019,10:00,0.2487,55.472,
LSA,control,A1,7/7/2019,11:00,0.2475,57.722,
LSA,control,A1,7/7/2019,12:00,0.246,60.948,
LSA,control,A1,7/7/2019,13:00,0.2452,62.533,
LSA,control,A1,7/7/2019,14:00,0.2445,63.475,
LSA,control,A1,7/7/2019,15:00,0.2434,64.288,
LSA,control,A1,7/7/2019,16:00,0.2434,64.459,
LSA,control,A1,7/7/2019,17:00,0.2437,63.732,
LSA,control,A1,7/7/2019,18:00,0.2434,62.962,
LSA,control,A1,7/7/2019,19:00,0.2434,61.848,
LSA,control,A1,7/7/2019,20:00,0.2437,60.303,
LSA,control,A1,7/7/2019,21:00,0.2445,58.669,
LSA,control,A1,7/7/2019,22:00,0.2449,57.204,
LSA,control,A1,7/7/2019,23:00,0.2452,55.863,
LSA,control,A1,7/8/2019,0:00,0.2452,54.952,
LSA,control,A1,7/8/2019,1:00,0.2456,53.994,
LSA,control,A1,7/8/2019,2:00,0.2456,53.035,
LSA,control,A1,7/8/2019,3:00,0.246,52.246,
LSA,control,A1,7/8/2019,4:00,0.246,51.633,
LSA,control,A1,7/8/2019,5:00,0.2456,51.325,
LSA,control,A1,7/8/2019,6:00,0.246,51.148,
LSA,control,A1,7/8/2019,7:00,0.2425,51.105,
LSA,control,A1,7/8/2019,8:00,0.2437,50.841,
LSA,control,A1,7/8/2019,9:00,0.243,50.752,
LSA,control,A1,7/8/2019,10:00,0.2425,52.291,
LSA,control,A1,7/8/2019,11:00,0.2421,53.559,
LSA,control,A1,7/8/2019,12:00,0.2418,56.685,
LSA,control,A1,7/8/2019,13:00,0.2418,59.572,
LSA,control,A1,7/8/2019,14:00,0.241,62.533,
LSA,control,A1,7/8/2019,15:00,0.2403,64.76,
LSA,control,A1,7/8/2019,16:00,0.2394,65.316,
LSA,control,A1,7/8/2019,17:00,0.239,65.102,
LSA,control,A1,7/8/2019,18:00,0.2383,63.99,
LSA,control,A1,7/8/2019,19:00,0.2379,62.406,
LSA,control,A1,7/8/2019,20:00,0.2374,60.303,
LSA,control,A1,7/8/2019,21:00,0.2374,58.325,
LSA,control,A1,7/8/2019,22:00,0.2374,56.34,
LSA,control,A1,7/8/2019,23:00,0.2379,54.516,
LSA,control,A1,7/9/2019,0:00,0.2379,52.903,
LSA,control,A1,7/9/2019,1:00,0.2379,51.458,
LSA,control,A1,7/9/2019,2:00,0.2383,50.223,
LSA,control,A1,7/9/2019,3:00,0.2383,49.073,
LSA,control,A1,7/9/2019,4:00,0.2383,48.049,
LSA,control,A1,7/9/2019,5:00,0.2387,47.064,
LSA,control,A1,7/9/2019,6:00,0.2387,46.211,
LSA,control,A1,7/9/2019,7:00,0.2387,45.489,
LSA,control,A1,7/9/2019,8:00,0.2387,45.036,
LSA,control,A1,7/9/2019,9:00,0.2394,46.211,
LSA,control,A1,7/9/2019,10:00,0.239,50.268,
LSA,control,A1,7/9/2019,11:00,0.2383,54.604,
LSA,control,A1,7/9/2019,12:00,0.2371,58.239,
LSA,control,A1,7/9/2019,13:00,0.2367,61.376,
LSA,control,A1,7/9/2019,14:00,0.2355,63.862,
LSA,control,A1,7/9/2019,15:00,0.2347,65.829,
LSA,control,A1,7/9/2019,16:00,0.2339,66.643,
LSA,control,A1,7/9/2019,17:00,0.233,66.385,
LSA,control,A1,7/9/2019,18:00,0.2323,65.188,
LSA,control,A1,7/9/2019,19:00,0.2315,63.39,
LSA,control,A1,7/9/2019,20:00,0.2315,61.29,
LSA,control,A1,7/9/2019,21:00,0.2311,59.056,
LSA,control,A1,7/9/2019,22:00,0.2315,57.031,
LSA,control,A1,7/9/2019,23:00,0.2315,55.299,
LSA,control,A1,7/10/2019,0:00,0.2323,53.908,
LSA,control,A1,7/10/2019,1:00,0.2323,52.641,
LSA,control,A1,7/10/2019,2:00,0.2327,51.501,
LSA,control,A1,7/10/2019,3:00,0.2318,50.488,
LSA,control,A1,7/10/2019,4:00,0.2323,49.516,
LSA,control,A1,7/10/2019,5:00,0.2323,48.628,
