Plot Title: 9735537_SM_USA_C2_trmt,,,,,,,,,,,,,,
#,"Date Time, GMT-06:00","PAR, uE (LGR S/N: 9735537, SEN S/N: 9700890, LBL: C2_L)","PAR, uE (LGR S/N: 9735537, SEN S/N: 9700891, LBL: C2_L)","PAR, uE (LGR S/N: 9735537, SEN S/N: 9700896, LBL: C2_R)","Temp, °F (LGR S/N: 9735537, SEN S/N: 9719165, LBL: C2)","Temp, °F (LGR S/N: 9735537, SEN S/N: 9721324, LBL: C2)","RH, % (LGR S/N: 9735537, SEN S/N: 9721324, LBL: C2)","Voltage, V (LGR S/N: 9735537, SEN S/N: 9725485)","Solar Radiation, W/m² (LGR S/N: 9735537, SEN S/N: 9734409, LBL: C2_L)","Solar Radiation, W/m² (LGR S/N: 9735537, SEN S/N: 9734412, LBL: C2_L)","Solar Radiation, W/m² (LGR S/N: 9735537, SEN S/N: 9734416, LBL: C2_R)","Water Content, m³/m³ (LGR S/N: 9735537, SEN S/N: 20152214, LBL: C2_R)","Water Content, m³/m³ (LGR S/N: 9735537, SEN S/N: 20152224, LBL: C2_L)","Batt, V (LGR S/N: 9735537)"
12483,8/26/18 5:10,1.2,1.2,1.2,49.737,39.877,1,-0.2039,0.6,0.6,0.6,0.1623,0.2078,4.327
12484,8/26/18 5:20,1.2,1.2,1.2,49.649,40.298,1,-0.2039,0.6,0.6,0.6,0.1623,0.2078,4.321
12485,8/26/18 5:30,1.2,1.2,1.2,49.561,40.719,1,-0.2039,0.6,0.6,0.6,0.1623,0.2078,4.321
12486,8/26/18 5:40,1.2,1.2,1.2,49.471,40.764,1,-0.2039,0.6,0.6,0.6,0.1623,0.2078,4.321
12487,8/26/18 5:50,1.2,1.2,1.2,49.294,40.485,1,-0.2039,0.6,0.6,0.6,0.1623,0.2078,4.321
12488,8/26/18 6:00,1.2,1.2,1.2,49.249,41.416,1,-0.2039,0.6,0.6,0.6,0.1623,0.2078,4.321
12489,8/26/18 6:10,1.2,1.2,1.2,49.116,39.877,1,-0.2039,0.6,0.6,0.6,0.1623,0.2078,4.321
12490,8/26/18 6:20,1.2,1.2,1.2,49.028,41.369,1,-0.2039,0.6,0.6,0.6,0.1623,0.2078,4.321
12491,8/26/18 6:30,1.2,8.7,1.2,48.938,41.463,1,-0.2039,3.1,0.6,0.6,0.1623,0.2078,4.321
12492,8/26/18 6:40,1.2,23.7,1.2,48.85,41.832,1,-0.2039,10.6,0.6,0.6,0.1623,0.2078,4.321
12493,8/26/18 6:50,1.2,41.2,1.2,48.762,42.478,1,-0.2039,16.9,0.6,0.6,0.1623,0.2078,4.333
12494,8/26/18 7:00,6.2,178.7,6.2,48.672,45.624,1,-0.2039,118.1,14.4,16.9,0.1623,0.2073,4.351
12495,8/26/18 7:10,8.7,276.2,11.2,48.583,48.45,1,-0.2039,169.4,19.4,24.4,0.1623,0.207,4.381
12496,8/26/18 7:20,3.7,121.2,1.2,48.493,47.064,1,-0.2039,54.4,4.4,4.4,0.1629,0.207,4.375
12497,8/26/18 7:30,6.2,188.7,3.7,48.405,45.127,1,-0.2039,89.4,6.9,8.1,0.1623,0.207,4.363
12498,8/26/18 7:40,21.2,563.7,21.2,48.36,51.148,1,-0.2039,299.4,33.1,39.4,0.1629,0.2073,4.369
12499,8/26/18 7:50,23.7,656.2,23.7,48.315,54.516,1,-0.2039,340.6,38.1,44.4,0.1629,0.2073,4.363
12500,8/26/18 8:00,26.2,686.2,26.2,48.272,53.733,1,-0.2039,345.6,38.1,44.4,0.1629,0.207,4.369
12501,8/26/18 8:10,33.7,893.7,33.7,48.227,54.3,1,-0.2039,451.9,49.4,55.6,0.1629,0.207,4.363
12502,8/26/18 8:20,33.7,863.7,31.2,48.227,56.34,1,-0.2039,429.4,48.1,54.4,0.1629,0.207,4.369
12503,8/26/18 8:30,36.2,908.7,33.7,48.272,54.82,1,-0.2039,445.6,49.4,55.6,0.1629,0.207,4.363
12504,8/26/18 8:40,41.2,996.2,36.2,48.315,57.549,1,-0.2039,484.4,53.1,59.4,0.1629,0.2064,4.381
12505,8/26/18 8:50,43.7,1053.7,38.7,48.405,56.642,1,-0.2039,509.4,56.9,61.9,0.1629,0.207,4.363
12506,8/26/18 9:00,13.7,368.7,11.2,48.493,59.056,1,-0.2039,159.4,15.6,16.9,0.1629,0.207,4.381
12507,8/26/18 9:10,51.2,1191.2,43.7,48.583,57.074,1,-0.2039,580.6,63.1,69.4,0.1629,0.2064,4.363
12508,8/26/18 9:20,23.7,603.7,21.2,48.762,58.885,1,-0.2039,280.6,29.4,30.6,0.1629,0.2064,4.381
12509,8/26/18 9:30,16.2,401.2,13.7,48.938,57.376,1,-0.2039,180.6,18.1,20.6,0.1623,0.207,4.369
12510,8/26/18 9:40,63.7,1481.2,56.2,49.116,58.325,1,-0.2039,723.1,79.4,84.4,0.1629,0.2061,4.514
12511,8/26/18 9:50,41.2,923.7,33.7,49.338,59.358,1,-0.2039,440.6,46.9,49.4,0.1623,0.2061,4.369
12512,8/26/18 10:00,18.7,461.2,16.2,49.561,57.117,1,-0.2039,203.1,21.9,23.1,0.1623,0.2056,4.363
12513,8/26/18 10:10,73.7,1641.2,63.7,49.87,58.842,1,-0.2039,799.4,86.9,91.9,0.1623,0.2056,4.381
12514,8/26/18 10:20,56.2,1263.7,48.7,50.135,60.26,1,-0.2039,610.6,64.4,69.4,0.1623,0.2056,4.369
12515,8/26/18 10:30,11.2,288.7,8.7,50.445,54.43,1,-0.2039,114.4,10.6,11.9,0.1623,0.2052,4.442
12516,8/26/18 10:40,73.7,1656.2,63.7,50.709,59.486,1,-0.2039,804.4,85.6,90.6,0.1623,0.2052,4.369
12517,8/26/18 10:50,71.2,1608.7,61.2,51.062,61.248,1,-0.2039,779.4,84.4,86.9,0.1619,0.2056,4.363
12518,8/26/18 11:00,81.2,1801.2,71.2,51.413,60.217,1,-0.2039,876.9,93.1,96.9,0.1619,0.2052,4.381
12519,8/26/18 11:10,73.7,1646.2,63.7,51.764,60.69,1,-0.2039,799.4,85.6,88.1,0.1619,0.2052,4.363
12520,8/26/18 11:20,76.2,1693.7,66.2,52.115,61.677,1,-0.2039,826.9,88.1,91.9,0.1615,0.2047,4.508
12521,8/26/18 11:30,76.2,1721.2,66.2,52.509,61.804,1,-0.2039,839.4,88.1,91.9,0.1615,0.2043,4.375
12522,8/26/18 11:40,76.2,1726.2,66.2,52.903,61.547,1,-0.2039,844.4,86.9,91.9,0.1615,0.2038,4.363
12523,8/26/18 11:50,78.7,1841.2,71.2,53.298,61.419,1,-0.2039,906.9,91.9,98.1,0.1608,0.2043,4.393
12524,8/26/18 12:00,76.2,1798.7,68.7,53.69,62.962,1,-0.2039,869.4,88.1,94.4,0.1615,0.2035,4.375
12525,8/26/18 12:10,78.7,1836.2,71.2,54.126,63.219,1,-0.2039,904.4,89.4,96.9,0.1608,0.2035,4.363
12526,8/26/18 12:20,83.7,1983.7,76.2,54.516,63.604,1,-0.2039,989.4,95.6,104.4,0.1604,0.2035,4.393
12527,8/26/18 12:30,11.2,306.2,8.7,54.952,62.661,1,-0.2039,131.9,11.9,14.4,0.1604,0.2026,4.369
12528,8/26/18 12:40,78.7,1903.7,76.2,55.386,63.09,1,-0.2039,926.9,86.9,99.4,0.1604,0.2026,4.363
12529,8/26/18 12:50,86.2,2088.7,81.2,55.819,64.503,1,-0.2039,1044.4,98.1,109.4,0.1604,0.2026,4.393
12530,8/26/18 13:00,41.2,981.2,38.7,56.208,61.162,1,-0.2039,463.1,44.4,51.9,0.16,0.2026,4.369
12531,8/26/18 13:10,21.2,503.7,18.7,56.642,61.248,1,-0.2039,249.4,24.4,28.1,0.16,0.2026,4.363
12532,8/26/18 13:20,18.7,478.7,16.2,56.988,60.217,1,-0.2039,215.6,20.6,23.1,0.16,0.202,4.393
12533,8/26/18 13:30,78.7,2031.2,78.7,57.376,64.117,1,-0.2039,1009.4,86.9,104.4,0.1596,0.2026,4.375
12534,8/26/18 13:40,73.7,1966.2,76.2,57.722,65.273,1,-0.2039,975.6,83.1,100.6,0.1596,0.2017,4.363
12535,8/26/18 13:50,68.7,1826.2,71.2,58.023,62.875,1,-0.2039,899.4,75.6,93.1,0.1596,0.202,4.43
12536,8/26/18 14:00,66.2,1778.7,68.7,58.325,66.301,1,-0.2039,876.9,73.1,90.6,0.1596,0.2017,4.381
12537,8/26/18 14:10,63.7,1743.7,66.2,58.582,63.775,1,-0.2039,855.6,70.6,88.1,0.1596,0.2017,4.363
12538,8/26/18 14:20,66.2,1763.7,68.7,58.885,65.574,1,-0.2039,870.6,71.9,90.6,0.159,0.2017,4.363
12539,8/26/18 14:30,76.2,1941.2,76.2,59.142,65.444,1,-0.2039,963.1,80.6,100.6,0.159,0.2017,4.381
12540,8/26/18 14:40,66.2,1763.7,68.7,59.401,63.518,1,-0.2039,871.9,71.9,90.6,0.1585,0.202,4.363
12541,8/26/18 14:50,51.2,1378.7,53.7,59.659,65.916,1,-0.2039,668.1,55.6,69.4,0.1585,0.2017,4.363
12542,8/26/18 15:00,63.7,1708.7,66.2,59.873,65.53,1,-0.2039,838.1,69.4,88.1,0.1585,0.2017,4.381
12543,8/26/18 15:10,63.7,1613.7,63.7,60.089,63.819,1,-0.2039,788.1,65.6,83.1,0.1585,0.2012,4.369
12544,8/26/18 15:20,61.2,1576.2,61.2,60.346,63.99,1,-0.2039,768.1,64.4,80.6,0.1581,0.2017,4.363
12545,8/26/18 15:30,63.7,1543.7,58.7,60.561,65.403,1,-0.2039,756.9,64.4,80.6,0.1581,0.2012,4.393
12546,8/26/18 15:40,61.2,1488.7,56.2,60.733,63.775,1,-0.2039,725.6,64.4,76.9,0.1581,0.2012,4.369
12547,8/26/18 15:50,58.7,1416.2,53.7,60.904,64.117,1,-0.2039,685.6,61.9,73.1,0.1581,0.2008,4.363
12548,8/26/18 16:00,11.2,276.2,8.7,61.075,58.971,1,-0.2039,123.1,11.9,13.1,0.1577,0.2017,4.4
12549,8/26/18 16:10,23.7,553.7,18.7,61.29,58.368,1,-0.2039,260.6,24.4,26.9,0.1577,0.2008,4.375
12550,8/26/18 16:20,21.2,513.7,18.7,61.419,57.936,1,-0.2039,246.9,24.4,25.6,0.1577,0.2012,4.363
12551,8/26/18 16:30,23.7,541.2,23.7,61.547,59.486,1,-0.2039,260.6,25.6,33.1,0.1577,0.2008,4.508
12552,8/26/18 16:40,18.7,476.2,18.7,61.633,59.529,1,-0.2039,220.6,21.9,26.9,0.1577,0.2008,4.381
12553,8/26/18 16:50,21.2,518.7,16.2,61.677,57.247,1,-0.2039,260.6,24.4,23.1,0.1577,0.2012,4.369
12554,8/26/18 17:00,18.7,466.2,16.2,61.72,57.506,1,-0.2039,225.6,21.9,24.4,0.157,0.2012,4.363
12555,8/26/18 17:10,18.7,426.2,16.2,61.72,56.512,1,-0.2039,208.1,20.6,23.1,0.157,0.2008,4.393
12556,8/26/18 17:20,8.7,231.2,8.7,61.72,55.256,1,-0.2039,113.1,11.9,13.1,0.157,0.2008,4.381
12557,8/26/18 17:30,8.7,248.7,8.7,61.677,54.561,1,-0.2039,123.1,11.9,13.1,0.157,0.2003,4.369
12558,8/26/18 17:40,6.2,143.7,3.7,61.633,53.472,1,-0.2039,68.1,6.9,6.9,0.157,0.2003,4.363
12559,8/26/18 17:50,11.2,268.7,8.7,61.547,52.947,1,-0.2039,133.1,13.1,14.4,0.157,0.2003,4.381
12560,8/26/18 18:00,11.2,291.2,11.2,61.462,54.3,1,-0.2039,138.1,14.4,15.6,0.157,0.2003,4.369
12561,8/26/18 18:10,6.2,198.7,6.2,61.376,53.078,1,-0.2039,91.9,8.1,9.4,0.157,0.2003,4.363
12562,8/26/18 18:20,6.2,171.2,3.7,61.29,52.203,1,-0.2039,79.4,6.9,8.1,0.157,0.1999,4.381
12563,8/26/18 18:30,6.2,163.7,3.7,61.119,51.589,1,-0.2039,76.9,6.9,8.1,0.157,0.1999,4.369
12564,8/26/18 18:40,3.7,138.7,3.7,61.032,51.237,1,-0.2039,64.4,5.6,6.9,0.157,0.2003,4.393
12565,8/26/18 18:50,3.7,91.2,1.2,60.861,50.4,1,-0.2039,41.9,3.1,4.4,0.1566,0.2003,4.369
12566,8/26/18 19:00,1.2,68.7,1.2,60.733,49.825,1,-0.2039,31.9,1.9,3.1,0.1566,0.2003,4.363
12567,8/26/18 19:10,1.2,51.2,1.2,60.561,49.471,1,-0.2039,23.1,1.9,1.9,0.1566,0.2003,4.369
12568,8/26/18 19:20,1.2,36.2,1.2,60.39,49.161,1,-0.2039,18.1,0.6,0.6,0.1566,0.2003,4.363
12569,8/26/18 19:30,1.2,18.7,1.2,60.217,48.762,1,-0.2039,9.4,0.6,0.6,0.1566,0.2003,4.363
12570,8/26/18 19:40,1.2,6.2,1.2,60.003,48.938,1,-0.2039,0.6,0.6,0.6,0.1566,0.1999,4.363
12571,8/26/18 19:50,1.2,1.2,1.2,59.83,48.493,1,-0.2039,0.6,0.6,0.6,0.1566,0.2003,4.363
12572,8/26/18 20:00,1.2,1.2,1.2,59.616,48.938,1,-0.2039,0.6,0.6,0.6,0.1566,0.2003,4.363
12573,8/26/18 20:10,1.2,1.2,1.2,59.401,47.826,1,-0.2039,0.6,0.6,0.6,0.157,0.2003,4.363
12574,8/26/18 20:20,1.2,1.2,1.2,59.229,45.444,1,-0.2039,0.6,0.6,0.6,0.157,0.2003,4.363
12575,8/26/18 20:30,1.2,1.2,1.2,59.014,41.184,1,-0.2039,0.6,0.6,0.6,0.1577,0.202,4.363
12576,8/26/18 20:40,1.2,1.2,1.2,58.798,39.124,1,-0.2039,0.6,0.6,0.6,0.16,0.2139,4.363
12577,8/26/18 20:50,1.2,1.2,1.2,58.582,38.368,1,-0.2039,0.6,0.6,0.6,0.1728,0.2266,4.357
12578,8/26/18 21:00,1.2,1.2,1.2,58.368,38.653,1,-0.2039,0.6,0.6,0.6,0.1746,0.2232,4.357
12579,8/26/18 21:10,1.2,1.2,1.2,58.152,38.653,1,-0.2039,0.6,0.6,0.6,0.1752,0.2257,4.351
12580,8/26/18 21:20,1.2,1.2,1.2,57.893,38.037,1,-0.2039,0.6,0.6,0.6,0.1853,0.2318,4.351
12581,8/26/18 21:30,1.2,1.2,1.2,57.636,38.037,1,-0.2039,0.6,0.6,0.6,0.1926,0.2291,4.351
12582,8/26/18 21:40,1.2,1.2,1.2,57.376,37.942,1,-0.2039,0.6,0.6,0.6,0.1917,0.2249,4.351
12583,8/26/18 21:50,1.2,1.2,1.2,57.117,37.416,1,-0.2039,0.6,0.6,0.6,0.1898,0.2229,4.351
12584,8/26/18 22:00,1.2,1.2,1.2,56.858,37.081,1,-0.2039,0.6,0.6,0.6,0.1895,0.2219,4.351
12585,8/26/18 22:10,1.2,1.2,1.2,56.599,36.986,1,-0.2039,0.6,0.6,0.6,0.1885,0.2211,4.351
12586,8/26/18 22:20,1.2,1.2,1.2,56.34,36.986,1,-0.2039,0.6,0.6,0.6,0.1881,0.2203,4.345
12587,8/26/18 22:30,1.2,1.2,1.2,56.079,36.986,1,-0.2039,0.6,0.6,0.6,0.1876,0.2198,4.345
12588,8/26/18 22:40,1.2,1.2,1.2,55.863,37.13,1,-0.2039,0.6,0.6,0.6,0.1872,0.2198,4.363
12589,8/26/18 22:50,1.2,1.2,1.2,55.602,37.225,1,-0.2039,0.6,0.6,0.6,0.1872,0.2195,4.339
12590,8/26/18 23:00,1.2,1.2,1.2,55.386,37.225,1,-0.2039,0.6,0.6,0.6,0.1866,0.219,4.339
12591,8/26/18 23:10,1.2,1.2,1.2,55.168,37.321,1,-0.2039,0.6,0.6,0.6,0.1862,0.2185,4.339
12592,8/26/18 23:20,1.2,1.2,1.2,54.909,37.416,1,-0.2039,0.6,0.6,0.6,0.1859,0.2185,4.339
12593,8/26/18 23:30,1.2,1.2,1.2,54.734,37.465,1,-0.2039,0.6,0.6,0.6,0.1859,0.2185,4.339
12594,8/26/18 23:40,1.2,1.2,1.2,54.516,37.225,1,-0.2039,0.6,0.6,0.6,0.1853,0.2182,4.339
12595,8/26/18 23:50,1.2,1.2,1.2,54.3,37.035,1,-0.2039,0.6,0.6,0.6,0.1853,0.2182,4.339
12596,8/27/18 0:00,1.2,1.2,1.2,54.126,37.13,1,-0.2039,0.6,0.6,0.6,0.1849,0.2182,4.339
12597,8/27/18 0:10,1.2,1.2,1.2,53.908,38.037,1,-0.2039,0.6,0.6,0.6,0.1849,0.2177,4.339
12598,8/27/18 0:20,1.2,1.2,1.2,53.733,38.037,1,-0.2039,0.6,0.6,0.6,0.1849,0.2177,4.339
12599,8/27/18 0:30,1.2,1.2,1.2,53.515,38.795,1,-0.2039,0.6,0.6,0.6,0.1843,0.2177,4.339
12600,8/27/18 0:40,1.2,1.2,1.2,53.384,38.889,1,-0.2039,0.6,0.6,0.6,0.1843,0.2174,4.339
12601,8/27/18 0:50,1.2,1.2,1.2,53.209,39.078,1,-0.2039,0.6,0.6,0.6,0.1843,0.2174,4.339
12602,8/27/18 1:00,1.2,1.2,1.2,53.078,38.748,1,-0.2039,0.6,0.6,0.6,0.184,0.2174,4.339
12603,8/27/18 1:10,1.2,1.2,1.2,52.903,38.273,1,-0.2039,0.6,0.6,0.6,0.184,0.2174,4.333
12604,8/27/18 1:20,1.2,1.2,1.2,52.729,38.511,1,-0.2039,0.6,0.6,0.6,0.1836,0.2169,4.339
12605,8/27/18 1:30,1.2,1.2,1.2,52.597,39.078,1,-0.2039,0.6,0.6,0.6,0.1836,0.2169,4.333
12606,8/27/18 1:40,1.2,1.2,1.2,52.466,39.36,1,-0.2039,0.6,0.6,0.6,0.1836,0.2169,4.333
12607,8/27/18 1:50,1.2,1.2,1.2,52.335,39.643,1,-0.2039,0.6,0.6,0.6,0.1836,0.2169,4.333
12608,8/27/18 2:00,1.2,1.2,1.2,52.203,40.204,1,-0.2039,0.6,0.6,0.6,0.1836,0.2164,4.333
12609,8/27/18 2:10,1.2,1.2,1.2,52.072,39.83,1,-0.2039,0.6,0.6,0.6,0.183,0.2164,4.333
12610,8/27/18 2:20,1.2,1.2,1.2,51.94,39.643,1,-0.2039,0.6,0.6,0.6,0.183,0.2164,4.333
12611,8/27/18 2:30,1.2,1.2,1.2,51.852,40.204,1,-0.2039,0.6,0.6,0.6,0.183,0.2164,4.333
12612,8/27/18 2:40,1.2,1.2,1.2,51.764,40.204,1,-0.2039,0.6,0.6,0.6,0.183,0.2164,4.333
12613,8/27/18 2:50,1.2,1.2,1.2,51.633,40.951,1,-0.2039,0.6,0.6,0.6,0.1826,0.2164,4.333
12614,8/27/18 3:00,1.2,1.2,1.2,51.544,41.09,1,-0.2039,0.6,0.6,0.6,0.1826,0.2164,4.333
12615,8/27/18 3:10,1.2,1.2,1.2,51.413,41.09,1,-0.2039,0.6,0.6,0.6,0.1826,0.2164,4.333
12616,8/27/18 3:20,1.2,1.2,1.2,51.325,41.277,1,-0.2039,0.6,0.6,0.6,0.1826,0.2164,4.333
12617,8/27/18 3:30,1.2,1.2,1.2,51.237,40.951,1,-0.2039,0.6,0.6,0.6,0.1826,0.2161,4.327
12618,8/27/18 3:40,1.2,1.2,1.2,51.148,41.184,1,-0.2039,0.6,0.6,0.6,0.182,0.2161,4.327
12619,8/27/18 3:50,1.2,1.2,1.2,51.062,42.064,1,-0.2039,0.6,0.6,0.6,0.182,0.2161,4.339
12620,8/27/18 4:00,1.2,1.2,1.2,50.974,41.832,1,-0.2039,0.6,0.6,0.6,0.182,0.2161,4.321
12621,8/27/18 4:10,1.2,1.2,1.2,50.886,41.648,1,-0.2039,0.6,0.6,0.6,0.182,0.2161,4.321
12622,8/27/18 4:20,1.2,1.2,1.2,50.841,41.832,1,-0.2039,0.6,0.6,0.6,0.1816,0.2161,4.321
12623,8/27/18 4:30,1.2,1.2,1.2,50.752,42.156,1,-0.2039,0.6,0.6,0.6,0.1816,0.2156,4.321
12624,8/27/18 4:40,1.2,1.2,1.2,50.709,42.433,1,-0.2039,0.6,0.6,0.6,0.1816,0.2156,4.321
12625,8/27/18 4:50,1.2,1.2,1.2,50.621,42.294,1,-0.2039,0.6,0.6,0.6,0.1816,0.2156,4.321
12626,8/27/18 5:00,1.2,1.2,1.2,50.533,42.616,1,-0.2039,0.6,0.6,0.6,0.1816,0.2156,4.321
12627,8/27/18 5:10,1.2,1.2,1.2,50.488,42.708,1,-0.2039,0.6,0.6,0.6,0.1813,0.2161,4.321
12628,8/27/18 5:20,1.2,1.2,1.2,50.4,42.663,1,-0.2039,0.6,0.6,0.6,0.1813,0.2156,4.321
12629,8/27/18 5:30,1.2,1.2,1.2,50.356,42.433,1,-0.2039,0.6,0.6,0.6,0.1813,0.2156,4.321
12630,8/27/18 5:40,1.2,1.2,1.2,50.268,42.525,1,-0.2039,0.6,0.6,0.6,0.1813,0.2156,4.321
12631,8/27/18 5:50,1.2,1.2,1.2,50.223,42.525,1,-0.2039,0.6,0.6,0.6,0.1813,0.2156,4.321
12632,8/27/18 6:00,1.2,1.2,1.2,50.18,42.202,1,-0.2039,0.6,0.6,0.6,0.1807,0.2156,4.321
12633,8/27/18 6:10,1.2,1.2,1.2,50.092,42.341,1,-0.2039,0.6,0.6,0.6,0.1813,0.2156,4.321
12634,8/27/18 6:20,1.2,1.2,1.2,50.047,42.386,1,-0.2039,0.6,0.6,0.6,0.1807,0.2156,4.321
12635,8/27/18 6:30,1.2,1.2,1.2,50.002,42.433,1,-0.2039,0.6,0.6,0.6,0.1807,0.2156,4.321
12636,8/27/18 6:40,1.2,3.7,1.2,49.914,42.109,1,-0.2039,0.6,0.6,0.6,0.1807,0.2156,4.321
12637,8/27/18 6:50,1.2,11.2,1.2,49.914,42.202,1,-0.2039,4.4,0.6,0.6,0.1807,0.2153,4.321
12638,8/27/18 7:00,1.2,28.7,1.2,49.825,42.57,1,-0.2039,13.1,0.6,0.6,0.1803,0.2153,4.321
12639,8/27/18 7:10,1.2,41.2,1.2,49.782,41.878,1,-0.2039,20.6,0.6,0.6,0.1807,0.2153,4.339
12640,8/27/18 7:20,1.2,66.2,1.2,49.737,42.156,1,-0.2039,33.1,1.9,3.1,0.1803,0.2153,4.381
12641,8/27/18 7:30,6.2,211.2,6.2,49.692,42.939,1,-0.2039,119.4,11.9,13.1,0.1803,0.2153,4.381
12642,8/27/18 7:40,8.7,291.2,8.7,49.649,44.173,1,-0.2039,156.9,13.1,15.6,0.1807,0.2148,4.369
12643,8/27/18 7:50,6.2,273.7,6.2,49.604,45.669,1,-0.2039,138.1,11.9,13.1,0.1803,0.2148,4.381
12644,8/27/18 8:00,8.7,288.7,8.7,49.561,44.627,1,-0.2039,150.6,13.1,15.6,0.1797,0.2153,4.363
12645,8/27/18 8:10,16.2,488.7,16.2,49.561,46.796,1,-0.2039,244.4,21.9,25.6,0.1803,0.2143,4.381
12646,8/27/18 8:20,13.7,446.2,13.7,49.561,46.076,1,-0.2039,220.6,19.4,23.1,0.1797,0.2148,4.369
12647,8/27/18 8:30,8.7,326.2,11.2,49.561,47.109,1,-0.2039,165.6,14.4,16.9,0.1793,0.2148,4.393
12648,8/27/18 8:40,13.7,418.7,13.7,49.561,47.019,1,-0.2039,208.1,18.1,21.9,0.1803,0.2143,4.369
12649,8/27/18 8:50,16.2,473.7,16.2,49.561,48.895,1,-0.2039,225.6,20.6,24.4,0.1797,0.2143,4.508
12650,8/27/18 9:00,51.2,1443.7,53.7,49.604,49.161,1,-0.2039,728.1,70.6,83.1,0.1797,0.2143,4.375
12651,8/27/18 9:10,16.2,488.7,16.2,49.649,47.914,1,-0.2039,243.1,21.9,25.6,0.1797,0.2143,4.363
12652,8/27/18 9:20,23.7,678.7,23.7,49.649,47.512,1,-0.2039,341.9,30.6,36.9,0.1797,0.2139,4.381
12653,8/27/18 9:30,28.7,828.7,26.2,49.737,50.002,1,-0.2039,404.4,39.4,41.9,0.1797,0.2139,4.369
12654,8/27/18 9:40,63.7,1648.7,58.7,49.825,51.148,1,-0.2039,820.6,80.6,90.6,0.1797,0.2139,4.393
12655,8/27/18 9:50,66.2,1723.7,63.7,49.914,51.678,1,-0.2039,856.9,83.1,94.4,0.1797,0.2134,4.375
12656,8/27/18 10:00,21.2,586.2,18.7,50.047,53.559,1,-0.2039,290.6,25.6,30.6,0.1797,0.2134,4.363
12657,8/27/18 10:10,16.2,503.7,16.2,50.18,51.678,1,-0.2039,243.1,21.9,25.6,0.1797,0.2134,4.381
12658,8/27/18 10:20,71.2,1876.2,68.7,50.311,50.576,1,-0.2039,933.1,89.4,99.4,0.1793,0.2131,4.369
12659,8/27/18 10:30,21.2,573.7,18.7,50.445,51.589,1,-0.2039,281.9,25.6,29.4,0.1793,0.2131,4.363
12660,8/27/18 10:40,78.7,2031.2,73.7,50.664,54.777,1,-0.2039,1011.9,98.1,108.1,0.1793,0.2126,4.381
12661,8/27/18 10:50,13.7,373.7,11.2,50.841,53.515,1,-0.2039,178.1,15.6,18.1,0.1793,0.2126,4.369
12662,8/27/18 11:00,58.7,1528.7,56.2,51.017,52.16,1,-0.2039,744.4,69.4,80.6,0.1793,0.2126,4.4
12663,8/27/18 11:10,21.2,591.2,21.2,51.237,53.427,1,-0.2039,286.9,25.6,30.6,0.1793,0.2126,4.381
12664,8/27/18 11:20,73.7,1913.7,68.7,51.458,55.515,1,-0.2039,943.1,90.6,99.4,0.1789,0.2122,4.393
12665,8/27/18 11:30,18.7,541.2,18.7,51.678,52.509,1,-0.2039,255.6,24.4,26.9,0.1789,0.2117,4.418
12666,8/27/18 11:40,26.2,713.7,23.7,51.895,54.604,1,-0.2039,336.9,30.6,34.4,0.1789,0.2117,4.393
12667,8/27/18 11:50,16.2,476.2,16.2,52.115,49.914,1,-0.2039,229.4,20.6,24.4,0.1783,0.2117,4.369
12668,8/27/18 12:00,86.2,2283.7,76.2,52.291,52.466,1,-0.2039,1135.6,104.4,108.1,0.1789,0.2112,4.514
12669,8/27/18 12:10,86.2,2323.7,83.7,52.509,52.378,1,-0.2039,1166.9,104.4,116.9,0.1783,0.2112,4.381
12670,8/27/18 12:20,21.2,583.7,18.7,52.686,54.126,1,-0.2039,279.4,25.6,29.4,0.1783,0.2112,4.369
12671,8/27/18 12:30,76.2,2111.2,73.7,52.817,55.342,1,-0.2039,1055.6,93.1,104.4,0.1783,0.2109,4.363
12672,8/27/18 12:40,78.7,2148.7,76.2,52.992,55.949,1,-0.2039,1081.9,95.6,106.9,0.1779,0.2109,4.381
12673,8/27/18 12:50,23.7,628.7,21.2,53.121,56.988,1,-0.2039,311.9,29.4,31.9,0.1779,0.2109,4.369
12674,8/27/18 13:00,13.7,406.2,13.7,53.298,52.554,1,-0.2039,196.9,18.1,20.6,0.1779,0.2109,4.363
12675,8/27/18 13:10,76.2,2091.2,76.2,53.427,56.208,1,-0.2039,1053.1,88.1,103.1,0.1775,0.2109,4.381
12676,8/27/18 13:20,21.2,533.7,18.7,53.559,57.807,1,-0.2039,264.4,24.4,28.1,0.1775,0.2104,4.369
12677,8/27/18 13:30,26.2,701.2,23.7,53.733,54.952,1,-0.2039,345.6,30.6,34.4,0.1775,0.2104,4.363
12678,8/27/18 13:40,63.7,1853.7,66.2,53.865,56.728,1,-0.2039,920.6,75.6,90.6,0.1769,0.21,4.393
12679,8/27/18 13:50,68.7,1943.7,71.2,53.994,59.229,1,-0.2039,971.9,79.4,96.9,0.1775,0.21,4.381
12680,8/27/18 14:00,61.2,1776.2,63.7,54.169,60.26,1,-0.2039,883.1,70.6,86.9,0.1769,0.2095,4.363
12681,8/27/18 14:10,66.2,1888.7,68.7,54.3,58.195,1,-0.2039,934.4,75.6,93.1,0.1769,0.2095,4.514
12682,8/27/18 14:20,63.7,1826.2,68.7,54.43,61.547,1,-0.2039,909.4,74.4,91.9,0.1769,0.2092,4.381
