Plot Title: 9735534_SM_USA_C1_ctrl,,,,,,,,,,,,,,
#,"Date Time, GMT-06:00","PAR, uE (LGR S/N: 9735534, SEN S/N: 9700888, LBL: C1_L)","PAR, uE (LGR S/N: 9735534, SEN S/N: 9700901, LBL: C1_L)","PAR, uE (LGR S/N: 9735534, SEN S/N: 9700904, LBL: C1_L)","Temp, °F (LGR S/N: 9735534, SEN S/N: 9713846, LBL: C1)","Temp, °F (LGR S/N: 9735534, SEN S/N: 9721329, LBL: C1)","RH, % (LGR S/N: 9735534, SEN S/N: 9721329, LBL: C1)","Voltage, V (LGR S/N: 9735534, SEN S/N: 9725481)","Solar Radiation, W/m² (LGR S/N: 9735534, SEN S/N: 9734404, LBL: C1_L)","Solar Radiation, W/m² (LGR S/N: 9735534, SEN S/N: 9734406, LBL: C1_L)","Solar Radiation, W/m² (LGR S/N: 9735534, SEN S/N: 9734408, LBL: C1_L)","Water Content, m³/m³ (LGR S/N: 9735534, SEN S/N: 20152216, LBL: C1_R)","Water Content, m³/m³ (LGR S/N: 9735534, SEN S/N: 20152227, LBL: C1_L)","Batt, V (LGR S/N: 9735534)"
2303,6/16/18 11:40,26.2,28.7,736.2,49.692,51.721,1,-0.1886,41.9,400.6,40.6,0.2793,0.2766,4.351
2304,6/16/18 11:50,36.2,41.2,1006.2,49.782,53.908,1,-0.1886,59.4,541.9,56.9,0.2796,0.2766,4.369
2305,6/16/18 12:00,36.2,38.7,993.7,49.87,53.645,1,-0.1937,58.1,536.9,55.6,0.2793,0.2766,4.351
2306,6/16/18 12:10,38.7,43.7,1063.7,49.959,55.647,1,-0.1886,61.9,570.6,59.4,0.279,0.2763,4.369
2307,6/16/18 12:20,26.2,28.7,716.2,50.047,53.82,1,-0.1886,41.9,376.9,40.6,0.279,0.2763,4.351
2308,6/16/18 12:30,16.2,18.7,478.7,50.135,51.544,1,-0.1886,26.9,249.4,26.9,0.2793,0.2766,4.375
2309,6/16/18 12:40,16.2,16.2,426.2,50.223,50.709,1,-0.1937,23.1,218.1,23.1,0.279,0.2763,4.369
2310,6/16/18 12:50,8.7,8.7,233.7,50.356,48.762,1,-0.1886,11.9,115.6,11.9,0.2793,0.2766,4.381
2311,6/16/18 13:00,3.7,3.7,123.7,50.445,46.391,1,-0.1886,4.4,56.9,4.4,0.2793,0.2766,4.357
2312,6/16/18 13:10,1.2,1.2,106.2,50.488,43.534,1,-0.1937,4.4,50.6,4.4,0.281,0.2783,4.448
2313,6/16/18 13:20,1.2,3.7,136.2,50.533,42.984,1,-0.1886,5.6,63.1,4.4,0.2821,0.279,4.363
2314,6/16/18 13:30,3.7,3.7,161.2,50.576,43.122,1,-0.1937,6.9,78.1,6.9,0.2813,0.279,4.406
2315,6/16/18 13:40,8.7,11.2,373.7,50.576,42.8,1,-0.1937,19.4,196.9,18.1,0.2824,0.2796,4.363
2316,6/16/18 13:50,26.2,28.7,926.2,50.576,45.262,1,-0.1937,49.4,508.1,46.9,0.2824,0.2796,4.351
2317,6/16/18 14:00,31.2,33.7,1108.7,50.576,46.974,1,-0.1886,55.6,600.6,55.6,0.2817,0.2793,4.375
2318,6/16/18 14:10,6.2,8.7,286.2,50.576,45.082,1,-0.1886,14.4,150.6,14.4,0.2813,0.2796,4.375
2319,6/16/18 14:20,8.7,11.2,381.2,50.576,44.582,1,-0.1937,19.4,204.4,19.4,0.2813,0.2796,4.375
2320,6/16/18 14:30,13.7,13.7,506.2,50.621,45.714,1,-0.1886,25.6,271.9,25.6,0.2813,0.2793,4.363
2321,6/16/18 14:40,18.7,18.7,663.7,50.664,47.377,1,-0.1886,35.6,355.6,34.4,0.2813,0.2793,4.351
2322,6/16/18 14:50,18.7,21.2,716.2,50.709,47.602,1,-0.1886,36.9,381.9,36.9,0.2813,0.2796,4.369
2323,6/16/18 15:00,23.7,23.7,856.2,50.752,47.109,1,-0.1886,43.1,460.6,43.1,0.2813,0.2796,4.357
2324,6/16/18 15:10,28.7,31.2,973.7,50.841,48.272,1,-0.1886,51.9,516.9,51.9,0.2813,0.2796,4.496
2325,6/16/18 15:20,23.7,23.7,811.2,50.886,48.983,1,-0.1886,41.9,426.9,41.9,0.281,0.279,4.363
2326,6/16/18 15:30,11.2,13.7,428.7,50.974,47.826,1,-0.1886,23.1,228.1,23.1,0.281,0.2786,4.351
2327,6/16/18 15:40,11.2,11.2,401.2,51.062,46.706,1,-0.1937,20.6,211.9,20.6,0.2813,0.2786,4.363
2328,6/16/18 15:50,16.2,18.7,591.2,51.148,49.028,1,-0.1937,31.9,314.4,30.6,0.281,0.2783,4.357
2329,6/16/18 16:00,18.7,21.2,623.7,51.237,48.094,1,-0.1937,34.4,323.1,33.1,0.2813,0.2783,4.538
2330,6/16/18 16:10,18.7,18.7,561.2,51.325,49.028,1,-0.1886,33.1,300.6,31.9,0.281,0.2783,4.363
2331,6/16/18 16:20,31.2,33.7,916.2,51.413,50.974,1,-0.1937,53.1,483.1,51.9,0.2806,0.278,4.514
2332,6/16/18 16:30,8.7,8.7,271.2,51.458,50.621,1,-0.1886,16.9,155.6,16.9,0.281,0.278,4.363
2333,6/16/18 16:40,33.7,36.2,948.7,51.544,52.203,1,-0.1886,55.6,493.1,54.4,0.2806,0.2783,4.351
2334,6/16/18 16:50,13.7,16.2,421.2,51.633,51.325,1,-0.1886,25.6,223.1,25.6,0.281,0.278,4.393
2335,6/16/18 17:00,11.2,11.2,328.7,51.678,49.649,1,-0.1886,18.1,173.1,18.1,0.2806,0.278,4.363
2336,6/16/18 17:10,11.2,11.2,353.7,51.764,49.116,1,-0.1937,19.4,185.6,19.4,0.2806,0.2776,4.393
2337,6/16/18 17:20,11.2,11.2,323.7,51.852,49.692,1,-0.1886,18.1,170.6,18.1,0.2806,0.278,4.363
2338,6/16/18 17:30,6.2,6.2,208.7,51.94,48.983,1,-0.1937,11.9,108.1,11.9,0.281,0.278,4.351
2339,6/16/18 17:40,6.2,6.2,183.7,51.984,48.094,1,-0.1886,10.6,96.9,9.4,0.2806,0.2776,4.369
2340,6/16/18 17:50,8.7,8.7,281.2,52.029,48.583,1,-0.1886,15.6,145.6,14.4,0.2806,0.2776,4.357
2341,6/16/18 18:00,1.2,1.2,73.7,52.029,46.436,1,-0.1886,4.4,40.6,4.4,0.2813,0.279,4.387
2342,6/16/18 18:10,1.2,3.7,121.2,52.029,45.354,1,-0.1937,5.6,69.4,5.6,0.2834,0.28,4.357
2343,6/16/18 18:20,3.7,3.7,173.7,52.029,45.941,1,-0.1886,9.4,96.9,9.4,0.2821,0.2796,4.46
2344,6/16/18 18:30,3.7,3.7,158.7,51.984,46.481,1,-0.1886,8.1,89.4,8.1,0.2817,0.28,4.363
2345,6/16/18 18:40,3.7,3.7,146.2,51.94,46.436,1,-0.1937,8.1,81.9,8.1,0.2813,0.28,4.43
2346,6/16/18 18:50,3.7,3.7,141.2,51.895,46.301,1,-0.1886,8.1,76.9,6.9,0.2813,0.28,4.363
2347,6/16/18 19:00,1.2,1.2,86.2,51.852,46.211,1,-0.1886,4.4,49.4,4.4,0.281,0.2796,4.387
2348,6/16/18 19:10,1.2,1.2,68.7,51.809,46.256,1,-0.1886,3.1,38.1,3.1,0.2817,0.28,4.393
2349,6/16/18 19:20,1.2,1.2,106.2,51.764,46.166,1,-0.1886,5.6,59.4,4.4,0.2813,0.28,4.363
2350,6/16/18 19:30,1.2,1.2,108.7,51.721,46.481,1,-0.1886,5.6,64.4,5.6,0.2813,0.2796,4.442
2351,6/16/18 19:40,1.2,1.2,38.7,51.678,46.121,1,-0.1937,1.9,20.6,0.6,0.2813,0.2796,4.363
2352,6/16/18 19:50,1.2,1.2,26.2,51.589,45.714,1,-0.1886,0.6,13.1,0.6,0.2817,0.2796,4.357
2353,6/16/18 20:00,1.2,1.2,13.7,51.544,45.399,1,-0.1886,0.6,5.6,0.6,0.2813,0.2796,4.345
2354,6/16/18 20:10,1.2,1.2,6.2,51.501,44.809,1,-0.1937,0.6,1.9,0.6,0.2817,0.2796,4.339
2355,6/16/18 20:20,1.2,1.2,3.7,51.413,44.445,1,-0.1937,0.6,0.6,0.6,0.2821,0.28,4.339
2356,6/16/18 20:30,1.2,1.2,1.2,51.37,44.263,1,-0.1886,0.6,0.6,0.6,0.2817,0.2796,4.339
2357,6/16/18 20:40,1.2,1.2,1.2,51.325,44.037,1,-0.1886,0.6,0.6,0.6,0.2817,0.28,4.339
2358,6/16/18 20:50,1.2,1.2,1.2,51.237,43.9,1,-0.1937,0.6,0.6,0.6,0.2827,0.28,4.339
2359,6/16/18 21:00,1.2,1.2,1.2,51.193,43.396,1,-0.1886,0.6,0.6,0.6,0.2827,0.28,4.333
2360,6/16/18 21:10,1.2,1.2,1.2,51.105,43.579,1,-0.1886,0.6,0.6,0.6,0.2827,0.2803,4.333
2361,6/16/18 21:20,1.2,1.2,1.2,51.017,43.579,1,-0.1937,0.6,0.6,0.6,0.2824,0.28,4.333
2362,6/16/18 21:30,1.2,1.2,1.2,50.974,43.579,1,-0.1886,0.6,0.6,0.6,0.2827,0.2803,4.333
2363,6/16/18 21:40,1.2,1.2,1.2,50.886,43.853,1,-0.1886,0.6,0.6,0.6,0.2827,0.2803,4.327
2364,6/16/18 21:50,1.2,1.2,1.2,50.797,43.945,1,-0.1937,0.6,0.6,0.6,0.2824,0.28,4.321
2365,6/16/18 22:00,1.2,1.2,1.2,50.709,44.082,1,-0.1886,0.6,0.6,0.6,0.2821,0.2803,4.339
2366,6/16/18 22:10,1.2,1.2,1.2,50.621,44.082,1,-0.1937,0.6,0.6,0.6,0.2821,0.2803,4.321
2367,6/16/18 22:20,1.2,1.2,1.2,50.576,44.082,1,-0.1886,0.6,0.6,0.6,0.2821,0.2803,4.321
2368,6/16/18 22:30,1.2,1.2,1.2,50.488,43.853,1,-0.1937,0.6,0.6,0.6,0.2824,0.2803,4.321
2369,6/16/18 22:40,1.2,1.2,1.2,50.445,44.082,1,-0.1886,0.6,0.6,0.6,0.2821,0.2803,4.321
2370,6/16/18 22:50,1.2,1.2,1.2,50.356,44.127,1,-0.1886,0.6,0.6,0.6,0.2821,0.2803,4.321
2371,6/16/18 23:00,1.2,1.2,1.2,50.268,43.763,1,-0.1937,0.6,0.6,0.6,0.2817,0.28,4.321
2372,6/16/18 23:10,1.2,1.2,1.2,50.223,43.716,1,-0.1937,0.6,0.6,0.6,0.2817,0.2803,4.321
2373,6/16/18 23:20,1.2,1.2,1.2,50.18,43.443,1,-0.1886,0.6,0.6,0.6,0.2817,0.28,4.315
2374,6/16/18 23:30,1.2,1.2,1.2,50.092,43.624,1,-0.1937,0.6,0.6,0.6,0.2817,0.28,4.315
2375,6/16/18 23:40,1.2,1.2,1.2,50.002,43.351,1,-0.1886,0.6,0.6,0.6,0.2821,0.28,4.315
2376,6/16/18 23:50,1.2,1.2,1.2,49.959,43.534,1,-0.1937,0.6,0.6,0.6,0.2817,0.28,4.309
2377,6/17/18 0:00,1.2,1.2,1.2,49.914,43.624,1,-0.1886,0.6,0.6,0.6,0.2817,0.28,4.309
2378,6/17/18 0:10,1.2,1.2,1.2,49.825,43.396,1,-0.1937,0.6,0.6,0.6,0.2821,0.2796,4.309
2379,6/17/18 0:20,1.2,1.2,1.2,49.782,43.534,1,-0.1937,0.6,0.6,0.6,0.2837,0.28,4.309
2380,6/17/18 0:30,1.2,1.2,1.2,49.737,43.122,1,-0.1886,0.6,0.6,0.6,0.2847,0.2803,4.303
2381,6/17/18 0:40,1.2,1.2,1.2,49.649,43.259,1,-0.1886,0.6,0.6,0.6,0.2847,0.2806,4.303
2382,6/17/18 0:50,1.2,1.2,1.2,49.561,43.259,1,-0.1886,0.6,0.6,0.6,0.2847,0.283,4.303
2383,6/17/18 1:00,1.2,1.2,1.2,49.471,43.306,1,-0.1886,0.6,0.6,0.6,0.2864,0.283,4.303
2384,6/17/18 1:10,1.2,1.2,1.2,49.428,43.259,1,-0.1886,0.6,0.6,0.6,0.2853,0.283,4.303
2385,6/17/18 1:20,1.2,1.2,1.2,49.383,43.259,1,-0.1886,0.6,0.6,0.6,0.2853,0.283,4.303
2386,6/17/18 1:30,1.2,1.2,1.2,49.294,43.306,1,-0.1886,0.6,0.6,0.6,0.2857,0.283,4.303
2387,6/17/18 1:40,1.2,1.2,1.2,49.204,43.259,1,-0.1886,0.6,0.6,0.6,0.2857,0.283,4.303
2388,6/17/18 1:50,1.2,1.2,1.2,49.161,43.03,1,-0.1937,0.6,0.6,0.6,0.2853,0.283,4.297
2389,6/17/18 2:00,1.2,1.2,1.2,49.116,43.122,1,-0.1886,0.6,0.6,0.6,0.2861,0.283,4.297
2390,6/17/18 2:10,1.2,1.2,1.2,49.073,43.167,1,-0.1937,0.6,0.6,0.6,0.2861,0.283,4.297
2391,6/17/18 2:20,1.2,1.2,1.2,48.983,43.167,1,-0.1886,0.6,0.6,0.6,0.2857,0.2834,4.297
2392,6/17/18 2:30,1.2,1.2,1.2,48.938,43.03,1,-0.1886,0.6,0.6,0.6,0.2864,0.283,4.297
2393,6/17/18 2:40,1.2,1.2,1.2,48.895,43.03,1,-0.1886,0.6,0.6,0.6,0.2868,0.2827,4.297
2394,6/17/18 2:50,1.2,1.2,1.2,48.85,43.03,1,-0.1937,0.6,0.6,0.6,0.2864,0.2827,4.297
2395,6/17/18 3:00,1.2,1.2,1.2,48.805,42.984,1,-0.1886,0.6,0.6,0.6,0.2868,0.283,4.297
2396,6/17/18 3:10,1.2,1.2,1.2,48.717,41.043,1,-0.1886,0.6,0.6,0.6,0.2884,0.2824,4.297
2397,6/17/18 3:20,1.2,1.2,1.2,48.672,40.345,1,-0.1886,0.6,0.6,0.6,0.2877,0.283,4.297
2398,6/17/18 3:30,1.2,1.2,1.2,48.583,40.251,1,-0.1886,0.6,0.6,0.6,0.2874,0.2834,4.297
2399,6/17/18 3:40,1.2,1.2,1.2,48.583,40.438,1,-0.1937,0.6,0.6,0.6,0.2871,0.2834,4.291
2400,6/17/18 3:50,1.2,1.2,1.2,48.493,40.626,1,-0.1886,0.6,0.6,0.6,0.2874,0.2834,4.297
2401,6/17/18 4:00,1.2,1.2,1.2,48.405,40.719,1,-0.1937,0.6,0.6,0.6,0.2874,0.2837,4.291
2402,6/17/18 4:10,1.2,1.2,1.2,48.36,40.764,1,-0.1937,0.6,0.6,0.6,0.2874,0.284,4.291
2403,6/17/18 4:20,1.2,1.2,1.2,48.315,40.998,1,-0.1886,0.6,0.6,0.6,0.2877,0.2837,4.291
2404,6/17/18 4:30,1.2,1.2,1.2,48.227,40.858,1,-0.1886,0.6,0.6,0.6,0.2881,0.2834,4.291
2405,6/17/18 4:40,1.2,1.2,1.2,48.182,41.184,1,-0.1886,0.6,0.6,0.6,0.2904,0.283,4.291
2406,6/17/18 4:50,1.2,1.2,1.2,48.137,40.064,1,-0.1886,0.6,0.6,0.6,0.2901,0.2844,4.291
2407,6/17/18 5:00,1.2,1.2,1.2,48.049,39.783,1,-0.1886,0.6,0.6,0.6,0.2908,0.285,4.291
2408,6/17/18 5:10,1.2,1.2,1.2,47.959,39.783,1,-0.1937,0.6,0.6,0.6,0.2908,0.2847,4.291
2409,6/17/18 5:20,1.2,1.2,1.2,47.871,40.298,1,-0.1886,0.6,0.6,0.6,0.2908,0.285,4.291
2410,6/17/18 5:30,1.2,1.2,1.2,47.871,40.298,1,-0.1937,0.6,0.6,0.6,0.2911,0.2847,4.291
2411,6/17/18 5:40,1.2,1.2,1.2,47.781,40.438,1,-0.1937,0.6,0.6,0.6,0.2914,0.285,4.291
2412,6/17/18 5:50,1.2,1.2,1.2,47.736,40.438,1,-0.1886,0.6,0.6,0.6,0.2914,0.285,4.291
2413,6/17/18 6:00,1.2,1.2,1.2,47.691,40.532,1,-0.1937,0.6,0.6,0.6,0.2914,0.2853,4.291
2414,6/17/18 6:10,1.2,1.2,8.7,47.602,40.626,1,-0.1937,0.6,3.1,0.6,0.2914,0.2857,4.291
2415,6/17/18 6:20,1.2,1.2,18.7,47.557,40.719,1,-0.1937,0.6,8.1,0.6,0.2919,0.2857,4.291
2416,6/17/18 6:30,1.2,1.2,53.7,47.512,40.951,1,-0.1937,1.9,26.9,1.9,0.2919,0.2861,4.315
2417,6/17/18 6:40,1.2,1.2,88.7,47.467,41.23,1,-0.1886,4.4,51.9,4.4,0.2922,0.2864,4.351
2418,6/17/18 6:50,1.2,1.2,73.7,47.422,41.043,1,-0.1886,4.4,40.6,3.1,0.2922,0.2861,4.339
2419,6/17/18 7:00,1.2,1.2,53.7,47.377,41.137,1,-0.1937,3.1,30.6,1.9,0.2922,0.2861,4.4
2420,6/17/18 7:10,1.2,1.2,48.7,47.334,40.951,1,-0.1937,1.9,25.6,1.9,0.2922,0.2861,4.363
2421,6/17/18 7:20,1.2,1.2,96.2,47.334,41.137,1,-0.1886,4.4,51.9,4.4,0.2922,0.2861,4.345
2422,6/17/18 7:30,3.7,3.7,186.2,47.289,41.693,1,-0.1937,10.6,104.4,9.4,0.2922,0.2861,4.363
2423,6/17/18 7:40,3.7,6.2,228.7,47.289,42.433,1,-0.1886,11.9,123.1,11.9,0.2922,0.2857,4.345
2424,6/17/18 7:50,3.7,3.7,201.2,47.244,42.064,1,-0.1886,10.6,108.1,9.4,0.2925,0.2857,4.363
2425,6/17/18 8:00,6.2,6.2,243.7,47.244,42.755,1,-0.1937,13.1,131.9,13.1,0.2925,0.2857,4.345
2426,6/17/18 8:10,3.7,6.2,206.2,47.244,42.386,1,-0.1886,10.6,110.6,10.6,0.2925,0.2857,4.363
2427,6/17/18 8:20,3.7,6.2,203.7,47.244,42.984,1,-0.1886,10.6,110.6,10.6,0.2925,0.2857,4.351
2428,6/17/18 8:30,3.7,3.7,188.7,47.244,42.433,1,-0.1886,9.4,96.9,9.4,0.2925,0.2857,4.369
2429,6/17/18 8:40,1.2,1.2,98.7,47.244,42.294,1,-0.1886,4.4,50.6,4.4,0.2928,0.2861,4.351
2430,6/17/18 8:50,6.2,6.2,288.7,47.244,42.064,1,-0.1886,14.4,151.9,14.4,0.2932,0.2864,4.375
2431,6/17/18 9:00,11.2,11.2,438.7,47.244,43.443,1,-0.1886,23.1,231.9,23.1,0.2932,0.2864,4.351
2432,6/17/18 9:10,6.2,6.2,256.2,47.244,42.939,1,-0.1886,13.1,134.4,11.9,0.2938,0.2864,4.387
2433,6/17/18 9:20,6.2,6.2,266.2,47.289,43.259,1,-0.1886,13.1,138.1,13.1,0.2938,0.2868,4.357
2434,6/17/18 9:30,3.7,3.7,176.2,47.289,43.443,1,-0.1937,8.1,91.9,8.1,0.2938,0.2868,4.544
2435,6/17/18 9:40,6.2,6.2,283.7,47.334,42.755,1,-0.1886,14.4,146.9,14.4,0.2935,0.2868,4.363
2436,6/17/18 9:50,13.7,13.7,476.2,47.377,44.355,1,-0.1886,25.6,249.4,24.4,0.2938,0.2871,4.393
2437,6/17/18 10:00,13.7,13.7,526.2,47.422,44.537,1,-0.1886,28.1,279.4,28.1,0.2938,0.2871,4.363
2438,6/17/18 10:10,16.2,16.2,581.2,47.422,45.036,1,-0.1886,31.9,314.4,30.6,0.2942,0.2871,4.351
2439,6/17/18 10:20,23.7,23.7,866.2,47.512,46.436,1,-0.1937,46.9,468.1,45.6,0.2942,0.2871,4.369
2440,6/17/18 10:30,18.7,18.7,723.7,47.512,45.806,1,-0.1886,38.1,390.6,36.9,0.2942,0.2874,4.351
2441,6/17/18 10:40,23.7,23.7,876.2,47.602,47.914,1,-0.1886,46.9,474.4,45.6,0.2942,0.2874,4.49
2442,6/17/18 10:50,23.7,23.7,913.7,47.691,46.211,1,-0.1886,46.9,493.1,45.6,0.2946,0.2874,4.363
2443,6/17/18 11:00,38.7,41.2,1428.7,47.781,50.886,1,-0.1886,74.4,780.6,71.9,0.2949,0.2874,4.418
2444,6/17/18 11:10,18.7,21.2,723.7,47.871,49.073,1,-0.1886,39.4,400.6,39.4,0.2946,0.2871,4.363
2445,6/17/18 11:20,23.7,23.7,828.7,48.004,48.227,1,-0.1886,43.1,433.1,41.9,0.2942,0.2871,4.351
2446,6/17/18 11:30,26.2,26.2,921.2,48.137,49.028,1,-0.1886,44.4,464.4,44.4,0.2942,0.2871,4.381
2447,6/17/18 11:40,21.2,21.2,783.7,48.272,47.064,1,-0.1886,39.4,401.9,38.1,0.2942,0.2868,4.351
2448,6/17/18 11:50,31.2,31.2,1031.2,48.45,49.87,1,-0.1886,54.4,543.1,54.4,0.2946,0.2868,4.393
2449,6/17/18 12:00,33.7,36.2,1101.2,48.628,49.516,1,-0.1886,59.4,579.4,58.1,0.2946,0.2868,4.357
2450,6/17/18 12:10,33.7,36.2,1141.2,48.762,49.294,1,-0.1886,60.6,601.9,59.4,0.2946,0.2868,4.369
2451,6/17/18 12:20,38.7,41.2,1218.7,48.938,49.959,1,-0.1937,65.6,634.4,64.4,0.2946,0.2868,4.363
2452,6/17/18 12:30,53.7,58.7,1721.2,49.116,54.561,1,-0.1886,89.4,895.6,86.9,0.2942,0.2864,4.393
2453,6/17/18 12:40,63.7,71.2,2013.7,49.294,55.256,1,-0.1886,105.6,1081.9,100.6,0.2946,0.2864,4.363
2454,6/17/18 12:50,28.7,28.7,856.2,49.516,51.148,1,-0.1937,49.4,446.9,48.1,0.2949,0.2864,4.526
2455,6/17/18 13:00,26.2,28.7,823.7,49.692,49.294,1,-0.1886,45.6,433.1,45.6,0.2946,0.2864,4.363
2456,6/17/18 13:10,36.2,41.2,1166.2,49.959,54.212,1,-0.1886,65.6,616.9,63.1,0.2946,0.2864,4.351
2457,6/17/18 13:20,33.7,36.2,1058.7,50.18,53.733,1,-0.1886,59.4,556.9,58.1,0.2946,0.2864,4.363
2458,6/17/18 13:30,36.2,38.7,1151.2,50.4,52.641,1,-0.1886,64.4,604.4,63.1,0.2949,0.2864,4.351
2459,6/17/18 13:40,38.7,43.7,1261.2,50.621,54.561,1,-0.1886,69.4,659.4,68.1,0.2946,0.2864,4.363
2460,6/17/18 13:50,31.2,33.7,958.7,50.841,54.343,1,-0.1886,54.4,500.6,53.1,0.2942,0.2861,4.345
2461,6/17/18 14:00,36.2,38.7,1118.7,51.062,54.126,1,-0.1886,61.9,586.9,60.6,0.2946,0.2864,4.363
2462,6/17/18 14:10,36.2,38.7,1128.7,51.282,53.078,1,-0.1886,60.6,584.4,59.4,0.2949,0.2864,4.351
2463,6/17/18 14:20,18.7,18.7,581.2,51.501,54.126,1,-0.1886,35.6,315.6,34.4,0.2949,0.2864,4.363
2464,6/17/18 14:30,18.7,18.7,576.2,51.678,51.325,1,-0.1886,33.1,296.9,31.9,0.2946,0.2868,4.351
2465,6/17/18 14:40,13.7,16.2,461.2,51.852,48.938,1,-0.1886,26.9,240.6,25.6,0.2942,0.2864,4.369
2466,6/17/18 14:50,21.2,23.7,663.7,52.029,48.538,1,-0.1886,39.4,356.9,38.1,0.2946,0.2864,4.351
2467,6/17/18 15:00,8.7,11.2,308.7,52.203,47.914,1,-0.1886,18.1,164.4,18.1,0.2946,0.2864,4.375
2468,6/17/18 15:10,8.7,8.7,296.2,52.335,47.467,1,-0.1886,16.9,154.4,15.6,0.2946,0.2868,4.351
2469,6/17/18 15:20,3.7,3.7,133.7,52.466,46.616,1,-0.1937,6.9,68.1,6.9,0.2942,0.2864,4.393
2470,6/17/18 15:30,1.2,1.2,81.2,52.554,46.256,1,-0.1886,4.4,41.9,3.1,0.2946,0.2868,4.357
2471,6/17/18 15:40,1.2,1.2,63.7,52.597,45.082,1,-0.1937,1.9,30.6,1.9,0.2949,0.2868,4.393
2472,6/17/18 15:50,1.2,1.2,23.7,52.641,45.399,1,-0.1937,0.6,10.6,0.6,0.2955,0.2874,4.363
2473,6/17/18 16:00,1.2,1.2,43.7,52.641,44.946,1,-0.1886,0.6,18.1,0.6,0.2963,0.2877,4.351
2474,6/17/18 16:10,1.2,1.2,86.2,52.641,43.763,1,-0.1886,3.1,40.6,3.1,0.2973,0.2877,4.381
2475,6/17/18 16:20,8.7,8.7,401.2,52.597,44.492,1,-0.1886,19.4,211.9,18.1,0.2984,0.2877,4.363
2476,6/17/18 16:30,6.2,6.2,236.2,52.554,44.991,1,-0.1886,11.9,123.1,11.9,0.2987,0.2881,4.369
2477,6/17/18 16:40,3.7,3.7,178.7,52.509,44.445,1,-0.1886,8.1,90.6,8.1,0.2994,0.2887,4.369
2478,6/17/18 16:50,1.2,1.2,106.2,52.466,44.582,1,-0.1886,4.4,50.6,4.4,0.2997,0.2898,4.357
2479,6/17/18 17:00,1.2,1.2,71.2,52.378,44.082,1,-0.1886,1.9,31.9,1.9,0.2994,0.2898,4.381
2480,6/17/18 17:10,3.7,3.7,198.7,52.291,44.537,1,-0.1886,8.1,100.6,8.1,0.2994,0.2901,4.363
2481,6/17/18 17:20,6.2,6.2,286.2,52.203,45.534,1,-0.1886,14.4,151.9,14.4,0.2994,0.2901,4.381
2482,6/17/18 17:30,8.7,8.7,328.7,52.115,45.896,1,-0.1886,16.9,175.6,16.9,0.2997,0.2908,4.357
2483,6/17/18 17:40,16.2,16.2,581.2,52.072,46.436,1,-0.1886,31.9,315.6,30.6,0.3001,0.2908,4.363
2484,6/17/18 17:50,13.7,13.7,558.7,51.984,47.736,1,-0.1886,29.4,301.9,29.4,0.3001,0.2911,4.369
2485,6/17/18 18:00,6.2,6.2,226.2,51.94,47.377,1,-0.1886,13.1,126.9,13.1,0.2997,0.2919,4.357
2486,6/17/18 18:10,8.7,8.7,316.2,51.895,46.974,1,-0.1886,19.4,178.1,18.1,0.3001,0.2922,4.369
2487,6/17/18 18:20,11.2,8.7,401.2,51.852,47.334,1,-0.1937,21.9,223.1,23.1,0.3001,0.2925,4.363
2488,6/17/18 18:30,16.2,16.2,551.2,51.852,46.974,1,-0.1937,39.4,308.1,35.6,0.3001,0.2925,4.351
2489,6/17/18 18:40,6.2,6.2,223.7,51.852,47.647,1,-0.1937,11.9,115.6,13.1,0.3001,0.2925,4.369
2490,6/17/18 18:50,3.7,3.7,198.7,51.852,46.661,1,-0.1937,10.6,101.9,10.6,0.3005,0.2922,4.357
2491,6/17/18 19:00,3.7,3.7,181.2,51.852,46.526,1,-0.1937,10.6,105.6,10.6,0.3005,0.2922,4.538
2492,6/17/18 19:10,1.2,3.7,136.2,51.852,46.256,1,-0.1886,8.1,75.6,6.9,0.3005,0.2925,4.363
2493,6/17/18 19:20,1.2,1.2,51.2,51.852,45.534,1,-0.1937,3.1,31.9,3.1,0.3008,0.2922,4.351
2494,6/17/18 19:30,1.2,1.2,83.7,51.852,44.901,1,-0.1886,4.4,50.6,4.4,0.3011,0.2922,4.363
2495,6/17/18 19:40,1.2,1.2,36.2,51.852,44.901,1,-0.1886,1.9,21.9,1.9,0.3011,0.2922,4.357
2496,6/17/18 19:50,1.2,1.2,18.7,51.852,44.537,1,-0.1937,0.6,11.9,0.6,0.3008,0.2922,4.387
2497,6/17/18 20:00,1.2,1.2,16.2,51.809,44.537,1,-0.1886,0.6,8.1,0.6,0.3008,0.2922,4.363
2498,6/17/18 20:10,1.2,1.2,6.2,51.764,43.488,1,-0.1937,0.6,3.1,0.6,0.3008,0.2922,4.351
2499,6/17/18 20:20,1.2,1.2,6.2,51.764,43.396,1,-0.1886,0.6,3.1,0.6,0.3011,0.2922,4.345
2500,6/17/18 20:30,1.2,1.2,1.2,51.721,42.939,1,-0.1886,0.6,0.6,0.6,0.3008,0.2922,4.339
2501,6/17/18 20:40,1.2,1.2,1.2,51.678,43.259,1,-0.1886,0.6,0.6,0.6,0.3011,0.2925,4.339
2502,6/17/18 20:50,1.2,1.2,1.2,51.589,42.939,1,-0.1886,0.6,0.6,0.6,0.3011,0.2922,4.339
