"Plot Title: 20290164_SM_UM_A2_ctrl"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 20290164, SEN S/N: 9719170, LBL: A2_Lmeadow)","Water Content, m³/m³ (LGR S/N: 20290164, SEN S/N: 20152228, LBL: A2_Lmeadow)","Water Content, m³/m³ (LGR S/N: 20290164, SEN S/N: 20152229, LBL: A2_Rshrub)"
860,07/16/19 06:00:01 AM,53.384,0.0588,0.0961
861,07/16/19 07:00:01 AM,52.817,0.0588,0.0963
862,07/16/19 08:00:01 AM,52.641,0.0588,0.0963
863,07/16/19 09:00:01 AM,52.860,0.0599,0.0975
864,07/16/19 10:00:01 AM,53.645,0.0607,0.0986
865,07/16/19 11:00:01 AM,54.995,0.0614,0.0986
866,07/16/19 12:00:01 PM,56.815,0.0628,0.0992
867,07/16/19 01:00:01 PM,59.014,0.0632,0.0998
868,07/16/19 02:00:01 PM,61.032,0.0628,0.0986
869,07/16/19 03:00:01 PM,62.233,0.0621,0.0986
870,07/16/19 04:00:01 PM,63.262,0.0621,0.0992
871,07/16/19 05:00:01 PM,64.204,0.0621,0.0992
872,07/16/19 06:00:01 PM,64.632,0.0599,0.0975
873,07/16/19 07:00:01 PM,64.418,0.0599,0.0963
874,07/16/19 08:00:01 PM,63.732,0.0607,0.0963
875,07/16/19 09:00:01 PM,62.577,0.0708,0.0926
876,07/16/19 10:00:01 PM,61.376,0.0722,0.0943
877,07/16/19 11:00:01 PM,60.089,0.0722,0.0932
878,07/17/19 12:00:01 AM,58.971,0.0722,0.0932
879,07/17/19 01:00:01 AM,58.023,0.0722,0.0937
880,07/17/19 02:00:01 AM,57.204,0.0725,0.0932
881,07/17/19 03:00:01 AM,56.512,0.0725,0.0932
882,07/17/19 04:00:01 AM,55.863,0.0725,0.0926
883,07/17/19 05:00:01 AM,55.256,0.0725,0.0926
884,07/17/19 06:00:01 AM,54.691,0.0725,0.0926
885,07/17/19 07:00:01 AM,54.037,0.0732,0.0932
886,07/17/19 08:00:01 AM,53.602,0.0732,0.0932
887,07/17/19 09:00:01 AM,53.645,0.0738,0.0949
888,07/17/19 10:00:01 AM,54.387,0.0732,0.0955
889,07/17/19 11:00:01 AM,55.558,0.0732,0.0963
890,07/17/19 12:00:01 PM,56.901,0.0732,0.0975
891,07/17/19 01:00:01 PM,58.498,0.0732,0.0986
892,07/17/19 02:00:01 PM,60.217,0.0725,0.0992
893,07/17/19 03:00:01 PM,61.633,0.0722,0.0998
894,07/17/19 04:00:01 PM,62.533,0.0695,0.0986
895,07/17/19 05:00:01 PM,63.262,0.0695,0.0986
896,07/17/19 06:00:01 PM,63.648,0.0691,0.0969
897,07/17/19 07:00:01 PM,63.433,0.0678,0.0975
898,07/17/19 08:00:01 PM,62.704,0.0671,0.0969
899,07/17/19 09:00:01 PM,61.633,0.0660,0.0949
900,07/17/19 10:00:01 PM,60.303,0.0660,0.0955
901,07/17/19 11:00:01 PM,59.014,0.0653,0.0943
902,07/18/19 12:00:01 AM,57.807,0.0653,0.0937
903,07/18/19 01:00:01 AM,56.642,0.0653,0.0937
904,07/18/19 02:00:01 AM,55.558,0.0646,0.0943
905,07/18/19 03:00:01 AM,54.604,0.0646,0.0943
906,07/18/19 04:00:01 AM,53.733,0.0639,0.0932
907,07/18/19 05:00:01 AM,52.903,0.0639,0.0932
908,07/18/19 06:00:01 AM,52.115,0.0639,0.0932
909,07/18/19 07:00:01 AM,51.501,0.0639,0.0932
910,07/18/19 08:00:01 AM,51.062,0.0646,0.0943
911,07/18/19 09:00:01 AM,51.237,0.0646,0.0949
912,07/18/19 10:00:01 AM,51.984,0.0653,0.0955
913,07/18/19 11:00:01 AM,53.384,0.0653,0.0963
914,07/18/19 12:00:01 PM,55.213,0.0653,0.0969
915,07/18/19 01:00:01 PM,57.074,0.0653,0.0969
916,07/18/19 02:00:01 PM,58.971,0.0653,0.0975
917,07/18/19 03:00:01 PM,60.733,0.0653,0.0975
918,07/18/19 04:00:01 PM,62.062,0.0653,0.0975
919,07/18/19 05:00:01 PM,62.919,0.0639,0.0963
920,07/18/19 06:00:01 PM,63.176,0.0628,0.0963
921,07/18/19 07:00:01 PM,62.875,0.0632,0.0961
922,07/18/19 08:00:01 PM,62.105,0.0614,0.0949
923,07/18/19 09:00:01 PM,60.991,0.0607,0.0937
924,07/18/19 10:00:01 PM,59.745,0.0607,0.0932
925,07/18/19 11:00:01 PM,58.498,0.0599,0.0932
926,07/19/19 12:00:01 AM,57.290,0.0599,0.0926
927,07/19/19 01:00:01 AM,56.208,0.0596,0.0920
928,07/19/19 02:00:01 AM,55.168,0.0596,0.0926
929,07/19/19 03:00:01 AM,54.169,0.0588,0.0914
930,07/19/19 04:00:01 AM,53.298,0.0588,0.0914
931,07/19/19 05:00:01 AM,52.466,0.0588,0.0914
932,07/19/19 06:00:01 AM,51.764,0.0581,0.0914
933,07/19/19 07:00:01 AM,51.105,0.0581,0.0914
934,07/19/19 08:00:01 AM,50.797,0.0596,0.0920
935,07/19/19 09:00:01 AM,50.974,0.0599,0.0932
936,07/19/19 10:00:01 AM,51.809,0.0607,0.0943
937,07/19/19 11:00:01 AM,53.253,0.0607,0.0943
938,07/19/19 12:00:01 PM,55.081,0.0614,0.0949
939,07/19/19 01:00:01 PM,57.160,0.0614,0.0963
940,07/19/19 02:00:01 PM,59.401,0.0607,0.0961
941,07/19/19 03:00:01 PM,61.376,0.0607,0.0963
942,07/19/19 04:00:01 PM,62.919,0.0614,0.0963
943,07/19/19 05:00:01 PM,63.990,0.0607,0.0961
944,07/19/19 06:00:01 PM,64.418,0.0599,0.0949
945,07/19/19 07:00:01 PM,64.161,0.0596,0.0949
946,07/19/19 08:00:01 PM,63.433,0.0588,0.0937
947,07/19/19 09:00:01 PM,62.319,0.0588,0.0926
948,07/19/19 10:00:01 PM,61.032,0.0574,0.0914
949,07/19/19 11:00:01 PM,59.788,0.0574,0.0914
950,07/20/19 12:00:01 AM,58.582,0.0570,0.0908
951,07/20/19 01:00:01 AM,57.506,0.0570,0.0902
952,07/20/19 02:00:01 AM,56.469,0.0562,0.0902
953,07/20/19 03:00:01 AM,55.515,0.0562,0.0902
954,07/20/19 04:00:01 AM,54.691,0.0555,0.0902
955,07/20/19 05:00:01 AM,53.865,0.0562,0.0902
956,07/20/19 06:00:01 AM,53.121,0.0555,0.0902
957,07/20/19 07:00:01 AM,52.509,0.0555,0.0896
958,07/20/19 08:00:01 AM,52.246,0.0562,0.0908
959,07/20/19 09:00:01 AM,52.554,0.0570,0.0920
960,07/20/19 10:00:01 AM,53.384,0.0581,0.0926
961,07/20/19 11:00:01 AM,54.648,0.0581,0.0932
962,07/20/19 12:00:01 PM,55.992,0.0581,0.0937
963,07/20/19 01:00:01 PM,57.722,0.0581,0.0943
964,07/20/19 02:00:01 PM,59.702,0.0596,0.0949
965,07/20/19 03:00:01 PM,60.948,0.0588,0.0937
966,07/20/19 04:00:01 PM,61.205,0.0581,0.0937
967,07/20/19 05:00:01 PM,60.861,0.0588,0.0920
968,07/20/19 06:00:01 PM,60.904,0.0581,0.0914
969,07/20/19 07:00:01 PM,60.818,0.0574,0.0920
970,07/20/19 08:00:01 PM,60.303,0.0574,0.0914
971,07/20/19 09:00:01 PM,59.445,0.0562,0.0902
972,07/20/19 10:00:01 PM,58.411,0.0555,0.0893
973,07/20/19 11:00:01 PM,57.420,0.0547,0.0887
974,07/21/19 12:00:01 AM,56.469,0.0547,0.0893
975,07/21/19 01:00:01 AM,55.515,0.0547,0.0887
976,07/21/19 02:00:01 AM,54.648,0.0544,0.0881
977,07/21/19 03:00:01 AM,53.820,0.0544,0.0881
978,07/21/19 04:00:01 AM,53.078,0.0544,0.0881
979,07/21/19 05:00:01 AM,52.335,0.0536,0.0881
980,07/21/19 06:00:01 AM,51.678,0.0536,0.0881
981,07/21/19 07:00:01 AM,51.062,0.0536,0.0881
982,07/21/19 08:00:01 AM,50.797,0.0544,0.0887
983,07/21/19 09:00:01 AM,51.017,0.0555,0.0902
984,07/21/19 10:00:01 AM,51.852,0.0570,0.0908
985,07/21/19 11:00:01 AM,53.341,0.0570,0.0914
986,07/21/19 12:00:01 PM,55.472,0.0581,0.0932
987,07/21/19 01:00:01 PM,57.850,0.0581,0.0937
988,07/21/19 02:00:01 PM,60.132,0.0588,0.0937
989,07/21/19 03:00:01 PM,62.019,0.0588,0.0937
990,07/21/19 04:00:01 PM,63.561,0.0581,0.0937
991,07/21/19 05:00:01 PM,64.589,0.0588,0.0932
992,07/21/19 06:00:01 PM,65.017,0.0574,0.0926
993,07/21/19 07:00:01 PM,64.760,0.0562,0.0926
994,07/21/19 08:00:01 PM,63.990,0.0555,0.0914
995,07/21/19 09:00:01 PM,62.875,0.0544,0.0893
996,07/21/19 10:00:01 PM,61.590,0.0544,0.0893
997,07/21/19 11:00:01 PM,60.303,0.0536,0.0875
998,07/22/19 12:00:01 AM,59.056,0.0528,0.0875
999,07/22/19 01:00:01 AM,57.979,0.0528,0.0875
1000,07/22/19 02:00:01 AM,57.117,0.0528,0.0875
1001,07/22/19 03:00:01 AM,56.340,0.0528,0.0875
1002,07/22/19 04:00:01 AM,55.602,0.0521,0.0875
1003,07/22/19 05:00:01 AM,54.820,0.0521,0.0875
1004,07/22/19 06:00:01 AM,54.082,0.0517,0.0869
1005,07/22/19 07:00:01 AM,53.427,0.0517,0.0869
1006,07/22/19 08:00:01 AM,52.992,0.0521,0.0881
1007,07/22/19 09:00:01 AM,53.166,0.0528,0.0887
1008,07/22/19 10:00:01 AM,53.908,0.0544,0.0896
1009,07/22/19 11:00:01 AM,55.299,0.0547,0.0902
1010,07/22/19 12:00:01 PM,57.160,0.0562,0.0920
1011,07/22/19 01:00:01 PM,59.445,0.0570,0.0920
1012,07/22/19 02:00:01 PM,61.547,0.0562,0.0926
1013,07/22/19 03:00:01 PM,62.962,0.0555,0.0920
1014,07/22/19 04:00:01 PM,63.775,0.0562,0.0914
1015,07/22/19 05:00:01 PM,64.332,0.0544,0.0914
1016,07/22/19 06:00:01 PM,64.418,0.0547,0.0902
1017,07/22/19 07:00:01 PM,64.074,0.0547,0.0887
1018,07/22/19 08:00:01 PM,63.390,0.0536,0.0881
1019,07/22/19 09:00:01 PM,62.490,0.0521,0.0875
1020,07/22/19 10:00:01 PM,61.506,0.0521,0.0869
1021,07/22/19 11:00:01 PM,60.433,0.0517,0.0863
1022,07/23/19 12:00:01 AM,59.272,0.0517,0.0857
1023,07/23/19 01:00:01 AM,58.195,0.0509,0.0857
1024,07/23/19 02:00:01 AM,57.160,0.0509,0.0857
1025,07/23/19 03:00:01 AM,56.251,0.0509,0.0850
1026,07/23/19 04:00:01 AM,55.386,0.0501,0.0850
1027,07/23/19 05:00:01 AM,54.561,0.0501,0.0850
1028,07/23/19 06:00:01 AM,53.865,0.0494,0.0850
1029,07/23/19 07:00:01 AM,53.253,0.0494,0.0850
1030,07/23/19 08:00:01 AM,52.860,0.0501,0.0857
1031,07/23/19 09:00:01 AM,53.035,0.0509,0.0869
1032,07/23/19 10:00:01 AM,53.733,0.0521,0.0869
1033,07/23/19 11:00:01 AM,54.865,0.0528,0.0881
1034,07/23/19 12:00:01 PM,56.383,0.0544,0.0896
1035,07/23/19 01:00:01 PM,58.066,0.0544,0.0887
1036,07/23/19 02:00:01 PM,59.659,0.0547,0.0896
1037,07/23/19 03:00:01 PM,61.290,0.0555,0.0902
1038,07/23/19 04:00:01 PM,62.661,0.0547,0.0902
1039,07/23/19 05:00:01 PM,63.475,0.0555,0.0893
1040,07/23/19 06:00:01 PM,63.561,0.0555,0.0887
1041,07/23/19 07:00:01 PM,63.176,0.0536,0.0887
1042,07/23/19 08:00:01 PM,62.533,0.0544,0.0869
1043,07/23/19 09:00:01 PM,61.677,0.0536,0.0863
1044,07/23/19 10:00:01 PM,60.733,0.0521,0.0857
1045,07/23/19 11:00:01 PM,59.788,0.0521,0.0857
1046,07/24/19 12:00:01 AM,58.885,0.0517,0.0850
1047,07/24/19 01:00:01 AM,57.936,0.0509,0.0844
1048,07/24/19 02:00:01 AM,57.074,0.0509,0.0844
1049,07/24/19 03:00:01 AM,56.208,0.0501,0.0841
1050,07/24/19 04:00:01 AM,55.342,0.0501,0.0841
1051,07/24/19 05:00:01 AM,54.604,0.0494,0.0841
1052,07/24/19 06:00:01 AM,53.951,0.0509,0.0841
1053,07/24/19 07:00:01 AM,53.472,0.0494,0.0841
1054,07/24/19 08:00:01 AM,53.341,0.0517,0.0850
1055,07/24/19 09:00:01 AM,53.733,0.0509,0.0850
1056,07/24/19 10:00:01 AM,54.691,0.0517,0.0863
1057,07/24/19 11:00:01 AM,55.906,0.0521,0.0863
1058,07/24/19 12:00:01 PM,57.549,0.0528,0.0881
1059,07/24/19 01:00:01 PM,59.572,0.0536,0.0887
1060,07/24/19 02:00:01 PM,61.590,0.0544,0.0896
1061,07/24/19 03:00:01 PM,63.347,0.0536,0.0896
1062,07/24/19 04:00:01 PM,64.375,0.0528,0.0893
1063,07/24/19 05:00:01 PM,64.974,0.0521,0.0887
1064,07/24/19 06:00:01 PM,65.230,0.0521,0.0881
1065,07/24/19 07:00:01 PM,65.017,0.0517,0.0875
1066,07/24/19 08:00:01 PM,64.288,0.0517,0.0857
1067,07/24/19 09:00:01 PM,63.347,0.0509,0.0841
1068,07/24/19 10:00:01 PM,62.406,0.0521,0.0835
1069,07/24/19 11:00:01 PM,61.462,0.0521,0.0844
1070,07/25/19 12:00:01 AM,60.517,0.0517,0.0835
1071,07/25/19 01:00:01 AM,59.659,0.0517,0.0835
1072,07/25/19 02:00:01 AM,58.798,0.0509,0.0829
1073,07/25/19 03:00:01 AM,57.979,0.0501,0.0829
1074,07/25/19 04:00:01 AM,57.117,0.0501,0.0822
1075,07/25/19 05:00:01 AM,56.295,0.0501,0.0816
1076,07/25/19 06:00:01 AM,55.515,0.0494,0.0816
1077,07/25/19 07:00:01 AM,54.865,0.0501,0.0822
1078,07/25/19 08:00:01 AM,54.561,0.0501,0.0829
1079,07/25/19 09:00:01 AM,54.691,0.0509,0.0841
1080,07/25/19 10:00:01 AM,55.342,0.0517,0.0844
1081,07/25/19 11:00:01 AM,56.642,0.0528,0.0850
1082,07/25/19 12:00:01 PM,58.411,0.0528,0.0863
1083,07/25/19 01:00:01 PM,59.830,0.0528,0.0863
1084,07/25/19 02:00:01 PM,60.904,0.0528,0.0869
1085,07/25/19 03:00:01 PM,61.590,0.0528,0.0869
1086,07/25/19 04:00:01 PM,62.319,0.0528,0.0869
1087,07/25/19 05:00:01 PM,62.962,0.0528,0.0869
1088,07/25/19 06:00:01 PM,63.133,0.0521,0.0863
1089,07/25/19 07:00:01 PM,62.919,0.0521,0.0863
1090,07/25/19 08:00:01 PM,62.406,0.0509,0.0844
1091,07/25/19 09:00:01 PM,61.720,0.0501,0.0850
1092,07/25/19 10:00:01 PM,60.904,0.0494,0.0835
1093,07/25/19 11:00:01 PM,60.046,0.0494,0.0835
1094,07/26/19 12:00:01 AM,59.142,0.0490,0.0829
1095,07/26/19 01:00:01 AM,58.368,0.0490,0.0835
1096,07/26/19 02:00:01 AM,57.636,0.0490,0.0822
1097,07/26/19 03:00:01 AM,56.988,0.0482,0.0829
1098,07/26/19 04:00:01 AM,56.426,0.0482,0.0822
1099,07/26/19 05:00:01 AM,55.949,0.0482,0.0822
1100,07/26/19 06:00:01 AM,55.602,0.0482,0.0822
1101,07/26/19 07:00:01 AM,55.299,0.0474,0.0822
1102,07/26/19 08:00:01 AM,55.213,0.0490,0.0829
1103,07/26/19 09:00:01 AM,55.342,0.0490,0.0835
1104,07/26/19 10:00:01 AM,55.906,0.0494,0.0835
1105,07/26/19 11:00:01 AM,56.815,0.0501,0.0841
1106,07/26/19 12:00:01 PM,57.807,0.0509,0.0844
1107,07/26/19 01:00:01 PM,58.626,0.0517,0.0850
1108,07/26/19 02:00:01 PM,59.745,0.0517,0.0863
1109,07/26/19 03:00:01 PM,60.690,0.0517,0.0863
1110,07/26/19 04:00:01 PM,61.290,0.0509,0.0863
1111,07/26/19 05:00:01 PM,61.590,0.0509,0.0857
1112,07/26/19 06:00:01 PM,61.761,0.0517,0.0857
1113,07/26/19 07:00:01 PM,61.677,0.0509,0.0844
1114,07/26/19 08:00:01 PM,61.205,0.0494,0.0844
1115,07/26/19 09:00:01 PM,60.433,0.0490,0.0841
1116,07/26/19 10:00:01 PM,59.745,0.0490,0.0835
1117,07/26/19 11:00:01 PM,59.142,0.0490,0.0829
1118,07/27/19 12:00:01 AM,58.541,0.0494,0.0835
1119,07/27/19 01:00:01 AM,57.936,0.0490,0.0829
1120,07/27/19 02:00:01 AM,57.247,0.0490,0.0822
1121,07/27/19 03:00:01 AM,56.512,0.0490,0.0822
1122,07/27/19 04:00:01 AM,55.949,0.0482,0.0816
1123,07/27/19 05:00:01 AM,55.429,0.0490,0.0816
1124,07/27/19 06:00:01 AM,54.820,0.0474,0.0816
1125,07/27/19 07:00:01 AM,54.126,0.0474,0.0816
1126,07/27/19 08:00:01 AM,53.602,0.0474,0.0816
1127,07/27/19 09:00:01 AM,53.690,0.0490,0.0822
1128,07/27/19 10:00:01 AM,54.343,0.0494,0.0835
1129,07/27/19 11:00:01 AM,55.515,0.0501,0.0857
1130,07/27/19 12:00:01 PM,57.204,0.0509,0.0857
1131,07/27/19 01:00:01 PM,59.272,0.0517,0.0869
1132,07/27/19 02:00:01 PM,60.818,0.0517,0.0881
1133,07/27/19 03:00:01 PM,61.506,0.0521,0.0844
1134,07/27/19 04:00:01 PM,61.677,0.0528,0.0850
1135,07/27/19 05:00:01 PM,61.977,0.0528,0.0850
1136,07/27/19 06:00:01 PM,62.191,0.0517,0.0844
1137,07/27/19 07:00:01 PM,61.891,0.0517,0.0841
1138,07/27/19 08:00:01 PM,61.205,0.0509,0.0835
1139,07/27/19 09:00:01 PM,60.390,0.0490,0.0829
1140,07/27/19 10:00:01 PM,59.529,0.0482,0.0822
1141,07/27/19 11:00:01 PM,58.582,0.0482,0.0816
1142,07/28/19 12:00:01 AM,57.807,0.0482,0.0816
1143,07/28/19 01:00:01 AM,57.247,0.0494,0.0810
1144,07/28/19 02:00:01 AM,56.772,0.0494,0.0810
1145,07/28/19 03:00:01 AM,56.295,0.0494,0.0810
1146,07/28/19 04:00:01 AM,55.863,0.0490,0.0810
1147,07/28/19 05:00:01 AM,55.515,0.0490,0.0810
1148,07/28/19 06:00:01 AM,55.256,0.0490,0.0810
1149,07/28/19 07:00:01 AM,54.995,0.0509,0.0810
1150,07/28/19 08:00:01 AM,54.734,0.0509,0.0810
1151,07/28/19 09:00:01 AM,54.865,0.0517,0.0822
1152,07/28/19 10:00:01 AM,55.602,0.0521,0.0835
1153,07/28/19 11:00:01 AM,56.642,0.0528,0.0844
1154,07/28/19 12:00:01 PM,57.679,0.0528,0.0850
1155,07/28/19 01:00:01 PM,58.928,0.0536,0.0863
1156,07/28/19 02:00:01 PM,60.647,0.0528,0.0875
1157,07/28/19 03:00:01 PM,62.319,0.0536,0.0875
1158,07/28/19 04:00:01 PM,63.648,0.0528,0.0875
1159,07/28/19 05:00:01 PM,64.546,0.0528,0.0863
1160,07/28/19 06:00:01 PM,64.845,0.0521,0.0857
1161,07/28/19 07:00:01 PM,64.459,0.0517,0.0850
1162,07/28/19 08:00:01 PM,63.604,0.0501,0.0844
1163,07/28/19 09:00:01 PM,62.490,0.0494,0.0835
1164,07/28/19 10:00:01 PM,61.248,0.0490,0.0829
1165,07/28/19 11:00:01 PM,60.003,0.0482,0.0816
1166,07/29/19 12:00:01 AM,58.885,0.0474,0.0816
1167,07/29/19 01:00:01 AM,57.850,0.0474,0.0810
1168,07/29/19 02:00:01 AM,56.858,0.0470,0.0803
1169,07/29/19 03:00:01 AM,55.949,0.0462,0.0803
1170,07/29/19 04:00:01 AM,54.995,0.0462,0.0803
1171,07/29/19 05:00:01 AM,54.126,0.0454,0.0794
1172,07/29/19 06:00:01 AM,53.341,0.0454,0.0794
1173,07/29/19 07:00:01 AM,52.686,0.0454,0.0794
1174,07/29/19 08:00:01 AM,52.291,0.0462,0.0797
1175,07/29/19 09:00:01 AM,52.423,0.0470,0.0803
1176,07/29/19 10:00:01 AM,53.166,0.0501,0.0822
1177,07/29/19 11:00:01 AM,54.648,0.0509,0.0841
1178,07/29/19 12:00:01 PM,56.685,0.0494,0.0850
1179,07/29/19 01:00:01 PM,59.056,0.0509,0.0850
1180,07/29/19 02:00:01 PM,60.904,0.0501,0.0850
1181,07/29/19 03:00:01 PM,62.533,0.0517,0.0869
1182,07/29/19 04:00:01 PM,63.990,0.0509,0.0857
1183,07/29/19 05:00:01 PM,65.017,0.0501,0.0857
1184,07/29/19 06:00:01 PM,65.403,0.0509,0.0857
1185,07/29/19 07:00:01 PM,65.102,0.0490,0.0844
1186,07/29/19 08:00:01 PM,64.332,0.0482,0.0841
1187,07/29/19 09:00:01 PM,63.176,0.0482,0.0816
1188,07/29/19 10:00:01 PM,61.891,0.0470,0.0810
1189,07/29/19 11:00:01 PM,60.604,0.0462,0.0803
1190,07/30/19 12:00:01 AM,59.401,0.0462,0.0803
1191,07/30/19 01:00:01 AM,58.239,0.0454,0.0794
1192,07/30/19 02:00:01 AM,57.160,0.0454,0.0794
1193,07/30/19 03:00:01 AM,56.165,0.0442,0.0794
1194,07/30/19 04:00:01 AM,55.256,0.0442,0.0787
1195,07/30/19 05:00:01 AM,54.387,0.0434,0.0787
1196,07/30/19 06:00:01 AM,53.645,0.0434,0.0787
1197,07/30/19 07:00:01 AM,53.078,0.0434,0.0781
1198,07/30/19 08:00:01 AM,52.772,0.0442,0.0794
1199,07/30/19 09:00:01 AM,52.947,0.0454,0.0794
1200,07/30/19 10:00:01 AM,53.690,0.0462,0.0803
1201,07/30/19 11:00:01 AM,55.038,0.0474,0.0829
1202,07/30/19 12:00:01 PM,57.074,0.0482,0.0841
1203,07/30/19 01:00:01 PM,58.971,0.0494,0.0841
1204,07/30/19 02:00:01 PM,60.733,0.0490,0.0844
1205,07/30/19 03:00:01 PM,62.533,0.0501,0.0850
1206,07/30/19 04:00:01 PM,63.518,0.0490,0.0844
1207,07/30/19 05:00:01 PM,63.433,0.0521,0.0810
1208,07/30/19 06:00:01 PM,62.577,0.0599,0.0781
1209,07/30/19 07:00:01 PM,61.290,0.0646,0.0794
1210,07/30/19 08:00:01 PM,60.089,0.0702,0.0816
1211,07/30/19 09:00:01 PM,59.185,0.0732,0.0822
1212,07/30/19 10:00:01 PM,58.411,0.0758,0.0829
1213,07/30/19 11:00:01 PM,57.679,0.0781,0.0835
1214,07/31/19 12:00:01 AM,56.944,0.0803,0.0835
1215,07/31/19 01:00:01 AM,56.165,0.0822,0.0841
1216,07/31/19 02:00:01 AM,55.342,0.0841,0.0841
1217,07/31/19 03:00:01 AM,54.473,0.0850,0.0841
1218,07/31/19 04:00:01 AM,53.645,0.0863,0.0841
1219,07/31/19 05:00:01 AM,52.903,0.0875,0.0841
1220,07/31/19 06:00:01 AM,52.115,0.0881,0.0844
1221,07/31/19 07:00:01 AM,51.501,0.0887,0.0844
1222,07/31/19 08:00:01 AM,51.017,0.0893,0.0844
1223,07/31/19 09:00:01 AM,51.062,0.0902,0.0850
1224,07/31/19 10:00:01 AM,51.895,0.0902,0.0875
1225,07/31/19 11:00:01 AM,53.515,0.0902,0.0893
1226,07/31/19 12:00:01 PM,55.906,0.0896,0.0914
1227,07/31/19 01:00:01 PM,58.582,0.0850,0.0926
1228,07/31/19 02:00:01 PM,60.260,0.0850,0.0920
1229,07/31/19 03:00:01 PM,61.032,0.0844,0.0920
1230,07/31/19 04:00:01 PM,61.761,0.0875,0.0920
1231,07/31/19 05:00:01 PM,62.233,0.0850,0.0914
1232,07/31/19 06:00:01 PM,62.191,0.0844,0.0908
1233,07/31/19 07:00:01 PM,61.977,0.0844,0.0902
1234,07/31/19 08:00:01 PM,61.506,0.0841,0.0902
1235,07/31/19 09:00:01 PM,60.861,0.0841,0.0902
1236,07/31/19 10:00:01 PM,60.046,0.0850,0.0902
1237,07/31/19 11:00:01 PM,59.229,0.0841,0.0902
1238,08/01/19 12:00:01 AM,58.498,0.0835,0.0896
1239,08/01/19 01:00:01 AM,57.807,0.0835,0.0896
1240,08/01/19 02:00:01 AM,57.160,0.0829,0.0896
1241,08/01/19 03:00:01 AM,56.426,0.0816,0.0896
1242,08/01/19 04:00:01 AM,55.733,0.0822,0.0893
1243,08/01/19 05:00:01 AM,55.038,0.0822,0.0893
1244,08/01/19 06:00:01 AM,54.300,0.0822,0.0893
1245,08/01/19 07:00:01 AM,53.690,0.0835,0.0893
1246,08/01/19 08:00:01 AM,53.515,0.0841,0.0893
1247,08/01/19 09:00:01 AM,53.472,0.0803,0.0881
1248,08/01/19 10:00:01 AM,53.602,0.0816,0.0893
1249,08/01/19 11:00:01 AM,53.994,0.0822,0.0896
1250,08/01/19 12:00:01 PM,54.820,0.0829,0.0896
1251,08/01/19 01:00:01 PM,56.079,0.0835,0.0896
1252,08/01/19 02:00:01 PM,57.506,0.0835,0.0908
1253,08/01/19 03:00:01 PM,58.928,0.0822,0.0926
1254,08/01/19 04:00:01 PM,60.046,0.0797,0.0926
1255,08/01/19 05:00:01 PM,60.433,0.0781,0.0914
1256,08/01/19 06:00:01 PM,60.174,0.0875,0.0896
1257,08/01/19 07:00:01 PM,59.529,0.2056,0.0908
1258,08/01/19 08:00:01 PM,59.056,0.1954,0.0920
1259,08/01/19 09:00:01 PM,58.541,0.1923,0.0920
1260,08/01/19 10:00:01 PM,57.893,0.1898,0.0920
1261,08/01/19 11:00:01 PM,57.160,0.1891,0.0926
1262,08/02/19 12:00:01 AM,56.383,0.1876,0.0932
1263,08/02/19 01:00:01 AM,55.602,0.1859,0.0932
1264,08/02/19 02:00:01 AM,54.865,0.1853,0.0932
1265,08/02/19 03:00:01 AM,54.126,0.1840,0.0932
1266,08/02/19 04:00:01 AM,53.427,0.1826,0.0932
1267,08/02/19 05:00:01 AM,52.772,0.1830,0.0937
1268,08/02/19 06:00:01 AM,52.115,0.1826,0.0937
1269,08/02/19 07:00:01 AM,51.589,0.1820,0.0943
1270,08/02/19 08:00:01 AM,51.282,0.1816,0.0949
1271,08/02/19 09:00:01 AM,51.413,0.1816,0.0961
1272,08/02/19 10:00:01 AM,52.203,0.1803,0.0963
1273,08/02/19 11:00:01 AM,53.427,0.1793,0.0975
1274,08/02/19 12:00:01 PM,55.213,0.1718,0.0981
1275,08/02/19 01:00:01 PM,57.204,0.1699,0.0992
1276,08/02/19 02:00:01 PM,58.582,0.1738,0.0992
1277,08/02/19 03:00:01 PM,59.486,0.1728,0.1003
1278,08/02/19 04:00:01 PM,60.775,0.1695,0.1003
1279,08/02/19 05:00:01 PM,61.934,0.1663,0.1009
1280,08/02/19 06:00:01 PM,62.406,0.1629,0.0998
1281,08/02/19 07:00:01 PM,62.233,0.1652,0.0998
1282,08/02/19 08:00:01 PM,61.677,0.1652,0.0998
1283,08/02/19 09:00:01 PM,60.818,0.1652,0.0992
1284,08/02/19 10:00:01 PM,59.916,0.1652,0.0986
1285,08/02/19 11:00:01 PM,58.971,0.1648,0.0986
1286,08/03/19 12:00:01 AM,58.109,0.1648,0.0986
1287,08/03/19 01:00:01 AM,57.290,0.1642,0.0981
1288,08/03/19 02:00:01 AM,56.469,0.1638,0.0981
1289,08/03/19 03:00:01 AM,55.776,0.1634,0.0981
1290,08/03/19 04:00:01 AM,55.081,0.1629,0.0981
1291,08/03/19 05:00:01 AM,54.473,0.1623,0.0981
1292,08/03/19 06:00:01 AM,53.865,0.1623,0.0975
1293,08/03/19 07:00:01 AM,53.253,0.1615,0.0975
1294,08/03/19 08:00:01 AM,52.817,0.1629,0.0981
