"Plot Title: 20290165_SM_UM_C2_ctrl"
"#","Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 20290165, SEN S/N: 20145933, LBL: UM_Lmeadow)","Water Content, m³/m³ (LGR S/N: 20290165, SEN S/N: 20152221, LBL: UM_Rshrub)","Temp, °F (LGR S/N: 20290165, SEN S/N: 20399282, LBL: UM_Lmeadow)"
866,07/21/19 12:00:01 PM,0.1709,0.0434,60.775
867,07/21/19 01:00:01 PM,0.1703,0.0442,63.604
868,07/21/19 02:00:01 PM,0.1689,0.0442,66.429
869,07/21/19 03:00:01 PM,0.1695,0.0425,68.742
870,07/21/19 04:00:01 PM,0.1689,0.0421,70.329
871,07/21/19 05:00:01 PM,0.1689,0.0421,71.017
872,07/21/19 06:00:01 PM,0.1681,0.0413,70.846
873,07/21/19 07:00:01 PM,0.1685,0.0405,70.029
874,07/21/19 08:00:01 PM,0.1681,0.0401,68.956
875,07/21/19 09:00:01 PM,0.1685,0.0401,67.586
876,07/21/19 10:00:01 PM,0.1685,0.0392,66.130
877,07/21/19 11:00:01 PM,0.1685,0.0392,64.632
878,07/22/19 12:00:01 AM,0.1685,0.0392,63.262
879,07/22/19 01:00:01 AM,0.1677,0.0421,62.019
880,07/22/19 02:00:01 AM,0.1681,0.0413,60.948
881,07/22/19 03:00:01 AM,0.1681,0.0413,60.089
882,07/22/19 04:00:01 AM,0.1677,0.0413,59.229
883,07/22/19 05:00:01 AM,0.1695,0.0375,58.368
884,07/22/19 06:00:01 AM,0.1695,0.0375,57.506
885,07/22/19 07:00:01 AM,0.1699,0.0375,56.685
886,07/22/19 08:00:01 AM,0.1699,0.0384,56.122
887,07/22/19 09:00:01 AM,0.1695,0.0405,56.599
888,07/22/19 10:00:01 AM,0.1695,0.0401,58.109
889,07/22/19 11:00:01 AM,0.1685,0.0413,60.390
890,07/22/19 12:00:01 PM,0.1681,0.0401,63.048
891,07/22/19 01:00:01 PM,0.1677,0.0405,65.829
892,07/22/19 02:00:01 PM,0.1667,0.0401,68.185
893,07/22/19 03:00:01 PM,0.1638,0.0421,69.643
894,07/22/19 04:00:01 PM,0.1634,0.0421,70.201
895,07/22/19 05:00:01 PM,0.1634,0.0421,70.329
896,07/22/19 06:00:01 PM,0.1634,0.0421,69.985
897,07/22/19 07:00:01 PM,0.1629,0.0413,69.386
898,07/22/19 08:00:01 PM,0.1629,0.0413,68.571
899,07/22/19 09:00:01 PM,0.1656,0.0392,67.586
900,07/22/19 10:00:01 PM,0.1652,0.0384,66.472
901,07/22/19 11:00:01 PM,0.1663,0.0384,65.230
902,07/23/19 12:00:01 AM,0.1656,0.0375,63.903
903,07/23/19 01:00:01 AM,0.1663,0.0375,62.661
904,07/23/19 02:00:01 AM,0.1663,0.0375,61.506
905,07/23/19 03:00:01 AM,0.1656,0.0371,60.433
906,07/23/19 04:00:01 AM,0.1663,0.0371,59.401
907,07/23/19 05:00:01 AM,0.1663,0.0371,58.455
908,07/23/19 06:00:01 AM,0.1663,0.0363,57.506
909,07/23/19 07:00:01 AM,0.1663,0.0363,56.685
910,07/23/19 08:00:01 AM,0.1667,0.0371,56.122
911,07/23/19 09:00:01 AM,0.1663,0.0375,56.512
912,07/23/19 10:00:01 AM,0.1667,0.0363,58.152
913,07/23/19 11:00:01 AM,0.1663,0.0371,60.517
914,07/23/19 12:00:01 PM,0.1648,0.0392,63.176
915,07/23/19 01:00:01 PM,0.1648,0.0375,65.701
916,07/23/19 02:00:01 PM,0.1638,0.0371,67.627
917,07/23/19 03:00:01 PM,0.1638,0.0375,69.386
918,07/23/19 04:00:01 PM,0.1629,0.0375,70.716
919,07/23/19 05:00:01 PM,0.1623,0.0371,71.190
920,07/23/19 06:00:01 PM,0.1629,0.0371,70.846
921,07/23/19 07:00:01 PM,0.1623,0.0363,70.029
922,07/23/19 08:00:01 PM,0.1623,0.0354,68.999
923,07/23/19 09:00:01 PM,0.1629,0.0363,67.798
924,07/23/19 10:00:01 PM,0.1629,0.0354,66.558
925,07/23/19 11:00:01 PM,0.1629,0.0350,65.403
926,07/24/19 12:00:01 AM,0.1634,0.0350,64.247
927,07/24/19 01:00:01 AM,0.1634,0.0341,63.090
928,07/24/19 02:00:01 AM,0.1634,0.0341,61.934
929,07/24/19 03:00:01 AM,0.1634,0.0332,60.904
930,07/24/19 04:00:01 AM,0.1634,0.0332,59.916
931,07/24/19 05:00:01 AM,0.1634,0.0332,58.971
932,07/24/19 06:00:01 AM,0.1634,0.0328,58.109
933,07/24/19 07:00:01 AM,0.1638,0.0332,57.420
934,07/24/19 08:00:01 AM,0.1642,0.0332,57.160
935,07/24/19 09:00:01 AM,0.1638,0.0341,57.850
936,07/24/19 10:00:01 AM,0.1638,0.0350,59.315
937,07/24/19 11:00:01 AM,0.1638,0.0350,61.506
938,07/24/19 12:00:01 PM,0.1629,0.0354,64.117
939,07/24/19 01:00:01 PM,0.1600,0.0384,67.028
940,07/24/19 02:00:01 PM,0.1615,0.0363,69.514
941,07/24/19 03:00:01 PM,0.1604,0.0354,71.490
942,07/24/19 04:00:01 PM,0.1600,0.0354,72.480
943,07/24/19 05:00:01 PM,0.1600,0.0354,72.696
944,07/24/19 06:00:01 PM,0.1596,0.0350,72.437
945,07/24/19 07:00:01 PM,0.1590,0.0341,71.834
946,07/24/19 08:00:01 PM,0.1596,0.0341,70.846
947,07/24/19 09:00:01 PM,0.1642,0.0371,69.557
948,07/24/19 10:00:01 PM,0.1634,0.0413,68.313
949,07/24/19 11:00:01 PM,0.1615,0.0371,67.114
950,07/25/19 12:00:01 AM,0.1615,0.0371,65.916
951,07/25/19 01:00:01 AM,0.1619,0.0363,64.803
952,07/25/19 02:00:01 AM,0.1615,0.0354,63.732
953,07/25/19 03:00:01 AM,0.1619,0.0354,62.661
954,07/25/19 04:00:01 AM,0.1638,0.0363,61.633
955,07/25/19 05:00:01 AM,0.1619,0.0354,60.604
956,07/25/19 06:00:01 AM,0.1623,0.0350,59.572
957,07/25/19 07:00:01 AM,0.1623,0.0350,58.712
958,07/25/19 08:00:01 AM,0.1623,0.0350,58.195
959,07/25/19 09:00:01 AM,0.1642,0.0341,58.498
960,07/25/19 10:00:01 AM,0.1608,0.0354,59.702
961,07/25/19 11:00:01 AM,0.1608,0.0363,61.633
962,07/25/19 12:00:01 PM,0.1619,0.0341,63.775
963,07/25/19 01:00:01 PM,0.1615,0.0341,65.444
964,07/25/19 02:00:01 PM,0.1596,0.0363,66.857
965,07/25/19 03:00:01 PM,0.1600,0.0341,67.714
966,07/25/19 04:00:01 PM,0.1604,0.0341,68.657
967,07/25/19 05:00:01 PM,0.1596,0.0332,69.300
968,07/25/19 06:00:01 PM,0.1596,0.0332,69.300
969,07/25/19 07:00:01 PM,0.1596,0.0332,68.871
970,07/25/19 08:00:01 PM,0.1596,0.0328,68.142
971,07/25/19 09:00:01 PM,0.1615,0.0350,67.158
972,07/25/19 10:00:01 PM,0.1615,0.0332,66.173
973,07/25/19 11:00:01 PM,0.1608,0.0319,65.102
974,07/26/19 12:00:01 AM,0.1608,0.0319,63.990
975,07/26/19 01:00:01 AM,0.1608,0.0319,63.005
976,07/26/19 02:00:01 AM,0.1615,0.0319,62.062
977,07/26/19 03:00:01 AM,0.1608,0.0319,61.205
978,07/26/19 04:00:01 AM,0.1615,0.0310,60.474
979,07/26/19 05:00:01 AM,0.1615,0.0310,59.873
980,07/26/19 06:00:01 AM,0.1608,0.0310,59.315
981,07/26/19 07:00:01 AM,0.1608,0.0306,58.885
982,07/26/19 08:00:01 AM,0.1604,0.0310,58.669
983,07/26/19 09:00:01 AM,0.1604,0.0310,58.798
984,07/26/19 10:00:01 AM,0.1608,0.0310,59.445
985,07/26/19 11:00:01 AM,0.1604,0.0310,60.733
986,07/26/19 12:00:01 PM,0.1600,0.0310,62.062
987,07/26/19 01:00:01 PM,0.1596,0.0332,63.176
988,07/26/19 02:00:01 PM,0.1566,0.0341,64.589
989,07/26/19 03:00:01 PM,0.1590,0.0310,65.658
990,07/26/19 04:00:01 PM,0.1562,0.0341,66.173
991,07/26/19 05:00:01 PM,0.1566,0.0341,66.429
992,07/26/19 06:00:01 PM,0.1566,0.0341,66.344
993,07/26/19 07:00:01 PM,0.1562,0.0341,66.087
994,07/26/19 08:00:01 PM,0.1566,0.0341,65.444
995,07/26/19 09:00:01 PM,0.1566,0.0332,64.546
996,07/26/19 10:00:01 PM,0.1604,0.0310,63.689
997,07/26/19 11:00:01 PM,0.1619,0.0354,62.962
998,07/27/19 12:00:01 AM,0.1623,0.0354,62.276
999,07/27/19 01:00:01 AM,0.1623,0.0350,61.547
1000,07/27/19 02:00:01 AM,0.1629,0.0341,60.733
1001,07/27/19 03:00:01 AM,0.1623,0.0341,59.830
1002,07/27/19 04:00:01 AM,0.1629,0.0341,59.099
1003,07/27/19 05:00:01 AM,0.1604,0.0332,58.498
1004,07/27/19 06:00:01 AM,0.1623,0.0332,57.765
1005,07/27/19 07:00:01 AM,0.1608,0.0328,56.944
1006,07/27/19 08:00:01 AM,0.1615,0.0319,56.295
1007,07/27/19 09:00:01 AM,0.1608,0.0297,56.469
1008,07/27/19 10:00:01 AM,0.1604,0.0306,57.765
1009,07/27/19 11:00:01 AM,0.1604,0.0306,60.003
1010,07/27/19 12:00:01 PM,0.1590,0.0306,62.748
1011,07/27/19 01:00:01 PM,0.1562,0.0332,65.615
1012,07/27/19 02:00:01 PM,0.1577,0.0310,67.798
1013,07/27/19 03:00:01 PM,0.1577,0.0341,68.527
1014,07/27/19 04:00:01 PM,0.1600,0.0328,68.484
1015,07/27/19 05:00:01 PM,0.1596,0.0328,68.313
1016,07/27/19 06:00:01 PM,0.1590,0.0310,67.928
1017,07/27/19 07:00:01 PM,0.1590,0.0310,67.199
1018,07/27/19 08:00:01 PM,0.1590,0.0306,66.173
1019,07/27/19 09:00:01 PM,0.1604,0.0310,65.102
1020,07/27/19 10:00:01 PM,0.1600,0.0306,64.033
1021,07/27/19 11:00:01 PM,0.1600,0.0306,62.919
1022,07/28/19 12:00:01 AM,0.1608,0.0306,61.891
1023,07/28/19 01:00:01 AM,0.1615,0.0332,61.075
1024,07/28/19 02:00:01 AM,0.1615,0.0332,60.474
1025,07/28/19 03:00:01 AM,0.1615,0.0332,59.916
1026,07/28/19 04:00:01 AM,0.1615,0.0328,59.315
1027,07/28/19 05:00:01 AM,0.1619,0.0328,58.842
1028,07/28/19 06:00:01 AM,0.1619,0.0328,58.411
1029,07/28/19 07:00:01 AM,0.1608,0.0354,57.979
1030,07/28/19 08:00:01 AM,0.1634,0.0341,57.679
1031,07/28/19 09:00:01 AM,0.1619,0.0319,58.066
1032,07/28/19 10:00:01 AM,0.1615,0.0328,59.702
1033,07/28/19 11:00:01 AM,0.1608,0.0310,61.804
1034,07/28/19 12:00:01 PM,0.1577,0.0328,63.604
1035,07/28/19 01:00:01 PM,0.1590,0.0310,65.530
1036,07/28/19 02:00:01 PM,0.1585,0.0306,67.798
1037,07/28/19 03:00:01 PM,0.1581,0.0319,69.814
1038,07/28/19 04:00:01 PM,0.1570,0.0310,71.190
1039,07/28/19 05:00:01 PM,0.1570,0.0306,71.661
1040,07/28/19 06:00:01 PM,0.1570,0.0297,71.317
1041,07/28/19 07:00:01 PM,0.1566,0.0297,70.372
1042,07/28/19 08:00:01 PM,0.1566,0.0297,69.085
1043,07/28/19 09:00:01 PM,0.1566,0.0288,67.627
1044,07/28/19 10:00:01 PM,0.1566,0.0288,66.087
1045,07/28/19 11:00:01 PM,0.1570,0.0283,64.589
1046,07/29/19 12:00:01 AM,0.1547,0.0310,63.262
1047,07/29/19 01:00:01 AM,0.1558,0.0306,62.019
1048,07/29/19 02:00:01 AM,0.1562,0.0297,60.861
1049,07/29/19 03:00:01 AM,0.1562,0.0297,59.745
1050,07/29/19 04:00:01 AM,0.1551,0.0297,58.669
1051,07/29/19 05:00:01 AM,0.1551,0.0297,57.636
1052,07/29/19 06:00:01 AM,0.1551,0.0288,56.642
1053,07/29/19 07:00:01 AM,0.1558,0.0297,55.776
1054,07/29/19 08:00:01 AM,0.1558,0.0288,55.168
1055,07/29/19 09:00:01 AM,0.1566,0.0297,55.386
1056,07/29/19 10:00:01 AM,0.1570,0.0297,56.988
1057,07/29/19 11:00:01 AM,0.1577,0.0283,59.572
1058,07/29/19 12:00:01 PM,0.1542,0.0306,62.276
1059,07/29/19 01:00:01 PM,0.1538,0.0310,64.931
1060,07/29/19 02:00:01 PM,0.1558,0.0288,67.456
1061,07/29/19 03:00:01 PM,0.1532,0.0319,69.514
1062,07/29/19 04:00:01 PM,0.1532,0.0310,71.060
1063,07/29/19 05:00:01 PM,0.1523,0.0319,71.748
1064,07/29/19 06:00:01 PM,0.1527,0.0310,71.533
1065,07/29/19 07:00:01 PM,0.1523,0.0310,70.630
1066,07/29/19 08:00:01 PM,0.1523,0.0310,69.514
1067,07/29/19 09:00:01 PM,0.1527,0.0306,68.099
1068,07/29/19 10:00:01 PM,0.1538,0.0288,66.558
1069,07/29/19 11:00:01 PM,0.1542,0.0261,65.102
1070,07/30/19 12:00:01 AM,0.1542,0.0283,63.689
1071,07/30/19 01:00:01 AM,0.1542,0.0274,62.406
1072,07/30/19 02:00:01 AM,0.1527,0.0288,61.162
1073,07/30/19 03:00:01 AM,0.1547,0.0261,60.003
1074,07/30/19 04:00:01 AM,0.1523,0.0288,58.928
1075,07/30/19 05:00:01 AM,0.1523,0.0283,57.893
1076,07/30/19 06:00:01 AM,0.1551,0.0238,56.988
1077,07/30/19 07:00:01 AM,0.1558,0.0238,56.165
1078,07/30/19 08:00:01 AM,0.1558,0.0238,55.690
1079,07/30/19 09:00:01 AM,0.1558,0.0247,56.079
1080,07/30/19 10:00:01 AM,0.1551,0.0261,57.592
1081,07/30/19 11:00:01 AM,0.1532,0.0288,60.003
1082,07/30/19 12:00:01 PM,0.1519,0.0297,62.748
1083,07/30/19 01:00:01 PM,0.1532,0.0261,65.059
1084,07/30/19 02:00:01 PM,0.1532,0.0270,67.199
1085,07/30/19 03:00:01 PM,0.1523,0.0297,69.256
1086,07/30/19 04:00:01 PM,0.1519,0.0274,70.115
1087,07/30/19 05:00:01 PM,0.1551,0.0288,69.600
1088,07/30/19 06:00:01 PM,0.1656,0.0375,66.344
1089,07/30/19 07:00:01 PM,0.1663,0.0405,66.258
1090,07/30/19 08:00:01 PM,0.1652,0.0413,64.803
1091,07/30/19 09:00:01 PM,0.1652,0.0421,63.518
1092,07/30/19 10:00:01 PM,0.1652,0.0413,62.447
1093,07/30/19 11:00:01 PM,0.1648,0.0413,61.547
1094,07/31/19 12:00:01 AM,0.1648,0.0405,60.690
1095,07/31/19 01:00:01 AM,0.1652,0.0413,59.745
1096,07/31/19 02:00:01 AM,0.1648,0.0405,58.755
1097,07/31/19 03:00:01 AM,0.1648,0.0401,57.722
1098,07/31/19 04:00:01 AM,0.1652,0.0401,56.728
1099,07/31/19 05:00:01 AM,0.1648,0.0401,55.776
1100,07/31/19 06:00:01 AM,0.1648,0.0401,54.820
1101,07/31/19 07:00:01 AM,0.1648,0.0401,53.951
1102,07/31/19 08:00:01 AM,0.1648,0.0401,53.253
1103,07/31/19 09:00:01 AM,0.1648,0.0401,53.298
1104,07/31/19 10:00:01 AM,0.1642,0.0401,54.648
1105,07/31/19 11:00:01 AM,0.1663,0.0413,57.290
1106,07/31/19 12:00:01 PM,0.1638,0.0405,60.433
1107,07/31/19 01:00:01 PM,0.1648,0.0413,63.518
1108,07/31/19 02:00:01 PM,0.1623,0.0392,65.188
1109,07/31/19 03:00:01 PM,0.1642,0.0401,65.701
1110,07/31/19 04:00:01 PM,0.1648,0.0401,66.130
1111,07/31/19 05:00:01 PM,0.1634,0.0392,66.173
1112,07/31/19 06:00:01 PM,0.1638,0.0392,65.872
1113,07/31/19 07:00:01 PM,0.1629,0.0392,65.487
1114,07/31/19 08:00:01 PM,0.1623,0.0375,64.888
1115,07/31/19 09:00:01 PM,0.1623,0.0375,64.117
1116,07/31/19 10:00:01 PM,0.1623,0.0375,63.219
1117,07/31/19 11:00:01 PM,0.1634,0.0375,62.276
1118,08/01/19 12:00:01 AM,0.1634,0.0375,61.419
1119,08/01/19 01:00:01 AM,0.1634,0.0375,60.604
1120,08/01/19 02:00:01 AM,0.1634,0.0375,59.830
1121,08/01/19 03:00:01 AM,0.1652,0.0384,58.971
1122,08/01/19 04:00:01 AM,0.1638,0.0371,58.152
1123,08/01/19 05:00:01 AM,0.1663,0.0384,57.333
1124,08/01/19 06:00:01 AM,0.1663,0.0375,56.469
1125,08/01/19 07:00:01 AM,0.1667,0.0375,55.690
1126,08/01/19 08:00:01 AM,0.1667,0.0384,55.299
1127,08/01/19 09:00:01 AM,0.1648,0.0392,55.256
1128,08/01/19 10:00:01 AM,0.1667,0.0401,55.299
1129,08/01/19 11:00:01 AM,0.1671,0.0401,55.647
1130,08/01/19 12:00:01 PM,0.1667,0.0384,56.469
1131,08/01/19 01:00:01 PM,0.1642,0.0375,57.807
1132,08/01/19 02:00:01 PM,0.1638,0.0371,59.486
1133,08/01/19 03:00:01 PM,0.1652,0.0375,61.333
1134,08/01/19 04:00:01 PM,0.1648,0.0384,62.919
1135,08/01/19 05:00:01 PM,0.1667,0.0392,63.390
1136,08/01/19 06:00:01 PM,0.1836,0.0425,61.761
1137,08/01/19 07:00:01 PM,0.2773,0.0926,61.891
1138,08/01/19 08:00:01 PM,0.2743,0.0887,61.205
1139,08/01/19 09:00:01 PM,0.2726,0.0863,60.604
1140,08/01/19 10:00:01 PM,0.2708,0.0850,59.916
1141,08/01/19 11:00:01 PM,0.2698,0.0844,59.142
1142,08/02/19 12:00:01 AM,0.2691,0.0844,58.325
1143,08/02/19 01:00:01 AM,0.2680,0.0835,57.463
1144,08/02/19 02:00:01 AM,0.2673,0.0822,56.642
1145,08/02/19 03:00:01 AM,0.2666,0.0816,55.819
1146,08/02/19 04:00:01 AM,0.2660,0.0810,55.038
1147,08/02/19 05:00:01 AM,0.2653,0.0803,54.255
1148,08/02/19 06:00:01 AM,0.2646,0.0797,53.515
1149,08/02/19 07:00:01 AM,0.2642,0.0797,52.860
1150,08/02/19 08:00:01 AM,0.2639,0.0794,52.423
1151,08/02/19 09:00:01 AM,0.2642,0.0794,52.686
1152,08/02/19 10:00:01 AM,0.2642,0.0787,54.169
1153,08/02/19 11:00:01 AM,0.2628,0.0762,56.295
1154,08/02/19 12:00:01 PM,0.2628,0.0758,58.626
1155,08/02/19 01:00:01 PM,0.2615,0.0738,60.733
1156,08/02/19 02:00:01 PM,0.2611,0.0725,62.105
1157,08/02/19 03:00:01 PM,0.2596,0.0715,63.090
1158,08/02/19 04:00:01 PM,0.2585,0.0702,64.503
1159,08/02/19 05:00:01 PM,0.2575,0.0691,65.658
1160,08/02/19 06:00:01 PM,0.2560,0.0671,66.000
1161,08/02/19 07:00:01 PM,0.2553,0.0664,65.574
1162,08/02/19 08:00:01 PM,0.2546,0.0660,64.717
1163,08/02/19 09:00:01 PM,0.2534,0.0646,63.648
1164,08/02/19 10:00:01 PM,0.2542,0.0653,62.533
1165,08/02/19 11:00:01 PM,0.2542,0.0660,61.506
1166,08/03/19 12:00:01 AM,0.2534,0.0653,60.474
1167,08/03/19 01:00:01 AM,0.2532,0.0646,59.529
1168,08/03/19 02:00:01 AM,0.2532,0.0646,58.626
1169,08/03/19 03:00:01 AM,0.2520,0.0632,57.765
1170,08/03/19 04:00:01 AM,0.2520,0.0632,56.988
1171,08/03/19 05:00:01 AM,0.2516,0.0632,56.251
1172,08/03/19 06:00:01 AM,0.2512,0.0621,55.558
1173,08/03/19 07:00:01 AM,0.2509,0.0628,54.820
1174,08/03/19 08:00:01 AM,0.2512,0.0639,54.212
1175,08/03/19 09:00:01 AM,0.2509,0.0632,54.300
1176,08/03/19 10:00:01 AM,0.2494,0.0607,55.733
1177,08/03/19 11:00:01 AM,0.2498,0.0614,57.463
1178,08/03/19 12:00:01 PM,0.2487,0.0607,58.582
1179,08/03/19 01:00:01 PM,0.2468,0.0588,59.702
1180,08/03/19 02:00:01 PM,0.2452,0.0574,61.547
1181,08/03/19 03:00:01 PM,0.2445,0.0581,62.490
1182,08/03/19 04:00:01 PM,0.2445,0.0574,62.661
1183,08/03/19 05:00:01 PM,0.2437,0.0574,62.620
1184,08/03/19 06:00:01 PM,0.2430,0.0574,62.447
1185,08/03/19 07:00:01 PM,0.2421,0.0570,62.191
1186,08/03/19 08:00:01 PM,0.2414,0.0562,61.804
1187,08/03/19 09:00:01 PM,0.2418,0.0555,61.248
1188,08/03/19 10:00:01 PM,0.2410,0.0547,60.474
1189,08/03/19 11:00:01 PM,0.2410,0.0547,59.702
1190,08/04/19 12:00:01 AM,0.2406,0.0547,58.885
1191,08/04/19 01:00:01 AM,0.2410,0.0547,58.066
1192,08/04/19 02:00:01 AM,0.2414,0.0555,57.290
1193,08/04/19 03:00:01 AM,0.2414,0.0555,56.599
1194,08/04/19 04:00:01 AM,0.2414,0.0555,55.906
1195,08/04/19 05:00:01 AM,0.2403,0.0544,55.299
1196,08/04/19 06:00:01 AM,0.2410,0.0547,54.648
1197,08/04/19 07:00:01 AM,0.2399,0.0547,53.994
1198,08/04/19 08:00:01 AM,0.2390,0.0544,53.602
1199,08/04/19 09:00:01 AM,0.2387,0.0536,53.820
1200,08/04/19 10:00:01 AM,0.2383,0.0536,54.995
1201,08/04/19 11:00:01 AM,0.2367,0.0536,57.290
1202,08/04/19 12:00:01 PM,0.2355,0.0528,60.003
1203,08/04/19 01:00:01 PM,0.2318,0.0509,62.620
1204,08/04/19 02:00:01 PM,0.2306,0.0521,64.717
1205,08/04/19 03:00:01 PM,0.2303,0.0517,65.701
1206,08/04/19 04:00:01 PM,0.2323,0.0562,65.145
1207,08/04/19 05:00:01 PM,0.2323,0.0555,64.204
1208,08/04/19 06:00:01 PM,0.2335,0.0574,63.433
1209,08/04/19 07:00:01 PM,0.2330,0.0574,62.661
1210,08/04/19 08:00:01 PM,0.2327,0.0596,61.891
1211,08/04/19 09:00:01 PM,0.2330,0.0599,61.119
1212,08/04/19 10:00:01 PM,0.2330,0.0596,60.390
1213,08/04/19 11:00:01 PM,0.2327,0.0596,59.745
1214,08/05/19 12:00:01 AM,0.2327,0.0596,59.142
1215,08/05/19 01:00:01 AM,0.2327,0.0596,58.455
1216,08/05/19 02:00:01 AM,0.2323,0.0588,57.679
1217,08/05/19 03:00:01 AM,0.2323,0.0581,56.901
1218,08/05/19 04:00:01 AM,0.2323,0.0581,56.035
1219,08/05/19 05:00:01 AM,0.2318,0.0581,55.256
1220,08/05/19 06:00:01 AM,0.2315,0.0581,54.561
1221,08/05/19 07:00:01 AM,0.2318,0.0581,53.776
1222,08/05/19 08:00:01 AM,0.2315,0.0574,53.035
1223,08/05/19 09:00:01 AM,0.2318,0.0574,52.947
1224,08/05/19 10:00:01 AM,0.2311,0.0574,54.300
1225,08/05/19 11:00:01 AM,0.2306,0.0574,56.815
1226,08/05/19 12:00:01 PM,0.2291,0.0570,59.745
1227,08/05/19 01:00:01 PM,0.2294,0.0574,61.934
1228,08/05/19 02:00:01 PM,0.2286,0.0570,63.433
1229,08/05/19 03:00:01 PM,0.2277,0.0570,64.033
1230,08/05/19 04:00:01 PM,0.2266,0.0562,64.632
1231,08/05/19 05:00:01 PM,0.2257,0.0562,65.316
1232,08/05/19 06:00:01 PM,0.2249,0.0555,65.444
1233,08/05/19 07:00:01 PM,0.2249,0.0555,65.017
1234,08/05/19 08:00:01 PM,0.2249,0.0547,64.204
1235,08/05/19 09:00:01 PM,0.2245,0.0547,63.133
1236,08/05/19 10:00:01 PM,0.2249,0.0547,61.934
1237,08/05/19 11:00:01 PM,0.2237,0.0536,60.775
1238,08/06/19 12:00:01 AM,0.2232,0.0536,59.659
1239,08/06/19 01:00:01 AM,0.2232,0.0536,58.582
1240,08/06/19 02:00:01 AM,0.2232,0.0528,57.549
1241,08/06/19 03:00:01 AM,0.2229,0.0528,56.556
1242,08/06/19 04:00:01 AM,0.2229,0.0528,55.602
1243,08/06/19 05:00:01 AM,0.2229,0.0521,54.691
1244,08/06/19 06:00:01 AM,0.2229,0.0521,53.865
1245,08/06/19 07:00:01 AM,0.2229,0.0521,53.121
1246,08/06/19 08:00:01 AM,0.2229,0.0521,52.423
1247,08/06/19 09:00:01 AM,0.2237,0.0536,52.466
1248,08/06/19 10:00:01 AM,0.2229,0.0528,53.908
1249,08/06/19 11:00:01 AM,0.2224,0.0536,55.863
1250,08/06/19 12:00:01 PM,0.2203,0.0528,58.455
1251,08/06/19 01:00:01 PM,0.2185,0.0521,61.506
1252,08/06/19 02:00:01 PM,0.2153,0.0501,63.775
1253,08/06/19 03:00:01 PM,0.2156,0.0509,64.974
1254,08/06/19 04:00:01 PM,0.2126,0.0494,66.087
1255,08/06/19 05:00:01 PM,0.2112,0.0494,66.729
1256,08/06/19 06:00:01 PM,0.2109,0.0482,66.686
1257,08/06/19 07:00:01 PM,0.2109,0.0482,66.087
1258,08/06/19 08:00:01 PM,0.2109,0.0482,65.316
1259,08/06/19 09:00:01 PM,0.2104,0.0482,64.418
1260,08/06/19 10:00:01 PM,0.2104,0.0482,63.518
1261,08/06/19 11:00:01 PM,0.2104,0.0474,62.533
1262,08/07/19 12:00:01 AM,0.2117,0.0490,61.462
1263,08/07/19 01:00:01 AM,0.2117,0.0490,60.433
1264,08/07/19 02:00:01 AM,0.2112,0.0490,59.486
1265,08/07/19 03:00:01 AM,0.2112,0.0482,58.626
1266,08/07/19 04:00:01 AM,0.2104,0.0474,57.807
1267,08/07/19 05:00:01 AM,0.2104,0.0474,56.944
1268,08/07/19 06:00:01 AM,0.2104,0.0470,56.079
1269,08/07/19 07:00:01 AM,0.2104,0.0470,55.256
1270,08/07/19 08:00:01 AM,0.2100,0.0470,54.561
1271,08/07/19 09:00:01 AM,0.2112,0.0482,54.473
1272,08/07/19 10:00:01 AM,0.2095,0.0474,55.472
1273,08/07/19 11:00:01 AM,0.2078,0.0474,57.160
1274,08/07/19 12:00:01 PM,0.2061,0.0474,59.185
1275,08/07/19 01:00:01 PM,0.2043,0.0470,61.590
1276,08/07/19 02:00:01 PM,0.2020,0.0470,64.033
1277,08/07/19 03:00:01 PM,0.2012,0.0470,65.745
1278,08/07/19 04:00:01 PM,0.2038,0.0482,66.087
1279,08/07/19 05:00:01 PM,0.2035,0.0482,65.701
1280,08/07/19 06:00:01 PM,0.2064,0.0517,64.803
1281,08/07/19 07:00:01 PM,0.2056,0.0509,63.775
1282,08/07/19 08:00:01 PM,0.2056,0.0509,62.962
1283,08/07/19 09:00:01 PM,0.2061,0.0501,62.233
1284,08/07/19 10:00:01 PM,0.2061,0.0501,61.462
1285,08/07/19 11:00:01 PM,0.2061,0.0501,60.733
1286,08/08/19 12:00:01 AM,0.2061,0.0494,59.959
1287,08/08/19 01:00:01 AM,0.2056,0.0494,59.142
1288,08/08/19 02:00:01 AM,0.2056,0.0490,58.195
1289,08/08/19 03:00:01 AM,0.2056,0.0490,57.204
1290,08/08/19 04:00:01 AM,0.2061,0.0490,56.340
1291,08/08/19 05:00:01 AM,0.2056,0.0490,55.602
1292,08/08/19 06:00:01 AM,0.2056,0.0490,54.995
1293,08/08/19 07:00:01 AM,0.2056,0.0482,54.604
1294,08/08/19 08:00:01 AM,0.2056,0.0490,54.387
1295,08/08/19 09:00:01 AM,0.2052,0.0490,54.604
1296,08/08/19 10:00:01 AM,0.2070,0.0501,55.733
1297,08/08/19 11:00:01 AM,0.2056,0.0501,57.850
1298,08/08/19 12:00:01 PM,0.2047,0.0490,60.132
1299,08/08/19 01:00:01 PM,0.2043,0.0490,61.934
1300,08/08/19 02:00:01 PM,0.2029,0.0490,63.390
