Plot Title: 9735543_UpperMontaneB1,,,,,,,,,,,,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 9735543, SEN S/N: 2012369)","PAR, uE (LGR S/N: 9735543, SEN S/N: 9700887)","PAR, uE (LGR S/N: 9735543, SEN S/N: 9700895)","PAR, uE (LGR S/N: 9735543, SEN S/N: 9700903)","Temp, °F (LGR S/N: 9735543, SEN S/N: 9713844)","Temp, °F (LGR S/N: 9735543, SEN S/N: 9721336)","RH, % (LGR S/N: 9735543, SEN S/N: 9721336)","Voltage, V (LGR S/N: 9735543, SEN S/N: 9725493)","Solar Radiation, W/m² (LGR S/N: 9735543, SEN S/N: 9734401)","Solar Radiation, W/m² (LGR S/N: 9735543, SEN S/N: 9734413)","Solar Radiation, W/m² (LGR S/N: 9735543, SEN S/N: 9734414)","Water Content, m³/m³ (LGR S/N: 9735543, SEN S/N: 10769159)","Batt, V (LGR S/N: 9735543)"
5748,7/28/17 0:40,0.0243,1.2,1.2,1.2,59.229,46.166,94.6,-0.1988,0.6,0.6,0.6,0.1361,4.393
5749,7/28/17 0:50,0.0243,1.2,1.2,1.2,59.142,45.941,95.2,-0.1988,0.6,0.6,0.6,0.1361,4.369
5750,7/28/17 1:00,0.0243,1.2,1.2,1.2,58.971,45.806,95,-0.1988,0.6,0.6,0.6,0.1361,4.369
5751,7/28/17 1:10,0.0243,1.2,1.2,1.2,58.885,44.355,96.5,-0.1988,0.6,0.6,0.6,0.1361,4.369
5752,7/28/17 1:20,0.0235,1.2,1.2,1.2,58.712,44.582,97,-0.1988,0.6,0.6,0.6,0.1354,4.369
5753,7/28/17 1:30,0.0235,1.2,1.2,1.2,58.626,44.037,96.9,-0.1988,0.6,0.6,0.6,0.1354,4.369
5754,7/28/17 1:40,0.0235,1.2,1.2,1.2,58.498,43.671,97.5,-0.1988,0.6,0.6,0.6,0.1354,4.363
5755,7/28/17 1:50,0.0243,1.2,1.2,1.2,58.368,44.037,97.5,-0.1988,0.6,0.6,0.6,0.1354,4.369
5756,7/28/17 2:00,0.0235,1.2,1.2,1.2,58.239,43.351,97.2,-0.1988,0.6,0.6,0.6,0.1354,4.363
5757,7/28/17 2:10,0.0235,1.2,1.2,1.2,58.109,43.534,98.4,-0.1988,0.6,0.6,0.6,0.1354,4.363
5758,7/28/17 2:20,0.0235,1.2,1.2,1.2,57.979,44.445,98.5,-0.1988,0.6,0.6,0.6,0.1354,4.363
5759,7/28/17 2:30,0.0235,1.2,1.2,1.2,57.85,43.945,98.2,-0.1988,0.6,0.6,0.6,0.1347,4.363
5760,7/28/17 2:40,0.0235,1.2,1.2,1.2,57.765,44.173,98.3,-0.1988,0.6,0.6,0.6,0.1347,4.363
5761,7/28/17 2:50,0.0235,1.2,1.2,1.2,57.592,44.31,98.5,-0.1988,0.6,0.6,0.6,0.1347,4.363
5762,7/28/17 3:00,0.0228,1.2,1.2,1.2,57.506,45.217,98.6,-0.1988,0.6,0.6,0.6,0.1347,4.363
5763,7/28/17 3:10,0.0228,1.2,1.2,1.2,57.376,44.492,97.5,-0.1988,0.6,0.6,0.6,0.1347,4.363
5764,7/28/17 3:20,0.0228,1.2,1.2,1.2,57.29,44.173,97.8,-0.1988,0.6,0.6,0.6,0.1347,4.363
5765,7/28/17 3:30,0.0228,1.2,1.2,1.2,57.16,44.4,98.1,-0.1988,0.6,0.6,0.6,0.1347,4.363
5766,7/28/17 3:40,0.0228,1.2,1.2,1.2,57.074,44.674,98.7,-0.1988,0.6,0.6,0.6,0.1347,4.363
5767,7/28/17 3:50,0.0228,1.2,1.2,1.2,56.944,44.445,98.4,-0.1988,0.6,0.6,0.6,0.1339,4.363
5768,7/28/17 4:00,0.0228,1.2,1.2,1.2,56.815,44.127,98.3,-0.1988,0.6,0.6,0.6,0.1339,4.363
5769,7/28/17 4:10,0.0228,1.2,1.2,1.2,56.728,43.671,97.7,-0.1988,0.6,0.6,0.6,0.1339,4.363
5770,7/28/17 4:20,0.0228,1.2,1.2,1.2,56.642,43.534,99,-0.1988,0.6,0.6,0.6,0.1339,4.375
5771,7/28/17 4:30,0.0228,1.2,1.2,1.2,56.556,42.984,99,-0.1988,0.6,0.6,0.6,0.1339,4.363
5772,7/28/17 4:40,0.0228,1.2,1.2,1.2,56.469,43.853,99.2,-0.1988,0.6,0.6,0.6,0.1339,4.363
5773,7/28/17 4:50,0.0228,1.2,1.2,1.2,56.34,43.99,98.9,-0.1988,0.6,0.6,0.6,0.1339,4.363
5774,7/28/17 5:00,0.0228,1.2,1.2,1.2,56.251,44.355,99.2,-0.1988,0.6,0.6,0.6,0.1332,4.363
5775,7/28/17 5:10,0.0228,1.2,1.2,1.2,56.122,44.355,98.9,-0.1988,0.6,0.6,0.6,0.1332,4.363
5776,7/28/17 5:20,0.0228,1.2,1.2,1.2,56.079,43.579,98.5,-0.1988,0.6,0.6,0.6,0.1332,4.363
5777,7/28/17 5:30,0.0228,1.2,1.2,1.2,55.949,43.214,98.8,-0.1988,0.6,0.6,0.6,0.1332,4.363
5778,7/28/17 5:40,0.0228,1.2,1.2,1.2,55.863,42.8,99,-0.1988,0.6,0.6,0.6,0.1332,4.363
5779,7/28/17 5:50,0.0228,1.2,1.2,1.2,55.776,42.247,98.4,-0.1988,0.6,0.6,0.6,0.1332,4.363
5780,7/28/17 6:00,0.0221,3.7,1.2,1.2,55.69,42.433,98.8,-0.1988,0.6,0.6,0.6,0.1332,4.363
5781,7/28/17 6:10,0.0228,13.7,1.2,1.2,55.602,41.787,99.1,-0.1988,0.6,4.4,0.6,0.1332,4.363
5782,7/28/17 6:20,0.0221,26.2,1.2,1.2,55.515,41.74,99.1,-0.1988,0.6,8.1,0.6,0.1332,4.363
5783,7/28/17 6:30,0.0221,41.2,1.2,1.2,55.429,41.416,99.6,-0.1988,0.6,10.6,0.6,0.1332,4.369
5784,7/28/17 6:40,0.0221,53.7,1.2,1.2,55.342,41.508,98.9,-0.1988,0.6,14.4,0.6,0.1332,4.393
5785,7/28/17 6:50,0.0221,66.2,1.2,1.2,55.256,41.97,99.8,-0.1988,0.6,18.1,0.6,0.1332,4.4
5786,7/28/17 7:00,0.0221,81.2,1.2,1.2,55.168,42.247,99.9,-0.1988,0.6,21.9,0.6,0.1332,4.4
5787,7/28/17 7:10,0.0221,93.7,1.2,1.2,55.081,43.351,99.7,-0.1988,1.9,26.9,1.9,0.1325,4.393
5788,7/28/17 7:20,0.0221,108.7,1.2,1.2,54.995,43.214,100,-0.1988,1.9,35.6,3.1,0.1332,4.4
5789,7/28/17 7:30,0.0221,106.2,1.2,1.2,54.909,44.582,98.5,-0.1988,1.9,30.6,3.1,0.1332,4.393
5790,7/28/17 7:40,0.0221,428.7,8.7,8.7,54.82,45.127,98.1,-0.1988,16.9,180.6,26.9,0.1325,4.418
5791,7/28/17 7:50,0.0221,816.2,21.2,18.7,54.734,54.473,93.2,-0.1988,39.4,363.1,60.6,0.1325,4.418
5792,7/28/17 8:00,0.0221,878.7,23.7,18.7,54.734,59.659,83.7,-0.1988,43.1,390.6,66.9,0.1325,4.46
5793,7/28/17 8:10,0.0221,946.2,26.2,21.2,54.734,61.075,81.2,-0.1988,45.6,420.6,71.9,0.1325,4.393
5794,7/28/17 8:20,0.0221,1006.2,26.2,23.7,54.691,64.204,75.7,-0.1988,48.1,450.6,76.9,0.1325,4.393
5795,7/28/17 8:30,0.0221,1081.2,28.7,23.7,54.734,64.974,72.9,-0.1988,51.9,488.1,81.9,0.1325,4.393
5796,7/28/17 8:40,0.0221,1146.2,28.7,26.2,54.734,66.814,66,-0.1988,54.4,523.1,86.9,0.1332,4.387
5797,7/28/17 8:50,0.0214,1203.7,31.2,28.7,54.82,69.343,61.7,-0.1988,56.9,550.6,90.6,0.1332,4.393
5798,7/28/17 9:00,0.0214,1256.2,31.2,28.7,54.909,70.887,60.3,-0.1988,59.4,576.9,94.4,0.1325,4.387
5799,7/28/17 9:10,0.0206,1263.7,31.2,31.2,54.995,71.704,56.7,-0.1988,59.4,580.6,94.4,0.1332,4.393
5800,7/28/17 9:20,0.0206,276.2,3.7,6.2,55.168,70.072,59.6,-0.1988,8.1,101.9,14.4,0.1325,4.381
5801,7/28/17 9:30,0.0199,903.7,21.2,21.2,55.256,64.074,70.6,-0.1988,40.6,414.4,60.6,0.1332,4.393
5802,7/28/17 9:40,0.0192,241.2,3.7,3.7,55.429,61.848,69.4,-0.1988,6.9,100.6,14.4,0.1325,4.387
5803,7/28/17 9:50,0.0192,266.2,6.2,6.2,55.602,61.032,69.1,-0.1988,9.4,110.6,15.6,0.1325,4.393
5804,7/28/17 10:00,0.0192,1608.7,41.2,41.2,55.733,68.142,68.8,-0.1988,78.1,783.1,118.1,0.1325,4.393
5805,7/28/17 10:10,0.0192,1703.7,43.7,46.2,55.949,71.62,59.3,-0.1988,83.1,841.9,124.4,0.1325,4.393
5806,7/28/17 10:20,0.0192,896.2,43.7,48.7,56.122,73.99,60.6,-0.1988,86.9,876.9,129.4,0.1325,4.387
5807,7/28/17 10:30,0.0192,1528.7,38.7,41.2,56.295,71.404,61.2,-0.1988,74.4,753.1,108.1,0.1325,4.393
5808,7/28/17 10:40,0.0192,1981.2,51.2,56.2,56.469,73.645,61.4,-0.1988,98.1,1008.1,143.1,0.1325,4.412
5809,7/28/17 10:50,0.0192,1943.7,51.2,53.7,56.728,77.072,54.6,-0.1988,95.6,989.4,139.4,0.1325,4.393
5810,7/28/17 11:00,0.0192,283.7,38.7,43.7,56.944,78.339,52,-0.1988,75.6,788.1,109.4,0.1325,4.381
5811,7/28/17 11:10,0.0184,2303.7,61.2,66.2,57.204,74.163,54.4,-0.1988,114.4,1203.1,165.6,0.1325,4.393
5812,7/28/17 11:20,0.0184,416.2,16.2,18.7,57.463,72.869,51.9,-0.1988,34.4,339.4,48.1,0.1318,4.381
5813,7/28/17 11:30,0.0184,253.7,16.2,16.2,57.722,69.985,51.3,-0.1988,33.1,318.1,46.9,0.1318,4.4
5814,7/28/17 11:40,0.0184,646.2,16.2,18.7,57.979,69.942,55.7,-0.1988,34.4,343.1,49.4,0.1318,4.393
5815,7/28/17 11:50,0.0184,708.7,18.7,21.2,58.282,71.146,53.6,-0.1988,36.9,173.1,54.4,0.1318,4.418
5816,7/28/17 12:00,0.0184,726.2,18.7,21.2,58.498,69.771,54.4,-0.1988,38.1,381.9,54.4,0.1318,4.393
5817,7/28/17 12:10,0.0177,831.2,21.2,23.7,58.712,68.013,53.6,-0.1988,43.1,434.4,61.9,0.1318,4.381
5818,7/28/17 12:20,0.0177,878.7,23.7,26.2,58.885,67.714,53.5,-0.1988,45.6,461.9,64.4,0.1318,4.393
5819,7/28/17 12:30,0.0177,848.7,21.2,26.2,59.056,67.928,54.2,-0.1988,44.4,448.1,61.9,0.1318,4.387
5820,7/28/17 12:40,0.0177,1253.7,33.7,38.7,59.229,71.231,56.7,-0.1988,63.1,669.4,88.1,0.131,4.418
5821,7/28/17 12:50,0.0177,1308.7,33.7,38.7,59.358,72.955,50.6,-0.1988,65.6,693.1,90.6,0.1318,4.393
5822,7/28/17 13:00,0.0177,1926.2,51.2,58.7,59.529,76.854,56.8,-0.1988,93.1,1029.4,129.4,0.131,4.4
5823,7/28/17 13:10,0.017,601.2,13.7,16.2,59.659,72.351,52.2,-0.1988,29.4,304.4,43.1,0.131,4.387
5824,7/28/17 13:20,0.017,368.7,8.7,8.7,59.745,67.586,57.3,-0.1988,16.9,180.6,26.9,0.131,4.381
5825,7/28/17 13:30,0.0177,176.2,3.7,3.7,59.873,59.873,70.8,-0.1988,8.1,89.4,13.1,0.1303,4.393
5826,7/28/17 13:40,0.0184,56.2,1.2,1.2,59.959,54.691,83.7,-0.1988,1.9,25.6,1.9,0.1303,4.387
5827,7/28/17 13:50,0.025,78.7,1.2,1.2,60.046,52.597,84.9,-0.1988,1.9,34.4,3.1,0.1339,4.393
5828,7/28/17 14:00,0.0272,178.7,3.7,3.7,59.702,51.325,90.9,-0.1988,8.1,96.9,10.6,0.2102,4.393
5829,7/28/17 14:10,0.0279,268.7,6.2,6.2,59.745,52.16,94.4,-0.1988,11.9,138.1,16.9,0.2109,4.406
5830,7/28/17 14:20,0.0293,436.2,11.2,11.2,59.83,53.427,93.2,-0.1988,20.6,234.4,33.1,0.2073,4.393
5831,7/28/17 14:30,0.0301,521.2,13.7,13.7,59.788,55.558,90.6,-0.1988,26.9,286.9,41.9,0.2029,4.393
5832,7/28/17 14:40,0.0308,783.7,21.2,21.2,59.745,56.035,87.3,-0.1988,39.4,431.9,60.6,0.2,4.393
5833,7/28/17 14:50,0.0315,556.2,13.7,13.7,59.702,57.463,89.7,-0.1988,29.4,308.1,44.4,0.1978,4.406
5834,7/28/17 15:00,0.0322,613.7,16.2,16.2,59.659,58.498,85.3,-0.1988,30.6,338.1,48.1,0.1957,4.4
5835,7/28/17 15:10,0.0322,538.7,13.7,13.7,59.659,58.798,86.7,-0.1988,28.1,295.6,43.1,0.1942,4.393
5836,7/28/17 15:20,0.0322,586.2,13.7,16.2,59.616,59.659,84.9,-0.1988,29.4,316.9,44.4,0.1935,4.484
5837,7/28/17 15:30,0.033,698.7,18.7,18.7,59.616,60.604,84.3,-0.1988,34.4,373.1,53.1,0.192,4.393
5838,7/28/17 15:40,0.033,598.7,13.7,16.2,59.616,60.39,77,-0.1988,29.4,315.6,44.4,0.1913,4.393
5839,7/28/17 15:50,0.033,613.7,13.7,16.2,59.659,61.848,77.2,-0.1988,30.6,324.4,45.6,0.1906,4.393
5840,7/28/17 16:00,0.033,601.2,13.7,16.2,59.659,62.49,80.5,-0.1988,30.6,315.6,44.4,0.1891,4.393
5841,7/28/17 16:10,0.033,538.7,11.2,13.7,59.702,62.406,77.5,-0.1988,26.9,281.9,39.4,0.1884,4.43
5842,7/28/17 16:20,0.033,533.7,11.2,13.7,59.745,62.49,75.1,-0.1988,26.9,280.6,38.1,0.1877,4.393
5843,7/28/17 16:30,0.033,486.2,11.2,13.7,59.745,62.406,78.6,-0.1988,24.4,253.1,35.6,0.187,4.393
5844,7/28/17 16:40,0.033,471.2,11.2,11.2,59.788,61.891,82.4,-0.1988,23.1,244.4,34.4,0.1862,4.393
5845,7/28/17 16:50,0.033,373.7,8.7,8.7,59.83,61.462,80.1,-0.1988,19.4,196.9,28.1,0.1855,4.393
5846,7/28/17 17:00,0.033,373.7,8.7,8.7,59.873,61.462,81.3,-0.1988,19.4,200.6,29.4,0.1855,4.442
5847,7/28/17 17:10,0.033,338.7,6.2,8.7,59.916,61.29,83.6,-0.1988,16.9,179.4,25.6,0.1848,4.393
5848,7/28/17 17:20,0.033,196.2,3.7,3.7,59.916,60.561,86.6,-0.1988,9.4,101.9,14.4,0.184,4.393
5849,7/28/17 17:30,0.033,191.2,3.7,3.7,59.959,59.401,88.9,-0.1988,9.4,100.6,14.4,0.184,4.393
5850,7/28/17 17:40,0.033,243.7,6.2,6.2,60.003,59.185,89.7,-0.1988,11.9,133.1,19.4,0.1833,4.393
5851,7/28/17 17:50,0.033,193.7,3.7,3.7,60.003,59.272,88.5,-0.1988,9.4,104.4,14.4,0.1826,4.412
5852,7/28/17 18:00,0.0337,143.7,1.2,3.7,60.003,58.669,77.8,-0.1988,6.9,78.1,10.6,0.1826,4.393
5853,7/28/17 18:10,0.033,111.2,1.2,1.2,60.003,57.074,84.4,-0.1988,4.4,58.1,8.1,0.1826,4.393
5854,7/28/17 18:20,0.033,81.2,1.2,1.2,60.003,56.122,85.8,-0.1988,3.1,41.9,4.4,0.1826,4.4
5855,7/28/17 18:30,0.033,71.2,1.2,1.2,60.003,55.819,86.7,-0.1988,3.1,38.1,4.4,0.1819,4.393
5856,7/28/17 18:40,0.033,71.2,1.2,1.2,60.003,55.69,89.7,-0.1988,3.1,38.1,4.4,0.1811,4.43
5857,7/28/17 18:50,0.033,63.7,1.2,1.2,60.003,55.386,89.8,-0.1988,1.9,35.6,4.4,0.1811,4.393
5858,7/28/17 19:00,0.0337,53.7,1.2,1.2,59.916,55.038,93.3,-0.1988,1.9,30.6,3.1,0.1797,4.393
5859,7/28/17 19:10,0.033,46.2,1.2,1.2,59.916,54.648,94,-0.1988,1.9,25.6,3.1,0.1797,4.393
5860,7/28/17 19:20,0.0337,41.2,1.2,1.2,59.873,54.387,95.4,-0.1988,1.9,24.4,3.1,0.1797,4.393
5861,7/28/17 19:30,0.0337,38.7,1.2,1.2,59.83,53.908,95.7,-0.1988,1.9,21.9,1.9,0.179,4.406
5862,7/28/17 19:40,0.033,26.2,1.2,1.2,59.745,53.69,96.1,-0.1988,0.6,15.6,0.6,0.179,4.393
5863,7/28/17 19:50,0.033,16.2,1.2,1.2,59.745,53.427,96.6,-0.1988,0.6,9.4,0.6,0.179,4.393
5864,7/28/17 20:00,0.0337,8.7,1.2,1.2,59.659,52.992,96.8,-0.1988,0.6,4.4,0.6,0.1782,4.393
5865,7/28/17 20:10,0.0337,6.2,1.2,1.2,59.616,52.597,97.1,-0.1988,0.6,3.1,0.6,0.1782,4.387
5866,7/28/17 20:20,0.0337,1.2,1.2,1.2,59.572,52.466,97.2,-0.1988,0.6,0.6,0.6,0.1775,4.381
5867,7/28/17 20:30,0.0337,1.2,1.2,1.2,59.486,52.029,97.3,-0.1988,0.6,0.6,0.6,0.1775,4.381
5868,7/28/17 20:40,0.0337,1.2,1.2,1.2,59.445,51.984,97.8,-0.1988,0.6,0.6,0.6,0.1768,4.381
5869,7/28/17 20:50,0.0337,1.2,1.2,1.2,59.358,51.94,98.1,-0.1988,0.6,0.6,0.6,0.1768,4.381
5870,7/28/17 21:00,0.0337,1.2,1.2,1.2,59.315,51.94,98.4,-0.1988,0.6,0.6,0.6,0.1768,4.381
5871,7/28/17 21:10,0.0337,1.2,1.2,1.2,59.229,51.852,98.5,-0.1988,0.6,0.6,0.6,0.1768,4.381
5872,7/28/17 21:20,0.0344,1.2,1.2,1.2,59.185,51.809,98.5,-0.1988,0.6,0.6,0.6,0.1768,4.381
5873,7/28/17 21:30,0.0344,1.2,1.2,1.2,59.099,51.721,98.6,-0.1988,0.6,0.6,0.6,0.1768,4.375
5874,7/28/17 21:40,0.0344,1.2,1.2,1.2,59.056,51.589,98.7,-0.1988,0.6,0.6,0.6,0.1768,4.375
5875,7/28/17 21:50,0.0352,1.2,1.2,1.2,58.971,51.721,98.9,-0.1988,0.6,0.6,0.6,0.1761,4.375
5876,7/28/17 22:00,0.0352,1.2,1.2,1.2,58.885,51.589,99,-0.1988,0.6,0.6,0.6,0.1768,4.369
5877,7/28/17 22:10,0.0352,1.2,1.2,1.2,58.842,51.325,99,-0.1988,0.6,0.6,0.6,0.1761,4.375
5878,7/28/17 22:20,0.0352,1.2,1.2,1.2,58.755,51.544,99.2,-0.1988,0.6,0.6,0.6,0.1761,4.369
5879,7/28/17 22:30,0.0352,1.2,1.2,1.2,58.712,51.458,99.4,-0.1988,0.6,0.6,0.6,0.1761,4.375
5880,7/28/17 22:40,0.0352,1.2,1.2,1.2,58.626,51.413,99.4,-0.1988,0.6,0.6,0.6,0.1761,4.369
5881,7/28/17 22:50,0.0352,1.2,1.2,1.2,58.541,51.413,99.5,-0.1988,0.6,0.6,0.6,0.1761,4.369
5882,7/28/17 23:00,0.0359,1.2,1.2,1.2,58.498,51.501,99.7,-0.1988,0.6,0.6,0.6,0.1761,4.369
5883,7/28/17 23:10,0.0359,1.2,1.2,1.2,58.411,51.764,99.6,-0.1988,0.6,0.6,0.6,0.1761,4.393
5884,7/28/17 23:20,0.0366,1.2,1.2,1.2,58.368,51.721,99.6,-0.1988,0.6,0.6,0.6,0.1768,4.369
5885,7/28/17 23:30,0.0366,1.2,1.2,1.2,58.282,51.721,99.7,-0.1988,0.6,0.6,0.6,0.1775,4.363
5886,7/28/17 23:40,0.0373,1.2,1.2,1.2,58.239,51.589,99.7,-0.1988,0.6,0.6,0.6,0.1782,4.369
5887,7/28/17 23:50,0.0381,1.2,1.2,1.2,58.152,51.062,99.5,-0.1988,0.6,0.6,0.6,0.1804,4.363
5888,7/29/17 0:00,0.0381,1.2,1.2,1.2,58.109,50.752,99.7,-0.1988,0.6,0.6,0.6,0.1848,4.363
5889,7/29/17 0:10,0.0381,1.2,1.2,1.2,58.023,50.797,100,-0.1988,0.6,0.6,0.6,0.1891,4.369
5890,7/29/17 0:20,0.0381,1.2,1.2,1.2,57.936,51.105,99.8,-0.1988,0.6,0.6,0.6,0.1942,4.363
5891,7/29/17 0:30,0.0388,1.2,1.2,1.2,57.893,50.752,99.6,-0.1988,0.6,0.6,0.6,0.1978,4.363
5892,7/29/17 0:40,0.0395,1.2,1.2,1.2,57.85,50.752,99.6,-0.1988,0.6,0.6,0.6,0.2008,4.363
5893,7/29/17 0:50,0.0402,1.2,1.2,1.2,57.765,50.621,98.3,-0.1988,0.6,0.6,0.6,0.2029,4.363
5894,7/29/17 1:00,0.0424,1.2,1.2,1.2,57.679,50.4,98.7,-0.1988,0.6,0.6,0.6,0.2044,4.363
5895,7/29/17 1:10,0.0446,1.2,1.2,1.2,57.636,50.223,99.1,-0.1988,0.6,0.6,0.6,0.2051,4.363
5896,7/29/17 1:20,0.0475,1.2,1.2,1.2,57.592,50.047,99.3,-0.1988,0.6,0.6,0.6,0.2058,4.363
5897,7/29/17 1:30,0.0504,1.2,1.2,1.2,57.549,50.268,99.7,-0.1988,0.6,0.6,0.6,0.2058,4.363
5898,7/29/17 1:40,0.0526,1.2,1.2,1.2,57.506,50.18,99.6,-0.1988,0.6,0.6,0.6,0.2066,4.363
5899,7/29/17 1:50,0.0555,1.2,1.2,1.2,57.42,50.18,99.7,-0.1988,0.6,0.6,0.6,0.2066,4.363
5900,7/29/17 2:00,0.0584,1.2,1.2,1.2,57.376,50.047,99.8,-0.1988,0.6,0.6,0.6,0.2073,4.363
5901,7/29/17 2:10,0.0606,1.2,1.2,1.2,57.333,49.782,99.8,-0.1988,0.6,0.6,0.6,0.2073,4.363
5902,7/29/17 2:20,0.0635,1.2,1.2,1.2,57.29,49.561,99.7,-0.1988,0.6,0.6,0.6,0.208,4.363
5903,7/29/17 2:30,0.0657,1.2,1.2,1.2,57.204,49.383,99.8,-0.1988,0.6,0.6,0.6,0.2087,4.363
5904,7/29/17 2:40,0.0686,1.2,1.2,1.2,57.16,49.428,100,-0.1988,0.6,0.6,0.6,0.2102,4.363
5905,7/29/17 2:50,0.0715,1.2,1.2,1.2,57.117,49.338,100,-0.1988,0.6,0.6,0.6,0.2116,4.363
5906,7/29/17 3:00,0.0736,1.2,1.2,1.2,57.074,49.249,100,-0.1988,0.6,0.6,0.6,0.2124,4.363
5907,7/29/17 3:10,0.0758,1.2,1.2,1.2,56.988,49.204,100,-0.1988,0.6,0.6,0.6,0.2124,4.363
5908,7/29/17 3:20,0.0773,1.2,1.2,1.2,56.944,49.116,100,-0.1988,0.6,0.6,0.6,0.2131,4.363
5909,7/29/17 3:30,0.0795,1.2,1.2,1.2,56.901,49.073,100,-0.1988,0.6,0.6,0.6,0.2138,4.363
5910,7/29/17 3:40,0.0816,1.2,1.2,1.2,56.858,49.073,100,-0.1988,0.6,0.6,0.6,0.2146,4.363
5911,7/29/17 3:50,0.0831,1.2,1.2,1.2,56.815,49.073,100,-0.1988,0.6,0.6,0.6,0.2146,4.363
5912,7/29/17 4:00,0.0845,1.2,1.2,1.2,56.728,49.028,100,-0.1988,0.6,0.6,0.6,0.2146,4.363
5913,7/29/17 4:10,0.0853,1.2,1.2,1.2,56.685,48.983,100,-0.1988,0.6,0.6,0.6,0.2153,4.363
5914,7/29/17 4:20,0.0867,1.2,1.2,1.2,56.642,48.85,100,-0.1988,0.6,0.6,0.6,0.2153,4.363
5915,7/29/17 4:30,0.0874,1.2,1.2,1.2,56.599,48.983,100,-0.1988,0.6,0.6,0.6,0.2153,4.363
5916,7/29/17 4:40,0.0889,1.2,1.2,1.2,56.556,49.116,100,-0.1988,0.6,0.6,0.6,0.216,4.363
5917,7/29/17 4:50,0.0896,1.2,1.2,1.2,56.512,48.895,100,-0.1988,0.6,0.6,0.6,0.216,4.363
5918,7/29/17 5:00,0.0918,1.2,1.2,1.2,56.469,48.938,100,-0.1988,0.6,0.6,0.6,0.2175,4.363
5919,7/29/17 5:10,0.0933,1.2,1.2,1.2,56.383,48.85,100,-0.1988,0.6,0.6,0.6,0.2189,4.363
5920,7/29/17 5:20,0.0954,1.2,1.2,1.2,56.34,48.717,100,-0.1988,0.6,0.6,0.6,0.2254,4.363
5921,7/29/17 5:30,0.0983,1.2,1.2,1.2,56.295,48.717,99.9,-0.1988,0.6,0.6,0.6,0.2385,4.363
5922,7/29/17 5:40,0.1027,1.2,1.2,1.2,56.208,48.583,99.6,-0.1988,0.6,0.6,0.6,0.2443,4.363
5923,7/29/17 5:50,0.1063,1.2,1.2,1.2,56.122,48.583,99.7,-0.1988,0.6,0.6,0.6,0.248,4.363
5924,7/29/17 6:00,0.1114,1.2,1.2,1.2,56.079,48.583,99.3,-0.1988,0.6,0.6,0.6,0.2494,4.363
5925,7/29/17 6:10,0.115,1.2,1.2,1.2,55.992,48.538,99.2,-0.1988,0.6,0.6,0.6,0.2501,4.363
5926,7/29/17 6:20,0.118,3.7,1.2,1.2,55.949,48.45,99.9,-0.1988,0.6,0.6,0.6,0.2501,4.363
5927,7/29/17 6:30,0.1209,8.7,1.2,1.2,55.863,48.405,99.8,-0.1988,0.6,3.1,0.6,0.248,4.363
5928,7/29/17 6:40,0.123,18.7,1.2,1.2,55.819,48.45,100,-0.1988,0.6,10.6,0.6,0.2465,4.363
5929,7/29/17 6:50,0.1245,31.2,1.2,1.2,55.776,48.628,100,-0.1988,0.6,18.1,1.9,0.2451,4.381
5930,7/29/17 7:00,0.1259,43.7,1.2,1.2,55.776,48.762,99.6,-0.1988,1.9,26.9,3.1,0.2451,4.393
5931,7/29/17 7:10,0.1281,68.7,1.2,1.2,55.69,48.938,99.4,-0.1988,3.1,39.4,4.4,0.2465,4.412
5932,7/29/17 7:20,0.1296,86.2,1.2,1.2,55.69,49.204,99.5,-0.1988,3.1,46.9,5.6,0.2458,4.393
5933,7/29/17 7:30,0.131,113.7,1.2,1.2,55.647,49.782,99.8,-0.1988,5.6,64.4,8.1,0.2451,4.393
5934,7/29/17 7:40,0.1318,116.2,1.2,1.2,55.602,50.223,99.3,-0.1988,5.6,64.4,8.1,0.2436,4.393
5935,7/29/17 7:50,0.1325,173.7,3.7,3.7,55.602,50.886,98.8,-0.1988,8.1,98.1,13.1,0.2429,4.393
5936,7/29/17 8:00,0.1332,298.7,6.2,6.2,55.558,52.115,97.3,-0.1988,14.4,166.9,24.4,0.2422,4.406
5937,7/29/17 8:10,0.1339,311.2,8.7,6.2,55.558,53.253,95.6,-0.1988,15.6,169.4,25.6,0.2407,4.393
5938,7/29/17 8:20,0.1339,266.2,6.2,6.2,55.558,54.126,94.1,-0.1988,13.1,148.1,23.1,0.24,4.393
5939,7/29/17 8:30,0.1347,283.7,6.2,6.2,55.558,53.472,95.3,-0.1988,14.4,156.9,23.1,0.2392,4.393
5940,7/29/17 8:40,0.1347,336.2,8.7,8.7,55.558,54.516,95.7,-0.1988,16.9,184.4,26.9,0.2385,4.393
5941,7/29/17 8:50,0.1347,326.2,8.7,8.7,55.558,55.386,92.4,-0.1988,16.9,183.1,25.6,0.2371,4.393
5942,7/29/17 9:00,0.1347,268.7,6.2,6.2,55.602,55.647,89.5,-0.1988,13.1,150.6,20.6,0.2363,4.393
5943,7/29/17 9:10,0.1354,271.2,6.2,6.2,55.602,54.995,89.1,-0.1988,14.4,153.1,20.6,0.2363,4.393
5944,7/29/17 9:20,0.1354,263.7,6.2,6.2,55.602,55.472,93.1,-0.1988,13.1,149.4,20.6,0.2349,4.393
