"Plot Title: 9735544_SM_UM_B2_ctrl"
"#","Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 9735544, SEN S/N: 2010179, LBL: B2_Rmead)","Water Content, m³/m³ (LGR S/N: 9735544, SEN S/N: 2012377, LBL: B2_Lshrub)","PAR, uE (LGR S/N: 9735544, SEN S/N: 9700892, LBL: B2_Lshrub)","PAR, uE (LGR S/N: 9735544, SEN S/N: 9700894, LBL: B2_Rmeadow)","PAR, uE (LGR S/N: 9735544, SEN S/N: 9700902, LBL: B2_Rmeadow)","Temp, °F (LGR S/N: 9735544, SEN S/N: 9719148, LBL: UM_B2)","Temp, °F (LGR S/N: 9735544, SEN S/N: 9721322, LBL: UM_B2)","RH, % (LGR S/N: 9735544, SEN S/N: 9721322, LBL: UM_B2)","Voltage, V (LGR S/N: 9735544, SEN S/N: 9725494)","Current, mA (LGR S/N: 9735544, SEN S/N: 9725494)","Solar Radiation, W/m² (LGR S/N: 9735544, SEN S/N: 9734397, LBL: B2_Rmeadow)","Solar Radiation, W/m² (LGR S/N: 9735544, SEN S/N: 9734399, LBL: B2_Rmeadow)","Solar Radiation, W/m² (LGR S/N: 9735544, SEN S/N: 9734400, LBL: B2_Lshrub)","Batt, V (LGR S/N: 9735544)"
15987,09/29/19 12:20:00 PM,0.0003,0.0475,66.2,46.2,1968.7,55.081,78.165,19.000,-0.2039,0.0000,90.6,1045.6,95.6,4.363
15988,09/29/19 12:30:00 PM,0.0003,0.0475,56.2,41.2,1733.7,55.690,78.690,17.600,-0.2039,0.0000,78.1,909.4,84.4,4.400
15989,09/29/19 12:40:00 PM,0.0003,0.0490,58.7,41.2,1741.2,55.906,75.594,18.300,-0.2039,0.0000,78.1,913.1,83.1,4.375
15990,09/29/19 12:50:00 PM,0.0003,0.0490,56.2,41.2,1766.2,56.469,78.953,17.100,-0.2039,0.0000,76.9,928.1,81.9,4.363
15991,09/29/19 01:00:00 PM,0.0003,0.0490,61.2,41.2,1896.2,57.117,82.841,16.100,-0.2039,0.0000,80.6,996.9,86.9,4.363
15992,09/29/19 01:10:00 PM,0.0010,0.0490,63.7,43.7,2016.2,57.420,79.876,16.900,-0.2039,0.0000,85.6,1068.1,91.9,4.393
15993,09/29/19 01:20:00 PM,0.0010,0.0504,58.7,38.7,1838.7,57.722,81.333,15.200,-0.2039,0.0000,75.6,963.1,81.9,4.393
15994,09/29/19 01:30:00 PM,0.0010,0.0490,18.7,13.7,626.2,57.979,81.111,14.900,-0.2039,0.0000,24.4,311.9,25.6,4.369
15995,09/29/19 01:40:00 PM,0.0010,0.0504,8.7,6.2,316.2,58.195,77.553,15.400,-0.2039,0.0000,13.1,158.1,13.1,4.363
15996,09/29/19 01:50:00 PM,0.0010,0.0504,18.7,13.7,576.2,58.455,77.553,16.300,-0.2039,0.0000,25.6,306.9,26.9,4.363
15997,09/29/19 02:00:00 PM,0.0010,0.0482,16.2,11.2,516.2,58.368,73.688,17.100,-0.2039,0.0000,21.9,264.4,23.1,4.363
15998,09/29/19 02:10:00 PM,0.0010,0.0482,16.2,11.2,501.2,58.368,71.661,18.600,-0.2039,0.0000,21.9,260.6,21.9,4.454
15999,09/29/19 02:20:00 PM,0.0003,0.0504,53.7,33.7,1706.2,58.455,72.264,18.500,-0.2039,0.0000,64.4,895.6,74.4,4.381
16000,09/29/19 02:30:00 PM,0.0003,0.0490,11.2,8.7,398.7,58.712,73.386,17.000,-0.2039,0.0000,16.9,203.1,16.9,4.363
16001,09/29/19 02:40:00 PM,0.0003,0.0490,23.7,18.7,773.7,58.411,70.029,21.000,-0.2039,0.0000,31.9,405.6,33.1,4.363
16002,09/29/19 02:50:00 PM,0.0003,0.0490,13.7,11.2,468.7,58.195,67.199,20.400,-0.2039,0.0000,20.6,251.9,20.6,4.363
16003,09/29/19 03:00:00 PM,0.0010,0.0490,13.7,8.7,413.7,58.152,67.028,20.800,-0.2039,0.0000,18.1,214.4,18.1,4.363
16004,09/29/19 03:10:00 PM,0.0003,0.0490,11.2,6.2,336.2,58.023,65.444,21.900,-0.2039,0.0000,15.6,179.4,15.6,4.393
16005,09/29/19 03:20:00 PM,0.0003,0.0490,43.7,33.7,1541.2,57.807,64.589,23.300,-0.2039,0.0000,63.1,835.6,64.4,4.375
16006,09/29/19 03:30:00 PM,0.0003,0.0504,18.7,13.7,558.7,57.893,66.087,22.500,-0.2039,0.0000,25.6,301.9,25.6,4.363
16007,09/29/19 03:40:00 PM,0.0003,0.0490,11.2,8.7,376.2,58.152,68.270,21.600,-0.2039,0.0000,16.9,199.4,16.9,4.363
16008,09/29/19 03:50:00 PM,0.0003,0.0497,11.2,8.7,363.7,57.850,65.359,23.400,-0.2039,0.0000,16.9,193.1,16.9,4.363
16009,09/29/19 04:00:00 PM,0.0003,0.0490,11.2,8.7,368.7,57.592,62.875,24.400,-0.2039,0.0000,16.9,198.1,16.9,4.363
16010,09/29/19 04:10:00 PM,0.0003,0.0497,13.7,8.7,406.2,57.592,63.433,24.000,-0.2039,0.0000,18.1,216.9,18.1,4.363
16011,09/29/19 04:20:00 PM,0.0003,0.0504,11.2,8.7,368.7,57.636,64.375,23.000,-0.2039,0.0000,18.1,201.9,16.9,4.381
16012,09/29/19 04:30:00 PM,0.0003,0.0504,6.2,3.7,183.7,57.333,61.891,24.500,-0.2039,0.0000,9.4,105.6,9.4,4.363
16013,09/29/19 04:40:00 PM,-0.0004,0.0490,6.2,3.7,216.2,57.031,59.702,27.300,-0.2039,0.0000,10.6,119.4,9.4,4.363
16014,09/29/19 04:50:00 PM,-0.0004,0.0482,6.2,3.7,208.7,56.901,60.647,28.100,-0.2039,0.0000,10.6,121.9,9.4,4.363
16015,09/29/19 05:00:00 PM,-0.0004,0.0497,3.7,1.2,106.2,56.642,59.401,28.200,-0.2039,0.0000,4.4,58.1,4.4,4.363
16016,09/29/19 05:10:00 PM,-0.0004,0.0490,16.2,18.7,606.2,56.340,57.290,31.100,-0.2039,0.0000,35.6,411.9,26.9,4.387
16017,09/29/19 05:20:00 PM,-0.0004,0.0482,3.7,1.2,131.2,56.122,57.722,30.400,-0.2039,0.0000,5.6,69.4,5.6,4.369
16018,09/29/19 05:30:00 PM,-0.0004,0.0497,3.7,1.2,123.7,55.906,56.556,32.500,-0.2039,0.0000,5.6,66.9,5.6,4.363
16019,09/29/19 05:40:00 PM,-0.0004,0.0482,1.2,1.2,63.7,55.647,55.733,34.400,-0.2039,0.0000,1.9,33.1,1.9,4.363
16020,09/29/19 05:50:00 PM,-0.0004,0.0490,3.7,1.2,111.2,55.386,54.820,33.600,-0.2039,0.0000,5.6,68.1,4.4,4.393
16021,09/29/19 06:00:00 PM,-0.0012,0.0497,3.7,1.2,126.2,55.213,55.386,34.100,-0.2039,0.0000,6.9,80.6,6.9,4.369
16022,09/29/19 06:10:00 PM,-0.0004,0.0504,3.7,1.2,101.2,55.038,55.558,33.600,-0.2039,0.0000,4.4,59.4,4.4,4.363
16023,09/29/19 06:20:00 PM,-0.0012,0.0504,1.2,1.2,48.7,54.777,54.037,36.100,-0.2039,0.0000,1.9,26.9,1.9,4.363
16024,09/29/19 06:30:00 PM,-0.0012,0.0504,1.2,1.2,16.2,54.516,53.078,36.100,-0.2039,0.0000,0.6,5.6,0.6,4.363
16025,09/29/19 06:40:00 PM,-0.0012,0.0504,1.2,1.2,16.2,54.300,52.378,37.000,-0.2039,0.0000,0.6,9.4,0.6,4.363
16026,09/29/19 06:50:00 PM,-0.0012,0.0482,1.2,1.2,8.7,53.951,51.148,37.100,-0.2039,0.0000,0.6,4.4,0.6,4.363
16027,09/29/19 07:00:00 PM,-0.0012,0.0497,1.2,1.2,1.2,53.733,50.709,38.900,-0.2039,0.0000,0.6,0.6,0.6,4.363
16028,09/29/19 07:10:00 PM,-0.0012,0.0497,1.2,1.2,1.2,53.559,51.237,38.700,-0.2039,0.0000,0.6,0.6,0.6,4.363
16029,09/29/19 07:20:00 PM,-0.0012,0.0497,1.2,1.2,1.2,53.384,51.413,39.400,-0.2039,0.0000,0.6,0.6,0.6,4.363
16030,09/29/19 07:30:00 PM,-0.0012,0.0482,1.2,1.2,1.2,53.209,51.193,40.000,-0.2039,0.0000,0.6,0.6,0.6,4.363
16031,09/29/19 07:40:00 PM,-0.0012,0.0497,1.2,1.2,1.2,53.035,51.017,40.000,-0.2039,0.0000,0.6,0.6,0.6,4.363
16032,09/29/19 07:50:00 PM,-0.0019,0.0490,1.2,1.2,1.2,52.860,50.223,40.500,-0.2039,0.0000,0.6,0.6,0.6,4.357
16033,09/29/19 08:00:00 PM,-0.0019,0.0490,1.2,1.2,1.2,52.554,48.405,42.400,-0.2039,0.0000,0.6,0.6,0.6,4.363
16034,09/29/19 08:10:00 PM,-0.0019,0.0497,1.2,1.2,1.2,52.291,47.334,43.800,-0.2039,0.0000,0.6,0.6,0.6,4.363
16035,09/29/19 08:20:00 PM,-0.0019,0.0482,1.2,1.2,1.2,51.984,46.481,44.400,-0.2039,0.0000,0.6,0.6,0.6,4.363
16036,09/29/19 08:30:00 PM,-0.0019,0.0490,1.2,1.2,1.2,51.721,45.399,46.600,-0.2039,0.0000,0.6,0.6,0.6,4.363
16037,09/29/19 08:40:00 PM,-0.0019,0.0490,1.2,1.2,1.2,51.413,44.355,47.500,-0.2039,0.0000,0.6,0.6,0.6,4.357
16038,09/29/19 08:50:00 PM,-0.0019,0.0482,1.2,1.2,1.2,51.237,45.172,46.900,-0.2039,0.0000,0.6,0.6,0.6,4.363
16039,09/29/19 09:00:00 PM,-0.0026,0.0482,1.2,1.2,1.2,51.017,45.354,45.800,-0.2039,0.0000,0.6,0.6,0.6,4.357
16040,09/29/19 09:10:00 PM,-0.0026,0.0482,1.2,1.2,1.2,50.752,44.173,46.900,-0.2039,0.0000,0.6,0.6,0.6,4.357
16041,09/29/19 09:20:00 PM,-0.0026,0.0475,1.2,1.2,1.2,50.488,43.122,49.200,-0.2039,0.0000,0.6,0.6,0.6,4.357
16042,09/29/19 09:30:00 PM,-0.0026,0.0475,1.2,1.2,1.2,50.268,42.984,49.700,-0.2039,0.0000,0.6,0.6,0.6,4.357
16043,09/29/19 09:40:00 PM,-0.0026,0.0475,1.2,1.2,1.2,50.092,42.892,50.200,-0.2039,0.0000,0.6,0.6,0.6,4.357
16044,09/29/19 09:50:00 PM,-0.0026,0.0475,1.2,1.2,1.2,49.870,42.109,51.600,-0.2039,0.0000,0.6,0.6,0.6,4.357
16045,09/29/19 10:00:00 PM,-0.0026,0.0475,1.2,1.2,1.2,49.604,41.090,53.900,-0.2039,0.0000,0.6,0.6,0.6,4.357
16046,09/29/19 10:10:00 PM,-0.0026,0.0475,1.2,1.2,1.2,49.383,40.298,56.800,-0.2039,0.0000,0.6,0.6,0.6,4.351
16047,09/29/19 10:20:00 PM,-0.0026,0.0475,1.2,1.2,1.2,49.204,40.017,58.000,-0.2039,0.0000,0.6,0.6,0.6,4.351
16048,09/29/19 10:30:00 PM,-0.0026,0.0490,1.2,1.2,1.2,49.028,39.783,57.200,-0.2039,0.0000,0.6,0.6,0.6,4.357
16049,09/29/19 10:40:00 PM,-0.0026,0.0490,1.2,1.2,1.2,48.850,39.502,56.100,-0.2039,0.0000,0.6,0.6,0.6,4.351
16050,09/29/19 10:50:00 PM,-0.0026,0.0482,1.2,1.2,1.2,48.628,39.736,54.400,-0.2039,0.0000,0.6,0.6,0.6,4.357
16051,09/29/19 11:00:00 PM,-0.0026,0.0475,1.2,1.2,1.2,48.450,40.345,53.200,-0.2039,0.0000,0.6,0.6,0.6,4.351
16052,09/29/19 11:10:00 PM,-0.0026,0.0475,1.2,1.2,1.2,48.272,40.764,50.000,-0.2039,0.0000,0.6,0.6,0.6,4.351
16053,09/29/19 11:20:00 PM,-0.0026,0.0482,1.2,1.2,1.2,48.137,41.322,48.400,-0.2039,0.0000,0.6,0.6,0.6,4.351
16054,09/29/19 11:30:00 PM,-0.0026,0.0482,1.2,1.2,1.2,47.959,41.184,48.800,-0.2039,0.0000,0.6,0.6,0.6,4.351
16055,09/29/19 11:40:00 PM,-0.0026,0.0475,1.2,1.2,1.2,47.781,40.438,49.800,-0.2039,0.0000,0.6,0.6,0.6,4.351
16056,09/29/19 11:50:00 PM,-0.0026,0.0475,1.2,1.2,1.2,47.602,40.158,49.100,-0.2039,0.0000,0.6,0.6,0.6,4.351
16057,09/30/19 12:00:00 AM,-0.0026,0.0475,1.2,1.2,1.2,47.467,40.017,52.000,-0.2039,0.0000,0.6,0.6,0.6,4.351
16058,09/30/19 12:10:00 AM,-0.0026,0.0482,1.2,1.2,1.2,47.334,40.158,52.100,-0.2039,0.0000,0.6,0.6,0.6,4.351
16059,09/30/19 12:20:00 AM,-0.0026,0.0482,1.2,1.2,1.2,47.109,38.464,57.500,-0.2039,0.0000,0.6,0.6,0.6,4.351
16060,09/30/19 12:30:00 AM,-0.0026,0.0482,1.2,1.2,1.2,46.931,37.846,58.100,-0.2039,0.0000,0.6,0.6,0.6,4.363
16061,09/30/19 12:40:00 AM,-0.0033,0.0475,1.2,1.2,1.2,46.751,36.698,60.500,-0.2039,0.0000,0.6,0.6,0.6,4.351
16062,09/30/19 12:50:00 AM,-0.0033,0.0475,1.2,1.2,1.2,46.481,34.565,65.600,-0.2039,0.0000,0.6,0.6,0.6,4.351
16063,09/30/19 01:00:00 AM,-0.0033,0.0468,1.2,1.2,1.2,46.256,32.990,66.000,-0.2039,0.0000,0.6,0.6,0.6,4.351
16064,09/30/19 01:10:00 AM,-0.0033,0.0475,1.2,1.2,1.2,46.031,32.193,70.800,-0.2039,0.0000,0.6,0.6,0.6,4.351
16065,09/30/19 01:20:00 AM,-0.0033,0.0475,1.2,1.2,1.2,45.851,32.542,71.100,-0.2039,0.0000,0.6,0.6,0.6,4.351
16066,09/30/19 01:30:00 AM,-0.0033,0.0475,1.2,1.2,1.2,45.669,32.342,71.200,-0.2039,0.0000,0.6,0.6,0.6,4.351
16067,09/30/19 01:40:00 AM,-0.0033,0.0475,1.2,1.2,1.2,45.489,32.092,72.700,-0.2039,0.0000,0.6,0.6,0.6,4.351
16068,09/30/19 01:50:00 AM,-0.0033,0.0475,1.2,1.2,1.2,45.307,31.591,71.300,-0.2039,0.0000,0.6,0.6,0.6,4.351
16069,09/30/19 02:00:00 AM,-0.0033,0.0475,1.2,1.2,1.2,45.127,32.193,74.500,-0.2039,0.0000,0.6,0.6,0.6,4.351
16070,09/30/19 02:10:00 AM,-0.0033,0.0475,1.2,1.2,1.2,44.946,32.142,75.500,-0.2039,0.0000,0.6,0.6,0.6,4.351
16071,09/30/19 02:20:00 AM,-0.0033,0.0475,1.2,1.2,1.2,44.856,33.089,68.100,-0.2039,0.0000,0.6,0.6,0.6,4.351
16072,09/30/19 02:30:00 AM,-0.0033,0.0475,1.2,1.2,1.2,44.674,31.842,74.200,-0.2039,0.0000,0.6,0.6,0.6,4.351
16073,09/30/19 02:40:00 AM,-0.0033,0.0475,1.2,1.2,1.2,44.492,31.842,75.700,-0.2039,0.0000,0.6,0.6,0.6,4.351
16074,09/30/19 02:50:00 AM,-0.0033,0.0475,1.2,1.2,1.2,44.310,31.037,75.700,-0.2039,0.0000,0.6,0.6,0.6,4.351
16075,09/30/19 03:00:00 AM,-0.0033,0.0482,1.2,1.2,1.2,44.127,30.173,77.500,-0.2039,0.0000,0.6,0.6,0.6,4.351
16076,09/30/19 03:10:00 AM,-0.0033,0.0475,1.2,1.2,1.2,43.990,29.611,80.900,-0.2039,0.0000,0.6,0.6,0.6,4.351
16077,09/30/19 03:20:00 AM,-0.0033,0.0475,1.2,1.2,1.2,43.808,28.787,82.400,-0.2039,0.0000,0.6,0.6,0.6,4.351
16078,09/30/19 03:30:00 AM,-0.0033,0.0482,1.2,1.2,1.2,43.624,28.269,84.200,-0.2039,0.0000,0.6,0.6,0.6,4.351
16079,09/30/19 03:40:00 AM,-0.0033,0.0475,1.2,1.2,1.2,43.443,27.851,81.700,-0.2039,0.0000,0.6,0.6,0.6,4.351
16080,09/30/19 03:50:00 AM,-0.0033,0.0475,1.2,1.2,1.2,43.306,27.851,85.700,-0.2039,0.0000,0.6,0.6,0.6,4.345
16081,09/30/19 04:00:00 AM,-0.0033,0.0475,1.2,1.2,1.2,43.122,28.060,82.000,-0.2039,0.0000,0.6,0.6,0.6,4.369
16082,09/30/19 04:10:00 AM,-0.0041,0.0482,1.2,1.2,1.2,42.984,27.538,84.000,-0.2039,0.0000,0.6,0.6,0.6,4.345
16083,09/30/19 04:20:00 AM,-0.0041,0.0475,1.2,1.2,1.2,42.847,27.642,86.300,-0.2039,0.0000,0.6,0.6,0.6,4.345
16084,09/30/19 04:30:00 AM,-0.0041,0.0475,1.2,1.2,1.2,42.708,27.538,86.100,-0.2039,0.0000,0.6,0.6,0.6,4.345
16085,09/30/19 04:40:00 AM,-0.0041,0.0475,1.2,1.2,1.2,42.525,27.118,85.800,-0.2039,0.0000,0.6,0.6,0.6,4.345
16086,09/30/19 04:50:00 AM,-0.0041,0.0468,1.2,1.2,1.2,42.386,26.854,86.600,-0.2039,0.0000,0.6,0.6,0.6,4.345
16087,09/30/19 05:00:00 AM,-0.0041,0.0468,1.2,1.2,1.2,42.247,26.695,87.400,-0.2039,0.0000,0.6,0.6,0.6,4.345
16088,09/30/19 05:10:00 AM,-0.0048,0.0475,1.2,1.2,1.2,42.109,26.537,89.000,-0.2039,0.0000,0.6,0.6,0.6,4.345
16089,09/30/19 05:20:00 AM,-0.0041,0.0482,1.2,1.2,1.2,41.925,26.483,88.000,-0.2039,0.0000,0.6,0.6,0.6,4.345
16090,09/30/19 05:30:00 AM,-0.0041,0.0475,1.2,1.2,1.2,41.832,26.643,89.800,-0.2039,0.0000,0.6,0.6,0.6,4.345
16091,09/30/19 05:40:00 AM,-0.0041,0.0468,1.2,1.2,1.2,41.693,26.483,88.700,-0.2039,0.0000,0.6,0.6,0.6,4.345
16092,09/30/19 05:50:00 AM,-0.0041,0.0468,1.2,1.2,1.2,41.554,26.006,88.300,-0.2039,0.0000,0.6,0.6,0.6,4.339
16093,09/30/19 06:00:00 AM,-0.0041,0.0468,1.2,1.2,1.2,41.369,25.578,89.500,-0.2039,0.0000,0.6,0.6,0.6,4.339
16094,09/30/19 06:10:00 AM,-0.0041,0.0468,1.2,1.2,1.2,41.277,25.471,89.400,-0.2039,0.0000,0.6,0.6,0.6,4.339
16095,09/30/19 06:20:00 AM,-0.0041,0.0468,1.2,1.2,1.2,41.184,25.846,90.800,-0.2039,0.0000,0.6,0.6,0.6,4.339
16096,09/30/19 06:30:00 AM,-0.0048,0.0468,1.2,1.2,1.2,40.998,25.738,88.400,-0.2039,0.0000,0.6,0.6,0.6,4.339
16097,09/30/19 06:40:00 AM,-0.0041,0.0468,1.2,1.2,1.2,40.905,25.417,90.300,-0.2039,0.0000,0.6,0.6,0.6,4.339
16098,09/30/19 06:50:00 AM,-0.0041,0.0468,1.2,1.2,1.2,40.764,25.417,90.800,-0.2039,0.0000,0.6,0.6,0.6,4.339
16099,09/30/19 07:00:00 AM,-0.0041,0.0468,1.2,1.2,6.2,40.626,25.095,90.500,-0.2039,0.0000,0.6,3.1,0.6,4.339
16100,09/30/19 07:10:00 AM,-0.0048,0.0468,1.2,1.2,18.7,40.532,25.147,89.800,-0.2039,0.0000,0.6,6.9,0.6,4.339
16101,09/30/19 07:20:00 AM,-0.0048,0.0468,1.2,1.2,33.7,40.438,24.879,89.700,-0.2039,0.0000,0.6,10.6,0.6,4.351
16102,09/30/19 07:30:00 AM,-0.0048,0.0468,1.2,1.2,46.2,40.345,25.201,91.500,-0.2039,0.0000,0.6,14.4,0.6,4.363
16103,09/30/19 07:40:00 AM,-0.0048,0.0468,1.2,1.2,53.7,40.251,25.846,93.100,-0.2039,0.0000,0.6,16.9,0.6,4.381
16104,09/30/19 07:50:00 AM,-0.0048,0.0468,1.2,1.2,63.7,40.204,26.537,89.600,-0.2039,0.0000,0.6,19.4,0.6,4.369
16105,09/30/19 08:00:00 AM,-0.0048,0.0468,1.2,1.2,68.7,40.111,26.325,91.600,-0.2039,0.0000,0.6,20.6,0.6,4.363
16106,09/30/19 08:10:00 AM,-0.0048,0.0468,1.2,1.2,73.7,40.064,26.854,91.000,-0.2039,0.0000,0.6,21.9,0.6,4.381
16107,09/30/19 08:20:00 AM,-0.0048,0.0468,1.2,1.2,81.2,40.017,27.064,90.500,-0.2039,0.0000,0.6,24.4,0.6,4.363
16108,09/30/19 08:30:00 AM,-0.0048,0.0468,23.7,13.7,431.2,39.970,27.538,91.200,-0.2039,0.0000,30.6,224.4,31.9,4.478
16109,09/30/19 08:40:00 AM,-0.0041,0.0468,33.7,18.7,563.7,40.064,31.993,90.300,-0.2039,0.0000,40.6,298.1,44.4,4.375
16110,09/30/19 08:50:00 AM,-0.0048,0.0468,36.2,21.2,628.7,40.251,35.733,83.900,-0.2039,0.0000,43.1,331.9,48.1,4.363
16111,09/30/19 09:00:00 AM,-0.0048,0.0468,38.7,23.7,693.7,40.438,39.124,76.800,-0.2039,0.0000,45.6,364.4,51.9,4.381
16112,09/30/19 09:10:00 AM,-0.0041,0.0468,41.2,23.7,753.7,40.719,42.984,66.500,-0.2039,0.0000,48.1,395.6,54.4,4.363
16113,09/30/19 09:20:00 AM,-0.0041,0.0468,41.2,26.2,816.2,40.951,44.445,68.300,-0.2039,0.0000,50.6,429.4,56.9,4.363
16114,09/30/19 09:30:00 AM,-0.0041,0.0468,43.7,26.2,873.7,41.230,46.706,62.900,-0.2039,0.0000,53.1,456.9,59.4,4.375
16115,09/30/19 09:40:00 AM,-0.0041,0.0468,46.2,28.7,931.2,41.601,48.717,59.000,-0.2039,0.0000,55.6,488.1,61.9,4.363
16116,09/30/19 09:50:00 AM,-0.0041,0.0468,46.2,28.7,988.7,42.064,50.400,54.700,-0.2039,0.0000,56.9,515.6,63.1,4.363
16117,09/30/19 10:00:00 AM,-0.0041,0.0475,48.7,31.2,1041.2,42.616,51.940,51.600,-0.2039,0.0000,59.4,541.9,65.6,4.375
16118,09/30/19 10:10:00 AM,-0.0033,0.0482,48.7,31.2,1091.2,43.259,53.602,49.100,-0.2039,0.0000,60.6,568.1,66.9,4.363
16119,09/30/19 10:20:00 AM,-0.0033,0.0490,51.2,33.7,1131.2,43.900,55.515,45.100,-0.2039,0.0000,61.9,593.1,68.1,4.363
16120,09/30/19 10:30:00 AM,-0.0026,0.0490,51.2,33.7,1183.7,44.537,57.117,44.100,-0.2039,0.0000,64.4,615.6,70.6,4.381
16121,09/30/19 10:40:00 AM,-0.0033,0.0482,53.7,33.7,1228.7,45.172,58.669,36.500,-0.2039,0.0000,65.6,640.6,71.9,4.363
16122,09/30/19 10:50:00 AM,-0.0033,0.0490,53.7,36.2,1276.2,45.851,60.174,33.500,-0.2039,0.0000,66.9,661.9,73.1,4.363
16123,09/30/19 11:00:00 AM,-0.0033,0.0482,53.7,36.2,1318.7,46.616,61.761,29.400,-0.2039,0.0000,68.1,681.9,74.4,4.357
16124,09/30/19 11:10:00 AM,-0.0033,0.0475,56.2,36.2,1348.7,47.244,62.447,26.100,-0.2039,0.0000,69.4,696.9,78.1,4.381
16125,09/30/19 11:20:00 AM,-0.0026,0.0482,53.7,38.7,1378.7,47.871,64.074,24.800,-0.2039,0.0000,70.6,716.9,75.6,4.369
16126,09/30/19 11:30:00 AM,-0.0026,0.0482,56.2,38.7,1413.7,48.182,65.017,21.800,-0.2039,0.0000,71.9,731.9,76.9,4.363
16127,09/30/19 11:40:00 AM,-0.0026,0.0482,53.7,38.7,1441.2,48.717,67.329,22.400,-0.2039,0.0000,71.9,746.9,76.9,4.357
16128,09/30/19 11:50:00 AM,-0.0026,0.0460,51.2,38.7,1461.2,49.383,69.858,22.000,-0.2039,0.0000,71.9,758.1,75.6,4.393
16129,09/30/19 12:00:00 PM,-0.0019,0.0468,51.2,36.2,1476.2,50.047,69.901,21.700,-0.2039,0.0000,70.6,769.4,74.4,4.369
16130,09/30/19 12:10:00 PM,-0.0019,0.0482,51.2,36.2,1503.7,50.709,71.877,19.300,-0.2039,0.0000,70.6,778.1,75.6,4.363
16131,09/30/19 12:20:00 PM,-0.0019,0.0490,48.7,36.2,1513.7,51.325,71.877,17.800,-0.2039,0.0000,69.4,785.6,74.4,4.363
16132,09/30/19 12:30:00 PM,-0.0026,0.0475,48.7,33.7,1526.2,51.764,68.698,21.000,-0.2039,0.0000,68.1,790.6,73.1,4.418
16133,09/30/19 12:40:00 PM,-0.0019,0.0475,48.7,33.7,1531.2,52.029,67.071,21.900,-0.2039,0.0000,66.9,789.4,71.9,4.381
16134,09/30/19 12:50:00 PM,-0.0019,0.0482,48.7,33.7,1536.2,52.466,71.791,20.400,-0.2039,0.0000,65.6,794.4,70.6,4.363
16135,09/30/19 01:00:00 PM,-0.0012,0.0468,48.7,33.7,1538.7,52.992,76.158,17.500,-0.2039,0.0000,64.4,798.1,70.6,4.363
16136,09/30/19 01:10:00 PM,-0.0012,0.0460,48.7,33.7,1546.2,53.253,77.335,15.900,-0.2039,0.0000,61.9,795.6,69.4,4.357
16137,09/30/19 01:20:00 PM,-0.0012,0.0475,46.2,31.2,1528.7,53.341,75.810,16.500,-0.2039,0.0000,60.6,564.4,66.9,4.393
16138,09/30/19 01:30:00 PM,-0.0012,0.0475,46.2,31.2,1538.7,53.690,75.898,16.200,-0.2039,0.0000,60.6,790.6,66.9,4.369
16139,09/30/19 01:40:00 PM,-0.0012,0.0482,43.7,31.2,1511.2,54.126,76.375,15.900,-0.2039,0.0000,58.1,781.9,64.4,4.363
16140,09/30/19 01:50:00 PM,-0.0004,0.0482,43.7,31.2,1498.7,54.430,75.942,15.600,-0.2039,0.0000,55.6,776.9,63.1,4.363
16141,09/30/19 02:00:00 PM,-0.0004,0.0490,43.7,31.2,1481.2,54.820,74.986,14.800,-0.2039,0.0000,55.6,766.9,61.9,4.357
16142,09/30/19 02:10:00 PM,-0.0012,0.0475,43.7,31.2,1461.2,55.168,74.424,15.700,-0.2039,0.0000,55.6,710.6,63.1,4.393
16143,09/30/19 02:20:00 PM,-0.0004,0.0490,41.2,28.7,1433.7,55.386,72.221,16.700,-0.2039,0.0000,51.9,751.9,58.1,4.369
16144,09/30/19 02:30:00 PM,-0.0004,0.0490,38.7,28.7,1398.7,55.776,72.912,17.800,-0.2039,0.0000,50.6,735.6,56.9,4.363
16145,09/30/19 02:40:00 PM,-0.0004,0.0482,38.7,28.7,1371.2,56.208,73.731,16.700,-0.2039,0.0000,49.4,723.1,54.4,4.363
16146,09/30/19 02:50:00 PM,-0.0004,0.0490,36.2,28.7,1338.7,56.512,72.437,15.000,-0.2039,0.0000,48.1,705.6,53.1,4.357
16147,09/30/19 03:00:00 PM,-0.0004,0.0475,36.2,26.2,1303.7,56.728,72.007,18.700,-0.2039,0.0000,46.9,690.6,51.9,4.393
16148,09/30/19 03:10:00 PM,-0.0012,0.0468,33.7,26.2,1261.2,56.988,72.136,16.000,-0.2039,0.0000,45.6,670.6,49.4,4.369
16149,09/30/19 03:20:00 PM,-0.0012,0.0475,31.2,26.2,1216.2,57.160,70.459,16.300,-0.2039,0.0000,45.6,646.9,46.9,4.363
16150,09/30/19 03:30:00 PM,-0.0012,0.0475,28.7,31.2,1173.7,57.160,67.199,20.800,-0.2039,0.0000,44.4,623.1,43.1,4.363
16151,09/30/19 03:40:00 PM,-0.0012,0.0475,28.7,26.2,1128.7,57.247,67.413,19.500,-0.2039,0.0000,43.1,599.4,41.9,4.363
16152,09/30/19 03:50:00 PM,-0.0012,0.0482,26.2,28.7,1076.2,57.333,66.686,18.400,-0.2039,0.0000,41.9,573.1,39.4,4.357
