Plot Title: 9735544_UpperMontaneB2,,,,,,,,,,,,,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 9735544, SEN S/N: 2010179)","Water Content, m³/m³ (LGR S/N: 9735544, SEN S/N: 2012377)","PAR, uE (LGR S/N: 9735544, SEN S/N: 9700892)","PAR, uE (LGR S/N: 9735544, SEN S/N: 9700894)","PAR, uE (LGR S/N: 9735544, SEN S/N: 9700902)","Temp, °F (LGR S/N: 9735544, SEN S/N: 9719148)","Temp, °F (LGR S/N: 9735544, SEN S/N: 9721322)","RH, % (LGR S/N: 9735544, SEN S/N: 9721322)","Voltage, V (LGR S/N: 9735544, SEN S/N: 9725494)","Current, mA (LGR S/N: 9735544, SEN S/N: 9725494)","Solar Radiation, W/m² (LGR S/N: 9735544, SEN S/N: 9734397)","Solar Radiation, W/m² (LGR S/N: 9735544, SEN S/N: 9734399)","Solar Radiation, W/m² (LGR S/N: 9735544, SEN S/N: 9734400)","Batt, V (LGR S/N: 9735544)"
5743,6/18/18 9:00,0.1296,0.1695,46.2,36.2,1598.7,54.037,59.788,83.1,-0.2039,0,111.9,904.4,94.4,4.393
5744,6/18/18 9:10,0.1296,0.1724,46.2,36.2,1593.7,54.561,61.205,76.5,-0.2039,0,106.9,883.1,89.4,4.363
5745,6/18/18 9:20,0.1303,0.1702,51.2,41.2,1768.7,55.125,63.133,78.3,-0.2039,0,119.4,991.9,100.6,4.363
5746,6/18/18 9:30,0.1296,0.1717,51.2,41.2,1811.2,55.776,61.333,77.3,-0.2039,0,120.6,1015.6,101.9,4.418
5747,6/18/18 9:40,0.1296,0.1717,48.7,38.7,1691.2,56.383,61.72,73.5,-0.2039,0,113.1,946.9,95.6,4.363
5748,6/18/18 9:50,0.1296,0.1717,51.2,41.2,1776.2,56.988,62.319,73.6,-0.2039,0,114.4,978.1,98.1,4.357
5749,6/18/18 10:00,0.131,0.1673,18.7,16.2,738.7,57.549,62.362,70.6,-0.2039,0,46.9,415.6,40.6,4.351
5750,6/18/18 10:10,0.1296,0.1695,53.7,43.7,1916.2,58.023,61.59,71,-0.2039,0,121.9,1063.1,104.4,4.369
5751,6/18/18 10:20,0.1296,0.1681,48.7,41.2,1788.7,58.626,62.875,67.2,-0.2039,0,109.4,980.6,94.4,4.363
5752,6/18/18 10:30,0.1303,0.1681,48.7,38.7,1753.7,59.185,64.247,64.3,-0.2039,0,105.6,946.9,91.9,4.357
5753,6/18/18 10:40,0.1288,0.171,51.2,41.2,1836.2,59.572,61.506,69.9,-0.2039,0,109.4,993.1,94.4,4.381
5754,6/18/18 10:50,0.1296,0.1688,51.2,41.2,1873.7,59.916,61.205,71.1,-0.2039,0,109.4,1011.9,95.6,4.363
5755,6/18/18 11:00,0.1296,0.171,58.7,46.2,2106.2,60.433,65.574,62.2,-0.2039,0,121.9,1163.1,106.9,4.357
5756,6/18/18 11:10,0.1296,0.171,16.2,11.2,621.2,60.775,62.447,66.1,-0.2039,0,35.6,338.1,31.9,4.351
5757,6/18/18 11:20,0.1274,0.171,51.2,41.2,1893.7,61.032,61.761,61.8,-0.2039,0,106.9,1030.6,93.1,4.369
5758,6/18/18 11:30,0.1274,0.171,11.2,8.7,463.7,61.462,65.102,61.2,-0.2039,0,26.9,249.4,24.4,4.363
5759,6/18/18 11:40,0.1274,0.1666,58.7,46.2,2133.7,61.891,65.745,60.4,-0.2039,0,118.1,1179.4,104.4,4.351
5760,6/18/18 11:50,0.1274,0.1652,56.2,46.2,2131.2,62.406,65.316,62.1,-0.2039,0,115.6,1181.9,103.1,4.454
5761,6/18/18 12:00,0.1274,0.171,13.7,11.2,561.2,63.09,64.161,56,-0.2039,0,30.6,303.1,28.1,4.363
5762,6/18/18 12:10,0.1274,0.1644,56.2,46.2,2101.2,63.648,64.76,59.9,-0.2039,0,111.9,1166.9,100.6,4.357
5763,6/18/18 12:20,0.1274,0.1644,58.7,46.2,2158.7,64.332,66.344,58.3,-0.2039,0,114.4,1209.4,101.9,4.351
5764,6/18/18 12:30,0.1267,0.1644,18.7,13.7,713.7,64.803,63.648,58.1,-0.2039,0,39.4,389.4,34.4,4.381
5765,6/18/18 12:40,0.1267,0.1695,13.7,11.2,556.2,65.188,63.903,55.9,-0.2039,0,30.6,300.6,26.9,4.363
5766,6/18/18 12:50,0.1267,0.1666,16.2,13.7,673.7,65.359,62.319,59.1,-0.2039,0,36.9,368.1,33.1,4.357
5767,6/18/18 13:00,0.1267,0.1637,56.2,48.7,2191.2,65.745,66.258,54.2,-0.2039,0,113.1,1234.4,101.9,4.351
5768,6/18/18 13:10,0.1267,0.1637,33.7,28.7,1356.2,66.385,66.515,53.5,-0.2039,0,65.6,726.9,56.9,4.387
5769,6/18/18 13:20,0.1259,0.1637,56.2,46.2,2176.2,66.857,66.043,54.8,-0.2039,0,111.9,1234.4,98.1,4.363
5770,6/18/18 13:30,0.1259,0.1637,16.2,13.7,696.2,67.285,65.788,53.4,-0.2039,0,36.9,378.1,33.1,4.351
5771,6/18/18 13:40,0.1267,0.1637,16.2,11.2,601.2,67.285,62.406,50.7,-0.2039,0,35.6,334.4,30.6,4.351
5772,6/18/18 13:50,0.1252,0.163,61.2,53.7,2453.7,67.372,65.145,56.5,-0.2039,0,126.9,1276.9,111.9,4.369
5773,6/18/18 14:00,0.1252,0.163,11.2,8.7,501.2,67.372,63.39,58.7,-0.2039,0,26.9,261.9,23.1,4.363
5774,6/18/18 14:10,0.1252,0.163,51.2,43.7,2031.2,67.543,65.788,50,-0.2039,0,103.1,1146.9,90.6,4.363
5775,6/18/18 14:20,0.1245,0.163,51.2,43.7,2013.7,67.627,65.658,55,-0.2039,0,103.1,1133.1,89.4,4.357
5776,6/18/18 14:30,0.1245,0.1637,48.7,41.2,1943.7,68.099,67.413,43.2,-0.2039,0,98.1,1090.6,85.6,4.393
5777,6/18/18 14:40,0.1259,0.163,46.2,41.2,1928.7,68.527,68.142,46,-0.2039,0,98.1,1076.9,84.4,4.363
5778,6/18/18 14:50,0.1259,0.163,43.7,38.7,1813.7,68.999,69.129,47.5,-0.2039,0,91.9,1010.6,78.1,4.351
5779,6/18/18 15:00,0.1259,0.1623,43.7,38.7,1816.2,69.471,68.785,46.8,-0.2039,0,93.1,1004.4,78.1,4.351
5780,6/18/18 15:10,0.1252,0.163,41.2,38.7,1781.2,69.858,70.887,42,-0.2039,0,91.9,981.9,75.6,4.381
5781,6/18/18 15:20,0.1252,0.1623,41.2,36.2,1763.7,70.243,68.956,41.5,-0.2039,0,91.9,970.6,75.6,4.363
5782,6/18/18 15:30,0.1245,0.1615,38.7,36.2,1686.2,70.459,69.17,42.8,-0.2039,0,88.1,919.4,71.9,4.351
5783,6/18/18 15:40,0.1245,0.1623,36.2,33.7,1643.7,70.63,69.042,42.5,-0.2039,0,86.9,894.4,70.6,4.351
5784,6/18/18 15:50,0.1245,0.1623,36.2,33.7,1603.7,70.63,66.515,41.6,-0.2039,0,86.9,873.1,68.1,4.369
5785,6/18/18 16:00,0.1245,0.1615,36.2,36.2,1618.7,70.63,66.772,38.4,-0.2039,0,89.4,883.1,69.4,4.363
5786,6/18/18 16:10,0.1238,0.1623,33.7,33.7,1591.2,70.502,65.872,37.9,-0.2039,0,89.4,861.9,66.9,4.357
5787,6/18/18 16:20,0.1238,0.1615,31.2,33.7,1483.7,70.502,69.471,38.8,-0.2039,0,84.4,799.4,63.1,4.351
5788,6/18/18 16:30,0.123,0.1615,31.2,31.2,1431.2,70.502,68.142,39.9,-0.2039,0,81.9,774.4,60.6,4.381
5789,6/18/18 16:40,0.123,0.1608,28.7,28.7,1368.7,70.372,67.242,40,-0.2039,0,80.6,739.4,58.1,4.363
5790,6/18/18 16:50,0.1238,0.1601,28.7,28.7,1303.7,70.286,66.043,38.3,-0.2039,0,76.9,701.9,55.6,4.357
5791,6/18/18 17:00,0.1223,0.1608,26.2,26.2,1246.2,70.115,67.5,36.9,-0.2039,0.0063,74.4,669.4,53.1,4.351
5792,6/18/18 17:10,0.1223,0.1608,26.2,26.2,1191.2,69.985,66.087,37.9,-0.2039,0,73.1,644.4,50.6,4.46
5793,6/18/18 17:20,0.1216,0.1608,23.7,23.7,1131.2,69.814,66.301,41.2,-0.2039,0,69.4,610.6,48.1,4.363
5794,6/18/18 17:30,0.1223,0.163,21.2,21.2,1071.2,69.6,66.385,40.2,-0.2039,0,65.6,580.6,45.6,4.357
5795,6/18/18 17:40,0.1216,0.1601,21.2,18.7,1016.2,69.343,66.429,39.4,-0.2039,0,60.6,550.6,43.1,4.357
5796,6/18/18 17:50,0.1216,0.1594,18.7,18.7,953.7,68.999,66.087,37.6,-0.2039,0,55.6,516.9,39.4,4.351
5797,6/18/18 18:00,0.1209,0.1652,16.2,16.2,891.2,68.657,64.76,38.9,-0.2039,0,50.6,483.1,36.9,4.369
5798,6/18/18 18:10,0.1201,0.1601,16.2,13.7,836.2,68.313,64.76,38.9,-0.2039,0,44.4,456.9,34.4,4.363
5799,6/18/18 18:20,0.1201,0.163,13.7,11.2,783.7,67.971,65.658,40,-0.2039,0,39.4,430.6,33.1,4.357
5800,6/18/18 18:30,0.1201,0.1601,11.2,8.7,708.7,67.627,64.332,39.1,-0.2039,0,31.9,389.4,29.4,4.351
5801,6/18/18 18:40,0.1194,0.1586,11.2,6.2,646.2,67.285,63.99,40.8,-0.2039,0,25.6,356.9,26.9,4.406
5802,6/18/18 18:50,0.1194,0.1586,8.7,3.7,516.2,66.857,61.162,40.9,-0.2039,0,18.1,280.6,21.9,4.363
5803,6/18/18 19:00,0.1187,0.1586,1.2,1.2,96.2,66.472,61.376,41.2,-0.2039,0,1.9,33.1,1.9,4.363
5804,6/18/18 19:10,0.1194,0.1586,1.2,1.2,91.2,66,57.679,47.7,-0.2039,0,0.6,30.6,1.9,4.363
5805,6/18/18 19:20,0.1187,0.1579,6.2,1.2,381.2,65.615,59.916,44.8,-0.2039,0,8.1,218.1,18.1,4.375
5806,6/18/18 19:30,0.1187,0.1586,6.2,1.2,318.7,65.23,61.119,45.5,-0.2039,0,5.6,186.9,15.6,4.363
5807,6/18/18 19:40,0.1187,0.1579,3.7,1.2,253.7,64.888,60.217,42.2,-0.2039,0,3.1,155.6,14.4,4.369
5808,6/18/18 19:50,0.1187,0.1579,3.7,1.2,206.2,64.503,60.132,38.6,-0.2039,0,1.9,128.1,10.6,4.363
5809,6/18/18 20:00,0.1187,0.1579,1.2,1.2,56.2,64.161,54.082,59.1,-0.2039,0,0.6,20.6,0.6,4.363
5810,6/18/18 20:10,0.118,0.1579,1.2,1.2,41.2,63.775,50.18,62.8,-0.2039,0,0.6,15.6,0.6,4.363
5811,6/18/18 20:20,0.118,0.1579,1.2,1.2,28.7,63.39,49.692,60.9,-0.2039,0,0.6,11.9,0.6,4.363
5812,6/18/18 20:30,0.118,0.1572,1.2,1.2,16.2,63.005,47.602,69.5,-0.2039,0,0.6,6.9,0.6,4.363
5813,6/18/18 20:40,0.118,0.1572,1.2,1.2,3.7,62.62,45.624,77.2,-0.2039,0,0.6,1.9,0.6,4.363
5814,6/18/18 20:50,0.118,0.1579,1.2,1.2,1.2,62.276,46.121,73.6,-0.2039,0,0.6,0.6,0.6,4.363
5815,6/18/18 21:00,0.118,0.1572,1.2,1.2,1.2,61.891,44.719,72.8,-0.2039,0,0.6,0.6,0.6,4.363
5816,6/18/18 21:10,0.1172,0.1572,1.2,1.2,1.2,61.547,44.263,75.2,-0.2039,0,0.6,0.6,0.6,4.363
5817,6/18/18 21:20,0.1172,0.1601,1.2,1.2,1.2,61.162,41.925,81.4,-0.2039,0,0.6,0.6,0.6,4.363
5818,6/18/18 21:30,0.1172,0.1652,1.2,1.2,1.2,60.861,44.856,72.9,-0.2039,0,0.6,0.6,0.6,4.363
5819,6/18/18 21:40,0.1172,0.1652,1.2,1.2,1.2,60.517,41.74,79.2,-0.2039,0,0.6,0.6,0.6,4.363
5820,6/18/18 21:50,0.118,0.1652,1.2,1.2,1.2,60.174,43.167,75.1,-0.2039,0,0.6,0.6,0.6,4.363
5821,6/18/18 22:00,0.1172,0.1579,1.2,1.2,1.2,59.873,40.579,82.7,-0.2039,0,0.6,0.6,0.6,4.363
5822,6/18/18 22:10,0.1172,0.1579,1.2,1.2,1.2,59.529,40.298,81.9,-0.2039,0,0.6,0.6,0.6,4.363
5823,6/18/18 22:20,0.1172,0.1572,1.2,1.2,1.2,59.229,40.858,80.7,-0.2039,0,0.6,0.6,0.6,4.363
5824,6/18/18 22:30,0.1165,0.1572,1.2,1.2,1.2,58.928,40.204,80.1,-0.2039,0,0.6,0.6,0.6,4.363
5825,6/18/18 22:40,0.1165,0.1572,1.2,1.2,1.2,58.626,38.511,84,-0.2039,0,0.6,0.6,0.6,4.363
5826,6/18/18 22:50,0.1165,0.1572,1.2,1.2,1.2,58.325,39.454,82.2,-0.2039,0,0.6,0.6,0.6,4.363
5827,6/18/18 23:00,0.1165,0.1564,1.2,1.2,1.2,58.066,39.267,80.9,-0.2039,0,0.6,0.6,0.6,4.363
5828,6/18/18 23:10,0.1165,0.1572,1.2,1.2,1.2,57.765,37.846,84.4,-0.2039,0,0.6,0.6,0.6,4.363
5829,6/18/18 23:20,0.1165,0.1572,1.2,1.2,1.2,57.506,38.511,83.1,-0.2039,0,0.6,0.6,0.6,4.363
5830,6/18/18 23:30,0.1165,0.1572,1.2,1.2,1.2,57.247,38.273,82.4,-0.2039,0,0.6,0.6,0.6,4.363
5831,6/18/18 23:40,0.1165,0.1564,1.2,1.2,1.2,56.988,39.502,76,-0.2039,0,0.6,0.6,0.6,4.363
5832,6/18/18 23:50,0.1158,0.1564,1.2,1.2,1.2,56.728,38.322,81,-0.2039,0,0.6,0.6,0.6,4.357
5833,6/19/18 0:00,0.1158,0.1564,1.2,1.2,1.2,56.469,37.321,82.9,-0.2039,0,0.6,0.6,0.6,4.363
5834,6/19/18 0:10,0.1158,0.1564,1.2,1.2,1.2,56.208,38.273,79.4,-0.2039,0,0.6,0.6,0.6,4.357
5835,6/19/18 0:20,0.1158,0.1564,1.2,1.2,1.2,55.992,40.064,73.9,-0.2039,0,0.6,0.6,0.6,4.363
5836,6/19/18 0:30,0.1158,0.1564,1.2,1.2,1.2,55.733,37.035,82.6,-0.2039,0,0.6,0.6,0.6,4.357
5837,6/19/18 0:40,0.1158,0.1572,1.2,1.2,1.2,55.515,36.169,86.6,-0.2039,0,0.6,0.6,0.6,4.357
5838,6/19/18 0:50,0.115,0.1564,1.2,1.2,1.2,55.256,36.41,83.1,-0.2039,0,0.6,0.6,0.6,4.357
5839,6/19/18 1:00,0.1158,0.1564,1.2,1.2,1.2,55.038,35.928,85.5,-0.2039,0,0.6,0.6,0.6,4.351
5840,6/19/18 1:10,0.115,0.1564,1.2,1.2,1.2,54.82,35.443,85.6,-0.2039,0,0.6,0.6,0.6,4.357
5841,6/19/18 1:20,0.115,0.1564,1.2,1.2,1.2,54.604,38.131,80.3,-0.2039,0,0.6,0.6,0.6,4.357
5842,6/19/18 1:30,0.115,0.1564,1.2,1.2,1.2,54.343,35.685,85,-0.2039,0,0.6,0.6,0.6,4.351
5843,6/19/18 1:40,0.115,0.1564,1.2,1.2,1.2,54.126,36.651,83.3,-0.2039,0,0.6,0.6,0.6,4.357
5844,6/19/18 1:50,0.115,0.1564,1.2,1.2,1.2,53.951,34.858,85.8,-0.2039,0,0.6,0.6,0.6,4.351
5845,6/19/18 2:00,0.115,0.1564,1.2,1.2,1.2,53.733,35.638,86,-0.2039,0,0.6,0.6,0.6,4.351
5846,6/19/18 2:10,0.115,0.1557,1.2,1.2,1.2,53.515,35.492,86.9,-0.2039,0,0.6,0.6,0.6,4.351
5847,6/19/18 2:20,0.115,0.1557,1.2,1.2,1.2,53.298,35.395,87.8,-0.2039,0,0.6,0.6,0.6,4.351
5848,6/19/18 2:30,0.1143,0.1557,1.2,1.2,1.2,53.121,34.713,89.2,-0.2039,0,0.6,0.6,0.6,4.351
5849,6/19/18 2:40,0.1143,0.1557,1.2,1.2,1.2,52.903,34.516,89.1,-0.2039,0,0.6,0.6,0.6,4.351
5850,6/19/18 2:50,0.1143,0.1557,1.2,1.2,1.2,52.729,35.492,87.8,-0.2039,0,0.6,0.6,0.6,4.351
5851,6/19/18 3:00,0.1143,0.1557,1.2,1.2,1.2,52.554,35.2,87.7,-0.2039,0,0.6,0.6,0.6,4.351
5852,6/19/18 3:10,0.1136,0.1557,1.2,1.2,1.2,52.335,33.928,89.8,-0.2039,0,0.6,0.6,0.6,4.351
5853,6/19/18 3:20,0.1136,0.1557,1.2,1.2,1.2,52.16,33.831,88.3,-0.2039,0,0.6,0.6,0.6,4.351
5854,6/19/18 3:30,0.1143,0.1579,1.2,1.2,1.2,51.984,34.713,88.8,-0.2039,0,0.6,0.6,0.6,4.351
5855,6/19/18 3:40,0.1136,0.1608,1.2,1.2,1.2,51.809,34.223,89.6,-0.2039,0,0.6,0.6,0.6,4.351
5856,6/19/18 3:50,0.1136,0.1608,1.2,1.2,1.2,51.633,34.81,88.8,-0.2039,0,0.6,0.6,0.6,4.351
5857,6/19/18 4:00,0.1136,0.1608,1.2,1.2,1.2,51.458,34.468,87.8,-0.2039,0,0.6,0.6,0.6,4.351
5858,6/19/18 4:10,0.1136,0.1608,1.2,1.2,1.2,51.282,34.027,91.9,-0.2039,0,0.6,0.6,0.6,4.351
5859,6/19/18 4:20,0.1136,0.1608,1.2,1.2,1.2,51.105,33.978,90.5,-0.2039,0,0.6,0.6,0.6,4.363
5860,6/19/18 4:30,0.1136,0.1601,1.2,1.2,1.2,50.929,33.386,90.3,-0.2039,0,0.6,0.6,0.6,4.363
5861,6/19/18 4:40,0.1136,0.1601,1.2,1.2,1.2,50.752,33.039,92.6,-0.2039,0,0.6,0.6,0.6,4.351
5862,6/19/18 4:50,0.1136,0.1601,1.2,1.2,1.2,50.576,33.386,91.7,-0.2039,0,0.6,0.6,0.6,4.351
5863,6/19/18 5:00,0.1129,0.1601,1.2,1.2,1.2,50.445,33.831,89.8,-0.2039,0,0.6,0.6,0.6,4.351
5864,6/19/18 5:10,0.1129,0.1601,1.2,1.2,1.2,50.268,33.188,90.7,-0.2039,0,0.6,0.6,0.6,4.351
5865,6/19/18 5:20,0.1129,0.1601,1.2,1.2,1.2,50.135,32.592,90.9,-0.2039,0,0.6,0.6,0.6,4.351
5866,6/19/18 5:30,0.1129,0.1601,1.2,1.2,1.2,49.959,33.287,90.6,-0.2039,0,0.6,0.6,0.6,4.345
5867,6/19/18 5:40,0.1129,0.1601,1.2,1.2,6.2,49.782,33.138,91.5,-0.2039,0,0.6,3.1,0.6,4.351
5868,6/19/18 5:50,0.1129,0.1601,1.2,1.2,16.2,49.649,32.742,92.2,-0.2039,0,0.6,5.6,0.6,4.345
5869,6/19/18 6:00,0.1129,0.1601,1.2,1.2,26.2,49.516,33.188,93.6,-0.2039,0,0.6,9.4,0.6,4.351
5870,6/19/18 6:10,0.1121,0.1601,1.2,1.2,38.7,49.338,32.742,91.6,-0.2039,0,0.6,11.9,0.6,4.357
5871,6/19/18 6:20,0.1121,0.1601,1.2,1.2,48.7,49.249,32.99,93.9,-0.2039,0,0.6,14.4,0.6,4.369
5872,6/19/18 6:30,0.1121,0.1594,1.2,1.2,53.7,49.116,33.039,94.2,-0.2039,0,0.6,16.9,0.6,4.363
5873,6/19/18 6:40,0.1121,0.1594,1.2,1.2,61.2,48.983,33.681,92,-0.2039,0,0.6,19.4,0.6,4.363
5874,6/19/18 6:50,0.1121,0.1594,1.2,1.2,66.2,48.895,34.223,92.8,-0.2039,0,0.6,20.6,0.6,4.363
5875,6/19/18 7:00,0.1114,0.1594,1.2,1.2,73.7,48.762,34.713,92.4,-0.2039,0,0.6,23.1,0.6,4.363
5876,6/19/18 7:10,0.1121,0.1594,1.2,1.2,78.7,48.672,34.858,93.7,-0.2039,0,0.6,25.6,0.6,4.369
5877,6/19/18 7:20,0.1114,0.1594,18.7,13.7,528.7,48.672,42.663,87.6,-0.2039,0,49.4,295.6,36.9,4.363
5878,6/19/18 7:30,0.1114,0.1594,21.2,16.2,586.2,48.762,46.346,82.7,-0.2039,0,53.1,324.4,40.6,4.381
5879,6/19/18 7:40,0.1114,0.1586,21.2,16.2,648.7,48.895,49.471,78.4,-0.2039,0,56.9,358.1,44.4,4.363
5880,6/19/18 7:50,0.1114,0.1594,23.7,18.7,716.2,49.161,50.752,74.7,-0.2039,0,60.6,391.9,48.1,4.363
5881,6/19/18 8:00,0.1114,0.1594,26.2,18.7,781.2,49.383,52.072,69,-0.2039,0,64.4,424.4,51.9,4.369
5882,6/19/18 8:10,0.1114,0.1594,26.2,21.2,843.7,49.649,54.691,65.6,-0.2039,0,66.9,458.1,54.4,4.363
5883,6/19/18 8:20,0.1107,0.1586,28.7,21.2,908.7,49.959,57.376,61.9,-0.2039,0,70.6,489.4,56.9,4.442
5884,6/19/18 8:30,0.1114,0.1586,28.7,23.7,968.7,50.311,58.282,61.9,-0.2039,0,73.1,521.9,60.6,4.369
5885,6/19/18 8:40,0.1107,0.1586,31.2,23.7,1023.7,50.621,60.132,56.6,-0.2039,0,76.9,553.1,61.9,4.363
5886,6/19/18 8:50,0.1107,0.1579,33.7,26.2,1086.2,50.974,59.529,58.1,-0.2039,0,79.4,579.4,64.4,4.466
5887,6/19/18 9:00,0.11,0.1586,33.7,26.2,1141.2,51.37,61.677,52.9,-0.2039,0,81.9,610.6,66.9,4.363
5888,6/19/18 9:10,0.1092,0.1579,36.2,28.7,1198.7,51.764,61.761,49.7,-0.2039,0,84.4,639.4,69.4,4.363
5889,6/19/18 9:20,0.1092,0.1579,36.2,28.7,1251.2,52.203,62.533,52.2,-0.2039,0,86.9,668.1,71.9,4.442
5890,6/19/18 9:30,0.1092,0.1579,38.7,31.2,1306.2,52.641,64.418,46.8,-0.2039,0,88.1,695.6,73.1,4.363
5891,6/19/18 9:40,0.1085,0.1579,38.7,31.2,1351.2,53.078,65.273,49.9,-0.2039,0,89.4,718.1,74.4,4.363
5892,6/19/18 9:50,0.1071,0.1572,41.2,33.7,1411.2,53.602,65.145,43.4,-0.2039,0,91.9,751.9,76.9,4.351
5893,6/19/18 10:00,0.1063,0.1572,41.2,33.7,1481.2,54.126,64.674,44.7,-0.2039,0,94.4,786.9,79.4,4.369
5894,6/19/18 10:10,0.1056,0.1572,43.7,36.2,1566.2,54.561,64.803,44,-0.2039,0,96.9,829.4,83.1,4.393
5895,6/19/18 10:20,0.1056,0.1564,43.7,33.7,1546.2,54.952,66.173,36.1,-0.2039,0,94.4,821.9,80.6,4.357
5896,6/19/18 10:30,0.1056,0.1564,43.7,36.2,1583.7,55.429,64.288,39.1,-0.2039,0,95.6,846.9,81.9,4.381
5897,6/19/18 10:40,0.1071,0.1564,46.2,36.2,1646.2,55.906,65.23,31.2,-0.2039,0,96.9,880.6,84.4,4.363
5898,6/19/18 10:50,0.1063,0.1564,46.2,36.2,1658.7,56.165,64.974,36.2,-0.2039,0,96.9,898.1,84.4,4.357
5899,6/19/18 11:00,0.1071,0.1564,46.2,36.2,1691.2,56.512,65.829,39.6,-0.2039,0,96.9,916.9,84.4,4.351
5900,6/19/18 11:10,0.1063,0.1564,46.2,36.2,1721.2,56.901,64.418,32,-0.2039,0,96.9,933.1,85.6,4.369
5901,6/19/18 11:20,0.1063,0.1557,48.7,38.7,1751.2,57.376,66.729,34.2,-0.2039,0,98.1,955.6,85.6,4.363
5902,6/19/18 11:30,0.1063,0.1557,48.7,38.7,1778.7,57.85,64.931,29.8,-0.2039,0,98.1,979.4,86.9,4.357
5903,6/19/18 11:40,0.1063,0.1557,48.7,38.7,1798.7,58.411,65.959,31.1,-0.2039,0,98.1,996.9,86.9,4.393
5904,6/19/18 11:50,0.1063,0.155,48.7,38.7,1821.2,59.056,67.372,32.6,-0.2039,0,98.1,1011.9,88.1,4.363
5905,6/19/18 12:00,0.1063,0.155,48.7,38.7,1828.7,59.745,67.285,32.4,-0.2039,0,98.1,1023.1,86.9,4.357
5906,6/19/18 12:10,0.1063,0.155,51.2,41.2,1846.2,60.433,66.943,34.8,-0.2039,0,96.9,1033.1,86.9,4.351
5907,6/19/18 12:20,0.1056,0.155,51.2,41.2,1866.2,60.948,65.916,33.4,-0.2039,0,96.9,1048.1,86.9,4.381
5908,6/19/18 12:30,0.1056,0.1543,48.7,41.2,1868.7,61.462,65.959,32.8,-0.2039,0,96.9,1053.1,85.6,4.363
5909,6/19/18 12:40,0.1056,0.1543,48.7,41.2,1883.7,61.977,65.444,35.7,-0.2039,0,96.9,1058.1,85.6,4.357
5910,6/19/18 12:50,0.1027,0.1543,48.7,41.2,1903.7,62.704,68.227,37.4,-0.2039,0,96.9,1073.1,86.9,4.351
5911,6/19/18 13:00,0.1056,0.1543,48.7,41.2,1908.7,63.304,66.6,36.8,-0.2039,0,96.9,1078.1,86.9,4.46
5912,6/19/18 13:10,0.1056,0.1535,48.7,41.2,1891.2,63.862,65.959,33,-0.2039,0,95.6,1068.1,85.6,4.363
5913,6/19/18 13:20,0.1049,0.1535,48.7,41.2,1876.2,64.332,64.589,33.3,-0.2039,0,93.1,1064.4,84.4,4.357
5914,6/19/18 13:30,0.1049,0.1528,48.7,41.2,1871.2,64.632,65.145,33,-0.2039,0,93.1,1059.4,83.1,4.351
5915,6/19/18 13:40,0.1049,0.1528,48.7,38.7,1861.2,65.059,66.6,31.7,-0.2039,0,93.1,1059.4,83.1,4.351
5916,6/19/18 13:50,0.1012,0.1528,46.2,38.7,1856.2,65.403,67.285,34.8,-0.2039,0,93.1,1053.1,81.9,4.363
5917,6/19/18 14:00,0.1012,0.1528,46.2,38.7,1846.2,65.658,65.745,29.1,-0.2039,0,93.1,1049.4,81.9,4.363
5918,6/19/18 14:10,0.1005,0.1521,46.2,38.7,1828.7,65.872,64.589,38.4,-0.2039,0,91.9,1036.9,80.6,4.357
5919,6/19/18 14:20,0.1005,0.1521,43.7,38.7,1816.2,66.043,65.788,34.6,-0.2039,0,90.6,1025.6,79.4,4.351
5920,6/19/18 14:30,0.0998,0.1506,43.7,38.7,1793.7,66.258,65.487,30.9,-0.2039,0,89.4,1011.9,76.9,4.381
5921,6/19/18 14:40,0.0998,0.1514,43.7,36.2,1776.2,66.258,65.916,29.6,-0.2039,0,89.4,998.1,76.9,4.363
5922,6/19/18 14:50,0.0983,0.1506,41.2,36.2,1753.7,66.643,67.114,33.2,-0.2039,0,89.4,983.1,75.6,4.357
5923,6/19/18 15:00,0.0983,0.1506,41.2,36.2,1723.7,66.814,67.543,31.6,-0.2039,0,88.1,964.4,74.4,4.351
5924,6/19/18 15:10,0.0991,0.1506,38.7,36.2,1688.7,67.199,68.313,31.7,-0.2039,0,88.1,938.1,73.1,4.351
5925,6/19/18 15:20,0.0983,0.1492,38.7,36.2,1666.2,67.199,66.385,34.8,-0.2039,0,86.9,921.9,71.9,4.369
5926,6/19/18 15:30,0.0976,0.1492,38.7,33.7,1633.7,67.413,67.071,30.4,-0.2039,0,86.9,898.1,70.6,4.363
5927,6/19/18 15:40,0.0976,0.1492,36.2,33.7,1598.7,67.543,67.798,32.1,-0.2039,0,86.9,879.4,69.4,4.357
5928,6/19/18 15:50,0.0969,0.1485,36.2,33.7,1558.7,67.627,67.757,29.9,-0.2039,0,85.6,855.6,66.9,4.351
5929,6/19/18 16:00,0.0969,0.1485,33.7,33.7,1521.2,67.714,66.173,29.2,-0.2039,0,85.6,834.4,66.9,4.393
5930,6/19/18 16:10,0.0962,0.1485,33.7,33.7,1473.7,67.885,67.671,27.1,-0.2039,0,84.4,810.6,64.4,4.363
5931,6/19/18 16:20,0.0962,0.147,31.2,31.2,1423.7,68.056,68.527,25,-0.2039,0,83.1,783.1,61.9,4.357
