Plot Title: 20290164_A2,,,,
#,"Date Time, GMT-06:00","Temp, °F (LGR S/N: 20290164, SEN S/N: 9719170)","Water Content, m³/m³ (LGR S/N: 20290164, SEN S/N: 20152228)","Water Content, m³/m³ (LGR S/N: 20290164, SEN S/N: 20152229)"
1060,6/29/18 15:00,64.888,0.0425,0.0829
1061,6/29/18 16:00,66.729,0.0434,0.0816
1062,6/29/18 17:00,67.885,0.0425,0.0822
1063,6/29/18 18:00,68.227,0.0421,0.0803
1064,6/29/18 19:00,67.842,0.0413,0.0803
1065,6/29/18 20:00,66.814,0.0392,0.0794
1066,6/29/18 21:00,65.316,0.0384,0.0781
1067,6/29/18 22:00,63.689,0.0375,0.0781
1068,6/29/18 23:00,62.105,0.0363,0.0775
1069,6/30/18 0:00,60.561,0.0354,0.0768
1070,6/30/18 1:00,59.142,0.0354,0.0762
1071,6/30/18 2:00,57.765,0.035,0.0758
1072,6/30/18 3:00,56.469,0.0341,0.0758
1073,6/30/18 4:00,55.299,0.0341,0.0752
1074,6/30/18 5:00,54.212,0.0332,0.0745
1075,6/30/18 6:00,53.209,0.0332,0.0745
1076,6/30/18 7:00,52.378,0.0328,0.0745
1077,6/30/18 8:00,52.072,0.0341,0.0745
1078,6/30/18 9:00,52.378,0.035,0.0752
1079,6/30/18 10:00,53.253,0.0354,0.0768
1080,6/30/18 11:00,54.691,0.0371,0.0775
1081,6/30/18 12:00,56.599,0.0375,0.0781
1082,6/30/18 13:00,58.971,0.0392,0.0787
1083,6/30/18 14:00,61.205,0.0401,0.0797
1084,6/30/18 15:00,63.219,0.0401,0.081
1085,6/30/18 16:00,64.931,0.0405,0.0803
1086,6/30/18 17:00,66.13,0.0401,0.0797
1087,6/30/18 18:00,66.515,0.0401,0.0794
1088,6/30/18 19:00,66.173,0.0384,0.0787
1089,6/30/18 20:00,65.273,0.0384,0.0758
1090,6/30/18 21:00,63.946,0.0371,0.0752
1091,6/30/18 22:00,62.49,0.0354,0.0738
1092,6/30/18 23:00,61.032,0.0354,0.0738
1093,7/1/18 0:00,59.616,0.0341,0.0732
1094,7/1/18 1:00,58.282,0.0341,0.0725
1095,7/1/18 2:00,56.988,0.0332,0.0722
1096,7/1/18 3:00,55.819,0.0328,0.0722
1097,7/1/18 4:00,54.691,0.0319,0.0715
1098,7/1/18 5:00,53.69,0.031,0.0715
1099,7/1/18 6:00,52.772,0.031,0.0715
1100,7/1/18 7:00,51.94,0.031,0.0722
1101,7/1/18 8:00,51.589,0.0319,0.0722
1102,7/1/18 9:00,51.94,0.0332,0.0732
1103,7/1/18 10:00,52.947,0.035,0.0738
1104,7/1/18 11:00,54.561,0.0354,0.0752
1105,7/1/18 12:00,56.599,0.0363,0.0752
1106,7/1/18 13:00,59.014,0.0375,0.0762
1107,7/1/18 14:00,61.333,0.0384,0.0762
1108,7/1/18 15:00,63.518,0.0401,0.0775
1109,7/1/18 16:00,65.359,0.0401,0.0768
1110,7/1/18 17:00,66.729,0.0392,0.0768
1111,7/1/18 18:00,67.372,0.0384,0.0762
1112,7/1/18 19:00,67.242,0.0375,0.0762
1113,7/1/18 20:00,66.344,0.0354,0.0758
1114,7/1/18 21:00,64.888,0.035,0.0732
1115,7/1/18 22:00,63.219,0.0341,0.0722
1116,7/1/18 23:00,61.547,0.0328,0.0722
1117,7/2/18 0:00,59.959,0.0328,0.0725
1118,7/2/18 1:00,58.455,0.031,0.0722
1119,7/2/18 2:00,57.074,0.031,0.0708
1120,7/2/18 3:00,55.819,0.0306,0.0708
1121,7/2/18 4:00,54.648,0.0297,0.0708
1122,7/2/18 5:00,53.559,0.0297,0.0695
1123,7/2/18 6:00,52.554,0.0297,0.0695
1124,7/2/18 7:00,51.721,0.0288,0.0702
1125,7/2/18 8:00,51.413,0.0306,0.0695
1126,7/2/18 9:00,51.764,0.031,0.0702
1127,7/2/18 10:00,52.903,0.0328,0.0715
1128,7/2/18 11:00,54.648,0.0341,0.0725
1129,7/2/18 12:00,56.815,0.035,0.0738
1130,7/2/18 13:00,59.272,0.0354,0.0738
1131,7/2/18 14:00,61.72,0.0375,0.0745
1132,7/2/18 15:00,64.117,0.0384,0.0758
1133,7/2/18 16:00,66,0.0375,0.0752
1134,7/2/18 17:00,67.372,0.0384,0.0745
1135,7/2/18 18:00,68.013,0.0384,0.0745
1136,7/2/18 19:00,67.842,0.0371,0.0725
1137,7/2/18 20:00,66.943,0.0354,0.0722
1138,7/2/18 21:00,65.487,0.0341,0.0708
1139,7/2/18 22:00,63.819,0.0328,0.0695
1140,7/2/18 23:00,62.191,0.0319,0.0702
1141,7/3/18 0:00,60.69,0.0319,0.0691
1142,7/3/18 1:00,59.229,0.031,0.0684
1143,7/3/18 2:00,57.936,0.0297,0.0684
1144,7/3/18 3:00,56.642,0.0297,0.0684
1145,7/3/18 4:00,55.515,0.0297,0.0671
1146,7/3/18 5:00,54.473,0.0288,0.0664
1147,7/3/18 6:00,53.645,0.0288,0.0664
1148,7/3/18 7:00,52.903,0.0288,0.0664
1149,7/3/18 8:00,52.686,0.0288,0.0684
1150,7/3/18 9:00,53.035,0.0306,0.0691
1151,7/3/18 10:00,54.126,0.031,0.0708
1152,7/3/18 11:00,55.776,0.0328,0.0715
1153,7/3/18 12:00,57.936,0.0341,0.0715
1154,7/3/18 13:00,60.346,0.035,0.0722
1155,7/3/18 14:00,62.791,0.0363,0.0732
1156,7/3/18 15:00,64.845,0.0371,0.0738
1157,7/3/18 16:00,65.872,0.0363,0.0722
1158,7/3/18 17:00,65.745,0.035,0.0715
1159,7/3/18 18:00,65.359,0.0341,0.0708
1160,7/3/18 19:00,64.888,0.0332,0.0708
1161,7/3/18 20:00,64.204,0.0328,0.0695
1162,7/3/18 21:00,63.262,0.0328,0.0695
1163,7/3/18 22:00,62.233,0.0319,0.0684
1164,7/3/18 23:00,61.075,0.0306,0.0678
1165,7/4/18 0:00,59.83,0.0306,0.0671
1166,7/4/18 1:00,58.626,0.0297,0.0664
1167,7/4/18 2:00,57.506,0.0288,0.0664
1168,7/4/18 3:00,56.426,0.0283,0.066
1169,7/4/18 4:00,55.429,0.0283,0.066
1170,7/4/18 5:00,54.516,0.0274,0.0653
1171,7/4/18 6:00,53.602,0.027,0.0664
1172,7/4/18 7:00,52.817,0.027,0.066
1173,7/4/18 8:00,52.597,0.0274,0.0671
1174,7/4/18 9:00,52.992,0.0288,0.0671
1175,7/4/18 10:00,54.126,0.0306,0.0691
1176,7/4/18 11:00,55.992,0.0319,0.0695
1177,7/4/18 12:00,58.195,0.0332,0.0702
1178,7/4/18 13:00,59.916,0.0332,0.0691
1179,7/4/18 14:00,61.547,0.0341,0.0702
1180,7/4/18 15:00,62.834,0.0341,0.0702
1181,7/4/18 16:00,64.247,0.035,0.0708
1182,7/4/18 17:00,65.444,0.035,0.0708
1183,7/4/18 18:00,66.258,0.035,0.0708
1184,7/4/18 19:00,66.13,0.0332,0.0715
1185,7/4/18 20:00,65.359,0.0328,0.0678
1186,7/4/18 21:00,64.117,0.031,0.0664
1187,7/4/18 22:00,62.791,0.0306,0.0664
1188,7/4/18 23:00,61.547,0.0297,0.066
1189,7/5/18 0:00,60.433,0.0297,0.066
1190,7/5/18 1:00,59.401,0.0297,0.066
1191,7/5/18 2:00,58.411,0.0288,0.0653
1192,7/5/18 3:00,57.42,0.0283,0.0646
1193,7/5/18 4:00,56.426,0.0283,0.0639
1194,7/5/18 5:00,55.515,0.0274,0.0632
1195,7/5/18 6:00,54.648,0.027,0.0639
1196,7/5/18 7:00,53.951,0.027,0.0639
1197,7/5/18 8:00,53.82,0.0274,0.0653
1198,7/5/18 9:00,54.387,0.0288,0.0664
1199,7/5/18 10:00,55.647,0.0306,0.0671
1200,7/5/18 11:00,57.549,0.0319,0.0684
1201,7/5/18 12:00,59.486,0.0328,0.0691
1202,7/5/18 13:00,60.604,0.0319,0.0678
1203,7/5/18 14:00,61.506,0.0328,0.0684
1204,7/5/18 15:00,62.533,0.0332,0.0695
1205,7/5/18 16:00,62.962,0.0328,0.0678
1206,7/5/18 17:00,62.919,0.0319,0.0684
1207,7/5/18 18:00,62.962,0.0319,0.0671
1208,7/5/18 19:00,63.048,0.0319,0.0671
1209,7/5/18 20:00,62.791,0.031,0.0684
1210,7/5/18 21:00,62.148,0.0306,0.0678
1211,7/5/18 22:00,61.333,0.0297,0.0678
1212,7/5/18 23:00,60.39,0.0288,0.0664
1213,7/6/18 0:00,59.358,0.0288,0.066
1214,7/6/18 1:00,58.368,0.0274,0.066
1215,7/6/18 2:00,57.333,0.027,0.0653
1216,7/6/18 3:00,56.383,0.0274,0.0646
1217,7/6/18 4:00,55.515,0.027,0.0639
1218,7/6/18 5:00,54.648,0.0261,0.0632
1219,7/6/18 6:00,53.865,0.0261,0.0632
1220,7/6/18 7:00,53.166,0.0261,0.0621
1221,7/6/18 8:00,52.992,0.027,0.0639
1222,7/6/18 9:00,53.384,0.0283,0.0653
1223,7/6/18 10:00,54.516,0.0297,0.066
1224,7/6/18 11:00,56.469,0.0306,0.0671
1225,7/6/18 12:00,58.971,0.0328,0.0684
1226,7/6/18 13:00,61.72,0.0332,0.0691
1227,7/6/18 14:00,63.648,0.0341,0.0695
1228,7/6/18 15:00,65.487,0.035,0.0708
1229,7/6/18 16:00,67.028,0.0354,0.0695
1230,7/6/18 17:00,67.586,0.0341,0.0691
1231,7/6/18 18:00,67.413,0.0332,0.0684
1232,7/6/18 19:00,67.071,0.0328,0.0684
1233,7/6/18 20:00,66.344,0.0319,0.0678
1234,7/6/18 21:00,65.359,0.031,0.066
1235,7/6/18 22:00,64.161,0.0297,0.0664
1236,7/6/18 23:00,62.834,0.0288,0.0646
1237,7/7/18 0:00,61.462,0.0283,0.0653
1238,7/7/18 1:00,60.174,0.0274,0.0639
1239,7/7/18 2:00,58.971,0.027,0.0646
1240,7/7/18 3:00,57.807,0.0261,0.0639
1241,7/7/18 4:00,56.772,0.027,0.0621
1242,7/7/18 5:00,55.819,0.0261,0.0621
1243,7/7/18 6:00,54.909,0.0252,0.0614
1244,7/7/18 7:00,54.212,0.0252,0.0621
1245,7/7/18 8:00,54.037,0.0261,0.0632
1246,7/7/18 9:00,54.43,0.0274,0.0639
1247,7/7/18 10:00,55.602,0.0288,0.0653
1248,7/7/18 11:00,57.549,0.0306,0.066
1249,7/7/18 12:00,59.445,0.031,0.0671
1250,7/7/18 13:00,61.075,0.0319,0.0671
1251,7/7/18 14:00,62.919,0.0328,0.0691
1252,7/7/18 15:00,64.674,0.0341,0.0691
1253,7/7/18 16:00,65.403,0.0319,0.0684
1254,7/7/18 17:00,65.23,0.031,0.0678
1255,7/7/18 18:00,64.589,0.0306,0.0664
1256,7/7/18 19:00,63.689,0.0319,0.0671
1257,7/7/18 20:00,62.661,0.031,0.0664
1258,7/7/18 21:00,61.677,0.031,0.066
1259,7/7/18 22:00,60.647,0.0306,0.0653
1260,7/7/18 23:00,59.572,0.0306,0.0646
1261,7/8/18 0:00,58.411,0.0288,0.0632
1262,7/8/18 1:00,57.29,0.0283,0.0621
1263,7/8/18 2:00,56.295,0.0283,0.0628
1264,7/8/18 3:00,55.342,0.0274,0.0614
1265,7/8/18 4:00,54.43,0.0274,0.0621
1266,7/8/18 5:00,53.602,0.0274,0.0614
1267,7/8/18 6:00,52.772,0.027,0.0614
1268,7/8/18 7:00,52.115,0.027,0.0614
1269,7/8/18 8:00,51.764,0.0283,0.0639
1270,7/8/18 9:00,52.115,0.0288,0.0628
1271,7/8/18 10:00,53.341,0.0306,0.0653
1272,7/8/18 11:00,55.472,0.0319,0.0664
1273,7/8/18 12:00,58.152,0.0332,0.0671
1274,7/8/18 13:00,61.162,0.035,0.0678
1275,7/8/18 14:00,63.604,0.035,0.0684
1276,7/8/18 15:00,64.503,0.0332,0.0691
1277,7/8/18 16:00,63.946,0.0332,0.0678
1278,7/8/18 17:00,63.09,0.0332,0.0678
1279,7/8/18 18:00,62.105,0.0354,0.0671
1280,7/8/18 19:00,61.119,0.035,0.0671
1281,7/8/18 20:00,60.346,0.035,0.0671
1282,7/8/18 21:00,59.572,0.035,0.0664
1283,7/8/18 22:00,58.755,0.0341,0.0671
1284,7/8/18 23:00,58.023,0.0341,0.0671
1285,7/9/18 0:00,57.204,0.0341,0.0664
1286,7/9/18 1:00,56.469,0.0332,0.066
1287,7/9/18 2:00,55.69,0.0332,0.066
1288,7/9/18 3:00,54.865,0.0328,0.0653
1289,7/9/18 4:00,53.994,0.0328,0.0653
1290,7/9/18 5:00,53.121,0.0319,0.0646
1291,7/9/18 6:00,52.203,0.0319,0.0646
1292,7/9/18 7:00,51.413,0.0319,0.0639
1293,7/9/18 8:00,51.017,0.0319,0.0653
1294,7/9/18 9:00,51.325,0.0328,0.066
1295,7/9/18 10:00,52.597,0.035,0.0684
1296,7/9/18 11:00,54.909,0.0363,0.0702
1297,7/9/18 12:00,57.807,0.0371,0.0708
1298,7/9/18 13:00,60.904,0.0384,0.0715
1299,7/9/18 14:00,63.732,0.0392,0.0722
1300,7/9/18 15:00,66.173,0.0392,0.0738
1301,7/9/18 16:00,68.056,0.0401,0.0745
1302,7/9/18 17:00,69.3,0.0401,0.0732
1303,7/9/18 18:00,69.771,0.0392,0.0725
1304,7/9/18 19:00,69.386,0.0384,0.0715
1305,7/9/18 20:00,68.4,0.0363,0.0715
1306,7/9/18 21:00,67.114,0.0363,0.0695
1307,7/9/18 22:00,65.701,0.035,0.0702
1308,7/9/18 23:00,64.204,0.0341,0.0695
1309,7/10/18 0:00,62.704,0.0332,0.0671
1310,7/10/18 1:00,61.29,0.0332,0.0671
1311,7/10/18 2:00,60.046,0.0319,0.0664
1312,7/10/18 3:00,58.842,0.0319,0.0664
1313,7/10/18 4:00,57.765,0.031,0.0664
1314,7/10/18 5:00,56.728,0.0306,0.066
1315,7/10/18 6:00,55.776,0.0306,0.0653
1316,7/10/18 7:00,54.909,0.0306,0.066
1317,7/10/18 8:00,54.561,0.031,0.0691
1318,7/10/18 9:00,54.82,0.031,0.0684
1319,7/10/18 10:00,55.69,0.0328,0.0695
1320,7/10/18 11:00,57.29,0.0341,0.0708
1321,7/10/18 12:00,59.572,0.0354,0.0708
1322,7/10/18 13:00,62.105,0.0371,0.0708
1323,7/10/18 14:00,63.903,0.0371,0.0702
1324,7/10/18 15:00,64.161,0.0354,0.0691
1325,7/10/18 16:00,63.262,0.1382,0.0745
1326,7/10/18 17:00,62.148,0.1307,0.0752
1327,7/10/18 18:00,61.419,0.1271,0.0752
1328,7/10/18 19:00,60.948,0.1256,0.0758
1329,7/10/18 20:00,60.517,0.1251,0.0758
1330,7/10/18 21:00,59.916,0.1251,0.0762
1331,7/10/18 22:00,59.099,0.1276,0.0768
1332,7/10/18 23:00,58.325,0.1281,0.0775
1333,7/11/18 0:00,57.42,0.1281,0.0781
1334,7/11/18 1:00,56.512,0.1281,0.0787
1335,7/11/18 2:00,55.558,0.1285,0.0787
1336,7/11/18 3:00,54.648,0.1285,0.0794
1337,7/11/18 4:00,53.82,0.1285,0.0797
1338,7/11/18 5:00,52.992,0.1285,0.0803
1339,7/11/18 6:00,52.246,0.1281,0.0803
1340,7/11/18 7:00,51.544,0.1281,0.081
1341,7/11/18 8:00,51.105,0.1285,0.0822
1342,7/11/18 9:00,51.325,0.1281,0.0835
1343,7/11/18 10:00,52.509,0.1271,0.085
1344,7/11/18 11:00,54.777,0.1256,0.0869
1345,7/11/18 12:00,57.893,0.1242,0.0869
1346,7/11/18 13:00,60.861,0.1224,0.0881
1347,7/11/18 14:00,62.919,0.1224,0.0893
1348,7/11/18 15:00,63.775,0.1219,0.0881
1349,7/11/18 16:00,63.176,0.1224,0.0881
1350,7/11/18 17:00,62.704,0.1219,0.0881
1351,7/11/18 18:00,62.533,0.1219,0.0893
1352,7/11/18 19:00,62.362,0.1214,0.0887
1353,7/11/18 20:00,61.677,0.1214,0.0887
1354,7/11/18 21:00,60.775,0.1204,0.0875
1355,7/11/18 22:00,59.873,0.1199,0.0875
1356,7/11/18 23:00,58.971,0.1194,0.0869
1357,7/12/18 0:00,58.152,0.1189,0.0869
1358,7/12/18 1:00,57.42,0.1184,0.0875
1359,7/12/18 2:00,56.728,0.1184,0.0869
1360,7/12/18 3:00,56.165,0.1179,0.0869
1361,7/12/18 4:00,55.602,0.1169,0.0857
1362,7/12/18 5:00,54.909,0.1174,0.0863
1363,7/12/18 6:00,54.3,0.1169,0.0863
1364,7/12/18 7:00,53.645,0.1159,0.085
1365,7/12/18 8:00,53.384,0.1164,0.0869
1366,7/12/18 9:00,53.559,0.1153,0.0875
1367,7/12/18 10:00,54.212,0.1143,0.0881
1368,7/12/18 11:00,55.602,0.1128,0.0881
1369,7/12/18 12:00,57.333,0.1117,0.0881
1370,7/12/18 13:00,58.798,0.1107,0.0887
1371,7/12/18 14:00,59.315,0.1107,0.0881
1372,7/12/18 15:00,59.788,0.1101,0.0875
1373,7/12/18 16:00,60.948,0.1091,0.0887
1374,7/12/18 17:00,61.506,0.1091,0.0881
1375,7/12/18 18:00,62.148,0.1091,0.0887
1376,7/12/18 19:00,62.276,0.108,0.0869
1377,7/12/18 20:00,61.72,0.1075,0.0863
1378,7/12/18 21:00,60.948,0.1075,0.0863
1379,7/12/18 22:00,60.089,0.108,0.0869
1380,7/12/18 23:00,59.315,0.1085,0.0875
1381,7/13/18 0:00,58.498,0.1085,0.0869
1382,7/13/18 1:00,57.636,0.1075,0.0857
1383,7/13/18 2:00,56.772,0.1075,0.0863
1384,7/13/18 3:00,55.863,0.1069,0.0863
1385,7/13/18 4:00,55.081,0.1064,0.0857
1386,7/13/18 5:00,54.3,0.1064,0.0857
1387,7/13/18 6:00,53.515,0.1058,0.085
1388,7/13/18 7:00,52.729,0.1053,0.085
1389,7/13/18 8:00,52.203,0.1058,0.0857
1390,7/13/18 9:00,52.335,0.1047,0.0869
1391,7/13/18 10:00,53.427,0.1036,0.0875
1392,7/13/18 11:00,55.472,0.1025,0.0875
1393,7/13/18 12:00,57.636,0.1009,0.0869
1394,7/13/18 13:00,59.445,0.1003,0.0887
1395,7/13/18 14:00,61.977,0.0992,0.0893
1396,7/13/18 15:00,63.689,0.0986,0.0887
1397,7/13/18 16:00,64.332,0.0986,0.0887
1398,7/13/18 17:00,64.717,0.0981,0.0887
1399,7/13/18 18:00,65.017,0.0969,0.0869
1400,7/13/18 19:00,64.674,0.0969,0.0863
1401,7/13/18 20:00,64.033,0.0963,0.0844
1402,7/13/18 21:00,63.133,0.0963,0.085
1403,7/13/18 22:00,62.148,0.0961,0.0835
1404,7/13/18 23:00,61.205,0.0961,0.0844
1405,7/14/18 0:00,60.26,0.0955,0.0835
1406,7/14/18 1:00,59.401,0.0955,0.0841
1407,7/14/18 2:00,58.541,0.0949,0.0835
1408,7/14/18 3:00,57.592,0.0943,0.0835
1409,7/14/18 4:00,56.772,0.0937,0.0829
1410,7/14/18 5:00,55.992,0.0932,0.0829
1411,7/14/18 6:00,55.168,0.092,0.0822
1412,7/14/18 7:00,54.43,0.092,0.0822
1413,7/14/18 8:00,53.951,0.0914,0.0822
1414,7/14/18 9:00,54.126,0.0902,0.0822
1415,7/14/18 10:00,55.168,0.0896,0.0841
1416,7/14/18 11:00,57.247,0.0881,0.0844
1417,7/14/18 12:00,60.046,0.0869,0.085
1418,7/14/18 13:00,62.577,0.0857,0.0844
1419,7/14/18 14:00,65.059,0.085,0.0869
1420,7/14/18 15:00,67.5,0.0844,0.0881
1421,7/14/18 16:00,69.129,0.0841,0.0863
1422,7/14/18 17:00,69.685,0.0829,0.085
1423,7/14/18 18:00,69.6,0.0822,0.0857
1424,7/14/18 19:00,69.085,0.0803,0.0841
1425,7/14/18 20:00,68.056,0.0803,0.0829
1426,7/14/18 21:00,66.857,0.0794,0.0822
1427,7/14/18 22:00,65.658,0.0781,0.081
1428,7/14/18 23:00,64.546,0.0775,0.081
1429,7/15/18 0:00,63.561,0.0762,0.081
1430,7/15/18 1:00,62.704,0.0762,0.0803
1431,7/15/18 2:00,61.891,0.0752,0.0797
1432,7/15/18 3:00,61.119,0.0745,0.0794
1433,7/15/18 4:00,60.433,0.0738,0.0794
1434,7/15/18 5:00,59.83,0.0732,0.0787
1435,7/15/18 6:00,59.229,0.0725,0.0787
1436,7/15/18 7:00,58.712,0.0715,0.0787
1437,7/15/18 8:00,58.368,0.0715,0.0787
1438,7/15/18 9:00,58.109,0.0708,0.0781
1439,7/15/18 10:00,58.282,0.0708,0.0787
1440,7/15/18 11:00,58.455,0.0702,0.0787
1441,7/15/18 12:00,59.142,0.0695,0.0797
1442,7/15/18 13:00,60.046,0.0691,0.0803
1443,7/15/18 14:00,61.376,0.0678,0.0797
1444,7/15/18 15:00,62.704,0.0671,0.0794
1445,7/15/18 16:00,63.689,0.0664,0.0797
1446,7/15/18 17:00,64.117,0.066,0.0794
1447,7/15/18 18:00,63.819,0.0639,0.0787
1448,7/15/18 19:00,63.262,0.0639,0.0787
1449,7/15/18 20:00,62.62,0.0639,0.0781
1450,7/15/18 21:00,61.934,0.0632,0.0775
1451,7/15/18 22:00,61.075,0.0632,0.0768
1452,7/15/18 23:00,60.089,0.0628,0.0768
1453,7/16/18 0:00,59.142,0.0621,0.0762
1454,7/16/18 1:00,58.195,0.0621,0.0758
1455,7/16/18 2:00,57.376,0.0614,0.0752
1456,7/16/18 3:00,56.556,0.0607,0.0752
1457,7/16/18 4:00,55.733,0.0607,0.0752
1458,7/16/18 5:00,54.909,0.0607,0.0745
1459,7/16/18 6:00,54.126,0.0599,0.0745
1460,7/16/18 7:00,53.427,0.0596,0.0745
1461,7/16/18 8:00,53.035,0.0607,0.0752
1462,7/16/18 9:00,53.253,0.0607,0.0758
1463,7/16/18 10:00,54.343,0.0607,0.0745
1464,7/16/18 11:00,56.383,0.0607,0.0762
1465,7/16/18 12:00,58.928,0.0607,0.0787
1466,7/16/18 13:00,61.547,0.0607,0.0775
1467,7/16/18 14:00,62.919,0.0599,0.0768
1468,7/16/18 15:00,63.903,0.0599,0.0787
1469,7/16/18 16:00,65.017,0.0596,0.0775
1470,7/16/18 17:00,65.615,0.0588,0.0781
1471,7/16/18 18:00,65.359,0.0574,0.0752
1472,7/16/18 19:00,64.674,0.0581,0.0762
1473,7/16/18 20:00,63.732,0.0574,0.0762
1474,7/16/18 21:00,62.704,0.057,0.0758
1475,7/16/18 22:00,61.547,0.0562,0.0752
1476,7/16/18 23:00,60.346,0.0562,0.0745
1477,7/17/18 0:00,59.315,0.0555,0.0745
1478,7/17/18 1:00,58.541,0.0555,0.0738
1479,7/17/18 2:00,57.765,0.0547,0.0732
1480,7/17/18 3:00,56.988,0.0547,0.0732
1481,7/17/18 4:00,56.295,0.0544,0.0732
1482,7/17/18 5:00,55.69,0.0544,0.0725
1483,7/17/18 6:00,55.081,0.0544,0.0725
1484,7/17/18 7:00,54.516,0.0544,0.0725
1485,7/17/18 8:00,54.212,0.0547,0.0732
1486,7/17/18 9:00,54.516,0.0547,0.0745
1487,7/17/18 10:00,55.602,0.0555,0.0752
1488,7/17/18 11:00,57.463,0.0555,0.0768
1489,7/17/18 12:00,59.616,0.0555,0.0758
1490,7/17/18 13:00,61.934,0.0562,0.0758
1491,7/17/18 14:00,64.204,0.0562,0.0762
1492,7/17/18 15:00,66.173,0.0562,0.0794
1493,7/17/18 16:00,67.329,0.0555,0.0803
1494,7/17/18 17:00,67.757,0.0555,0.0794
1495,7/17/18 18:00,67.329,0.0555,0.0768
1496,7/17/18 19:00,66.344,0.0544,0.0768
1497,7/17/18 20:00,65.273,0.0544,0.0752
1498,7/17/18 21:00,63.99,0.0536,0.0745
1499,7/17/18 22:00,62.62,0.0528,0.0732
1500,7/17/18 23:00,61.248,0.0521,0.0732
1501,7/18/18 0:00,59.959,0.0517,0.0722
1502,7/18/18 1:00,58.712,0.0509,0.0715
1503,7/18/18 2:00,57.592,0.0509,0.0715
1504,7/18/18 3:00,56.599,0.0501,0.0708
1505,7/18/18 4:00,55.69,0.0494,0.0708
1506,7/18/18 5:00,54.865,0.0494,0.0708
1507,7/18/18 6:00,54.126,0.049,0.0702
1508,7/18/18 7:00,53.427,0.0494,0.0702
1509,7/18/18 8:00,53.121,0.0494,0.0715
1510,7/18/18 9:00,53.384,0.0501,0.0722
1511,7/18/18 10:00,54.43,0.0509,0.0715
1512,7/18/18 11:00,56.079,0.0501,0.0722
1513,7/18/18 12:00,57.936,0.0509,0.0732
1514,7/18/18 13:00,60.003,0.0517,0.0732
1515,7/18/18 14:00,62.276,0.0517,0.0745
1516,7/18/18 15:00,64.459,0.0521,0.0752
1517,7/18/18 16:00,66.301,0.0528,0.0768
1518,7/18/18 17:00,67.242,0.0509,0.0758
1519,7/18/18 18:00,67.329,0.0509,0.0732
1520,7/18/18 19:00,66.772,0.0501,0.0732
1521,7/18/18 20:00,65.916,0.049,0.0722
1522,7/18/18 21:00,64.803,0.0474,0.0722
1523,7/18/18 22:00,63.518,0.0462,0.0702
1524,7/18/18 23:00,62.233,0.0454,0.0708
1525,7/19/18 0:00,60.991,0.0454,0.0691
1526,7/19/18 1:00,59.83,0.0446,0.0691
1527,7/19/18 2:00,58.798,0.0442,0.0695
1528,7/19/18 3:00,57.807,0.0434,0.0684
1529,7/19/18 4:00,56.944,0.0434,0.0678
1530,7/19/18 5:00,56.079,0.0434,0.0684
1531,7/19/18 6:00,55.299,0.0434,0.0678
1532,7/19/18 7:00,54.648,0.0425,0.0691
1533,7/19/18 8:00,54.43,0.0425,0.0702
1534,7/19/18 9:00,54.82,0.0446,0.0684
1535,7/19/18 10:00,55.949,0.0446,0.0691
1536,7/19/18 11:00,57.592,0.0446,0.0715
1537,7/19/18 12:00,59.529,0.0462,0.0722
1538,7/19/18 13:00,61.72,0.047,0.0738
1539,7/19/18 14:00,63.819,0.047,0.0752
1540,7/19/18 15:00,66.043,0.047,0.0732
1541,7/19/18 16:00,68.013,0.0474,0.0738
1542,7/19/18 17:00,69.256,0.0482,0.0752
1543,7/19/18 18:00,69.643,0.0462,0.0725
1544,7/19/18 19:00,69.3,0.0454,0.0738
1545,7/19/18 20:00,68.443,0.0446,0.0715
1546,7/19/18 21:00,67.158,0.0425,0.0708
1547,7/19/18 22:00,65.788,0.0421,0.0715
1548,7/19/18 23:00,64.418,0.0413,0.0708
1549,7/20/18 0:00,63.133,0.0405,0.0695
1550,7/20/18 1:00,61.891,0.0401,0.0691
1551,7/20/18 2:00,60.69,0.0392,0.0691
1552,7/20/18 3:00,59.529,0.0392,0.0678
1553,7/20/18 4:00,58.498,0.0384,0.0664
1554,7/20/18 5:00,57.549,0.0384,0.0646
1555,7/20/18 6:00,56.728,0.0384,0.0639
1556,7/20/18 7:00,56.079,0.0375,0.0653
1557,7/20/18 8:00,55.949,0.0375,0.0671
1558,7/20/18 9:00,56.426,0.0392,0.066
1559,7/20/18 10:00,57.592,0.0405,0.0691
1560,7/20/18 11:00,59.185,0.0413,0.0695
1561,7/20/18 12:00,60.991,0.0413,0.0702
1562,7/20/18 13:00,62.919,0.0421,0.0702
1563,7/20/18 14:00,64.674,0.0425,0.0708
1564,7/20/18 15:00,65.658,0.0421,0.0708
1565,7/20/18 16:00,65.745,0.0405,0.0695
1566,7/20/18 17:00,65.487,0.0405,0.0691
1567,7/20/18 18:00,65.188,0.0401,0.0691
1568,7/20/18 19:00,64.931,0.0401,0.0691
1569,7/20/18 20:00,64.375,0.0392,0.0678
1570,7/20/18 21:00,63.518,0.0375,0.0671
1571,7/20/18 22:00,62.447,0.0375,0.0664
1572,7/20/18 23:00,61.29,0.0363,0.066
1573,7/21/18 0:00,60.174,0.0363,0.066
1574,7/21/18 1:00,59.142,0.0354,0.0653
1575,7/21/18 2:00,58.152,0.0354,0.0653
