Plot Title: 9735543_UpperMontaneB1,,,,,,,,,,,,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 9735543, SEN S/N: 2012369)","PAR, uE (LGR S/N: 9735543, SEN S/N: 9700887)","PAR, uE (LGR S/N: 9735543, SEN S/N: 9700895)","PAR, uE (LGR S/N: 9735543, SEN S/N: 9700903)","Temp, °F (LGR S/N: 9735543, SEN S/N: 9713844)","Temp, °F (LGR S/N: 9735543, SEN S/N: 9721336)","RH, % (LGR S/N: 9735543, SEN S/N: 9721336)","Voltage, V (LGR S/N: 9735543, SEN S/N: 9725493)","Solar Radiation, W/m² (LGR S/N: 9735543, SEN S/N: 9734401)","Solar Radiation, W/m² (LGR S/N: 9735543, SEN S/N: 9734413)","Solar Radiation, W/m² (LGR S/N: 9735543, SEN S/N: 9734414)","Water Content, m³/m³ (LGR S/N: 9735543, SEN S/N: 10769159)","Batt, V (LGR S/N: 9735543)"
,8/11/18 7:20,-0.0259,78.7,1.2,1.2,52.466,33.287,96,-0.1988,,20.6,0.6,0.0526,4.381
,8/11/18 7:30,-0.0259,86.2,1.2,1.2,52.378,34.468,96.4,-0.1988,,21.9,0.6,0.0526,4.363
,8/11/18 7:40,-0.0259,93.7,1.2,1.2,52.291,35.395,95.8,-0.1988,,24.4,0.6,0.0519,4.381
,8/11/18 7:50,-0.0259,101.2,1.2,1.2,52.203,35.541,94.6,-0.1988,,26.9,0.6,0.0519,4.369
,8/11/18 8:00,-0.0259,708.7,21.2,16.2,52.115,42.525,94.9,-0.1988,,363.1,40.6,0.0526,4.387
,8/11/18 8:10,-0.0259,773.7,23.7,18.7,52.16,50.797,83.8,-0.1988,,395.6,45.6,0.0526,4.375
,8/11/18 8:20,-0.0259,846.2,26.2,21.2,52.203,52.947,80.9,-0.1988,,429.4,49.4,0.0533,4.393
,8/11/18 8:30,-0.0266,921.2,28.7,23.7,52.203,55.906,71,-0.1988,,465.6,53.1,0.0533,4.375
,8/11/18 8:40,-0.0266,991.2,31.2,26.2,52.246,57.936,66.7,-0.1988,,499.4,56.9,0.0533,4.484
,8/11/18 8:50,-0.0266,1061.2,33.7,28.7,52.291,61.506,55.2,-0.1988,,534.4,60.6,0.0533,4.381
,8/11/18 9:00,-0.0266,1118.7,36.2,31.2,52.423,63.219,52.4,-0.1988,,568.1,63.1,0.054,4.363
,8/11/18 9:10,-0.0259,1176.2,38.7,33.7,52.554,64.546,47.5,-0.1988,,598.1,66.9,0.054,4.381
,8/11/18 9:20,-0.0259,1238.7,41.2,36.2,52.729,65.403,46.9,-0.1988,,624.4,69.4,0.054,4.369
,8/11/18 9:30,-0.0259,1288.7,43.7,36.2,52.903,67.242,45.8,-0.1988,,650.6,71.9,0.054,4.393
,8/11/18 9:40,-0.0251,1341.2,46.2,38.7,53.078,68.227,42.1,-0.1988,,680.6,73.1,0.054,4.375
,8/11/18 9:50,-0.0259,1391.2,46.2,41.2,53.298,69.17,40.2,-0.1988,,704.4,75.6,0.054,4.363
,8/11/18 10:00,-0.0259,1436.2,48.7,43.7,53.515,69.942,38.8,-0.1988,,728.1,76.9,0.0548,4.381
,8/11/18 10:10,-0.0251,1481.2,51.2,46.2,53.776,70.372,38,-0.1988,,750.6,78.1,0.0555,4.363
,8/11/18 10:20,-0.0251,1531.2,51.2,48.7,54.037,71.577,35.3,-0.1988,,778.1,80.6,0.0555,4.393
,8/11/18 10:30,-0.0251,1573.7,53.7,51.2,54.343,73.342,34.9,-0.1988,,800.6,80.6,0.0555,4.375
,8/11/18 10:40,-0.0244,1606.2,53.7,51.2,54.648,74.943,33.7,-0.1988,,819.4,81.9,0.0555,4.363
,8/11/18 10:50,-0.0244,1648.7,56.2,53.7,54.995,75.29,33,-0.1988,,840.6,83.1,0.0555,4.43
,8/11/18 11:00,-0.0244,1686.2,56.2,56.2,55.299,75.942,31.4,-0.1988,,859.4,84.4,0.0562,4.369
,8/11/18 11:10,-0.0244,1703.7,56.2,56.2,55.647,75.29,32,-0.1988,,878.1,84.4,0.0562,4.363
,8/11/18 11:20,-0.0237,1738.7,58.7,58.7,55.992,75.985,32.1,-0.1988,,903.1,84.4,0.0569,4.393
,8/11/18 11:30,-0.0237,1758.7,58.7,58.7,56.34,76.55,29.2,-0.1988,,914.4,84.4,0.0569,4.369
,8/11/18 11:40,-0.0237,1793.7,58.7,61.2,56.728,78.953,28.1,-0.1988,,938.1,85.6,0.0569,4.363
,8/11/18 11:50,-0.0237,1828.7,58.7,61.2,57.117,79.347,28.7,-0.1988,,965.6,86.9,0.0569,4.387
,8/11/18 12:00,-0.0237,1878.7,61.2,63.7,57.506,80.625,23.6,-0.1988,,994.4,89.4,0.0569,4.369
,8/11/18 12:10,-0.023,1953.7,63.7,66.2,57.893,80.58,23.1,-0.1988,,1046.9,91.9,0.0577,4.363
,8/11/18 12:20,-0.0222,2051.2,66.2,71.2,58.325,82.13,23.9,-0.1988,,1109.4,96.9,0.0584,4.418
,8/11/18 12:30,-0.0222,443.7,11.2,13.7,58.712,82.841,20.2,-0.1988,,219.4,19.4,0.0584,4.369
,8/11/18 12:40,-0.0222,2023.7,63.7,71.2,59.014,78.777,23.9,-0.1988,,1088.1,91.9,0.0584,4.363
,8/11/18 12:50,-0.0222,608.7,16.2,21.2,59.445,80.361,22,-0.1988,,285.6,23.1,0.0584,4.393
,8/11/18 13:00,-0.0222,1976.2,63.7,68.7,59.873,83.422,21.2,-0.1988,,1066.9,89.4,0.0591,4.369
,8/11/18 13:10,-0.0222,2006.2,63.7,68.7,60.217,82.175,21.8,-0.1988,,1083.1,90.6,0.0591,4.363
,8/11/18 13:20,-0.0215,2091.2,68.7,71.2,60.604,82.886,21,-0.1988,,1124.4,94.4,0.0591,4.393
,8/11/18 13:30,-0.0215,746.2,21.2,23.7,61.032,84.272,20.9,-0.1988,,360.6,30.6,0.0591,4.369
,8/11/18 13:40,-0.0222,2056.2,66.2,68.7,61.333,80.845,22.3,-0.1988,,1113.1,93.1,0.0591,4.363
,8/11/18 13:50,-0.0215,2091.2,68.7,71.2,61.72,87.483,18.9,-0.1988,,1126.9,94.4,0.0598,4.442
,8/11/18 14:00,-0.0215,2041.2,66.2,68.7,62.019,84.362,20.4,-0.1988,,1096.9,93.1,0.0598,4.369
,8/11/18 14:10,-0.0215,1473.7,46.2,51.2,62.362,84.407,19.7,-0.1988,,773.1,66.9,0.0598,4.363
,8/11/18 14:20,-0.0215,1956.2,63.7,63.7,62.661,83.914,20.3,-0.1988,,1056.9,90.6,0.0598,4.43
,8/11/18 14:30,-0.0215,2053.7,66.2,68.7,62.875,76.811,19.9,-0.1988,,1113.1,96.9,0.0598,4.369
,8/11/18 14:40,-0.0215,536.2,16.2,16.2,63.133,74.899,20.6,-0.1988,,265.6,25.6,0.0598,4.363
,8/11/18 14:50,-0.0215,1593.7,51.2,53.7,63.347,80.89,20.9,-0.1988,,844.4,75.6,0.0598,4.46
,8/11/18 15:00,-0.0208,1163.7,38.7,38.7,63.648,82.042,19.8,-0.1988,,618.1,58.1,0.0606,4.375
,8/11/18 15:10,-0.0208,563.7,16.2,18.7,63.819,77.203,21.1,-0.1988,,290.6,28.1,0.0598,4.363
,8/11/18 15:20,-0.0215,526.2,16.2,16.2,63.946,75.594,21.2,-0.1988,,264.4,25.6,0.0598,4.363
,8/11/18 15:30,-0.0208,1848.7,58.7,63.7,64.161,82.708,19.4,-0.1988,,978.1,91.9,0.0598,4.381
,8/11/18 15:40,-0.0208,1746.2,56.2,58.7,64.332,83.422,20.5,-0.1988,,939.4,89.4,0.0606,4.363
,8/11/18 15:50,-0.0215,348.7,8.7,11.2,64.459,77.029,21.9,-0.1988,,189.4,18.1,0.0606,4.363
,8/11/18 16:00,-0.0215,261.2,6.2,8.7,64.503,72.739,21.7,-0.1988,,140.6,13.1,0.0606,4.369
,8/11/18 16:10,-0.0215,226.2,6.2,6.2,64.589,71.704,22.9,-0.1988,,116.9,10.6,0.0598,4.363
,8/11/18 16:20,-0.0215,201.2,3.7,6.2,64.632,71.103,23.2,-0.1988,,98.1,9.4,0.0598,4.375
,8/11/18 16:30,-0.0222,351.2,8.7,11.2,64.674,70.63,23.4,-0.1988,,165.6,16.9,0.0598,4.363
,8/11/18 16:40,-0.0215,1426.2,46.2,51.2,64.717,74.467,26.2,-0.1988,,763.1,79.4,0.0606,4.418
,8/11/18 16:50,-0.0208,1183.7,38.7,43.7,64.76,82.042,21.7,-0.1988,,654.4,68.1,0.0606,4.375
,8/11/18 17:00,-0.0215,158.7,3.7,3.7,64.76,72.912,25.1,-0.1988,,85.6,6.9,0.0598,4.363
,8/11/18 17:10,-0.0208,146.2,3.7,3.7,64.717,66.814,33,-0.1988,,71.9,5.6,0.0598,4.363
,8/11/18 17:20,-0.0215,156.2,3.7,3.7,64.674,66.943,31.8,-0.1988,,71.9,5.6,0.0598,4.363
,8/11/18 17:30,-0.0208,298.7,8.7,8.7,64.632,66.985,31.2,-0.1988,,149.4,14.4,0.0598,4.363
,8/11/18 17:40,-0.0208,296.2,8.7,8.7,64.632,68.571,29.7,-0.1988,,150.6,14.4,0.0598,4.375
,8/11/18 17:50,-0.0215,178.7,3.7,6.2,64.589,67.928,30.6,-0.1988,,93.1,9.4,0.0598,4.363
,8/11/18 18:00,-0.0215,81.2,1.2,1.2,64.546,66.385,32.1,-0.1988,,40.6,3.1,0.0598,4.375
,8/11/18 18:10,-0.0208,78.7,1.2,1.2,64.459,64.76,37.7,-0.1988,,38.1,3.1,0.0591,4.363
,8/11/18 18:20,-0.0215,106.2,1.2,1.2,64.418,63.304,37.8,-0.1988,,48.1,4.4,0.0591,4.363
,8/11/18 18:30,-0.0215,148.7,3.7,3.7,64.332,62.062,49.8,-0.1988,,73.1,6.9,0.0598,4.369
,8/11/18 18:40,-0.0215,203.7,6.2,6.2,64.247,63.176,45.8,-0.1988,,109.4,10.6,0.0598,4.363
,8/11/18 18:50,-0.0215,216.2,6.2,6.2,64.161,65.145,37.2,-0.1988,,119.4,11.9,0.0598,4.375
,8/11/18 19:00,-0.0215,168.7,3.7,6.2,64.074,66.472,33.4,-0.1988,,98.1,10.6,0.0591,4.363
,8/11/18 19:10,-0.0215,146.2,3.7,3.7,63.99,69.17,33.7,-0.1988,,101.9,13.1,0.0591,4.375
,8/11/18 19:20,-0.0215,98.7,1.2,3.7,63.903,67.928,31,-0.1988,,59.4,5.6,0.0591,4.363
,8/11/18 19:30,-0.0215,81.2,1.2,1.2,63.819,65.059,38,-0.1988,,49.4,4.4,0.0591,4.387
,8/11/18 19:40,-0.0215,46.2,1.2,1.2,63.732,62.875,40.7,-0.1988,,30.6,3.1,0.0591,4.363
,8/11/18 19:50,-0.0222,23.7,1.2,1.2,63.604,59.83,54.1,-0.1988,,13.1,0.6,0.0591,4.363
,8/11/18 20:00,-0.0222,16.2,1.2,1.2,63.518,57.679,52.7,-0.1988,,13.1,0.6,0.0591,4.363
,8/11/18 20:10,-0.0222,3.7,1.2,1.2,63.433,57.679,49.1,-0.1988,,1.9,0.6,0.0584,4.363
,8/11/18 20:20,-0.0222,1.2,1.2,1.2,63.304,58.023,44.9,-0.1988,,0.6,0.6,0.0584,4.363
,8/11/18 20:30,-0.0222,1.2,1.2,1.2,63.176,55.125,53.2,-0.1988,,0.6,0.6,0.0584,4.363
,8/11/18 20:40,-0.023,1.2,1.2,1.2,63.09,53.994,51.8,-0.1988,,0.6,0.6,0.0584,4.363
,8/11/18 20:50,-0.023,1.2,1.2,1.2,62.962,53.472,50.6,-0.1988,,0.6,0.6,0.0584,4.363
,8/11/18 21:00,-0.023,1.2,1.2,1.2,62.834,53.865,49.5,-0.1988,,0.6,0.6,0.0584,4.363
,8/11/18 21:10,-0.023,1.2,1.2,1.2,62.661,50.929,57.2,-0.1988,,0.6,0.6,0.0584,4.363
,8/11/18 21:20,-0.023,1.2,1.2,1.2,62.533,48.538,60.4,-0.1988,,0.6,0.6,0.0584,4.363
,8/11/18 21:30,-0.0237,1.2,1.2,1.2,62.406,48.628,57.5,-0.1988,,0.6,0.6,0.0584,4.363
,8/11/18 21:40,-0.023,1.2,1.2,1.2,62.233,45.896,67.7,-0.1988,,0.6,0.6,0.0577,4.363
,8/11/18 21:50,-0.0237,1.2,1.2,1.2,62.105,48.805,58.6,-0.1988,,0.6,0.6,0.0577,4.363
,8/11/18 22:00,-0.0237,1.2,1.2,1.2,61.934,49.959,55.4,-0.1988,,0.6,0.6,0.0577,4.363
,8/11/18 22:10,-0.0237,1.2,1.2,1.2,61.761,49.825,58.6,-0.1988,,0.6,0.6,0.0577,4.357
,8/11/18 22:20,-0.0237,1.2,1.2,1.2,61.633,45.941,65.2,-0.1988,,0.6,0.6,0.0577,4.357
,8/11/18 22:30,-0.0237,1.2,1.2,1.2,61.462,47.512,59.3,-0.1988,,0.6,0.6,0.0569,4.363
,8/11/18 22:40,-0.0237,1.2,1.2,1.2,61.29,44.263,67.8,-0.1988,,0.6,0.6,0.0569,4.357
,8/11/18 22:50,-0.0237,1.2,1.2,1.2,61.119,44.537,67.4,-0.1988,,0.6,0.6,0.0569,4.357
,8/11/18 23:00,-0.0237,1.2,1.2,1.2,60.948,43.167,69.3,-0.1988,,0.6,0.6,0.0569,4.357
,8/11/18 23:10,-0.0237,1.2,1.2,1.2,60.775,43.259,67.1,-0.1988,,0.6,0.6,0.0569,4.357
,8/11/18 23:20,-0.0244,1.2,1.2,1.2,60.604,41.832,70.7,-0.1988,,0.6,0.6,0.0562,4.357
,8/11/18 23:30,-0.0244,1.2,1.2,1.2,60.433,42.984,66.9,-0.1988,,0.6,0.6,0.0569,4.357
,8/11/18 23:40,-0.0244,1.2,1.2,1.2,60.26,41.787,68.4,-0.1988,,0.6,0.6,0.0562,4.357
,8/11/18 23:50,-0.0244,1.2,1.2,1.2,60.132,42.57,67.8,-0.1988,,0.6,0.6,0.0562,4.351
,8/12/18 0:00,-0.0244,1.2,1.2,1.2,59.959,40.951,72,-0.1988,,0.6,0.6,0.0562,4.351
,8/12/18 0:10,-0.0244,1.2,1.2,1.2,59.788,41.601,69.1,-0.1988,,0.6,0.6,0.0562,4.351
,8/12/18 0:20,-0.0251,1.2,1.2,1.2,59.616,39.783,74.4,-0.1988,,0.6,0.6,0.0555,4.351
,8/12/18 0:30,-0.0244,1.2,1.2,1.2,59.486,41.369,70.9,-0.1988,,0.6,0.6,0.0555,4.351
,8/12/18 0:40,-0.0251,1.2,1.2,1.2,59.315,39.36,73.8,-0.1988,,0.6,0.6,0.0555,4.351
,8/12/18 0:50,-0.0251,1.2,1.2,1.2,59.142,39.877,74.1,-0.1988,,0.6,0.6,0.0555,4.381
,8/12/18 1:00,-0.0244,1.2,1.2,1.2,58.971,39.36,76.2,-0.1988,,0.6,0.6,0.0555,4.351
,8/12/18 1:10,-0.0244,1.2,1.2,1.2,58.798,39.83,73.1,-0.1988,,0.6,0.6,0.0555,4.351
,8/12/18 1:20,-0.0244,1.2,1.2,1.2,58.626,39.924,73.3,-0.1988,,0.6,0.6,0.0555,4.351
,8/12/18 1:30,-0.0244,1.2,1.2,1.2,58.455,40.345,70.8,-0.1988,,0.6,0.6,0.0555,4.351
,8/12/18 1:40,-0.0244,1.2,1.2,1.2,58.325,38.606,75.2,-0.1988,,0.6,0.6,0.0555,4.351
,8/12/18 1:50,-0.0244,1.2,1.2,1.2,58.152,38.937,74.4,-0.1988,,0.6,0.6,0.0548,4.351
,8/12/18 2:00,-0.0244,1.2,1.2,1.2,57.979,39.173,74.3,-0.1988,,0.6,0.6,0.0548,4.351
,8/12/18 2:10,-0.0244,1.2,1.2,1.2,57.85,38.226,77.7,-0.1988,,0.6,0.6,0.0548,4.351
,8/12/18 2:20,-0.0244,1.2,1.2,1.2,57.679,39.078,72,-0.1988,,0.6,0.6,0.0548,4.351
,8/12/18 2:30,-0.0244,1.2,1.2,1.2,57.506,36.505,81,-0.1988,,0.6,0.6,0.054,4.351
,8/12/18 2:40,-0.0244,1.2,1.2,1.2,57.376,38.322,73.7,-0.1988,,0.6,0.6,0.0533,4.345
,8/12/18 2:50,-0.0244,1.2,1.2,1.2,57.247,37.225,77.8,-0.1988,,0.6,0.6,0.0533,4.351
,8/12/18 3:00,-0.0244,1.2,1.2,1.2,57.074,37.465,75.7,-0.1988,,0.6,0.6,0.0533,4.345
,8/12/18 3:10,-0.0244,1.2,1.2,1.2,56.944,38.511,73.1,-0.1988,,0.6,0.6,0.0533,4.345
,8/12/18 3:20,-0.0244,1.2,1.2,1.2,56.772,36.842,78.4,-0.1988,,0.6,0.6,0.0533,4.345
,8/12/18 3:30,-0.0251,1.2,1.2,1.2,56.642,37.656,75.6,-0.1988,,0.6,0.6,0.054,4.345
,8/12/18 3:40,-0.0251,1.2,1.2,1.2,56.469,37.893,77.7,-0.1988,,0.6,0.6,0.054,4.345
,8/12/18 3:50,-0.0251,1.2,1.2,1.2,56.383,37.798,77.5,-0.1988,,0.6,0.6,0.054,4.345
,8/12/18 4:00,-0.0251,1.2,1.2,1.2,56.208,37.465,77.6,-0.1988,,0.6,0.6,0.054,4.345
,8/12/18 4:10,-0.0251,1.2,1.2,1.2,56.079,37.13,79.2,-0.1988,,0.6,0.6,0.0533,4.345
,8/12/18 4:20,-0.0251,1.2,1.2,1.2,55.949,37.369,77,-0.1988,,0.6,0.6,0.0533,4.345
,8/12/18 4:30,-0.0251,1.2,1.2,1.2,55.819,35.976,81.4,-0.1988,,0.6,0.6,0.0533,4.345
,8/12/18 4:40,-0.0251,1.2,1.2,1.2,55.69,38.179,72.7,-0.1988,,0.6,0.6,0.0533,4.339
,8/12/18 4:50,-0.0251,1.2,1.2,1.2,55.558,35.541,79.8,-0.1988,,0.6,0.6,0.0533,4.345
,8/12/18 5:00,-0.0251,1.2,1.2,1.2,55.429,36.554,77,-0.1988,,0.6,0.6,0.0533,4.339
,8/12/18 5:10,-0.0251,1.2,1.2,1.2,55.256,35.006,82.5,-0.1988,,0.6,0.6,0.0533,4.339
,8/12/18 5:20,-0.0251,1.2,1.2,1.2,55.168,36.217,81.4,-0.1988,,0.6,0.6,0.0533,4.339
,8/12/18 5:30,-0.0259,1.2,1.2,1.2,55.038,35.249,80.2,-0.1988,,0.6,0.6,0.0533,4.339
,8/12/18 5:40,-0.0259,1.2,1.2,1.2,54.909,35.152,80.4,-0.1988,,0.6,0.6,0.0533,4.339
,8/12/18 5:50,-0.0259,1.2,1.2,1.2,54.777,34.81,81.8,-0.1988,,0.6,0.6,0.0533,4.339
,8/12/18 6:00,-0.0259,1.2,1.2,1.2,54.648,35.541,81.9,-0.1988,,0.6,0.6,0.0533,4.339
,8/12/18 6:10,-0.0259,1.2,1.2,1.2,54.516,34.272,82.5,-0.1988,,0.6,0.6,0.0533,4.339
,8/12/18 6:20,-0.0259,8.7,1.2,1.2,54.387,34.419,82.3,-0.1988,,4.4,0.6,0.0526,4.339
,8/12/18 6:30,-0.0259,23.7,1.2,1.2,54.3,35.395,84.1,-0.1988,,9.4,0.6,0.0526,4.339
,8/12/18 6:40,-0.0259,41.2,1.2,1.2,54.169,35.249,84.4,-0.1988,,13.1,0.6,0.0526,4.351
,8/12/18 6:50,-0.0259,61.2,1.2,1.2,54.037,36.603,81.4,-0.1988,,20.6,0.6,0.0526,4.369
,8/12/18 7:00,-0.0259,81.2,1.2,1.2,53.951,36.169,84,-0.1988,,24.4,0.6,0.0526,4.393
,8/12/18 7:10,-0.0259,96.2,1.2,1.2,53.865,37.989,78.7,-0.1988,,28.1,0.6,0.0526,4.381
,8/12/18 7:20,-0.0259,111.2,1.2,1.2,53.776,37.081,84,-0.1988,,31.9,1.9,0.0526,4.369
,8/12/18 7:30,-0.0259,123.7,1.2,1.2,53.69,38.368,78.1,-0.1988,,35.6,1.9,0.0519,4.381
,8/12/18 7:40,-0.0259,136.2,1.2,3.7,53.602,38.037,82.8,-0.1988,,39.4,1.9,0.0519,4.369
,8/12/18 7:50,-0.0266,148.7,1.2,3.7,53.515,39.502,78.7,-0.1988,,43.1,1.9,0.0526,4.381
,8/12/18 8:00,-0.0266,631.2,18.7,16.2,53.427,45.262,74.1,-0.1988,,330.6,38.1,0.0519,4.369
,8/12/18 8:10,-0.0259,693.7,21.2,18.7,53.427,53.602,59.7,-0.1988,,364.4,41.9,0.0526,4.393
,8/12/18 8:20,-0.0266,761.2,23.7,21.2,53.472,57.636,50.8,-0.1988,,398.1,45.6,0.0533,4.381
,8/12/18 8:30,-0.0266,846.2,26.2,23.7,53.472,59.659,47.3,-0.1988,,438.1,49.4,0.0526,4.508
,8/12/18 8:40,-0.0266,918.7,28.7,26.2,53.515,62.62,41.8,-0.1988,,473.1,53.1,0.0533,4.381
,8/12/18 8:50,-0.0259,986.2,33.7,28.7,53.602,64.288,37.4,-0.1988,,508.1,56.9,0.0533,4.363
,8/12/18 9:00,-0.0251,1036.2,33.7,28.7,53.69,66.043,33.7,-0.1988,,534.4,59.4,0.0533,4.387
,8/12/18 9:10,-0.0251,1111.2,38.7,31.2,53.776,67.372,33.7,-0.1988,,570.6,63.1,0.0533,4.369
,8/12/18 9:20,-0.0244,1168.7,38.7,33.7,53.951,68.443,35.3,-0.1988,,599.4,65.6,0.0533,4.393
,8/12/18 9:30,-0.0251,1211.2,41.2,36.2,54.082,69.471,33.6,-0.1988,,623.1,66.9,0.054,4.369
,8/12/18 9:40,-0.0251,1278.7,43.7,38.7,54.255,70.329,31.8,-0.1988,,655.6,70.6,0.054,4.363
,8/12/18 9:50,-0.0251,1321.2,43.7,41.2,54.473,71.19,30.4,-0.1988,,676.9,71.9,0.054,4.381
,8/12/18 10:00,-0.0251,1378.7,46.2,43.7,54.691,71.231,31.6,-0.1988,,705.6,74.4,0.054,4.363
,8/12/18 10:10,-0.0251,1433.7,48.7,43.7,54.909,72.48,30.1,-0.1988,,731.9,75.6,0.0548,4.418
,8/12/18 10:20,-0.0251,1483.7,51.2,46.2,55.168,73.861,28.7,-0.1988,,758.1,76.9,0.0548,4.375
,8/12/18 10:30,-0.0244,1538.7,51.2,48.7,55.429,75.942,27.2,-0.1988,,781.9,79.4,0.0548,4.363
,8/12/18 10:40,-0.0244,1568.7,53.7,51.2,55.733,76.114,26.5,-0.1988,,801.9,79.4,0.0548,4.393
,8/12/18 10:50,-0.0244,1613.7,53.7,53.7,55.992,77.378,26.6,-0.1988,,824.4,80.6,0.0555,4.369
,8/12/18 11:00,-0.0244,1661.2,56.2,53.7,56.34,78.602,24.1,-0.1988,,853.1,83.1,0.0555,4.363
,8/12/18 11:10,-0.0237,1688.7,56.2,56.2,56.642,81.244,23.5,-0.1988,,869.4,83.1,0.0562,4.393
,8/12/18 11:20,-0.0237,1701.2,56.2,56.2,56.988,80.625,23.3,-0.1988,,886.9,84.4,0.0562,4.369
,8/12/18 11:30,-0.0237,1758.7,58.7,58.7,57.333,80.316,23.9,-0.1988,,928.1,86.9,0.0569,4.363
,8/12/18 11:40,-0.0237,1553.7,51.2,51.2,57.679,82.53,21.9,-0.1988,,809.4,74.4,0.0569,4.393
,8/12/18 11:50,-0.0237,1958.7,63.7,66.2,57.979,75.81,25.2,-0.1988,,1055.6,95.6,0.0569,4.363
,8/12/18 12:00,-0.023,588.7,16.2,18.7,58.368,82.665,21.6,-0.1988,,275.6,24.4,0.0569,4.363
,8/12/18 12:10,-0.023,1338.7,41.2,46.2,58.712,79.831,21.5,-0.1988,,490.6,60.6,0.0577,4.393
,8/12/18 12:20,-0.023,1996.2,63.7,68.7,59.056,80.227,21.3,-0.1988,,1088.1,95.6,0.0577,4.369
,8/12/18 12:30,-0.023,476.2,13.7,13.7,59.401,79.524,21.6,-0.1988,,215.6,19.4,0.0577,4.363
,8/12/18 12:40,-0.023,586.2,16.2,18.7,59.702,76.464,22.4,-0.1988,,275.6,24.4,0.0584,4.393
,8/12/18 12:50,-0.023,2046.2,66.2,71.2,59.959,77.639,23.1,-0.1988,,1125.6,95.6,0.0584,4.369
,8/12/18 13:00,-0.023,1986.2,63.7,68.7,60.26,74.986,24.5,-0.1988,,1086.9,90.6,0.0577,4.363
,8/12/18 13:10,-0.0222,1988.7,63.7,68.7,60.604,80.051,20,-0.1988,,1076.9,90.6,0.0584,4.424
,8/12/18 13:20,-0.0222,1641.2,53.7,53.7,60.861,77.815,18.4,-0.1988,,889.4,74.4,0.0584,4.375
,8/12/18 13:30,-0.0222,1858.7,61.2,63.7,61.119,80.096,19.1,-0.1988,,998.1,81.9,0.0584,4.363
,8/12/18 13:40,-0.0222,1973.7,63.7,66.2,61.376,80.757,16.3,-0.1988,,1066.9,88.1,0.0591,4.363
,8/12/18 13:50,-0.0222,1788.7,58.7,61.2,61.59,79.392,18.1,-0.1988,,960.6,79.4,0.0591,4.412
,8/12/18 14:00,-0.0222,1876.2,61.2,61.2,61.848,81.687,16.3,-0.1988,,1008.1,83.1,0.0591,4.369
,8/12/18 14:10,-0.0215,1893.7,61.2,61.2,62.062,81.775,13.4,-0.1988,,1011.9,84.4,0.0591,4.363
,8/12/18 14:20,-0.0215,1856.2,58.7,61.2,62.276,83.332,13.1,-0.1988,,983.1,83.1,0.0591,4.393
,8/12/18 14:30,-0.0215,1311.2,41.2,43.7,62.533,82.798,13.4,-0.1988,,690.6,59.4,0.0598,4.369
,8/12/18 14:40,-0.0215,1933.7,61.2,63.7,62.704,81.333,13.9,-0.1988,,1046.9,89.4,0.0598,4.363
,8/12/18 14:50,-0.0215,1458.7,46.2,48.7,62.919,81.775,12.9,-0.1988,,784.4,66.9,0.0598,4.466
,8/12/18 15:00,-0.0215,566.2,16.2,18.7,63.133,76.55,14.8,-0.1988,,291.9,24.4,0.0598,4.369
,8/12/18 15:10,-0.0215,603.7,16.2,18.7,63.262,75.204,17.5,-0.1988,,303.1,26.9,0.0598,4.393
,8/12/18 15:20,-0.0215,1191.2,36.2,38.7,63.39,78.427,13.2,-0.1988,,623.1,54.4,0.0591,4.363
,8/12/18 15:30,-0.0215,1773.7,56.2,61.2,63.648,83.646,13.8,-0.1988,,949.4,86.9,0.0598,4.381
,8/12/18 15:40,-0.0215,1328.7,41.2,43.7,63.819,82.353,14.7,-0.1988,,694.4,63.1,0.0598,4.369
,8/12/18 15:50,-0.0215,1138.7,36.2,38.7,63.946,83.646,12.6,-0.1988,,596.9,56.9,0.0598,4.363
,8/12/18 16:00,-0.0215,1228.7,38.7,41.2,64.074,80.227,14.2,-0.1988,,656.9,64.4,0.0598,4.393
,8/12/18 16:10,-0.0215,836.2,26.2,28.7,64.117,78.471,15.9,-0.1988,,440.6,43.1,0.0606,4.369
,8/12/18 16:20,-0.0215,456.2,13.7,13.7,64.247,81.642,17.6,-0.1988,,231.9,20.6,0.0598,4.363
,8/12/18 16:30,-0.0215,328.7,8.7,11.2,64.288,71.661,24,-0.1988,,165.6,15.6,0.0598,4.393
,8/12/18 16:40,-0.0215,386.2,11.2,11.2,64.332,69.814,25.2,-0.1988,,191.9,19.4,0.0598,4.369
,8/12/18 16:50,-0.0215,1031.2,33.7,36.2,64.418,77.77,22.1,-0.1988,,576.9,61.9,0.0598,4.363
,8/12/18 17:00,-0.0215,651.2,21.2,23.7,64.459,70.673,25.6,-0.1988,,358.1,38.1,0.0598,4.46
,8/12/18 17:10,-0.0222,388.7,11.2,11.2,64.503,69.814,26.4,-0.1988,,195.6,19.4,0.0598,4.369
,8/12/18 17:20,-0.0215,1068.7,33.7,38.7,64.503,76.811,25.2,-0.1988,,595.6,64.4,0.0598,4.363
,8/12/18 17:30,-0.0215,941.2,28.7,33.7,64.546,76.464,24.6,-0.1988,,509.4,56.9,0.0598,4.363
,8/12/18 17:40,-0.0215,808.7,26.2,28.7,64.546,75.594,24.7,-0.1988,,436.9,50.6,0.0598,4.381
