#,"Date Time, GMT-06:00","Temp, °F (LGR S/N: 20139115, SEN S/N: 9719156)","Temp, °F (LGR S/N: 20139115, SEN S/N: 9721338)","RH, % (LGR S/N: 20139115, SEN S/N: 9721338)","Water Content, m³/m³ (LGR S/N: 20139115, SEN S/N: 20145937)","Water Content, m³/m³ (LGR S/N: 20139115, SEN S/N: 20152215)"
411,6/2/18 13:25,63.99,73.645,15.6,0.1209,0.0949
412,6/2/18 14:25,67.714,76.028,17.1,0.1204,0.0937
413,6/2/18 15:25,68.871,74.511,15.4,0.1199,0.0926
414,6/2/18 16:25,68.698,75.724,15,0.1199,0.0926
415,6/2/18 17:25,68.698,74.597,16.4,0.1194,0.0914
416,6/2/18 18:25,69.042,71.274,16.9,0.1189,0.0908
417,6/2/18 19:25,68.698,61.462,28.4,0.1184,0.0896
418,6/2/18 20:25,66.814,45.172,52.3,0.1184,0.0887
419,6/2/18 21:25,63.689,36.795,74,0.1179,0.0881
420,6/2/18 22:25,60.775,36.169,70.8,0.1179,0.0869
421,6/2/18 23:25,58.325,34.419,72,0.1179,0.0869
422,6/3/18 0:25,56.165,32.841,79,0.1179,0.0863
423,6/3/18 1:25,54.212,31.39,80.1,0.1184,0.0863
424,6/3/18 2:25,52.509,29.046,85.4,0.1184,0.0863
425,6/3/18 3:25,51.017,29.406,90.2,0.1179,0.0863
426,6/3/18 4:25,49.649,29.457,86.3,0.1179,0.0857
427,6/3/18 5:25,48.583,31.138,88.4,0.1184,0.0857
428,6/3/18 6:25,47.959,37.798,77.4,0.1184,0.0857
429,6/3/18 7:25,47.914,42.017,80.8,0.1184,0.0857
430,6/3/18 8:25,48.493,50.709,62.2,0.1184,0.0857
431,6/3/18 9:25,50.002,58.755,43,0.1184,0.085
432,6/3/18 10:25,51.984,64.204,39.9,0.1184,0.085
433,6/3/18 11:25,54.43,65.701,38.2,0.1179,0.0844
434,6/3/18 12:25,56.815,60.775,41.6,0.1169,0.0841
435,6/3/18 13:25,58.282,60.303,45.1,0.1164,0.0835
436,6/3/18 14:25,59.873,65.316,40.3,0.1164,0.0829
437,6/3/18 15:25,62.191,63.561,42.9,0.1159,0.0822
438,6/3/18 16:25,62.191,57.85,40.6,0.1153,0.0816
439,6/3/18 17:25,60.948,51.062,53.8,0.1148,0.081
440,6/3/18 18:25,59.529,48.805,64.3,0.1148,0.0803
441,6/3/18 19:25,58.582,47.512,68.2,0.1148,0.0797
442,6/3/18 20:25,57.42,41.322,82,0.1143,0.0794
443,6/3/18 21:25,55.776,36.266,93.3,0.1138,0.0794
444,6/3/18 22:25,53.994,32.243,96,0.1143,0.0787
445,6/3/18 23:25,52.246,29.559,95.6,0.1143,0.0787
446,6/4/18 0:25,50.621,29.714,97.3,0.1143,0.0787
447,6/4/18 1:25,49.204,29.354,97.1,0.1143,0.0781
448,6/4/18 2:25,47.914,27.59,97,0.1143,0.0781
449,6/4/18 3:25,46.706,27.223,96.1,0.1138,0.0781
450,6/4/18 4:25,45.534,25.738,95.1,0.1138,0.0781
451,6/4/18 5:25,44.492,25.471,96.6,0.1143,0.0775
452,6/4/18 6:25,43.534,26.695,95.7,0.1143,0.0781
453,6/4/18 7:25,43.075,39.078,88.3,0.1148,0.0794
454,6/4/18 8:25,43.945,53.253,70,0.1148,0.0781
455,6/4/18 9:25,46.211,60.904,51.7,0.1143,0.0775
456,6/4/18 10:25,49.338,68.056,41,0.1138,0.0775
457,6/4/18 11:25,52.597,71.19,25.4,0.1133,0.0768
458,6/4/18 12:25,57.031,72.05,24.8,0.1128,0.0762
459,6/4/18 13:25,61.977,73.861,23.2,0.1122,0.0762
460,6/4/18 14:25,66.173,69.471,24.2,0.1117,0.0758
461,6/4/18 15:25,67.329,77.684,21.9,0.1117,0.0758
462,6/4/18 16:25,67.714,75.681,19.5,0.1112,0.0752
463,6/4/18 17:25,67.714,74.597,21.7,0.1107,0.0745
464,6/4/18 18:25,67.671,68.698,22.8,0.1101,0.0738
465,6/4/18 19:25,67.842,63.176,33.9,0.1101,0.0725
466,6/4/18 20:25,66.13,43.396,67.7,0.1091,0.0715
467,6/4/18 21:25,63.133,40.017,69.8,0.1091,0.0708
468,6/4/18 22:25,60.39,36.459,82.2,0.1096,0.0702
469,6/4/18 23:25,58.023,36.072,82.2,0.1096,0.0695
470,6/5/18 0:25,55.949,33.485,90.2,0.1096,0.0695
471,6/5/18 1:25,54.126,32.94,88.3,0.1096,0.0691
472,6/5/18 2:25,52.466,32.043,83.8,0.1096,0.0684
473,6/5/18 3:25,51.017,30.632,86.7,0.1096,0.0684
474,6/5/18 4:25,49.649,30.733,91.9,0.1096,0.0678
475,6/5/18 5:25,48.45,29.559,93.3,0.1096,0.0678
476,6/5/18 6:25,47.334,30.632,94.2,0.1091,0.0678
477,6/5/18 7:25,46.661,51.062,66.2,0.1096,0.0678
478,6/5/18 8:25,47.557,61.891,39,0.1101,0.0684
479,6/5/18 9:25,49.737,68.785,32.1,0.1101,0.0684
480,6/5/18 10:25,52.686,72.696,29.4,0.1091,0.0678
481,6/5/18 11:25,56.251,76.593,22.8,0.1085,0.0671
482,6/5/18 12:25,60.217,71.704,26.8,0.108,0.0671
483,6/5/18 13:25,64.247,77.902,17.9,0.1075,0.0664
484,6/5/18 14:25,66.472,79.216,19.1,0.1069,0.0664
485,6/5/18 15:25,67.928,74.899,18.5,0.1064,0.066
486,6/5/18 16:25,68.527,81.775,20.2,0.1064,0.0653
487,6/5/18 17:25,68.828,77.203,17.6,0.1058,0.0653
488,6/5/18 18:25,69.386,72.696,17,0.1053,0.0639
489,6/5/18 19:25,68.614,64.76,19.1,0.1053,0.0632
490,6/5/18 20:25,66.729,50.576,38.8,0.1047,0.0628
491,6/5/18 21:25,64.247,48.004,35.8,0.1047,0.0614
492,6/5/18 22:25,61.891,42.478,52.2,0.1047,0.0607
493,6/5/18 23:25,59.745,39.783,51.9,0.1042,0.0599
494,6/6/18 0:25,57.636,33.732,72.9,0.1042,0.0588
495,6/6/18 1:25,55.602,33.188,70.2,0.1042,0.0588
496,6/6/18 2:25,53.82,33.681,69.4,0.1042,0.0581
497,6/6/18 3:25,52.115,29.764,79.4,0.1042,0.0581
498,6/6/18 4:25,50.533,27.955,87.5,0.1042,0.057
499,6/6/18 5:25,49.028,27.903,83.4,0.1042,0.057
500,6/6/18 6:25,47.781,30.987,76.1,0.1042,0.057
501,6/6/18 7:25,47.244,50.18,50.6,0.1042,0.0574
502,6/6/18 8:25,48.137,63.176,38.6,0.1047,0.0574
503,6/6/18 9:25,50.268,71.447,25.5,0.1047,0.0574
504,6/6/18 10:25,53.166,72.307,23.7,0.1036,0.057
505,6/6/18 11:25,56.685,76.464,23.5,0.1031,0.057
506,6/6/18 12:25,61.248,76.768,24.2,0.1031,0.057
507,6/6/18 13:25,65.359,73.213,18.4,0.1014,0.057
508,6/6/18 14:25,66.772,73.256,24.7,0.1014,0.057
509,6/6/18 15:25,68.099,73.774,20.9,0.1009,0.057
510,6/6/18 16:25,68.227,75.767,23.3,0.1009,0.0562
511,6/6/18 17:25,67.971,69.471,25.3,0.0998,0.0555
512,6/6/18 18:25,67.071,63.133,27.1,0.0998,0.0547
513,6/6/18 19:25,66.13,65.145,31.5,0.1003,0.0544
514,6/6/18 20:25,64.888,46.796,63.8,0.0992,0.0528
515,6/6/18 21:25,62.533,40.811,69.7,0.0992,0.0528
516,6/6/18 22:25,60.046,36.459,74.4,0.0992,0.0521
517,6/6/18 23:25,57.765,34.027,74.8,0.0992,0.0517
518,6/7/18 0:25,55.733,34.565,70.4,0.0992,0.0509
519,6/7/18 1:25,53.951,32.94,79.8,0.0986,0.0501
520,6/7/18 2:25,52.423,32.243,81.4,0.0992,0.0501
521,6/7/18 3:25,50.974,30.936,85.2,0.0992,0.0494
522,6/7/18 4:25,49.604,29.867,88.5,0.0986,0.049
523,6/7/18 5:25,48.405,31.743,80.7,0.0986,0.049
524,6/7/18 6:25,47.512,31.39,88.4,0.0986,0.0482
525,6/7/18 7:25,47.154,43.214,75.3,0.0986,0.0482
526,6/7/18 8:25,48.004,61.72,39.7,0.0992,0.049
527,6/7/18 9:25,49.914,65.487,37.2,0.0992,0.049
528,6/7/18 10:25,52.686,70.543,30,0.0986,0.049
529,6/7/18 11:25,56.079,72.696,25.4,0.0975,0.049
530,6/7/18 12:25,60.647,75.333,19.3,0.0975,0.049
531,6/7/18 13:25,65.444,76.246,21.4,0.0963,0.0501
532,6/7/18 14:25,69.129,76.681,18.8,0.0961,0.0501
533,6/7/18 15:25,70.372,77.553,14.2,0.0961,0.0501
534,6/7/18 16:25,70.243,76.899,18.4,0.0961,0.0501
535,6/7/18 17:25,70.416,76.854,17,0.0949,0.0494
536,6/7/18 18:25,70.759,72.136,16.9,0.0943,0.049
537,6/7/18 19:25,70.502,65.701,17.9,0.0943,0.049
538,6/7/18 20:25,68.614,53.994,21.7,0.0943,0.0474
539,6/7/18 21:25,65.53,42.294,44.3,0.0943,0.047
540,6/7/18 22:25,62.704,40.111,52.1,0.0937,0.0454
541,6/7/18 23:25,60.217,35.879,60.4,0.0932,0.0446
542,6/8/18 0:25,57.893,32.443,67.3,0.0932,0.0446
543,6/8/18 1:25,55.776,30.682,63.3,0.0932,0.0434
544,6/8/18 2:25,53.82,29.662,80.3,0.0937,0.0425
545,6/8/18 3:25,52.115,29.149,74.6,0.0932,0.0421
546,6/8/18 4:25,50.533,29.611,72.8,0.0932,0.0421
547,6/8/18 5:25,49.161,27.538,81,0.0926,0.0413
548,6/8/18 6:25,47.871,28.994,75.1,0.0926,0.0413
549,6/8/18 7:25,47.109,50.4,48.2,0.0932,0.0421
550,6/8/18 8:25,48.004,61.633,28.2,0.0937,0.0421
551,6/8/18 9:25,50.092,68.142,27.1,0.0937,0.0421
552,6/8/18 10:25,53.121,70.759,23,0.0932,0.0421
553,6/8/18 11:25,56.383,74.077,16.9,0.092,0.0425
554,6/8/18 12:25,60.217,75.376,15.9,0.0914,0.0425
555,6/8/18 13:25,64.845,76.507,17.4,0.0908,0.0434
556,6/8/18 14:25,69.129,76.811,14.8,0.0902,0.0442
557,6/8/18 15:25,70.543,76.55,15.8,0.0896,0.0442
558,6/8/18 16:25,70.587,77.509,16.4,0.0893,0.0446
559,6/8/18 17:25,70.759,74.077,16.1,0.0887,0.0442
560,6/8/18 18:25,71.19,72.351,16.8,0.0887,0.0442
561,6/8/18 19:25,71.19,67.285,28.2,0.0887,0.0442
562,6/8/18 20:25,69.386,43.075,52.6,0.0869,0.0421
563,6/8/18 21:25,66.043,40.158,43.6,0.0875,0.0413
564,6/8/18 22:25,62.962,35.006,56.6,0.0869,0.0405
565,6/8/18 23:25,60.26,32.092,62.8,0.0869,0.0392
566,6/9/18 0:25,57.765,31.743,60.6,0.0869,0.0384
567,6/9/18 1:25,55.602,30.682,61.8,0.0863,0.0375
568,6/9/18 2:25,53.776,28.891,66.4,0.0869,0.0375
569,6/9/18 3:25,52.029,29.149,71.7,0.0863,0.0371
570,6/9/18 4:25,50.488,26.695,82.1,0.0863,0.0363
571,6/9/18 5:25,49.028,26.537,75.2,0.0863,0.0363
572,6/9/18 6:25,47.781,27.851,84.2,0.0863,0.0354
573,6/9/18 7:25,46.974,50.268,50.2,0.0863,0.0363
574,6/9/18 8:25,47.871,60.647,30.7,0.0863,0.0363
575,6/9/18 9:25,50.047,67.285,25.5,0.0863,0.0371
576,6/9/18 10:25,53.253,72.783,20,0.0857,0.0371
577,6/9/18 11:25,56.944,76.158,19.8,0.085,0.0371
578,6/9/18 12:25,61.119,76.071,17.5,0.0841,0.0375
579,6/9/18 13:25,65.959,77.99,18.4,0.0841,0.0384
580,6/9/18 14:25,70.372,77.509,15.3,0.0835,0.0392
581,6/9/18 15:25,71.447,77.684,13.5,0.0829,0.0401
582,6/9/18 16:25,71.533,76.986,16,0.0829,0.0405
583,6/9/18 17:25,71.704,79.173,14.4,0.0822,0.0405
584,6/9/18 18:25,72.221,72.264,15,0.0816,0.0401
585,6/9/18 19:25,71.748,66.643,19.1,0.081,0.0401
586,6/9/18 20:25,69.771,48.85,31.3,0.0803,0.0384
587,6/9/18 21:25,66.686,39.736,57.1,0.0797,0.0371
588,6/9/18 22:25,63.732,37.989,56.4,0.0797,0.0363
589,6/9/18 23:25,61.075,36.266,56.4,0.0797,0.0354
590,6/10/18 0:25,58.798,40.298,42.3,0.0803,0.035
591,6/10/18 1:25,56.815,34.272,58,0.0797,0.0341
592,6/10/18 2:25,55.168,46.796,35.5,0.0794,0.0341
593,6/10/18 3:25,53.994,43.214,40.2,0.0797,0.0332
594,6/10/18 4:25,52.947,41.925,38.5,0.0797,0.0332
595,6/10/18 5:25,51.895,40.111,42.8,0.0794,0.0328
596,6/10/18 6:25,50.709,36.025,56.7,0.0794,0.0328
597,6/10/18 7:25,49.914,54.082,28.2,0.0794,0.0328
598,6/10/18 8:25,50.752,62.748,17.4,0.0787,0.0328
599,6/10/18 9:25,52.509,67.071,22.5,0.0787,0.0328
600,6/10/18 10:25,54.82,67.757,17.7,0.0781,0.0328
601,6/10/18 11:25,57.722,72.007,22.5,0.0775,0.0332
602,6/10/18 12:25,61.547,71.92,21.9,0.0768,0.0341
603,6/10/18 13:25,66.258,74.856,17.3,0.0768,0.035
604,6/10/18 14:25,69.985,73.947,15.5,0.0762,0.0354
605,6/10/18 15:25,71.274,75.898,12,0.0758,0.0363
606,6/10/18 16:25,71.361,76.942,13.9,0.0745,0.0363
607,6/10/18 17:25,71.274,72.567,14.9,0.0738,0.0371
608,6/10/18 18:25,71.577,71.748,15.2,0.0738,0.0363
609,6/10/18 19:25,71.447,65.403,20.7,0.0732,0.0354
610,6/10/18 20:25,69.557,57.333,18,0.0725,0.035
611,6/10/18 21:25,66.814,52.86,25,0.0725,0.0341
612,6/10/18 22:25,64.503,48.895,36,0.0725,0.0332
613,6/10/18 23:25,62.191,42.433,45.4,0.0722,0.0328
614,6/11/18 0:25,60.089,45.489,37,0.0715,0.0319
615,6/11/18 1:25,58.195,34.907,71.6,0.0722,0.0306
616,6/11/18 2:25,56.383,36.747,64.4,0.0715,0.0306
617,6/11/18 3:25,54.734,39.031,54.7,0.0715,0.0297
618,6/11/18 4:25,53.209,31.037,75.3,0.0715,0.0297
619,6/11/18 5:25,51.678,27.903,82.3,0.0708,0.0288
620,6/11/18 6:25,50.223,27.223,87.1,0.0702,0.0283
621,6/11/18 7:25,49.249,48.315,47.1,0.0708,0.0288
622,6/11/18 8:25,49.825,57.85,32.1,0.0708,0.0288
623,6/11/18 9:25,51.809,63.262,29.9,0.0708,0.0297
624,6/11/18 10:25,54.43,68.227,27.2,0.0702,0.0297
625,6/11/18 11:25,57.117,67.714,16.1,0.0695,0.0297
626,6/11/18 12:25,60.604,69.042,19,0.0691,0.031
627,6/11/18 13:25,65.273,73.17,15.7,0.0684,0.031
628,6/11/18 14:25,69.471,71.964,17.6,0.0684,0.0328
629,6/11/18 15:25,70.93,76.114,17.9,0.0671,0.0332
630,6/11/18 16:25,71.146,76.332,14.1,0.0671,0.0332
631,6/11/18 17:25,71.447,75.42,16.6,0.066,0.0341
632,6/11/18 18:25,72.093,70.029,15,0.066,0.0341
633,6/11/18 19:25,72.007,63.304,20.9,0.066,0.0332
634,6/11/18 20:25,69.985,43.99,42.6,0.0646,0.0319
635,6/11/18 21:25,66.558,35.2,59.1,0.0646,0.0306
636,6/11/18 22:25,63.39,33.584,69.6,0.0646,0.0297
637,6/11/18 23:25,60.733,34.223,63.5,0.0639,0.0297
638,6/12/18 0:25,58.368,31.239,72,0.0639,0.0283
639,6/12/18 1:25,56.34,31.188,76.1,0.0639,0.0274
640,6/12/18 2:25,54.561,33.584,57.2,0.0632,0.027
641,6/12/18 3:25,52.903,28.839,78.6,0.0632,0.027
642,6/12/18 4:25,51.325,29.046,71.4,0.0628,0.0261
643,6/12/18 5:25,49.914,27.171,80.4,0.0621,0.0252
644,6/12/18 6:25,48.717,29.251,76.8,0.0621,0.0252
645,6/12/18 7:25,48.004,48.45,55.7,0.0628,0.0261
646,6/12/18 8:25,48.805,61.761,35.8,0.0628,0.027
647,6/12/18 9:25,51.017,67.456,32,0.0621,0.0274
648,6/12/18 10:25,53.994,72.351,28,0.0628,0.0274
649,6/12/18 11:25,57.549,76.203,19.9,0.0621,0.0283
650,6/12/18 12:25,61.934,77.203,17.9,0.0614,0.0288
651,6/12/18 13:25,66.985,77.16,17.4,0.0607,0.0297
652,6/12/18 14:25,71.317,77.815,16.8,0.0599,0.031
653,6/12/18 15:25,72.912,78.822,20,0.0599,0.0319
654,6/12/18 16:25,73.386,74.986,15.7,0.0596,0.0319
655,6/12/18 17:25,73.083,68.871,19.7,0.0581,0.0319
656,6/12/18 18:25,72.05,68.913,22,0.0581,0.0319
657,6/12/18 19:25,71.017,59.315,50.6,0.0574,0.031
658,6/12/18 20:25,69.129,46.166,69.5,0.057,0.0297
659,6/12/18 21:25,66.429,40.998,70.8,0.057,0.0288
660,6/12/18 22:25,63.775,38.748,72.3,0.0562,0.0283
661,6/12/18 23:25,61.419,35.443,81.1,0.0562,0.0274
662,6/13/18 0:25,59.315,35.103,83,0.0555,0.027
663,6/13/18 1:25,57.333,32.641,83.4,0.0555,0.0261
664,6/13/18 2:25,55.602,32.542,81.5,0.0555,0.0252
665,6/13/18 3:25,53.951,30.326,83.2,0.0547,0.0247
666,6/13/18 4:25,52.466,31.339,85.3,0.0547,0.0247
667,6/13/18 5:25,51.148,28.942,90.1,0.0547,0.0238
668,6/13/18 6:25,50.002,32.841,83.6,0.0547,0.0238
669,6/13/18 7:25,49.383,53.602,57.6,0.0547,0.0238
670,6/13/18 8:25,50.356,64.288,40.5,0.0547,0.0247
671,6/13/18 9:25,52.597,71.964,32.3,0.0544,0.0252
672,6/13/18 10:25,55.733,76.636,26.1,0.0547,0.0261
673,6/13/18 11:25,59.272,78.953,18.5,0.0544,0.027
674,6/13/18 12:25,63.347,79.7,17.4,0.0536,0.0274
675,6/13/18 13:25,68.443,81.244,12.9,0.0536,0.0283
676,6/13/18 15:00,73.083,79.743,16.5,0.0446,0.0288
677,6/13/18 16:00,73.861,78.733,16.3,0.0442,0.0297
678,6/13/18 17:00,74.206,80.845,17.6,0.0425,0.0297
679,6/13/18 18:00,73.731,78.208,16.9,0.0425,0.0297
680,6/13/18 19:00,72.869,73.126,22.8,0.0421,0.0288
681,6/13/18 20:00,71.62,63.819,22.6,0.0421,0.0288
682,6/13/18 21:00,69.685,52.947,36.3,0.0413,0.0274
683,6/13/18 22:00,67.413,47.557,49.4,0.0405,0.027
684,6/13/18 23:00,65.444,52.115,42.8,0.0405,0.0261
685,6/14/18 0:00,63.862,47.512,50.8,0.0401,0.0252
686,6/14/18 1:00,62.362,51.501,44,0.0392,0.0247
687,6/14/18 2:00,61.205,51.062,47.9,0.0392,0.0247
688,6/14/18 3:00,60.26,47.781,62.1,0.0384,0.0238
689,6/14/18 4:00,59.142,44.218,64.9,0.0384,0.0228
690,6/14/18 5:00,58.152,48.762,58.2,0.0384,0.0228
691,6/14/18 6:00,57.506,50.974,58.5,0.0375,0.0228
692,6/14/18 7:00,57.117,54.082,64.1,0.0375,0.0228
693,6/14/18 8:00,57.42,60.39,53.8,0.0375,0.0228
694,6/14/18 9:00,58.325,70.416,37.7,0.0384,0.0228
695,6/14/18 10:00,60.132,72.007,28,0.0375,0.0247
696,6/14/18 11:00,61.891,70.587,29.2,0.0375,0.0238
697,6/14/18 12:00,64.288,74.381,31.1,0.0375,0.0252
698,6/14/18 13:00,67.456,70.716,25.6,0.0371,0.0261
699,6/14/18 14:00,69.942,71.533,31.4,0.0371,0.027
700,6/14/18 15:00,70.93,72.007,31.3,0.0363,0.027
701,6/14/18 16:00,71.577,71.19,32.8,0.0354,0.0274
702,6/14/18 17:00,71.791,69.042,33.5,0.0354,0.027
703,6/14/18 18:00,71.533,73.17,28.4,0.035,0.027
704,6/14/18 19:00,70.974,70.887,33,0.0332,0.027
705,6/14/18 20:00,69.901,56.944,52.8,0.0328,0.0261
706,6/14/18 21:00,68.227,48.717,69.9,0.0319,0.0252
707,6/14/18 22:00,66.385,56.079,40.2,0.0319,0.0247
708,6/14/18 23:00,64.546,47.199,62.6,0.031,0.0238
709,6/15/18 0:00,62.704,41.787,70.7,0.0306,0.0228
710,6/15/18 1:00,60.818,36.795,84.4,0.0306,0.0224
711,6/15/18 2:00,59.056,37.225,85.8,0.0306,0.0214
712,6/15/18 3:00,57.592,36.698,85.2,0.0297,0.0205
713,6/15/18 4:00,56.251,34.957,88.9,0.0297,0.0205
714,6/15/18 5:00,54.909,34.174,89.1,0.0288,0.02
715,6/15/18 6:00,53.69,33.138,92.9,0.0283,0.02
716,6/15/18 7:00,52.686,37.081,90.1,0.0283,0.019
717,6/15/18 8:00,52.817,59.056,51,0.0288,0.02
718,6/15/18 9:00,54.255,68.657,41.6,0.0283,0.02
719,6/15/18 10:00,56.512,70.673,36.2,0.0283,0.0205
720,6/15/18 11:00,58.541,70.673,36.2,0.0283,0.0214
721,6/15/18 12:00,61.506,71.361,37.3,0.0288,0.0224
722,6/15/18 13:00,65.23,71.834,30.8,0.0283,0.0228
723,6/15/18 14:00,67.586,70.846,33.4,0.0274,0.0238
724,6/15/18 15:00,69.3,67.586,42.6,0.027,0.0247
725,6/15/18 16:00,69.942,74.899,31.8,0.027,0.0247
726,6/15/18 17:00,70.759,74.597,30.1,0.0261,0.0252
727,6/15/18 18:00,70.803,71.231,30.4,0.0252,0.0252
728,6/15/18 19:00,70.029,63.475,39.8,0.0247,0.0247
729,6/15/18 20:00,68.999,58.755,44.8,0.0247,0.0238
730,6/15/18 21:00,67.372,51.062,65.4,0.0228,0.0238
731,6/15/18 22:00,65.745,51.458,65.9,0.0228,0.0224
732,6/15/18 23:00,64.332,50.709,70.9,0.0224,0.0224
733,6/16/18 0:00,63.048,48.983,71.8,0.0224,0.0214
734,6/16/18 1:00,61.804,46.076,78.3,0.0224,0.0214
735,6/16/18 2:00,60.561,44.263,81.2,0.0214,0.0205
736,6/16/18 3:00,59.445,46.616,79.5,0.0214,0.0205
737,6/16/18 4:00,58.626,46.121,81.5,0.0214,0.02
738,6/16/18 5:00,57.85,43.945,81.5,0.0214,0.02
739,6/16/18 6:00,56.815,40.858,85.9,0.0205,0.019
740,6/16/18 7:00,55.819,42.708,88.7,0.02,0.0186
741,6/16/18 8:00,55.69,54.3,70.3,0.02,0.0186
742,6/16/18 9:00,56.685,61.761,54.2,0.0205,0.02
743,6/16/18 10:00,57.549,57.722,62.5,0.0205,0.019
744,6/16/18 11:00,58.541,65.615,50.6,0.0205,0.02
745,6/16/18 12:00,60.089,65.701,49.6,0.0205,0.02
746,6/16/18 13:00,60.861,49.161,87.7,0.02,0.02
747,6/16/18 14:00,60.26,54.648,84.6,0.0228,0.0205
748,6/16/18 15:00,60.39,58.023,84.1,0.0228,0.0205
749,6/16/18 16:00,61.848,63.304,69.3,0.0238,0.02
750,6/16/18 17:00,63.475,61.119,62.9,0.0228,0.0205
751,6/16/18 18:00,63.347,57.549,68,0.0228,0.0205
752,6/16/18 19:00,62.62,56.251,72.7,0.0224,0.02
753,6/16/18 20:00,61.59,51.94,83.9,0.0224,0.02
754,6/16/18 21:00,60.217,49.294,94.5,0.0228,0.019
755,6/16/18 22:00,59.056,49.204,95.8,0.0224,0.0186
756,6/16/18 23:00,58.195,49.161,96.6,0.0224,0.0186
757,6/17/18 0:00,57.463,48.717,97.4,0.0224,0.0176
758,6/17/18 1:00,56.728,48.182,97.7,0.0214,0.0176
759,6/17/18 2:00,56.122,48.004,98,0.0214,0.0166
760,6/17/18 3:00,55.515,47.959,98.3,0.0224,0.0166
761,6/17/18 4:00,55.038,48.094,98.5,0.0224,0.0176
762,6/17/18 5:00,54.3,46.391,97.9,0.0297,0.0224
763,6/17/18 6:00,53.472,45.262,97.5,0.0288,0.0224
764,6/17/18 7:00,52.992,46.661,97.2,0.0283,0.0224
765,6/17/18 8:00,53.121,50.533,96.3,0.0288,0.0224
766,6/17/18 9:00,53.82,49.383,95,0.0288,0.0228
767,6/17/18 10:00,54.255,49.959,95.3,0.031,0.0238
768,6/17/18 11:00,55.213,54.691,89.7,0.0319,0.0238
769,6/17/18 12:00,56.815,56.165,86.2,0.0319,0.0247
770,6/17/18 13:00,57.979,55.081,90.7,0.0319,0.0252
771,6/17/18 14:00,59.788,62.661,76.9,0.0332,0.0261
772,6/17/18 15:00,60.775,59.229,83.6,0.0341,0.027
773,6/17/18 16:00,60.775,51.678,94.4,0.0332,0.027
774,6/17/18 17:00,60.26,51.633,92.1,0.035,0.0274
775,6/17/18 18:00,59.83,53.384,88.5,0.0363,0.0274
776,6/17/18 19:00,59.616,55.472,89.4,0.0363,0.0283
777,6/17/18 20:00,59.358,50.797,93.9,0.0371,0.0283
778,6/17/18 21:00,58.582,48.805,95.4,0.0371,0.0274
779,6/17/18 22:00,57.722,48.672,97.2,0.0371,0.0274
780,6/17/18 23:00,56.944,48.272,97.4,0.0371,0.0274
781,6/18/18 0:00,56.122,47.512,98.2,0.0384,0.0274
782,6/18/18 1:00,55.256,45.761,98.2,0.0392,0.0274
783,6/18/18 2:00,54.604,42.064,98.1,0.0392,0.0274
784,6/18/18 3:00,53.602,40.345,99,0.0392,0.0274
785,6/18/18 4:00,52.554,40.719,99.3,0.0401,0.0274
786,6/18/18 5:00,51.764,41.925,99.5,0.0401,0.0274
787,6/18/18 6:00,51.237,43.488,99.6,0.0405,0.0274
788,6/18/18 7:00,50.929,45.624,99.5,0.0405,0.0274
789,6/18/18 8:00,51.282,49.737,93.5,0.0413,0.0274
790,6/18/18 9:00,52.509,62.49,79.7,0.0425,0.0288
791,6/18/18 10:00,55.213,64.632,65.6,0.0425,0.0297
792,6/18/18 11:00,58.411,67.242,62.9,0.0434,0.0306
793,6/18/18 12:00,61.462,68.484,58.2,0.0442,0.0319
794,6/18/18 13:00,64.674,68.056,49.5,0.0446,0.0328
795,6/18/18 14:00,66.943,65.059,56.2,0.0446,0.0341
796,6/18/18 15:00,67.757,69.814,46.1,0.0454,0.035
797,6/18/18 16:00,68.356,68.999,44.1,0.0454,0.0354
798,6/18/18 17:00,67.757,69.17,43,0.0454,0.0354
799,6/18/18 18:00,66.558,66.643,39.3,0.0454,0.0354
800,6/18/18 19:00,65.359,62.704,39.2,0.0454,0.0354
801,6/18/18 20:00,64.161,54.909,58.2,0.0454,0.035
802,6/18/18 21:00,62.533,43.122,81.6,0.0446,0.0341
803,6/18/18 22:00,60.517,39.69,87.9,0.0446,0.0332
804,6/18/18 23:00,58.582,38.037,84.7,0.0442,0.0328
805,6/19/18 0:00,56.728,36.651,86.9,0.0442,0.0319
806,6/19/18 1:00,54.995,34.419,90.4,0.0446,0.0319
807,6/19/18 2:00,53.384,34.272,88.3,0.0446,0.031
808,6/19/18 3:00,51.94,32.392,93.7,0.0442,0.0306
809,6/19/18 4:00,50.621,31.842,94.2,0.0442,0.0306
810,6/19/18 5:00,49.383,31.892,96,0.0442,0.0306
811,6/19/18 6:00,48.227,30.682,96.4,0.0442,0.0297
812,6/19/18 7:00,47.244,32.742,97.1,0.0442,0.0297
813,6/19/18 8:00,47.109,53.559,66.5,0.0446,0.0297
814,6/19/18 9:00,48.405,63.518,47.4,0.0454,0.0306
815,6/19/18 10:00,50.841,65.444,42.6,0.0454,0.031
816,6/19/18 11:00,53.559,67.158,40.3,0.0462,0.0319
817,6/19/18 12:00,56.251,69.085,31.7,0.0462,0.0328
818,6/19/18 13:00,59.702,69.471,36.7,0.0462,0.0341
819,6/19/18 14:00,62.748,67.242,31.1,0.0462,0.035
820,6/19/18 15:00,64.418,69.771,30.3,0.047,0.0354
821,6/19/18 16:00,65.102,68.742,31.4,0.0462,0.0371
