"Plot Title: 20139115_SM_UM_A1_trmt"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 20139115, SEN S/N: 9719156, LBL: A1_L)","Temp, °F (LGR S/N: 20139115, SEN S/N: 9721338, LBL: A1_L)","RH, % (LGR S/N: 20139115, SEN S/N: 9721338)","Water Content, m³/m³ (LGR S/N: 20139115, SEN S/N: 20145937, LBL: A1_R)","Water Content, m³/m³ (LGR S/N: 20139115, SEN S/N: 20152215, LBL: A1_L)"
2715,09/07/19 11:00:01 AM,54.300,65.316,58.000,0.0205,0.0214
2716,09/07/19 12:00:01 PM,57.376,70.673,43.700,0.0205,0.0224
2717,09/07/19 01:00:01 PM,60.904,75.594,37.100,0.0205,0.0224
2718,09/07/19 02:00:01 PM,64.760,73.342,38.000,0.0205,0.0224
2719,09/07/19 03:00:01 PM,67.627,76.246,33.900,0.0214,0.0228
2720,09/07/19 04:00:01 PM,68.614,75.290,35.100,0.0214,0.0228
2721,09/07/19 05:00:01 PM,67.543,63.518,45.800,0.0205,0.0228
2722,09/07/19 06:00:01 PM,65.316,65.487,44.700,0.0205,0.0228
2723,09/07/19 07:00:01 PM,63.689,54.952,66.100,0.0200,0.0224
2724,09/07/19 08:00:01 PM,61.720,48.137,72.200,0.0200,0.0214
2725,09/07/19 09:00:01 PM,59.572,42.202,84.000,0.0200,0.0205
2726,09/07/19 10:00:01 PM,57.636,39.830,87.700,0.0190,0.0205
2727,09/07/19 11:00:01 PM,55.863,38.889,88.100,0.0190,0.0200
2728,09/08/19 12:00:01 AM,54.255,37.081,90.900,0.0186,0.0190
2729,09/08/19 01:00:01 AM,52.817,35.976,93.800,0.0186,0.0186
2730,09/08/19 02:00:01 AM,51.458,34.223,94.300,0.0186,0.0186
2731,09/08/19 03:00:01 AM,50.223,34.468,94.600,0.0176,0.0176
2732,09/08/19 04:00:01 AM,49.116,33.237,94.800,0.0176,0.0166
2733,09/08/19 05:00:01 AM,48.137,34.075,94.900,0.0166,0.0166
2734,09/08/19 06:00:01 AM,47.244,33.386,97.200,0.0166,0.0161
2735,09/08/19 07:00:01 AM,46.436,36.698,98.200,0.0166,0.0161
2736,09/08/19 08:00:01 AM,46.526,43.488,94.700,0.0166,0.0161
2737,09/08/19 09:00:01 AM,47.602,58.582,62.200,0.0176,0.0161
2738,09/08/19 10:00:01 AM,49.782,61.376,52.700,0.0176,0.0166
2739,09/08/19 11:00:01 AM,52.029,61.376,54.300,0.0186,0.0166
2740,09/08/19 12:00:01 PM,54.865,70.243,42.300,0.0190,0.0186
2741,09/08/19 01:00:01 PM,58.798,69.858,41.600,0.0190,0.0190
2742,09/08/19 02:00:01 PM,59.272,53.602,78.600,0.0190,0.0186
2743,09/08/19 03:00:01 PM,59.358,56.988,64.600,0.0190,0.0190
2744,09/08/19 04:00:01 PM,58.498,53.035,81.500,0.0186,0.0186
2745,09/08/19 05:00:01 PM,59.099,60.089,70.100,0.0190,0.0190
2746,09/08/19 06:00:01 PM,59.401,56.556,75.800,0.0190,0.0190
2747,09/08/19 07:00:01 PM,58.498,51.062,88.000,0.0186,0.0190
2748,09/08/19 08:00:01 PM,57.333,48.938,93.900,0.0186,0.0190
2749,09/08/19 09:00:01 PM,56.340,48.182,94.200,0.0186,0.0186
2750,09/08/19 10:00:01 PM,55.125,45.534,95.100,0.0186,0.0186
2751,09/08/19 11:00:01 PM,54.082,43.763,91.700,0.0186,0.0186
2752,09/09/19 12:00:01 AM,53.078,43.075,89.100,0.0186,0.0176
2753,09/09/19 01:00:01 AM,52.072,41.601,92.000,0.0176,0.0166
2754,09/09/19 02:00:01 AM,51.325,40.204,92.600,0.0176,0.0166
2755,09/09/19 03:00:01 AM,50.356,36.939,91.400,0.0176,0.0166
2756,09/09/19 04:00:01 AM,49.249,36.842,90.000,0.0176,0.0161
2757,09/09/19 05:00:01 AM,48.049,32.491,92.700,0.0176,0.0152
2758,09/09/19 06:00:01 AM,46.796,30.225,94.500,0.0166,0.0147
2759,09/09/19 07:00:01 AM,45.714,29.764,95.100,0.0161,0.0147
2760,09/09/19 08:00:01 AM,44.809,31.541,94.900,0.0161,0.0147
2761,09/09/19 09:00:01 AM,44.809,52.378,61.500,0.0166,0.0147
2762,09/09/19 10:00:01 AM,46.661,62.962,43.500,0.0176,0.0152
2763,09/09/19 11:00:01 AM,49.116,66.087,33.800,0.0186,0.0152
2764,09/09/19 12:00:01 PM,52.378,66.686,32.000,0.0190,0.0161
2765,09/09/19 01:00:01 PM,56.383,67.242,32.100,0.0190,0.0166
2766,09/09/19 02:00:01 PM,60.303,69.814,27.900,0.0190,0.0176
2767,09/09/19 03:00:01 PM,63.732,69.600,24.400,0.0190,0.0186
2768,09/09/19 04:00:01 PM,65.059,70.158,25.200,0.0200,0.0186
2769,09/09/19 05:00:01 PM,64.760,67.199,25.600,0.0190,0.0186
2770,09/09/19 06:00:01 PM,63.347,62.875,27.500,0.0190,0.0186
2771,09/09/19 07:00:01 PM,61.119,46.751,52.400,0.0186,0.0186
2772,09/09/19 08:00:01 PM,58.582,38.179,71.300,0.0186,0.0166
2773,09/09/19 09:00:01 PM,56.208,35.103,75.500,0.0176,0.0166
2774,09/09/19 10:00:01 PM,54.082,32.293,82.500,0.0176,0.0152
2775,09/09/19 11:00:01 PM,52.203,32.293,80.500,0.0176,0.0152
2776,09/10/19 12:00:01 AM,50.533,29.764,85.100,0.0166,0.0147
2777,09/10/19 01:00:01 AM,49.028,29.509,85.100,0.0166,0.0147
2778,09/10/19 02:00:01 AM,47.781,30.072,84.000,0.0166,0.0137
2779,09/10/19 03:00:01 AM,46.751,30.173,89.300,0.0161,0.0127
2780,09/10/19 04:00:01 AM,45.851,28.425,87.800,0.0161,0.0127
2781,09/10/19 05:00:01 AM,44.809,28.321,88.100,0.0161,0.0127
2782,09/10/19 06:00:01 AM,43.808,26.164,92.000,0.0152,0.0122
2783,09/10/19 07:00:01 AM,42.800,25.578,91.400,0.0152,0.0122
2784,09/10/19 08:00:01 AM,42.156,29.046,91.400,0.0152,0.0112
2785,09/10/19 09:00:01 AM,42.478,55.602,51.200,0.0161,0.0112
2786,09/10/19 10:00:01 AM,44.856,64.546,33.200,0.0166,0.0122
2787,09/10/19 11:00:01 AM,48.360,68.013,33.700,0.0166,0.0127
2788,09/10/19 12:00:01 PM,52.335,63.090,33.600,0.0176,0.0137
2789,09/10/19 01:00:01 PM,55.558,63.903,36.400,0.0186,0.0147
2790,09/10/19 02:00:01 PM,59.830,72.610,25.500,0.0190,0.0152
2791,09/10/19 03:00:01 PM,63.819,72.307,27.300,0.0190,0.0161
2792,09/10/19 04:00:01 PM,65.059,68.484,26.300,0.0190,0.0166
2793,09/10/19 05:00:01 PM,63.219,58.928,45.200,0.0186,0.0166
2794,09/10/19 06:00:01 PM,61.290,55.256,54.500,0.0186,0.0161
2795,09/10/19 07:00:01 PM,60.046,53.209,63.200,0.0176,0.0161
2796,09/10/19 08:00:01 PM,58.712,53.733,49.100,0.0176,0.0161
2797,09/10/19 09:00:01 PM,57.506,50.752,60.400,0.0176,0.0161
2798,09/10/19 10:00:01 PM,56.251,44.627,81.000,0.0176,0.0152
2799,09/10/19 11:00:01 PM,55.125,44.809,85.500,0.0176,0.0147
2800,09/11/19 12:00:01 AM,54.300,43.716,87.000,0.0176,0.0147
2801,09/11/19 01:00:01 AM,53.559,44.263,89.400,0.0176,0.0137
2802,09/11/19 02:00:01 AM,52.903,42.847,94.900,0.0166,0.0137
2803,09/11/19 03:00:01 AM,52.115,39.690,96.300,0.0166,0.0127
2804,09/11/19 04:00:01 AM,51.237,38.984,96.900,0.0166,0.0127
2805,09/11/19 05:00:01 AM,50.268,37.751,97.700,0.0166,0.0127
2806,09/11/19 06:00:01 AM,49.294,35.346,97.700,0.0166,0.0127
2807,09/11/19 07:00:01 AM,48.493,38.464,98.500,0.0161,0.0122
2808,09/11/19 08:00:01 AM,48.405,41.832,97.400,0.0166,0.0122
2809,09/11/19 09:00:01 AM,48.717,51.017,85.700,0.0166,0.0122
2810,09/11/19 10:00:01 AM,50.445,57.117,65.100,0.0176,0.0127
2811,09/11/19 11:00:01 AM,52.378,61.419,47.500,0.0176,0.0127
2812,09/11/19 12:00:01 PM,53.690,54.952,50.800,0.0176,0.0127
2813,09/11/19 01:00:01 PM,54.820,57.722,47.300,0.0186,0.0137
2814,09/11/19 02:00:01 PM,55.168,56.208,51.200,0.0186,0.0137
2815,09/11/19 03:00:01 PM,56.988,62.748,37.400,0.0186,0.0147
2816,09/11/19 04:00:01 PM,58.626,60.303,40.700,0.0186,0.0147
2817,09/11/19 05:00:01 PM,59.056,64.288,30.300,0.0186,0.0147
2818,09/11/19 06:00:01 PM,58.455,57.679,28.700,0.0176,0.0147
2819,09/11/19 07:00:01 PM,56.815,49.249,36.500,0.0166,0.0137
2820,09/11/19 08:00:01 PM,54.909,40.951,60.300,0.0166,0.0127
2821,09/11/19 09:00:01 PM,53.384,40.392,69.600,0.0166,0.0127
2822,09/11/19 10:00:01 PM,52.246,42.109,71.000,0.0166,0.0122
2823,09/11/19 11:00:01 PM,51.237,37.656,81.200,0.0166,0.0112
2824,09/12/19 12:00:01 AM,50.356,39.454,73.200,0.0161,0.0112
2825,09/12/19 01:00:01 AM,49.561,37.893,74.700,0.0161,0.0112
2826,09/12/19 02:00:01 AM,48.672,33.336,91.600,0.0161,0.0107
2827,09/12/19 03:00:01 AM,47.422,28.476,95.000,0.0152,0.0107
2828,09/12/19 04:00:01 AM,46.391,30.529,95.900,0.0152,0.0097
2829,09/12/19 05:00:01 AM,45.444,26.218,96.000,0.0161,0.0097
2830,09/12/19 06:00:01 AM,44.355,25.686,96.600,0.0152,0.0097
2831,09/12/19 07:00:01 AM,43.351,25.255,96.900,0.0152,0.0087
2832,09/12/19 08:00:01 AM,42.616,28.580,96.200,0.0152,0.0087
2833,09/12/19 09:00:01 AM,42.616,44.310,84.900,0.0152,0.0087
2834,09/12/19 10:00:01 AM,43.990,51.237,47.300,0.0161,0.0087
2835,09/12/19 11:00:01 AM,46.076,56.642,35.500,0.0166,0.0107
2836,09/12/19 12:00:01 PM,49.073,58.971,30.400,0.0176,0.0107
2837,09/12/19 01:00:01 PM,53.121,60.818,32.800,0.0176,0.0112
2838,09/12/19 02:00:01 PM,57.420,62.062,32.100,0.0176,0.0122
2839,09/12/19 03:00:01 PM,61.248,62.834,32.000,0.0176,0.0127
2840,09/12/19 04:00:01 PM,63.304,64.503,29.300,0.0176,0.0137
2841,09/12/19 05:00:01 PM,63.048,62.447,31.000,0.0176,0.0137
2842,09/12/19 06:00:01 PM,61.333,57.549,36.400,0.0176,0.0127
2843,09/12/19 07:00:01 PM,59.014,43.763,57.800,0.0166,0.0127
2844,09/12/19 08:00:01 PM,56.295,35.055,78.200,0.0161,0.0122
2845,09/12/19 09:00:01 PM,53.865,30.429,88.100,0.0161,0.0112
2846,09/12/19 10:00:01 PM,51.764,28.632,89.900,0.0161,0.0112
2847,09/12/19 11:00:01 PM,49.737,27.903,92.200,0.0152,0.0107
2848,09/13/19 12:00:01 AM,48.004,26.431,94.300,0.0152,0.0097
2849,09/13/19 01:00:01 AM,46.436,24.663,93.200,0.0147,0.0087
2850,09/13/19 02:00:01 AM,44.991,23.902,94.800,0.0147,0.0087
2851,09/13/19 03:00:01 AM,43.671,23.189,95.800,0.0137,0.0081
2852,09/13/19 04:00:01 AM,42.478,22.302,94.300,0.0137,0.0087
2853,09/13/19 05:00:01 AM,41.416,21.182,94.900,0.0122,0.0087
2854,09/13/19 06:00:01 AM,40.392,22.136,95.900,0.0112,0.0087
2855,09/13/19 07:00:01 AM,39.407,20.955,95.900,0.0107,0.0081
2856,09/13/19 08:00:01 AM,38.842,24.609,92.000,0.0107,0.0071
2857,09/13/19 09:00:01 AM,39.267,47.691,67.300,0.0122,0.0071
2858,09/13/19 10:00:01 AM,41.740,62.319,33.600,0.0147,0.0066
2859,09/13/19 11:00:01 AM,45.354,68.227,27.200,0.0152,0.0081
2860,09/13/19 12:00:01 PM,49.782,67.885,19.400,0.0161,0.0097
2861,09/13/19 01:00:01 PM,54.387,69.685,17.000,0.0161,0.0097
2862,09/13/19 02:00:01 PM,58.755,69.213,18.300,0.0161,0.0112
2863,09/13/19 03:00:01 PM,62.533,69.685,19.200,0.0166,0.0122
2864,09/13/19 04:00:01 PM,64.418,69.085,18.000,0.0166,0.0127
2865,09/13/19 05:00:01 PM,64.117,67.114,19.200,0.0166,0.0127
2866,09/13/19 06:00:01 PM,62.490,63.176,17.900,0.0161,0.0127
2867,09/13/19 07:00:01 PM,60.132,49.649,25.300,0.0161,0.0122
2868,09/13/19 08:00:01 PM,57.333,37.893,47.900,0.0152,0.0112
2869,09/13/19 09:00:01 PM,54.648,36.072,45.000,0.0152,0.0107
2870,09/13/19 10:00:01 PM,52.291,30.276,66.200,0.0147,0.0097
2871,09/13/19 11:00:01 PM,50.268,29.199,64.600,0.0147,0.0097
2872,09/14/19 12:00:01 AM,48.405,27.012,76.400,0.0137,0.0087
2873,09/14/19 01:00:01 AM,46.796,26.960,75.400,0.0137,0.0081
2874,09/14/19 02:00:01 AM,45.354,24.499,85.000,0.0137,0.0071
2875,09/14/19 03:00:01 AM,44.082,24.663,86.500,0.0127,0.0071
2876,09/14/19 04:00:01 AM,42.800,23.956,87.400,0.0122,0.0081
2877,09/14/19 05:00:01 AM,41.787,23.846,86.200,0.0112,0.0081
2878,09/14/19 06:00:01 AM,40.719,23.463,86.400,0.0107,0.0081
2879,09/14/19 07:00:01 AM,39.736,22.357,91.200,0.0097,0.0071
2880,09/14/19 08:00:01 AM,39.173,27.381,80.300,0.0097,0.0066
2881,09/14/19 09:00:01 AM,39.736,53.121,44.200,0.0107,0.0066
2882,09/14/19 10:00:01 AM,42.433,67.329,24.000,0.0137,0.0056
2883,09/14/19 11:00:01 AM,46.166,72.653,22.200,0.0147,0.0071
2884,09/14/19 12:00:01 PM,50.533,72.739,14.000,0.0152,0.0081
2885,09/14/19 01:00:01 PM,55.472,72.739,15.500,0.0152,0.0087
2886,09/14/19 02:00:01 PM,60.474,74.683,13.400,0.0161,0.0097
2887,09/14/19 03:00:01 PM,64.803,74.424,16.700,0.0166,0.0112
2888,09/14/19 04:00:01 PM,66.857,73.645,17.100,0.0161,0.0112
2889,09/14/19 05:00:01 PM,66.729,72.178,17.300,0.0161,0.0122
2890,09/14/19 06:00:01 PM,64.931,68.270,19.700,0.0161,0.0122
2891,09/14/19 07:00:01 PM,62.362,50.445,39.900,0.0152,0.0112
2892,09/14/19 08:00:01 PM,59.401,40.532,56.400,0.0152,0.0107
2893,09/14/19 09:00:01 PM,56.728,38.226,65.700,0.0147,0.0107
2894,09/14/19 10:00:01 PM,54.648,38.511,64.000,0.0147,0.0097
2895,09/14/19 11:00:01 PM,52.947,36.698,66.800,0.0147,0.0087
2896,09/15/19 12:00:01 AM,51.413,34.761,71.300,0.0137,0.0081
2897,09/15/19 01:00:01 AM,50.180,34.223,78.000,0.0137,0.0081
2898,09/15/19 02:00:01 AM,48.983,33.138,76.500,0.0137,0.0081
2899,09/15/19 03:00:01 AM,47.781,30.326,83.900,0.0127,0.0071
2900,09/15/19 04:00:01 AM,46.661,32.940,75.000,0.0127,0.0066
2901,09/15/19 05:00:01 AM,45.761,30.580,88.600,0.0127,0.0066
2902,09/15/19 06:00:01 AM,45.082,31.138,84.700,0.0127,0.0056
2903,09/15/19 07:00:01 AM,44.218,27.747,89.800,0.0127,0.0056
2904,09/15/19 08:00:01 AM,43.443,33.138,82.000,0.0127,0.0056
2905,09/15/19 09:00:01 AM,43.945,57.160,39.700,0.0137,0.0056
2906,09/15/19 10:00:01 AM,46.346,69.170,27.600,0.0137,0.0066
2907,09/15/19 11:00:01 AM,49.870,76.375,20.200,0.0147,0.0071
2908,09/15/19 12:00:01 PM,53.472,70.115,18.900,0.0152,0.0081
2909,09/15/19 01:00:01 PM,56.772,74.163,19.400,0.0161,0.0087
2910,09/15/19 02:00:01 PM,59.830,74.295,19.200,0.0161,0.0097
2911,09/15/19 03:00:01 PM,61.162,67.028,24.600,0.0161,0.0107
2912,09/15/19 04:00:01 PM,60.647,61.720,24.800,0.0152,0.0097
2913,09/15/19 05:00:01 PM,59.788,59.185,28.000,0.0152,0.0097
2914,09/15/19 06:00:01 PM,58.842,57.549,33.500,0.0152,0.0097
2915,09/15/19 07:00:01 PM,57.850,54.561,39.600,0.0152,0.0097
2916,09/15/19 08:00:01 PM,56.728,48.405,56.600,0.0152,0.0087
2917,09/15/19 09:00:01 PM,55.690,49.825,57.600,0.0152,0.0087
2918,09/15/19 10:00:01 PM,54.820,46.031,69.700,0.0147,0.0081
2919,09/15/19 11:00:01 PM,53.994,46.121,71.100,0.0147,0.0081
2920,09/16/19 12:00:01 AM,53.298,46.076,69.100,0.0147,0.0081
2921,09/16/19 01:00:01 AM,52.597,43.579,81.000,0.0147,0.0081
2922,09/16/19 02:00:01 AM,51.940,42.525,87.600,0.0137,0.0071
2923,09/16/19 03:00:01 AM,51.413,43.075,89.200,0.0147,0.0071
2924,09/16/19 04:00:01 AM,51.017,42.939,94.000,0.0147,0.0071
2925,09/16/19 05:00:01 AM,50.664,43.351,96.100,0.0147,0.0066
2926,09/16/19 06:00:01 AM,50.356,43.488,96.800,0.0147,0.0066
2927,09/16/19 07:00:01 AM,50.047,43.259,97.000,0.0137,0.0066
2928,09/16/19 08:00:01 AM,49.914,45.579,97.200,0.0147,0.0071
2929,09/16/19 09:00:01 AM,50.445,50.356,89.200,0.0147,0.0071
2930,09/16/19 10:00:01 AM,51.852,55.038,78.300,0.0152,0.0081
2931,09/16/19 11:00:01 AM,53.166,55.168,77.900,0.0152,0.0081
2932,09/16/19 12:00:01 PM,54.909,60.818,61.300,0.0152,0.0087
2933,09/16/19 01:00:01 PM,55.992,63.475,52.800,0.0152,0.0087
2934,09/16/19 02:00:01 PM,58.282,67.885,43.600,0.0161,0.0097
2935,09/16/19 03:00:01 PM,61.333,69.213,37.400,0.0166,0.0097
2936,09/16/19 04:00:01 PM,63.561,69.085,34.800,0.0161,0.0107
2937,09/16/19 05:00:01 PM,63.604,67.285,32.200,0.0161,0.0107
2938,09/16/19 06:00:01 PM,61.290,57.290,39.700,0.0152,0.0097
2939,09/16/19 07:00:01 PM,59.358,53.908,51.600,0.0152,0.0097
2940,09/16/19 08:00:01 PM,57.636,50.002,63.300,0.0152,0.0097
2941,09/16/19 09:00:01 PM,56.165,43.534,78.200,0.0152,0.0087
2942,09/16/19 10:00:01 PM,54.516,37.465,85.900,0.0147,0.0087
2943,09/16/19 11:00:01 PM,52.729,35.830,89.200,0.0137,0.0081
2944,09/17/19 12:00:01 AM,51.237,34.174,90.800,0.0147,0.0071
2945,09/17/19 01:00:01 AM,49.914,35.200,94.000,0.0137,0.0066
2946,09/17/19 02:00:01 AM,49.249,36.025,93.100,0.0137,0.0066
2947,09/17/19 03:00:01 AM,48.672,37.513,93.400,0.0137,0.0066
2948,09/17/19 04:00:01 AM,47.959,38.700,92.500,0.0137,0.0056
2949,09/17/19 05:00:01 AM,47.512,36.361,93.200,0.0137,0.0056
2950,09/17/19 06:00:01 AM,47.109,40.719,95.100,0.0137,0.0056
2951,09/17/19 07:00:01 AM,46.886,40.298,97.100,0.0137,0.0056
2952,09/17/19 08:00:01 AM,46.886,42.570,97.100,0.0137,0.0056
2953,09/17/19 09:00:01 AM,47.334,48.004,89.100,0.0137,0.0056
2954,09/17/19 10:00:01 AM,48.405,46.436,87.000,0.0137,0.0066
2955,09/17/19 11:00:01 AM,48.717,47.914,90.700,0.0186,0.0107
2956,09/17/19 12:00:01 PM,50.180,48.850,92.700,0.0190,0.0107
2957,09/17/19 01:00:01 PM,52.203,59.659,75.800,0.0190,0.0122
2958,09/17/19 02:00:01 PM,54.169,56.383,77.200,0.0200,0.0122
2959,09/17/19 03:00:01 PM,57.247,55.733,63.300,0.0200,0.0127
2960,09/17/19 04:00:01 PM,58.152,58.971,51.900,0.0200,0.0127
2961,09/17/19 05:00:01 PM,57.850,65.230,42.700,0.0200,0.0137
2962,09/17/19 06:00:01 PM,57.290,57.204,50.700,0.0200,0.0137
2963,09/17/19 07:00:01 PM,56.035,51.678,57.400,0.0200,0.0137
2964,09/17/19 08:00:01 PM,54.648,45.806,88.500,0.0190,0.0127
2965,09/17/19 09:00:01 PM,53.427,45.444,79.300,0.0190,0.0122
2966,09/17/19 10:00:01 PM,52.378,45.082,88.100,0.0190,0.0127
2967,09/17/19 11:00:01 PM,51.458,42.064,90.700,0.0186,0.0122
2968,09/18/19 12:00:01 AM,50.311,39.173,92.600,0.0186,0.0112
2969,09/18/19 01:00:01 AM,49.161,36.459,94.800,0.0186,0.0112
2970,09/18/19 02:00:01 AM,48.094,36.217,95.400,0.0186,0.0112
2971,09/18/19 03:00:01 AM,47.334,36.747,95.600,0.0176,0.0107
2972,09/18/19 04:00:01 AM,46.616,35.928,96.300,0.0176,0.0107
2973,09/18/19 05:00:01 AM,45.986,36.120,96.400,0.0176,0.0097
2974,09/18/19 06:00:01 AM,45.354,33.978,96.500,0.0176,0.0097
2975,09/18/19 07:00:01 AM,44.582,33.681,97.300,0.0166,0.0097
2976,09/18/19 08:00:01 AM,44.218,39.267,97.500,0.0166,0.0097
2977,09/18/19 09:00:01 AM,44.492,53.994,73.700,0.0176,0.0097
2978,09/18/19 10:00:01 AM,46.301,53.690,63.500,0.0186,0.0107
2979,09/18/19 11:00:01 AM,48.805,60.647,51.400,0.0190,0.0112
2980,09/18/19 12:00:01 PM,50.400,60.733,51.200,0.0190,0.0112
2981,09/18/19 01:00:01 PM,53.645,67.158,39.600,0.0190,0.0122
2982,09/18/19 02:00:01 PM,57.979,70.115,34.000,0.0200,0.0127
2983,09/18/19 03:00:01 PM,61.205,68.698,35.900,0.0190,0.0137
2984,09/18/19 04:00:01 PM,62.319,67.842,36.800,0.0190,0.0137
2985,09/18/19 05:00:01 PM,61.761,66.686,33.800,0.0190,0.0147
2986,09/18/19 06:00:01 PM,59.873,57.420,45.300,0.0190,0.0137
2987,09/18/19 07:00:01 PM,57.506,48.227,62.200,0.0190,0.0127
2988,09/18/19 08:00:01 PM,55.342,41.970,77.800,0.0190,0.0122
2989,09/18/19 09:00:01 PM,53.341,36.795,87.400,0.0186,0.0122
2990,09/18/19 10:00:01 PM,51.544,34.957,90.500,0.0186,0.0112
2991,09/18/19 11:00:01 PM,49.959,35.055,89.900,0.0176,0.0112
2992,09/19/19 12:00:01 AM,48.493,32.790,93.800,0.0176,0.0107
2993,09/19/19 01:00:01 AM,47.422,36.554,91.700,0.0176,0.0107
2994,09/19/19 02:00:01 AM,46.751,33.287,94.800,0.0166,0.0097
2995,09/19/19 03:00:01 AM,45.579,30.479,96.300,0.0176,0.0087
2996,09/19/19 04:00:01 AM,44.445,29.662,96.900,0.0166,0.0087
2997,09/19/19 05:00:01 AM,43.396,28.787,96.700,0.0166,0.0087
2998,09/19/19 06:00:01 AM,42.433,28.425,97.700,0.0166,0.0081
2999,09/19/19 07:00:01 AM,41.508,28.008,98.200,0.0166,0.0081
3000,09/19/19 08:00:01 AM,40.764,29.764,98.200,0.0161,0.0081
3001,09/19/19 09:00:01 AM,40.905,50.621,81.800,0.0161,0.0081
3002,09/19/19 10:00:01 AM,43.075,62.233,46.600,0.0176,0.0087
3003,09/19/19 11:00:01 AM,46.481,69.814,36.100,0.0186,0.0107
3004,09/19/19 12:00:01 PM,51.633,72.437,31.700,0.0186,0.0112
3005,09/19/19 01:00:01 PM,55.213,65.829,35.100,0.0190,0.0122
3006,09/19/19 02:00:01 PM,56.728,69.643,31.800,0.0190,0.0127
3007,09/19/19 03:00:01 PM,58.669,71.231,27.800,0.0200,0.0137
3008,09/19/19 04:00:01 PM,58.582,63.990,32.800,0.0190,0.0137
3009,09/19/19 05:00:01 PM,58.455,70.243,27.800,0.0200,0.0137
3010,09/19/19 06:00:01 PM,57.936,60.733,36.200,0.0200,0.0137
3011,09/19/19 07:00:01 PM,56.815,52.246,61.500,0.0200,0.0127
3012,09/19/19 08:00:01 PM,55.038,42.294,74.200,0.0190,0.0127
3013,09/19/19 09:00:01 PM,53.166,47.154,61.800,0.0190,0.0122
3014,09/19/19 10:00:01 PM,51.984,49.028,58.700,0.0186,0.0122
3015,09/19/19 11:00:01 PM,50.974,45.354,67.500,0.0186,0.0112
3016,09/20/19 12:00:01 AM,50.135,42.341,77.800,0.0186,0.0112
3017,09/20/19 01:00:01 AM,49.471,48.049,63.500,0.0186,0.0112
3018,09/20/19 02:00:01 AM,49.116,42.525,82.100,0.0186,0.0107
3019,09/20/19 03:00:01 AM,48.583,40.626,87.300,0.0176,0.0107
3020,09/20/19 04:00:01 AM,47.826,37.846,88.800,0.0176,0.0107
3021,09/20/19 05:00:01 AM,46.974,34.615,92.100,0.0176,0.0107
3022,09/20/19 06:00:01 AM,45.806,32.392,95.700,0.0176,0.0097
3023,09/20/19 07:00:01 AM,44.719,32.193,96.700,0.0176,0.0097
3024,09/20/19 08:00:01 AM,44.173,32.841,96.900,0.0176,0.0087
3025,09/20/19 09:00:01 AM,44.173,53.820,66.900,0.0176,0.0097
3026,09/20/19 10:00:01 AM,46.031,62.191,41.800,0.0186,0.0107
3027,09/20/19 11:00:01 AM,48.805,64.589,31.900,0.0190,0.0112
3028,09/20/19 12:00:01 PM,51.721,60.046,31.600,0.0190,0.0112
3029,09/20/19 01:00:01 PM,53.951,65.487,26.700,0.0200,0.0122
3030,09/20/19 02:00:01 PM,57.333,62.704,30.300,0.0200,0.0127
3031,09/20/19 03:00:01 PM,58.239,58.239,35.600,0.0190,0.0127
3032,09/20/19 04:00:01 PM,57.420,55.256,42.100,0.0190,0.0127
3033,09/20/19 05:00:01 PM,56.944,54.865,39.200,0.0200,0.0127
3034,09/20/19 06:00:01 PM,55.949,52.291,36.800,0.0190,0.0127
3035,09/20/19 07:00:01 PM,54.473,49.516,34.300,0.0190,0.0127
3036,09/20/19 08:00:01 PM,52.992,46.256,31.700,0.0190,0.0122
3037,09/20/19 09:00:01 PM,51.413,45.714,31.600,0.0186,0.0112
3038,09/20/19 10:00:01 PM,50.268,45.036,31.700,0.0186,0.0112
3039,09/20/19 11:00:01 PM,49.294,44.901,31.100,0.0186,0.0107
3040,09/21/19 12:00:01 AM,48.227,43.488,30.100,0.0176,0.0107
3041,09/21/19 01:00:01 AM,47.109,38.653,36.700,0.0176,0.0097
3042,09/21/19 02:00:01 AM,46.076,30.225,65.600,0.0176,0.0097
3043,09/21/19 03:00:01 AM,44.809,26.218,66.000,0.0166,0.0087
3044,09/21/19 04:00:01 AM,43.443,24.825,73.700,0.0161,0.0081
3045,09/21/19 05:00:01 AM,42.156,21.407,77.500,0.0161,0.0071
3046,09/21/19 06:00:01 AM,40.672,19.353,83.700,0.0152,0.0066
3047,09/21/19 07:00:01 AM,39.267,19.006,84.100,0.0147,0.0071
3048,09/21/19 08:00:01 AM,38.322,21.744,81.600,0.0137,0.0071
3049,09/21/19 09:00:01 AM,38.415,47.199,40.100,0.0152,0.0071
3050,09/21/19 10:00:01 AM,40.485,56.901,26.200,0.0166,0.0066
3051,09/21/19 11:00:01 AM,43.396,59.056,22.900,0.0176,0.0087
3052,09/21/19 12:00:01 PM,47.154,60.346,21.100,0.0176,0.0087
3053,09/21/19 01:00:01 PM,51.325,61.119,21.400,0.0186,0.0097
3054,09/21/19 02:00:01 PM,55.472,63.090,21.600,0.0186,0.0107
3055,09/21/19 03:00:01 PM,58.842,62.533,19.900,0.0186,0.0112
3056,09/21/19 04:00:01 PM,60.474,60.517,22.100,0.0190,0.0122
3057,09/21/19 05:00:01 PM,60.132,55.602,25.000,0.0190,0.0122
