Plot Title: 20290165_C2,,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 20290165, SEN S/N: 20145933)","Water Content, m³/m³ (LGR S/N: 20290165, SEN S/N: 20152221)","Temp, °F (LGR S/N: 20290165, SEN S/N: 20399282, LBL: UM_Lmeadow)"
,9/18/18 0:00,0.1532,0.0205,55.776
,9/18/18 1:00,0.1532,0.0205,54.734
,9/18/18 2:00,0.1532,0.019,53.776
,9/18/18 3:00,0.1532,0.0186,52.86
,9/18/18 4:00,0.1532,0.0186,52.072
,9/18/18 5:00,0.1532,0.0186,51.325
,9/18/18 6:00,0.1532,0.0176,50.576
,9/18/18 7:00,0.1532,0.0176,49.914
,9/18/18 8:00,0.1532,0.0176,49.338
,9/18/18 9:00,0.1499,0.0186,49.604
,9/18/18 10:00,0.1503,0.02,51.193
,9/18/18 11:00,0.1495,0.0214,53.733
,9/18/18 12:00,0.1499,0.0205,55.69
,9/18/18 13:00,0.149,0.0214,57.765
,9/18/18 14:00,0.149,0.0224,60.003
,9/18/18 15:00,0.1479,0.0224,61.934
,9/18/18 16:00,0.1475,0.0224,62.62
,9/18/18 17:00,0.1475,0.0224,62.748
,9/18/18 18:00,0.1475,0.0224,62.191
,9/18/18 19:00,0.147,0.0224,61.075
,9/18/18 20:00,0.147,0.0224,59.873
,9/18/18 21:00,0.1484,0.0224,58.541
,9/18/18 22:00,0.1475,0.0214,57.29
,9/18/18 23:00,0.147,0.0205,56.035
,9/19/18 0:00,0.147,0.0205,54.865
,9/19/18 1:00,0.1484,0.0205,53.733
,9/19/18 2:00,0.1495,0.02,52.686
,9/19/18 3:00,0.1495,0.02,51.633
,9/19/18 4:00,0.1499,0.02,50.709
,9/19/18 5:00,0.1503,0.0186,49.782
,9/19/18 6:00,0.1495,0.0176,48.938
,9/19/18 7:00,0.1495,0.0166,48.182
,9/19/18 8:00,0.1503,0.0161,47.647
,9/19/18 9:00,0.1475,0.0166,48.004
,9/19/18 10:00,0.1475,0.019,49.825
,9/19/18 11:00,0.1475,0.02,52.86
,9/19/18 12:00,0.1459,0.02,54.734
,9/19/18 13:00,0.1455,0.02,55.776
,9/19/18 14:00,0.1459,0.019,55.992
,9/19/18 15:00,0.1538,0.0161,55.733
,9/19/18 16:00,0.1656,0.0261,54.909
,9/19/18 17:00,0.1656,0.0261,54.169
,9/19/18 18:00,0.1663,0.0261,53.602
,9/19/18 19:00,0.1667,0.0274,53.209
,9/19/18 20:00,0.1667,0.0274,52.729
,9/19/18 21:00,0.1671,0.0274,52.203
,9/19/18 22:00,0.1695,0.0283,51.721
,9/19/18 23:00,0.1695,0.0274,51.237
,9/20/18 0:00,0.1689,0.0274,50.797
,9/20/18 1:00,0.1689,0.027,50.445
,9/20/18 2:00,0.1689,0.027,50.002
,9/20/18 3:00,0.1685,0.027,49.604
,9/20/18 4:00,0.1685,0.027,49.249
,9/20/18 5:00,0.1685,0.027,48.85
,9/20/18 6:00,0.1689,0.027,48.538
,9/20/18 7:00,0.1685,0.0261,48.227
,9/20/18 8:00,0.1689,0.0261,47.959
,9/20/18 9:00,0.1695,0.0274,48.227
,9/20/18 10:00,0.1703,0.027,49.604
,9/20/18 11:00,0.1677,0.027,51.984
,9/20/18 12:00,0.1685,0.027,54.734
,9/20/18 13:00,0.1685,0.0274,57.29
,9/20/18 14:00,0.1689,0.0274,59.401
,9/20/18 15:00,0.1671,0.0274,60.904
,9/20/18 16:00,0.1671,0.027,61.633
,9/20/18 17:00,0.1685,0.0274,61.506
,9/20/18 18:00,0.1689,0.0261,60.604
,9/20/18 19:00,0.1695,0.0261,59.185
,9/20/18 20:00,0.1699,0.0252,57.636
,9/20/18 21:00,0.1699,0.0252,56.035
,9/20/18 22:00,0.1709,0.0247,54.473
,9/20/18 23:00,0.1709,0.0238,52.992
,9/21/18 0:00,0.1709,0.0238,51.544
,9/21/18 1:00,0.1709,0.0228,50.135
,9/21/18 2:00,0.1709,0.0224,48.85
,9/21/18 3:00,0.1718,0.0224,47.602
,9/21/18 4:00,0.1718,0.0214,46.481
,9/21/18 5:00,0.1718,0.0214,45.399
,9/21/18 6:00,0.1714,0.0205,44.4
,9/21/18 7:00,0.1718,0.0205,43.534
,9/21/18 8:00,0.1714,0.02,42.708
,9/21/18 9:00,0.1724,0.0214,42.341
,9/21/18 10:00,0.1714,0.0214,43.488
,9/21/18 11:00,0.1689,0.0228,45.986
,9/21/18 12:00,0.1703,0.0228,48.938
,9/21/18 13:00,0.1695,0.0238,51.984
,9/21/18 14:00,0.1689,0.0238,54.82
,9/21/18 15:00,0.1671,0.0238,56.858
,9/21/18 16:00,0.1671,0.0247,57.807
,9/21/18 17:00,0.1677,0.0238,57.807
,9/21/18 18:00,0.1677,0.0224,57.117
,9/21/18 19:00,0.1695,0.0214,55.906
,9/21/18 20:00,0.1699,0.0214,54.604
,9/21/18 21:00,0.1699,0.0214,53.209
,9/21/18 22:00,0.1703,0.0205,51.852
,9/21/18 23:00,0.1703,0.0205,50.533
,9/22/18 0:00,0.1709,0.0205,49.294
,9/22/18 1:00,0.1709,0.0205,48.137
,9/22/18 2:00,0.1714,0.02,47.064
,9/22/18 3:00,0.1714,0.02,46.031
,9/22/18 4:00,0.1718,0.019,45.036
,9/22/18 5:00,0.1714,0.019,44.082
,9/22/18 6:00,0.1714,0.019,43.167
,9/22/18 7:00,0.1709,0.0186,42.294
,9/22/18 8:00,0.1709,0.0186,41.554
,9/22/18 9:00,0.1709,0.019,41.322
,9/22/18 10:00,0.1699,0.0205,42.663
,9/22/18 11:00,0.1689,0.0214,45.262
,9/22/18 12:00,0.1689,0.0214,48.36
,9/22/18 13:00,0.1671,0.0214,51.544
,9/22/18 14:00,0.1667,0.0224,54.387
,9/22/18 15:00,0.1656,0.0224,56.295
,9/22/18 16:00,0.1677,0.0224,57.29
,9/22/18 17:00,0.1671,0.0224,57.247
,9/22/18 18:00,0.1681,0.0205,56.469
,9/22/18 19:00,0.1681,0.02,55.213
,9/22/18 20:00,0.1681,0.02,53.776
,9/22/18 21:00,0.1667,0.0205,52.378
,9/22/18 22:00,0.1681,0.0205,51.062
,9/22/18 23:00,0.1689,0.0205,49.825
,9/23/18 0:00,0.1689,0.02,48.672
,9/23/18 1:00,0.1689,0.0186,47.602
,9/23/18 2:00,0.1695,0.0186,46.571
,9/23/18 3:00,0.1689,0.0176,45.669
,9/23/18 4:00,0.1689,0.0166,44.764
,9/23/18 5:00,0.1689,0.0166,43.945
,9/23/18 6:00,0.1699,0.0166,43.167
,9/23/18 7:00,0.1699,0.0161,42.386
,9/23/18 8:00,0.1699,0.0166,41.787
,9/23/18 9:00,0.1699,0.0176,41.787
,9/23/18 10:00,0.1699,0.019,43.396
,9/23/18 11:00,0.1695,0.0205,45.851
,9/23/18 12:00,0.1689,0.0205,48.628
,9/23/18 13:00,0.1681,0.0205,51.413
,9/23/18 14:00,0.1677,0.0205,53.69
,9/23/18 15:00,0.1677,0.0205,55.081
,9/23/18 16:00,0.1677,0.0214,56.079
,9/23/18 17:00,0.1677,0.0214,56.208
,9/23/18 18:00,0.1677,0.0205,55.906
,9/23/18 19:00,0.1677,0.02,55.081
,9/23/18 20:00,0.1681,0.02,53.951
,9/23/18 21:00,0.1677,0.019,52.817
,9/23/18 22:00,0.1681,0.019,51.852
,9/23/18 23:00,0.1681,0.02,50.929
,9/24/18 0:00,0.1677,0.0205,50.002
,9/24/18 1:00,0.1681,0.0205,49.294
,9/24/18 2:00,0.1685,0.02,48.762
,9/24/18 3:00,0.1681,0.02,48.182
,9/24/18 4:00,0.1681,0.02,47.602
,9/24/18 5:00,0.1685,0.019,47.064
,9/24/18 6:00,0.1685,0.02,46.661
,9/24/18 7:00,0.1667,0.019,46.211
,9/24/18 8:00,0.1677,0.02,45.806
,9/24/18 9:00,0.1695,0.02,45.624
,9/24/18 10:00,0.1699,0.0205,45.986
,9/24/18 11:00,0.1714,0.02,46.751
,9/24/18 12:00,0.1703,0.02,48.672
,9/24/18 13:00,0.1742,0.0228,50.223
,9/24/18 14:00,0.1732,0.0238,50.929
,9/24/18 15:00,0.1728,0.0238,52.597
,9/24/18 16:00,0.1718,0.0228,53.908
,9/24/18 17:00,0.1718,0.0228,54.343
,9/24/18 18:00,0.1718,0.0228,54.082
,9/24/18 19:00,0.1724,0.0224,53.384
,9/24/18 20:00,0.1724,0.0214,52.554
,9/24/18 21:00,0.1724,0.0214,51.764
,9/24/18 22:00,0.1728,0.0214,50.886
,9/24/18 23:00,0.1728,0.0214,50.002
,9/25/18 0:00,0.1728,0.0214,49.161
,9/25/18 1:00,0.1728,0.0205,48.36
,9/25/18 2:00,0.1728,0.02,47.467
,9/25/18 3:00,0.1728,0.02,46.436
,9/25/18 4:00,0.1728,0.019,45.399
,9/25/18 5:00,0.1724,0.0186,44.4
,9/25/18 6:00,0.1724,0.0186,43.488
,9/25/18 7:00,0.1718,0.0176,42.616
,9/25/18 8:00,0.1714,0.0176,41.787
,9/25/18 9:00,0.1728,0.0205,41.369
,9/25/18 10:00,0.1724,0.0214,42.341
,9/25/18 11:00,0.1714,0.0214,44.719
,9/25/18 12:00,0.1703,0.0214,47.602
,9/25/18 13:00,0.1699,0.0224,50.488
,9/25/18 14:00,0.1695,0.0214,52.992
,9/25/18 15:00,0.1689,0.0224,54.604
,9/25/18 16:00,0.1685,0.0214,55.168
,9/25/18 17:00,0.1685,0.02,54.909
,9/25/18 18:00,0.1689,0.0205,53.951
,9/25/18 19:00,0.1689,0.0205,52.509
,9/25/18 20:00,0.1689,0.02,50.929
,9/25/18 21:00,0.1689,0.02,49.383
,9/25/18 22:00,0.1689,0.019,47.871
,9/25/18 23:00,0.1689,0.0186,46.526
,9/26/18 0:00,0.1689,0.0186,45.307
,9/26/18 1:00,0.1689,0.0186,44.218
,9/26/18 2:00,0.1689,0.0176,43.214
,9/26/18 3:00,0.1689,0.0176,42.341
,9/26/18 4:00,0.1689,0.0166,41.601
,9/26/18 5:00,0.1689,0.0166,40.951
,9/26/18 6:00,0.1689,0.0166,40.298
,9/26/18 7:00,0.1689,0.0152,39.643
,9/26/18 8:00,0.1685,0.0152,38.984
,9/26/18 9:00,0.1689,0.0186,38.842
,9/26/18 10:00,0.16,0.0224,39.783
,9/26/18 11:00,0.1596,0.0224,42.109
,9/26/18 12:00,0.1685,0.0152,44.946
,9/26/18 13:00,0.1585,0.0228,48.049
,9/26/18 14:00,0.1681,0.0161,50.797
,9/26/18 15:00,0.1652,0.0176,52.729
,9/26/18 16:00,0.1585,0.0238,53.559
,9/26/18 17:00,0.1585,0.0238,53.472
,9/26/18 18:00,0.159,0.0238,52.729
,9/26/18 19:00,0.159,0.0238,51.544
,9/26/18 20:00,0.159,0.0228,50.18
,9/26/18 21:00,0.1596,0.0228,48.85
,9/26/18 22:00,0.16,0.0224,47.557
,9/26/18 23:00,0.16,0.0228,46.301
,9/27/18 0:00,0.159,0.0224,45.127
,9/27/18 1:00,0.16,0.0224,44.037
,9/27/18 2:00,0.1596,0.0214,43.122
,9/27/18 3:00,0.16,0.0214,42.247
,9/27/18 4:00,0.16,0.0214,41.369
,9/27/18 5:00,0.16,0.0214,40.532
,9/27/18 6:00,0.1604,0.0214,39.736
,9/27/18 7:00,0.16,0.0214,39.031
,9/27/18 8:00,0.16,0.0205,38.415
,9/27/18 9:00,0.159,0.0214,38.368
,9/27/18 10:00,0.1685,0.0127,39.643
,9/27/18 11:00,0.1681,0.0137,41.97
,9/27/18 12:00,0.1677,0.0147,44.946
,9/27/18 13:00,0.1671,0.0152,48.227
,9/27/18 14:00,0.1585,0.0228,51.148
,9/27/18 15:00,0.1634,0.0186,53.253
,9/27/18 16:00,0.1667,0.0152,54.126
,9/27/18 17:00,0.1585,0.0228,54.212
,9/27/18 18:00,0.1581,0.0238,53.602
,9/27/18 19:00,0.1585,0.0238,52.509
,9/27/18 20:00,0.1585,0.0238,51.237
,9/27/18 21:00,0.1596,0.0224,49.959
,9/27/18 22:00,0.1596,0.0224,48.717
,9/27/18 23:00,0.159,0.0228,47.512
,9/28/18 0:00,0.1596,0.0224,46.391
,9/28/18 1:00,0.159,0.0224,45.307
,9/28/18 2:00,0.159,0.0224,44.31
,9/28/18 3:00,0.1585,0.0224,43.396
,9/28/18 4:00,0.159,0.0224,42.478
,9/28/18 5:00,0.1596,0.0214,41.648
,9/28/18 6:00,0.1596,0.0224,40.811
,9/28/18 7:00,0.1596,0.0214,40.017
,9/28/18 8:00,0.1596,0.0214,39.313
,9/28/18 9:00,0.16,0.0205,39.267
,9/28/18 10:00,0.16,0.0214,40.811
,9/28/18 11:00,0.1671,0.0147,43.534
,9/28/18 12:00,0.1667,0.0147,46.571
,9/28/18 13:00,0.1581,0.0228,49.649
,9/28/18 14:00,0.1581,0.0224,52.423
,9/28/18 15:00,0.157,0.0238,54.3
,9/28/18 16:00,0.157,0.0238,54.995
,9/28/18 17:00,0.1581,0.0238,55.038
,9/28/18 18:00,0.1581,0.0238,54.3
,9/28/18 19:00,0.1596,0.0224,53.035
,9/28/18 20:00,0.1585,0.0228,51.633
,9/28/18 21:00,0.1585,0.0228,50.223
,9/28/18 22:00,0.1623,0.0186,48.895
,9/28/18 23:00,0.1596,0.0214,47.691
,9/29/18 0:00,0.159,0.0214,46.571
,9/29/18 1:00,0.1656,0.0137,45.489
,9/29/18 2:00,0.1663,0.0137,44.492
,9/29/18 3:00,0.1596,0.02,43.579
,9/29/18 4:00,0.159,0.0205,42.708
,9/29/18 5:00,0.1656,0.0127,41.878
,9/29/18 6:00,0.159,0.0205,41.09
,9/29/18 7:00,0.159,0.0205,40.392
,9/29/18 8:00,0.159,0.0205,39.736
,9/29/18 9:00,0.1667,0.0127,39.736
,9/29/18 10:00,0.1663,0.0137,41.23
,9/29/18 11:00,0.1656,0.0147,43.763
,9/29/18 12:00,0.1652,0.0147,46.751
,9/29/18 13:00,0.1581,0.0214,49.825
,9/29/18 14:00,0.1585,0.0214,52.597
,9/29/18 15:00,0.1642,0.0161,54.473
,9/29/18 16:00,0.1577,0.0224,55.299
,9/29/18 17:00,0.157,0.0224,55.386
,9/29/18 18:00,0.1566,0.0228,54.865
,9/29/18 19:00,0.1615,0.0186,53.994
,9/29/18 20:00,0.1577,0.0228,52.817
,9/29/18 21:00,0.157,0.0228,51.589
,9/29/18 22:00,0.1623,0.0166,50.488
,9/29/18 23:00,0.1608,0.0186,49.471
,9/30/18 0:00,0.1577,0.0224,48.493
,9/30/18 1:00,0.157,0.0224,47.557
,9/30/18 2:00,0.157,0.0224,46.706
,9/30/18 3:00,0.157,0.0214,45.851
,9/30/18 4:00,0.157,0.0214,45.127
,9/30/18 5:00,0.157,0.0214,44.492
,9/30/18 6:00,0.1577,0.0214,43.853
,9/30/18 7:00,0.1577,0.0205,43.214
,9/30/18 8:00,0.1577,0.0214,42.663
,9/30/18 9:00,0.157,0.0214,42.8
,9/30/18 10:00,0.1648,0.0147,44.218
,9/30/18 11:00,0.1619,0.0166,46.706
,9/30/18 12:00,0.1642,0.0152,49.294
,9/30/18 13:00,0.1634,0.0161,51.94
,9/30/18 14:00,0.1629,0.0166,54.3
,9/30/18 15:00,0.1562,0.0214,55.776
,9/30/18 16:00,0.1551,0.0228,56.426
,9/30/18 17:00,0.1577,0.0205,56.295
,9/30/18 18:00,0.1566,0.0224,55.602
,9/30/18 19:00,0.1562,0.0224,54.604
,9/30/18 20:00,0.1558,0.0224,53.427
,9/30/18 21:00,0.1551,0.0228,52.291
,9/30/18 22:00,0.1581,0.02,51.193
,9/30/18 23:00,0.16,0.0176,50.092
,10/1/18 0:00,0.1566,0.0214,49.204
,10/1/18 1:00,0.1562,0.0224,48.628
,10/1/18 2:00,0.1558,0.0224,48.137
,10/1/18 3:00,0.1566,0.0205,47.781
,10/1/18 4:00,0.1558,0.0224,47.512
,10/1/18 5:00,0.1577,0.02,47.244
,10/1/18 6:00,0.1562,0.0214,47.019
,10/1/18 7:00,0.1619,0.0152,46.751
,10/1/18 8:00,0.1566,0.0205,46.526
,10/1/18 9:00,0.1629,0.0152,46.706
,10/1/18 10:00,0.1551,0.0228,47.557
,10/1/18 11:00,0.1566,0.0214,48.36
,10/1/18 12:00,0.1566,0.0214,49.161
,10/1/18 13:00,0.1581,0.0247,49.561
,10/1/18 14:00,0.1604,0.0247,49.87
,10/1/18 15:00,0.1619,0.0228,50.311
,10/1/18 16:00,0.1671,0.019,50.797
,10/1/18 17:00,0.1577,0.0252,51.017
,10/1/18 18:00,0.1667,0.0186,50.929
,10/1/18 19:00,0.16,0.0238,50.664
,10/1/18 20:00,0.1671,0.0176,50.311
,10/1/18 21:00,0.1667,0.0176,49.914
,10/1/18 22:00,0.1629,0.02,49.471
,10/1/18 23:00,0.1663,0.0176,49.028
,10/2/18 0:00,0.1663,0.0166,48.538
,10/2/18 1:00,0.1667,0.0166,47.914
,10/2/18 2:00,0.1652,0.0176,47.377
,10/2/18 3:00,0.16,0.0224,47.019
,10/2/18 4:00,0.1667,0.0161,46.571
,10/2/18 5:00,0.1663,0.0166,46.211
,10/2/18 6:00,0.1585,0.0238,46.031
,10/2/18 7:00,0.159,0.0238,45.896
,10/2/18 8:00,0.1608,0.0247,45.806
,10/2/18 9:00,0.1642,0.0434,45.851
,10/2/18 10:00,0.1681,0.0621,45.986
,10/2/18 11:00,0.1703,0.0725,46.346
,10/2/18 12:00,0.1724,0.0752,46.841
,10/2/18 13:00,0.1718,0.0775,47.602
,10/2/18 14:00,0.1728,0.0803,48.538
,10/2/18 15:00,0.1732,0.0841,49.338
,10/2/18 16:00,0.1728,0.0797,50.135
,10/2/18 17:00,0.1738,0.0775,50.664
,10/2/18 18:00,0.1762,0.0752,50.929
,10/2/18 19:00,0.1775,0.0738,50.841
,10/2/18 20:00,0.1732,0.0732,50.533
,10/2/18 21:00,0.1738,0.0725,50.18
,10/2/18 22:00,0.1756,0.0722,49.87
,10/2/18 23:00,0.1742,0.0715,49.561
,10/3/18 0:00,0.1746,0.0725,49.294
,10/3/18 1:00,0.1746,0.0752,49.073
,10/3/18 2:00,0.1765,0.0787,48.85
,10/3/18 3:00,0.1779,0.0797,48.628
,10/3/18 4:00,0.2528,0.0926,48.405
,10/3/18 5:00,0.2618,0.0943,48.272
,10/3/18 6:00,0.265,0.0932,48.094
,10/3/18 7:00,0.2684,0.0932,47.914
,10/3/18 8:00,0.2701,0.092,47.691
,10/3/18 9:00,0.2705,0.0914,47.557
,10/3/18 10:00,0.2726,0.0908,47.602
,10/3/18 11:00,0.2732,0.0902,48.049
,10/3/18 12:00,0.2743,0.0893,48.938
,10/3/18 13:00,0.2732,0.0881,50.311
,10/3/18 14:00,0.2719,0.0881,51.94
,10/3/18 15:00,0.2708,0.0875,53.602
,10/3/18 16:00,0.2698,0.0863,54.691
,10/3/18 17:00,0.2684,0.0863,55.168
,10/3/18 18:00,0.2673,0.0857,55.081
,10/3/18 19:00,0.2664,0.085,54.473
,10/3/18 20:00,0.2657,0.085,53.559
,10/3/18 21:00,0.265,0.085,52.554
,10/3/18 22:00,0.2642,0.085,51.501
,10/3/18 23:00,0.2635,0.085,50.576
,10/4/18 0:00,0.2632,0.085,49.782
,10/4/18 1:00,0.2624,0.085,49.161
,10/4/18 2:00,0.2621,0.085,48.672
,10/4/18 3:00,0.2618,0.085,48.227
,10/4/18 4:00,0.2615,0.085,47.647
,10/4/18 5:00,0.2611,0.085,47.019
,10/4/18 6:00,0.2607,0.085,46.436
,10/4/18 7:00,0.2604,0.085,46.031
,10/4/18 8:00,0.2604,0.0857,45.806
,10/4/18 9:00,0.2604,0.0857,45.851
,10/4/18 10:00,0.2607,0.0857,46.571
,10/4/18 11:00,0.2604,0.0857,47.422
,10/4/18 12:00,0.2589,0.0844,47.871
,10/4/18 13:00,0.2582,0.0857,48.36
,10/4/18 14:00,0.2589,0.0857,48.938
,10/4/18 15:00,0.2585,0.0857,49.604
,10/4/18 16:00,0.2585,0.0857,50.18
,10/4/18 17:00,0.2585,0.0857,50.4
,10/4/18 18:00,0.2582,0.085,50.223
,10/4/18 19:00,0.2582,0.085,49.782
,10/4/18 20:00,0.2582,0.085,49.204
,10/4/18 21:00,0.2582,0.085,48.672
,10/4/18 22:00,0.2582,0.0844,48.094
,10/4/18 23:00,0.2582,0.085,47.422
,10/5/18 0:00,0.2582,0.085,46.931
,10/5/18 1:00,0.2596,0.0844,46.481
,10/5/18 2:00,0.2582,0.085,45.986
,10/5/18 3:00,0.2582,0.085,45.489
,10/5/18 4:00,0.2579,0.0844,44.901
,10/5/18 5:00,0.2579,0.0841,44.173
,10/5/18 6:00,0.2579,0.0844,43.488
,10/5/18 7:00,0.2579,0.0844,42.8
,10/5/18 8:00,0.2579,0.0844,42.247
,10/5/18 9:00,0.2582,0.085,41.97
,10/5/18 10:00,0.2582,0.085,42.109
,10/5/18 11:00,0.2585,0.085,42.478
,10/5/18 12:00,0.2582,0.0844,42.8
,10/5/18 13:00,0.2582,0.0857,43.167
,10/5/18 14:00,0.2596,0.085,43.716
,10/5/18 15:00,0.2604,0.085,44.537
,10/5/18 16:00,0.2582,0.0857,45.669
,10/5/18 17:00,0.2592,0.0857,46.391
,10/5/18 18:00,0.2582,0.0857,46.571
,10/5/18 19:00,0.2579,0.0857,46.391
,10/5/18 20:00,0.2582,0.0875,45.986
,10/5/18 21:00,0.2579,0.0902,45.489
,10/5/18 22:00,0.2582,0.0893,44.856
,10/5/18 23:00,0.2585,0.0887,44.263
,10/6/18 0:00,0.2585,0.0893,43.808
,10/6/18 1:00,0.2585,0.0887,43.214
,10/6/18 2:00,0.2589,0.0893,42.616
,10/6/18 3:00,0.2592,0.0893,42.109
,10/6/18 4:00,0.2596,0.0893,41.648
,10/6/18 5:00,0.2596,0.0893,41.23
,10/6/18 6:00,0.26,0.0893,40.764
,10/6/18 7:00,0.2604,0.0887,40.438
,10/6/18 8:00,0.2604,0.0887,40.158
,10/6/18 9:00,0.2611,0.0893,40.111
,10/6/18 10:00,0.2611,0.0893,40.438
,10/6/18 11:00,0.2618,0.0902,41.416
,10/6/18 12:00,0.2618,0.0896,43.03
,10/6/18 13:00,0.2618,0.0893,44.445
,10/6/18 14:00,0.2618,0.0893,45.444
,10/6/18 15:00,0.2621,0.0893,46.031
,10/6/18 16:00,0.2621,0.0887,46.391
,10/6/18 17:00,0.2618,0.0887,46.481
,10/6/18 18:00,0.2618,0.0887,46.526
,10/6/18 19:00,0.2618,0.0887,46.346
,10/6/18 20:00,0.2621,0.0893,45.986
,10/6/18 21:00,0.2621,0.0893,45.489
,10/6/18 22:00,0.2621,0.0893,44.991
,10/6/18 23:00,0.2621,0.0893,44.537
,10/7/18 0:00,0.2621,0.0893,44.037
,10/7/18 1:00,0.2621,0.0887,43.534
,10/7/18 2:00,0.2621,0.0893,42.939
,10/7/18 3:00,0.2646,0.0887,42.386
,10/7/18 4:00,0.2632,0.0893,41.832
,10/7/18 5:00,0.2624,0.0893,41.322
,10/7/18 6:00,0.2621,0.0893,40.905
,10/7/18 7:00,0.2621,0.0893,40.485
,10/7/18 8:00,0.2621,0.0896,40.158
,10/7/18 9:00,0.2628,0.0896,40.158
,10/7/18 10:00,0.266,0.0887,40.532
,10/7/18 11:00,0.266,0.0887,41.322
,10/7/18 12:00,0.2628,0.0896,42.294
,10/7/18 13:00,0.2628,0.0896,43.306
,10/7/18 14:00,0.2653,0.0887,44.627
,10/7/18 15:00,0.2628,0.0893,45.896
,10/7/18 16:00,0.2628,0.0887,46.526
,10/7/18 17:00,0.2628,0.0881,46.706
,10/7/18 18:00,0.265,0.0863,46.571
,10/7/18 19:00,0.2657,0.0857,46.166
,10/7/18 20:00,0.2624,0.0875,45.669
,10/7/18 21:00,0.2635,0.0887,45.036
,10/7/18 22:00,0.2621,0.0908,44.4
,10/7/18 23:00,0.2628,0.092,43.853
,10/8/18 0:00,0.2632,0.0914,43.396
,10/8/18 1:00,0.2628,0.0914,43.03
,10/8/18 2:00,0.2628,0.0914,42.663
,10/8/18 3:00,0.2639,0.0914,42.247
,10/8/18 4:00,0.2635,0.0914,41.787
,10/8/18 5:00,0.2635,0.0914,41.369
,10/8/18 6:00,0.2639,0.0914,41.043
,10/8/18 7:00,0.2642,0.0908,40.764
,10/8/18 8:00,0.2642,0.092,40.579
,10/8/18 9:00,0.2624,0.0926,40.392
,10/8/18 10:00,0.2632,0.0943,40.111
,10/8/18 11:00,0.2628,0.0943,40.017
,10/8/18 12:00,0.2632,0.0949,39.97
,10/8/18 13:00,0.2635,0.0949,40.204
,10/8/18 14:00,0.2635,0.0955,40.672
,10/8/18 15:00,0.2635,0.0955,41.09
,10/8/18 16:00,0.2642,0.0955,41.277
,10/8/18 17:00,0.2642,0.0961,41.508
,10/8/18 18:00,0.265,0.0961,41.787
,10/8/18 19:00,0.2653,0.0961,41.693
,10/8/18 20:00,0.2657,0.0955,41.322
,10/8/18 21:00,0.266,0.0955,40.811
,10/8/18 22:00,0.2664,0.0949,40.204
,10/8/18 23:00,0.267,0.0943,39.596
,10/9/18 0:00,0.2677,0.0949,38.984
,10/9/18 1:00,0.2677,0.0949,38.415
,10/9/18 2:00,0.2677,0.0949,37.942
,10/9/18 3:00,0.2677,0.0955,37.609
,10/9/18 4:00,0.268,0.0955,37.225
,10/9/18 5:00,0.2677,0.0955,36.986
,10/9/18 6:00,0.268,0.0955,36.698
,10/9/18 7:00,0.2677,0.0949,36.459
,10/9/18 8:00,0.2673,0.0949,36.266
,10/9/18 9:00,0.268,0.0949,36.12
,10/9/18 10:00,0.268,0.0955,36.217
,10/9/18 11:00,0.2677,0.0961,36.795
,10/9/18 12:00,0.2673,0.0961,37.609
,10/9/18 13:00,0.2677,0.0961,38.557
,10/9/18 14:00,0.2677,0.0955,39.502
,10/9/18 15:00,0.2677,0.0955,40.392
,10/9/18 16:00,0.2677,0.0955,41.043
,10/9/18 17:00,0.268,0.0949,41.463
,10/9/18 18:00,0.2677,0.0949,41.508
,10/9/18 19:00,0.268,0.0949,41.277
,10/9/18 20:00,0.2677,0.0955,40.858
,10/9/18 21:00,0.2677,0.0961,40.438
,10/9/18 22:00,0.2677,0.0961,40.064
,10/9/18 23:00,0.2673,0.0963,39.783
,10/10/18 0:00,0.2673,0.0963,39.549
,10/10/18 1:00,0.2673,0.0963,39.313
,10/10/18 2:00,0.2677,0.0963,39.124
,10/10/18 3:00,0.2677,0.0975,38.937
,10/10/18 4:00,0.2677,0.0975,38.795
,10/10/18 5:00,0.2677,0.0975,38.653
,10/10/18 6:00,0.268,0.0981,38.511
,10/10/18 7:00,0.2677,0.0981,38.415
,10/10/18 8:00,0.2684,0.0981,38.273
,10/10/18 9:00,0.2684,0.0981,38.179
,10/10/18 10:00,0.2684,0.0986,38.084
,10/10/18 11:00,0.2687,0.0986,37.989
,10/10/18 12:00,0.2691,0.0992,37.893
,10/10/18 13:00,0.2694,0.0992,37.751
,10/10/18 14:00,0.2698,0.0992,37.656
,10/10/18 15:00,0.2701,0.0998,37.56
,10/10/18 16:00,0.2701,0.0998,37.465
,10/10/18 17:00,0.2705,0.0998,37.369
,10/10/18 18:00,0.2708,0.1003,37.274
,10/10/18 19:00,0.2712,0.1003,37.179
,10/10/18 20:00,0.2708,0.1009,37.13
,10/10/18 21:00,0.2712,0.1009,37.035
,10/10/18 22:00,0.2715,0.1009,36.986
,10/10/18 23:00,0.2719,0.1014,36.939
,10/11/18 0:00,0.2719,0.1014,36.891
,10/11/18 1:00,0.2722,0.1014,36.842
,10/11/18 2:00,0.2722,0.1014,36.795
,10/11/18 3:00,0.2726,0.102,36.747
,10/11/18 4:00,0.2729,0.102,36.747
,10/11/18 5:00,0.2732,0.102,36.698
,10/11/18 6:00,0.2732,0.102,36.651
